block,arm,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds,t0_first_e,t0_first_both,t0_first_count,pre_first_e,pre_first_both,pre_first_count,post_first_e,post_first_both,post_first_count,pre_domestic_cohort_count,pre_domestic_later_e,post_customer_submissions,post_mean_belief_d,final_belief_d,final_informed
closed_cohort,immediate,8,49,0,0,0,0,0,0,25,0,0,25,0,0,0,12,37,37,0,0,37,37,17,17,0.4594594594594595,0.4594594594594595,1.0,0.7837837837837838,0.1891891891891892,0.02702702702702703,0.0,0.3103448275862069,4.444444444444445,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.47058823529411764,0.6383084186911563,0.5471128388813141,0.6756756756756757,0.6756756756756757,0.8235294117647058,5.083333333333333,4.0,1311,180,0.1891891891891892,0.02702702702702703,37,0.1891891891891892,0.02702702702702703,37,,,0,29,0.0,0,0.6945105692491323,0.6943718555128624,1.0
closed_cohort,immediate,9,49,0,0,0,0,0,0,17,0,0,17,0,0,0,11,28,28,0,0,28,28,19,19,0.6785714285714286,0.6785714285714286,1.0,0.7142857142857143,0.17857142857142858,0.10714285714285714,0.0,0.55,4.2727272727272725,0.15789473684210525,0.47368421052631576,0.5,0.375,0.5323978708715034,0.4657164872678283,0.6071428571428571,0.6071428571428571,0.5263157894736842,5.909090909090909,5.0,915,130,0.17857142857142858,0.10714285714285714,28,0.17857142857142858,0.10714285714285714,28,,,0,20,0.0,0,0.69967104261896,0.6995753325629558,1.0
closed_cohort,immediate,10,49,0,0,0,0,0,0,28,0,0,28,0,0,0,8,36,36,0,0,36,34,19,17,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.8055555555555556,0.1388888888888889,0.05555555555555555,0.0,0.41379310344827586,5.0,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.42105263157894735,0.5334471463507197,0.4744536483050868,0.7777777777777778,0.7777777777777778,0.7894736842105263,4.625,4.0,1437,174,0.1388888888888889,0.05555555555555555,36,0.1388888888888889,0.05555555555555555,36,,,0,29,0.0,0,0.7089783397740198,0.7095313709481565,1.0
closed_cohort,immediate,11,49,0,0,0,0,0,0,28,0,0,28,0,0,0,15,43,43,0,0,43,42,18,17,0.4186046511627907,0.4186046511627907,0.9767441860465116,0.7906976744186046,0.16279069767441862,0.046511627906976744,0.0,0.2647058823529412,4.555555555555555,0.2222222222222222,0.3888888888888889,0.5882352941176471,0.4117647058823529,0.6235823076019001,0.5375217542188988,0.6511627906976745,0.6511627906976745,0.6111111111111112,4.6,4.0,1469,205,0.16666666666666666,0.047619047619047616,42,0.16279069767441862,0.046511627906976744,43,,,0,34,0.0,0,0.6910105002348995,0.6917014868128327,1.0
closed_cohort,immediate,12,49,0,0,0,0,0,0,21,0,0,21,0,0,0,8,29,29,0,0,29,28,18,17,0.6206896551724138,0.6206896551724138,0.9655172413793104,0.6896551724137931,0.1724137931034483,0.13793103448275862,0.0,0.45,4.111111111111111,0.2222222222222222,0.2777777777777778,0.7647058823529411,0.35294117647058826,0.5947414660808349,0.47938404782265454,0.7241379310344828,0.7241379310344828,0.7222222222222222,4.625,4.0,1087,134,0.1724137931034483,0.13793103448275862,29,0.1724137931034483,0.13793103448275862,29,,,0,20,0.0,0,0.6989367726848746,0.6993948933170747,1.0
closed_cohort,immediate,13,49,0,0,0,0,0,0,21,0,0,21,0,0,0,15,36,36,0,0,36,31,22,17,0.6111111111111112,0.6111111111111112,0.8611111111111112,0.6111111111111112,0.3888888888888889,0.0,0.0,0.36363636363636365,4.75,0.3181818181818182,0.36363636363636365,0.5,0.18181818181818182,0.5406463756057789,0.5101563760811767,0.5833333333333334,0.5833333333333334,0.6363636363636364,3.933333333333333,3.0,1109,165,0.3888888888888889,0.0,36,0.3888888888888889,0.0,36,,,0,22,0.0,0,0.6907305069133137,0.6911142933156156,1.0
closed_cohort,immediate,14,49,0,0,0,0,0,0,21,0,0,21,0,0,0,13,34,34,0,0,34,32,22,20,0.6470588235294118,0.6470588235294118,0.9411764705882353,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.0,0.4,4.125,0.22727272727272727,0.36363636363636365,0.5,0.36363636363636365,0.5600781437676253,0.5124312735285118,0.6176470588235294,0.6176470588235294,0.6363636363636364,4.6923076923076925,4.0,1111,157,0.29411764705882354,0.11764705882352941,34,0.29411764705882354,0.11764705882352941,34,,,0,20,0.0,0,0.6821858835476836,0.6824711501363796,1.0
closed_cohort,immediate,15,49,0,0,0,0,0,0,15,0,0,15,0,0,0,18,33,33,0,0,33,29,20,16,0.6060606060606061,0.6060606060606061,0.8787878787878788,0.6666666666666666,0.2727272727272727,0.06060606060606061,0.0,0.4090909090909091,4.222222222222222,0.45,0.5,0.5789473684210527,0.21052631578947367,0.6340259780751584,0.49443862995755683,0.45454545454545453,0.45454545454545453,0.5,4.444444444444445,4.0,830,145,0.2727272727272727,0.06060606060606061,33,0.2727272727272727,0.06060606060606061,33,,,0,22,0.0,0,0.6993822837849469,0.6993822837849469,1.0
closed_cohort,immediate,16,49,0,0,0,0,0,0,23,0,0,23,0,0,0,19,42,42,0,0,42,40,24,22,0.5714285714285714,0.5714285714285714,0.9523809523809523,0.7380952380952381,0.19047619047619047,0.07142857142857142,0.0,0.41935483870967744,4.461538461538462,0.25,0.4166666666666667,0.5909090909090909,0.3181818181818182,0.6333591218848467,0.4823653187541401,0.5476190476190477,0.5476190476190477,0.5833333333333334,4.947368421052632,5.0,1244,207,0.19047619047619047,0.07142857142857142,42,0.19047619047619047,0.07142857142857142,42,,,0,31,0.0,0,0.6942296559244792,0.6941586171779514,1.0
closed_cohort,immediate,17,49,0,0,0,0,0,0,28,0,0,28,0,0,0,19,47,47,0,0,47,45,27,25,0.574468085106383,0.574468085106383,0.9574468085106383,0.6808510638297872,0.2765957446808511,0.0425531914893617,0.0,0.375,4.5,0.2222222222222222,0.48148148148148145,0.6153846153846154,0.34615384615384615,0.6068562303449968,0.49313904686845406,0.5957446808510638,0.5957446808510638,0.5185185185185185,5.842105263157895,5.0,1521,238,0.28888888888888886,0.044444444444444446,45,0.2826086956521739,0.043478260869565216,46,0.0,0.0,1,31,0.0,0,0.678010088969159,0.6784597006487552,1.0
closed_cohort,immediate,18,49,0,0,0,0,0,0,22,0,0,22,0,0,0,11,33,33,0,0,33,30,27,24,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.6363636363636364,0.3333333333333333,0.030303030303030304,0.0,0.7142857142857143,4.4,0.2222222222222222,0.2962962962962963,0.52,0.28,0.6218369025150636,0.4950474021023281,0.6666666666666666,0.6666666666666666,0.7037037037037037,4.818181818181818,4.0,1153,164,0.3333333333333333,0.030303030303030304,33,0.3333333333333333,0.030303030303030304,33,,,0,21,0.0,0,0.7132012807903304,0.7135659132669256,1.0
closed_cohort,immediate,19,49,0,0,0,0,0,0,17,0,0,17,0,0,0,12,29,29,0,0,29,27,23,21,0.7931034482758621,0.7931034482758621,0.9310344827586207,0.5172413793103449,0.3448275862068966,0.13793103448275862,0.0,0.6,4.222222222222222,0.2608695652173913,0.43478260869565216,0.5454545454545454,0.3181818181818182,0.6374825412705548,0.4913028538040873,0.5862068965517241,0.5862068965517241,0.5652173913043478,5.666666666666667,4.5,918,141,0.3448275862068966,0.13793103448275862,29,0.3448275862068966,0.13793103448275862,29,,,0,15,0.0,0,0.6871913850595667,0.6870324646876301,1.0
closed_cohort,network_notice,0,49,0,0,0,0,0,0,16,0,0,16,0,0,0,16,32,32,0,0,32,29,22,19,0.6875,0.6875,0.90625,0.65625,0.28125,0.0625,0.0,0.5238095238095238,4.454545454545454,0.2727272727272727,0.5,0.6818181818181818,0.36363636363636365,0.620982224329341,0.5295586730911779,0.5,0.5,0.5,4.9375,4.0,879,156,0.28125,0.0625,32,0.28125,0.0625,32,,,0,21,0.0,0,0.6847994563396967,0.7038104089099413,1.0
closed_cohort,network_notice,1,49,0,0,0,0,0,0,18,0,0,18,0,0,0,25,43,43,0,0,43,41,25,23,0.5813953488372093,0.5813953488372093,0.9534883720930233,0.6511627906976745,0.2558139534883721,0.09302325581395349,0.0,0.35714285714285715,4.1,0.2,0.48,0.36363636363636365,0.13636363636363635,0.5153158087138585,0.5127280758579257,0.4186046511627907,0.4186046511627907,0.52,5.04,4.0,1027,194,0.23809523809523808,0.09523809523809523,42,0.2558139534883721,0.09302325581395349,43,,,0,28,0.0,0,0.6645632061715053,0.6834731407123973,0.9916666666666667
closed_cohort,network_notice,2,49,0,0,0,0,0,0,21,0,0,21,0,0,0,13,34,34,0,0,34,33,21,20,0.6176470588235294,0.6176470588235294,0.9705882352941176,0.7647058823529411,0.20588235294117646,0.029411764705882353,0.0,0.5,4.153846153846154,0.14285714285714285,0.3333333333333333,0.5,0.55,0.6146496991309953,0.5009848147842115,0.6176470588235294,0.6176470588235294,0.6666666666666666,4.461538461538462,4.0,1123,166,0.21212121212121213,0.030303030303030304,33,0.21212121212121213,0.030303030303030304,33,0.0,0.0,1,25,0.0,0,0.6492386512721265,0.6718531521491294,1.0
closed_cohort,network_notice,3,49,0,0,0,0,0,0,21,0,0,21,0,0,0,21,42,42,0,0,42,40,26,24,0.6190476190476191,0.6190476190476191,0.9523809523809523,0.7619047619047619,0.16666666666666666,0.07142857142857142,0.0,0.5,4.25,0.2692307692307692,0.5769230769230769,0.6666666666666666,0.42857142857142855,0.5812291419055,0.47917486249824354,0.5,0.5,0.4230769230769231,5.095238095238095,4.0,1182,201,0.1794871794871795,0.07692307692307693,39,0.175,0.075,40,0.0,0.0,2,30,0.0,0,0.6670022729767708,0.6841663183441414,1.0
closed_cohort,network_notice,4,49,0,0,0,0,0,0,16,0,0,16,0,0,0,14,30,30,0,0,30,29,14,13,0.4666666666666667,0.4666666666666667,0.9666666666666667,0.8333333333333334,0.13333333333333333,0.03333333333333333,0.0,0.36,4.111111111111111,0.2857142857142857,0.5,0.6153846153846154,0.5384615384615384,0.6312421450184467,0.4895174104616286,0.5333333333333333,0.5333333333333333,0.5,5.5,4.0,877,136,0.13333333333333333,0.03333333333333333,30,0.13333333333333333,0.03333333333333333,30,,,0,25,0.0,0,0.6691934388738413,0.6918045806949044,1.0
closed_cohort,network_notice,5,49,0,0,0,0,0,0,29,0,0,29,0,0,0,22,51,51,0,0,51,48,27,24,0.5294117647058824,0.5294117647058824,0.9411764705882353,0.803921568627451,0.19607843137254902,0.0,0.0,0.4146341463414634,4.764705882352941,0.3333333333333333,0.5185185185185185,0.48,0.32,0.5748505131727714,0.486343577502518,0.5686274509803921,0.5686274509803921,0.48148148148148145,6.0,5.0,1582,259,0.20408163265306123,0.0,49,0.19607843137254902,0.0,51,,,0,41,0.0,0,0.6697136079616635,0.687482147177956,1.0
closed_cohort,network_notice,6,49,0,0,0,0,0,0,22,0,0,22,0,0,0,16,38,38,0,0,38,36,16,14,0.42105263157894735,0.42105263157894735,0.9473684210526315,0.6842105263157895,0.23684210526315788,0.07894736842105263,0.0,0.15384615384615385,5.0,0.375,0.4375,0.5625,0.125,0.5468603015523434,0.5132773924176106,0.5789473684210527,0.5789473684210527,0.5625,4.0625,3.5,1176,160,0.2571428571428571,0.08571428571428572,35,0.25,0.08333333333333333,36,0.0,0.0,2,24,0.0,0,0.6682645425683164,0.6925743316078427,1.0
closed_cohort,network_notice,7,49,0,0,0,0,0,0,21,0,0,21,0,0,0,15,36,36,0,0,36,35,17,16,0.4722222222222222,0.4722222222222222,0.9722222222222222,0.7222222222222222,0.19444444444444445,0.08333333333333333,0.0,0.2692307692307692,4.714285714285714,0.23529411764705882,0.35294117647058826,0.47058823529411764,0.23529411764705882,0.5987628647454944,0.4665717309712607,0.5833333333333334,0.5833333333333334,0.6470588235294118,4.466666666666667,4.0,1127,159,0.20588235294117646,0.08823529411764706,34,0.2,0.08571428571428572,35,0.0,0.0,1,25,0.0,0,0.6754524398092455,0.6970634774034579,1.0
closed_cohort,network_notice,8,49,0,0,0,0,0,0,25,0,0,25,0,0,0,12,37,37,0,0,37,37,17,17,0.4594594594594595,0.4594594594594595,1.0,0.7837837837837838,0.1891891891891892,0.02702702702702703,0.0,0.3103448275862069,4.444444444444445,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.47058823529411764,0.6383084186911563,0.5471128388813141,0.6756756756756757,0.6756756756756757,0.8235294117647058,5.083333333333333,4.0,1311,180,0.1891891891891892,0.02702702702702703,37,0.1891891891891892,0.02702702702702703,37,,,0,29,0.0,0,0.673417235915799,0.6943718555128624,1.0
closed_cohort,network_notice,9,49,0,0,0,0,0,0,17,0,0,17,0,0,0,11,28,28,0,0,28,28,19,19,0.6785714285714286,0.6785714285714286,1.0,0.7142857142857143,0.17857142857142858,0.10714285714285714,0.0,0.55,4.2727272727272725,0.15789473684210525,0.47368421052631576,0.5,0.375,0.5323978708715034,0.4657164872678283,0.6071428571428571,0.6071428571428571,0.5263157894736842,6.090909090909091,5.0,917,130,0.17857142857142858,0.10714285714285714,28,0.17857142857142858,0.10714285714285714,28,,,0,20,0.0,0,0.6826085426189601,0.6995753325629558,1.0
closed_cohort,network_notice,10,49,0,0,0,0,0,0,27,0,0,27,0,0,0,9,36,36,0,0,36,34,19,17,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.8055555555555556,0.1388888888888889,0.05555555555555555,0.0,0.41379310344827586,5.0,0.21052631578947367,0.2631578947368421,0.5789473684210527,0.42105263157894735,0.5334471463507197,0.4744536483050868,0.75,0.75,0.7368421052631579,5.777777777777778,4.0,1402,174,0.1388888888888889,0.05555555555555555,36,0.1388888888888889,0.05555555555555555,36,,,0,29,0.0,0,0.6907850064406866,0.7095313709481565,1.0
closed_cohort,network_notice,11,49,0,0,0,0,0,0,28,0,0,28,0,0,0,15,43,43,0,0,43,42,18,17,0.4186046511627907,0.4186046511627907,0.9767441860465116,0.7906976744186046,0.16279069767441862,0.046511627906976744,0.0,0.2647058823529412,4.555555555555555,0.2222222222222222,0.3888888888888889,0.5882352941176471,0.4117647058823529,0.6235823076019001,0.5375217542188988,0.6511627906976745,0.6511627906976745,0.6111111111111112,4.6,4.0,1469,205,0.16666666666666666,0.047619047619047616,42,0.16279069767441862,0.046511627906976744,43,,,0,34,0.0,0,0.6690013335682329,0.6893681534794994,0.9916666666666667
closed_cohort,network_notice,12,49,0,0,0,0,0,0,20,0,0,20,0,0,0,9,29,29,0,0,29,28,18,17,0.6206896551724138,0.6206896551724138,0.9655172413793104,0.6896551724137931,0.1724137931034483,0.13793103448275862,0.0,0.45,4.111111111111111,0.2222222222222222,0.3333333333333333,0.7647058823529411,0.35294117647058826,0.5947414660808349,0.47938404782265454,0.6896551724137931,0.6896551724137931,0.6666666666666666,5.888888888888889,4.0,1053,134,0.1724137931034483,0.13793103448275862,29,0.1724137931034483,0.13793103448275862,29,,,0,20,0.0,0,0.6807059393515413,0.6993948933170747,1.0
closed_cohort,network_notice,13,49,0,0,0,0,0,0,21,0,0,21,0,0,0,15,36,36,0,0,36,31,22,17,0.6111111111111112,0.6111111111111112,0.8611111111111112,0.6111111111111112,0.3888888888888889,0.0,0.0,0.36363636363636365,4.75,0.3181818181818182,0.36363636363636365,0.5,0.18181818181818182,0.5406463756057789,0.5101563760811767,0.5833333333333334,0.5833333333333334,0.6363636363636364,3.933333333333333,3.0,1109,165,0.3888888888888889,0.0,36,0.3888888888888889,0.0,36,,,0,22,0.0,0,0.6680125902466469,0.6911142933156156,1.0
closed_cohort,network_notice,14,49,0,0,0,0,0,0,21,0,0,21,0,0,0,13,34,34,0,0,34,32,22,20,0.6470588235294118,0.6470588235294118,0.9411764705882353,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.0,0.4,4.125,0.22727272727272727,0.36363636363636365,0.5,0.36363636363636365,0.5600781437676253,0.5124312735285118,0.6176470588235294,0.6176470588235294,0.6363636363636364,4.6923076923076925,4.0,1111,157,0.29411764705882354,0.11764705882352941,34,0.29411764705882354,0.11764705882352941,34,,,0,20,0.0,0,0.6608125502143503,0.6801378168030463,0.9916666666666667
closed_cohort,network_notice,15,49,0,0,0,0,0,0,15,0,0,15,0,0,0,18,33,33,0,0,33,29,20,16,0.6060606060606061,0.6060606060606061,0.8787878787878788,0.6666666666666666,0.2727272727272727,0.06060606060606061,0.0,0.4090909090909091,4.222222222222222,0.45,0.5,0.5789473684210527,0.21052631578947367,0.6340259780751584,0.49443862995755683,0.45454545454545453,0.45454545454545453,0.5,4.444444444444445,4.0,830,145,0.2727272727272727,0.06060606060606061,33,0.2727272727272727,0.06060606060606061,33,,,0,22,0.0,0,0.6751156171182803,0.6993822837849469,1.0
closed_cohort,network_notice,16,49,0,0,0,0,0,0,23,0,0,23,0,0,0,19,42,42,0,0,42,40,24,22,0.5714285714285714,0.5714285714285714,0.9523809523809523,0.7380952380952381,0.19047619047619047,0.07142857142857142,0.0,0.41935483870967744,4.461538461538462,0.25,0.4166666666666667,0.5909090909090909,0.3181818181818182,0.6333591218848467,0.4823653187541401,0.5476190476190477,0.5476190476190477,0.5833333333333334,4.947368421052632,5.0,1244,207,0.19047619047619047,0.07142857142857142,42,0.19047619047619047,0.07142857142857142,42,,,0,31,0.0,0,0.6768463225911459,0.6941586171779514,1.0
closed_cohort,network_notice,17,49,0,0,0,0,0,0,29,0,0,29,0,0,0,18,47,47,0,0,47,45,27,25,0.574468085106383,0.574468085106383,0.9574468085106383,0.6808510638297872,0.2765957446808511,0.0425531914893617,0.0,0.375,4.5,0.2222222222222222,0.48148148148148145,0.6153846153846154,0.34615384615384615,0.6068562303449968,0.49313904686845406,0.6170212765957447,0.6170212765957447,0.5185185185185185,6.222222222222222,5.5,1562,238,0.28888888888888886,0.044444444444444446,45,0.2826086956521739,0.043478260869565216,46,0.0,0.0,1,31,0.0,0,0.6625769278328936,0.6784597006487552,1.0
closed_cohort,network_notice,18,49,0,0,0,0,0,0,22,0,0,22,0,0,0,11,33,33,0,0,33,30,27,24,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.6363636363636364,0.3333333333333333,0.030303030303030304,0.0,0.7142857142857143,4.4,0.2222222222222222,0.2962962962962963,0.52,0.28,0.6218369025150636,0.4950474021023281,0.6666666666666666,0.6666666666666666,0.7037037037037037,4.818181818181818,4.0,1153,164,0.3333333333333333,0.030303030303030304,33,0.3333333333333333,0.030303030303030304,33,,,0,21,0.0,0,0.6890075307903303,0.7135659132669256,1.0
closed_cohort,network_notice,19,49,0,0,0,0,0,0,18,0,0,18,0,0,0,11,29,29,0,0,29,27,23,21,0.7931034482758621,0.7931034482758621,0.9310344827586207,0.5172413793103449,0.3448275862068966,0.13793103448275862,0.0,0.6,4.222222222222222,0.2608695652173913,0.391304347826087,0.5454545454545454,0.3181818181818182,0.6374825412705548,0.4913028538040873,0.6206896551724138,0.6206896551724138,0.6086956521739131,5.0,4.0,955,141,0.3448275862068966,0.13793103448275862,29,0.3448275862068966,0.13793103448275862,29,,,0,15,0.0,0,0.6685905517262332,0.6870324646876301,1.0
network_ws,unchanged,0,49,2,2,2,1,2,0,68,6,0,62,3,4,0,60,99,128,2,2,128,114,96,82,0.75,0.75,0.890625,0.5859375,0.28125,0.1328125,0.0,0.5733333333333334,4.465116279069767,0.25,0.46875,0.6404494382022472,0.24719101123595505,0.6400688442608181,0.5060566140913464,0.53125,0.53125,0.53125,5.116666666666666,3.0,2525,556,0.28125,0.0625,32,0.3,0.1,60,0.2647058823529412,0.16176470588235295,68,36,0.2222222222222222,57,0.4223646849337866,0.4165495511965134,0.0
network_ws,unchanged,1,49,1,1,1,0,2,1,78,9,0,69,7,3,0,56,101,134,7,1,134,126,77,69,0.5746268656716418,0.5746268656716418,0.9402985074626866,0.6865671641791045,0.21641791044776118,0.09701492537313433,0.0,0.3804347826086957,4.2,0.24675324675324675,0.4025974025974026,0.45714285714285713,0.2571428571428571,0.5195652499171567,0.5030277925068599,0.582089552238806,0.582089552238806,0.5974025974025974,4.321428571428571,3.0,2828,552,0.23809523809523808,0.09523809523809523,42,0.22580645161290322,0.08064516129032258,62,0.20833333333333334,0.1111111111111111,72,43,0.046511627906976744,46,0.4020056951659429,0.4088831728796529,0.0
network_ws,unchanged,2,49,2,2,2,2,2,1,79,4,2,73,2,3,2,48,100,127,1,3,125,116,90,81,0.7086614173228346,0.72,0.928,0.664,0.264,0.072,0.015748031496062992,0.5783132530120482,3.9791666666666665,0.2777777777777778,0.43333333333333335,0.5357142857142857,0.34523809523809523,0.6295184343643816,0.4971512554196195,0.6220472440944882,0.616,0.5666666666666667,4.916666666666667,5.5,2773,561,0.21212121212121213,0.030303030303030304,33,0.21739130434782608,0.021739130434782608,46,0.2911392405063291,0.10126582278481013,79,35,0.08571428571428572,63,0.3857888196279294,0.3864800697179504,0.0
network_ws,unchanged,3,49,2,2,2,2,1,1,74,4,1,69,2,2,0,58,104,132,1,1,131,121,82,72,0.6212121212121212,0.6259541984732825,0.9236641221374046,0.7022900763358778,0.22900763358778625,0.06870229007633588,0.007575757575757576,0.4673913043478261,4.1395348837209305,0.32926829268292684,0.47560975609756095,0.5945945945945946,0.33783783783783783,0.6091030522307002,0.48049780797415353,0.5606060606060606,0.5572519083969466,0.524390243902439,4.379310344827586,3.0,2799,567,0.1794871794871795,0.07692307692307693,39,0.203125,0.078125,64,0.2537313432835821,0.05970149253731343,67,46,0.10869565217391304,47,0.4010107948562245,0.40291489185448054,0.0
network_ws,unchanged,4,49,0,0,0,0,1,1,84,1,1,82,0,1,0,44,101,128,1,0,127,123,60,56,0.46875,0.47244094488188976,0.968503937007874,0.7716535433070866,0.13385826771653545,0.09448818897637795,0.0078125,0.3163265306122449,3.903225806451613,0.2833333333333333,0.36666666666666664,0.6140350877192983,0.3157894736842105,0.5870761484825172,0.5010373525839111,0.65625,0.6535433070866141,0.6333333333333333,3.977272727272727,3.0,2799,504,0.13333333333333333,0.03333333333333333,30,0.16326530612244897,0.08163265306122448,49,0.11538461538461539,0.10256410256410256,78,37,0.08108108108108109,38,0.40573079490615577,0.40116328445790767,0.0
network_ws,unchanged,5,49,3,3,3,3,0,0,85,6,1,78,5,1,0,61,107,146,3,1,145,129,94,78,0.6438356164383562,0.6482758620689655,0.8896551724137931,0.7172413793103448,0.2482758620689655,0.034482758620689655,0.00684931506849315,0.5096153846153846,4.7924528301886795,0.3191489361702128,0.425531914893617,0.4945054945054945,0.3076923076923077,0.5986229039352587,0.49467950655162807,0.5821917808219178,0.5793103448275863,0.574468085106383,4.672131147540983,3.0,3217,657,0.20408163265306123,0.0,49,0.23943661971830985,0.028169014084507043,71,0.25675675675675674,0.04054054054054054,74,52,0.07692307692307693,54,0.4034021774727961,0.4060440720989008,0.0
network_ws,unchanged,6,49,0,0,0,1,0,1,83,7,1,75,6,1,1,50,101,133,7,4,132,122,79,69,0.5939849624060151,0.5984848484848485,0.9242424242424242,0.6590909090909091,0.23484848484848486,0.10606060606060606,0.007518796992481203,0.39080459770114945,4.323529411764706,0.26582278481012656,0.379746835443038,0.56,0.22666666666666666,0.6128732709675611,0.5076081699757137,0.6240601503759399,0.6212121212121212,0.620253164556962,3.98,3.0,2850,539,0.2571428571428571,0.08571428571428572,35,0.25,0.1346153846153846,52,0.225,0.0875,80,32,0.09375,51,0.4082463554220286,0.41371067818036783,0.0
network_ws,unchanged,7,49,0,0,0,0,0,0,79,1,1,77,1,0,0,38,96,117,3,1,116,110,64,58,0.5470085470085471,0.5517241379310345,0.9482758620689655,0.7155172413793104,0.15517241379310345,0.12931034482758622,0.008547008547008548,0.37349397590361444,6.290322580645161,0.203125,0.328125,0.45,0.18333333333333332,0.5830159574146521,0.47801760710862173,0.6752136752136753,0.6724137931034483,0.671875,3.8421052631578947,3.0,2903,462,0.20588235294117646,0.08823529411764706,34,0.13114754098360656,0.09836065573770492,61,0.18181818181818182,0.16363636363636364,55,47,0.1276595744680851,39,0.4125860687426472,0.4091893300021595,0.0
network_ws,unchanged,8,49,0,0,0,0,0,0,74,4,1,69,4,0,0,46,93,120,4,0,119,114,55,50,0.4583333333333333,0.46218487394957986,0.957983193277311,0.7899159663865546,0.12605042016806722,0.08403361344537816,0.008333333333333333,0.3191489361702128,4.233333333333333,0.21818181818181817,0.2909090909090909,0.5849056603773585,0.37735849056603776,0.6151777203523507,0.5103622989899438,0.6166666666666667,0.6134453781512605,0.7090909090909091,4.108695652173913,3.0,2838,481,0.1891891891891892,0.02702702702702703,37,0.13333333333333333,0.06666666666666667,60,0.11864406779661017,0.1016949152542373,59,48,0.08333333333333333,31,0.411835271481558,0.4171414054516892,0.0
network_ws,unchanged,9,49,1,1,1,1,1,1,85,5,3,77,4,1,0,49,99,134,5,2,131,126,81,76,0.6044776119402985,0.6183206106870229,0.9618320610687023,0.7099236641221374,0.22137404580152673,0.06870229007633588,0.022388059701492536,0.46236559139784944,4.744186046511628,0.2222222222222222,0.345679012345679,0.5921052631578947,0.3157894736842105,0.6053798450048699,0.4779102576937203,0.6343283582089553,0.6259541984732825,0.654320987654321,4.795918367346939,4.0,3001,564,0.17857142857142858,0.10714285714285714,28,0.2,0.10909090909090909,55,0.23684210526315788,0.039473684210526314,76,38,0.13157894736842105,51,0.41442881655860914,0.4131667000438371,0.0
network_ws,unchanged,10,49,3,3,3,3,0,0,77,5,0,72,5,0,0,37,97,114,3,1,114,106,48,40,0.42105263157894735,0.42105263157894735,0.9298245614035088,0.8070175438596491,0.14035087719298245,0.05263157894736842,0.0,0.2826086956521739,5.038461538461538,0.3541666666666667,0.3958333333333333,0.5957446808510638,0.3404255319148936,0.6014503046976977,0.47121832009292725,0.6754385964912281,0.6754385964912281,0.6041666666666666,3.8378378378378377,3.0,2966,450,0.1388888888888889,0.05555555555555555,36,0.1111111111111111,0.037037037037037035,54,0.16666666666666666,0.06666666666666667,60,46,0.0,26,0.4256630136813278,0.43167327472320055,0.0
network_ws,unchanged,11,49,0,0,0,1,1,2,76,6,0,70,4,3,2,51,103,127,6,3,127,120,68,61,0.5354330708661418,0.5354330708661418,0.9448818897637795,0.7007874015748031,0.1732283464566929,0.12598425196850394,0.0,0.33707865168539325,4.1,0.2647058823529412,0.4264705882352941,0.5967741935483871,0.3064516129032258,0.6292735832228045,0.5366665218413295,0.5984251968503937,0.5984251968503937,0.5735294117647058,4.117647058823529,3.0,2940,527,0.16666666666666666,0.047619047619047616,42,0.14285714285714285,0.07936507936507936,63,0.203125,0.171875,64,49,0.061224489795918366,40,0.4100603803283256,0.4092910330285782,0.0
network_ws,unchanged,12,49,0,0,0,1,0,1,71,5,0,66,4,2,0,40,94,111,3,4,111,105,69,63,0.6216216216216216,0.6216216216216216,0.9459459459459459,0.7387387387387387,0.1981981981981982,0.06306306306306306,0.0,0.4878048780487805,4.05,0.2898550724637681,0.37681159420289856,0.6666666666666666,0.3484848484848485,0.622789858018168,0.4912196022361465,0.6396396396396397,0.6396396396396397,0.6231884057971014,5.0,4.5,2460,486,0.1724137931034483,0.13793103448275862,29,0.21951219512195122,0.0975609756097561,41,0.18571428571428572,0.04285714285714286,70,28,0.03571428571428571,42,0.4143791424716462,0.41928758238046154,0.0
