time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
15,2,2,2,2,0,0,40,12,0,28,11,3,1,35,69,75,10,3,0.7000057563227063,0.4544392708021977,0.9666666666666667,0.3416666666666667,network_ba,network_notice,0
16,1,1,1,1,0,0,38,8,0,30,8,1,3,38,69,76,11,3,0.7027306744021249,0.45942174663856256,0.975,0.3416666666666667,network_ba,network_notice,0
17,3,3,3,4,1,2,37,8,0,29,7,1,4,42,70,79,8,1,0.7034348744889619,0.4564869476152257,0.9916666666666667,0.3416666666666667,network_ba,network_notice,0
18,2,2,2,2,1,0,38,8,0,30,7,2,1,43,71,81,7,1,0.7063496572733766,0.45789768109996837,1.0,0.325,network_ba,network_notice,0
19,0,0,0,0,1,1,37,7,0,30,6,2,1,44,71,81,7,2,0.7008836280435147,0.45789768109996837,1.0,0.31666666666666665,network_ba,network_notice,0
20,1,1,1,1,0,0,35,4,0,31,3,2,3,47,72,82,6,3,0.7024015678784367,0.45953349014041905,1.0,0.31666666666666665,network_ba,network_notice,0
21,1,1,1,1,1,1,35,4,0,31,2,2,1,48,73,83,3,2,0.6947128263280441,0.4580721235224859,1.0,0.3,network_ba,network_notice,0
22,3,3,3,3,0,0,38,6,0,32,5,1,0,48,75,86,2,2,0.6977077124271845,0.45712940409817954,1.0,0.31666666666666665,network_ba,network_notice,0
23,3,3,3,3,2,0,41,7,0,34,7,2,0,48,75,89,5,1,0.6955600358071687,0.45439672390401087,1.0,0.3416666666666667,network_ba,network_notice,0
24,5,5,5,5,1,0,45,11,0,34,11,3,1,49,78,94,7,3,0.7011249661860944,0.44632751768504725,1.0,0.38333333333333336,network_ba,network_notice,0
25,3,3,3,3,1,0,46,11,0,35,11,4,2,51,80,97,11,3,0.7030507468644037,0.447138250721653,1.0,0.4,network_ba,network_notice,0
26,1,1,1,1,1,1,45,10,0,35,9,3,2,53,80,98,11,4,0.7056619565443488,0.45069630386645615,1.0,0.39166666666666666,network_ba,network_notice,0
27,1,1,1,1,0,0,44,6,0,38,5,1,2,55,80,99,9,3,0.7073361405101805,0.45759809403233226,1.0,0.38333333333333336,network_ba,network_notice,0
28,6,6,6,6,0,0,47,9,0,38,8,1,3,58,85,105,5,2,0.6930926293998879,0.45478086462423073,1.0,0.4166666666666667,network_ba,network_notice,0
29,2,2,2,2,0,0,48,9,0,39,9,0,1,59,87,107,8,1,0.6930030609143837,0.45478086462423073,1.0,0.4083333333333333,network_ba,network_notice,0
30,0,0,0,0,0,0,48,8,0,40,8,0,0,59,87,107,9,0,0.6907335879102904,0.46103050974428855,1.0,0.4,network_ba,network_notice,0
31,3,3,3,3,1,1,47,6,0,41,5,1,4,63,88,110,8,0,0.7033064192150539,0.4640953154627329,1.0,0.425,network_ba,network_notice,0
32,2,2,2,2,2,2,48,8,0,40,5,3,1,64,88,112,5,1,0.6911283586842095,0.4640953154627329,1.0,0.4083333333333333,network_ba,network_notice,0
33,1,1,1,1,1,1,49,10,0,39,6,4,0,64,89,113,5,3,0.692299145490752,0.45942174663856256,1.0,0.4083333333333333,network_ba,network_notice,0
34,2,2,2,2,1,1,48,8,0,40,5,3,3,67,90,115,6,4,0.6936888996732257,0.45942174663856256,1.0,0.425,network_ba,network_notice,0
35,1,1,1,1,0,0,47,5,0,42,4,1,2,69,91,116,5,4,0.7120440653773913,0.4583823241938204,1.0,0.4083333333333333,network_ba,network_notice,0
36,0,0,0,0,0,0,46,3,0,43,3,0,1,70,91,116,4,2,0.7148644313456869,0.44890767518306024,1.0,0.39166666666666666,network_ba,network_notice,0
37,3,3,3,3,0,0,49,4,0,45,4,0,0,70,92,119,3,1,0.715222368942474,0.4482278099088189,1.0,0.4083333333333333,network_ba,network_notice,0
38,0,0,0,0,2,2,48,5,0,43,3,2,1,71,92,119,4,0,0.6971450225175692,0.4491257808830382,1.0,0.4083333333333333,network_ba,network_notice,0
39,3,3,3,3,0,0,51,8,0,43,6,2,0,71,94,122,3,2,0.695672003269943,0.45830245799426383,1.0,0.425,network_ba,network_notice,0
40,1,1,1,1,2,1,50,7,0,43,4,4,2,73,94,123,6,2,0.6951801053603603,0.45942174663856256,1.0,0.43333333333333335,network_ba,network_notice,0
41,2,2,2,2,0,0,51,7,0,44,6,2,1,74,95,125,4,4,0.7038342649405565,0.45942174663856256,1.0,0.43333333333333335,network_ba,network_notice,0
42,2,2,2,2,0,0,51,6,0,45,5,1,2,76,95,127,6,2,0.7021645454375159,0.46387170528628646,1.0,0.44166666666666665,network_ba,network_notice,0
43,2,2,2,2,1,1,52,7,0,45,6,1,1,77,96,129,5,2,0.7019492129520672,0.46244542280214174,1.0,0.44166666666666665,network_ba,network_notice,0
44,1,1,1,1,0,0,52,6,0,46,5,1,1,78,97,130,6,1,0.701273388606351,0.464725428847341,1.0,0.44166666666666665,network_ba,network_notice,0
45,1,1,1,1,1,1,51,6,0,45,4,2,2,80,98,131,5,1,0.7003678044665688,0.4604472580582037,1.0,0.44166666666666665,network_ba,network_notice,0
46,1,1,1,1,0,0,51,4,0,47,3,1,1,81,98,132,4,2,0.7029143685280838,0.4618735405423484,1.0,0.43333333333333335,network_ba,network_notice,0
47,1,1,1,1,1,1,51,5,0,46,3,2,1,82,98,133,3,1,0.7025625918986429,0.4582945093616126,1.0,0.43333333333333335,network_ba,network_notice,0
48,2,2,2,2,0,0,53,5,0,48,4,1,0,82,99,135,3,2,0.7060590501639851,0.4582945093616126,1.0,0.44166666666666665,network_ba,network_notice,0
49,3,3,3,3,1,1,55,7,0,48,6,1,1,83,99,138,4,1,0.701837818901923,0.4574536192466669,1.0,0.4666666666666667,network_ba,network_notice,0
0,43,42,42,32,14,0,43,42,1,0,32,14,0,0,42,43,0,0,0.4058064740457306,0.4622021704120288,0.0,0.35833333333333334,network_ba,network_notice,1
1,2,2,2,2,1,0,45,44,1,0,34,15,0,0,44,45,32,14,0.4058064740457306,0.4622021704120288,0.0,0.375,network_ba,network_notice,1
2,4,4,4,3,1,0,49,41,1,7,37,8,0,0,48,49,34,15,0.4058064740457306,0.4622021704120288,0.0,0.4083333333333333,network_ba,network_notice,1
3,2,2,2,8,3,9,42,36,1,5,34,4,9,9,50,51,37,16,0.4058064740457306,0.4516036555450748,0.0,0.425,network_ba,network_notice,1
4,2,2,2,4,3,5,37,28,1,8,25,5,7,16,52,53,34,5,0.42851647959214423,0.4539441201667379,0.0,0.36666666666666664,network_ba,network_notice,1
5,2,2,2,2,2,2,35,21,1,13,17,4,4,20,54,55,25,8,0.4372673326867961,0.4539441201667379,0.0,0.325,network_ba,network_notice,1
6,2,2,2,3,1,2,36,14,1,21,9,5,1,21,55,57,17,8,0.43705616753130094,0.4588073700023361,0.0,0.30833333333333335,network_ba,network_notice,1
7,0,0,0,0,1,1,33,7,1,25,5,2,3,24,55,57,9,6,0.40677074797816126,0.4565580741192859,0.0,0.3,network_ba,network_notice,1
8,1,1,1,1,0,0,34,5,1,28,4,1,0,24,55,58,5,4,0.3930186135264146,0.4596386617442175,0.0,0.2833333333333333,network_ba,network_notice,1
9,4,3,3,1,4,2,37,6,2,29,2,4,1,25,58,62,4,2,0.3856000666326249,0.46399338634079235,0.0,0.31666666666666665,network_ba,network_notice,1
10,0,1,1,1,1,1,36,7,1,28,3,4,1,26,58,62,2,5,0.42575281168573464,0.46399338634079235,0.125,0.30833333333333335,network_ba,network_notice,1
11,2,3,3,3,0,0,38,6,0,32,5,1,0,26,61,64,3,5,0.4660217396195561,0.4688637793113195,0.26666666666666666,0.31666666666666665,network_ba,network_notice,1
12,0,0,0,2,0,2,38,6,0,32,6,0,0,26,61,64,5,5,0.5548281746762717,0.4669599473943417,0.575,0.31666666666666665,network_ba,network_notice,1
13,2,2,2,2,1,0,40,7,0,33,7,1,0,26,63,66,6,1,0.6101539546165979,0.46161222713924294,0.7583333333333333,0.3333333333333333,network_ba,network_notice,1
14,0,0,0,0,0,0,38,4,0,34,4,1,2,28,63,66,7,1,0.6352931275922985,0.45401050196983134,0.8916666666666667,0.3333333333333333,network_ba,network_notice,1
15,3,3,3,3,1,1,40,6,0,34,5,1,1,29,66,69,4,1,0.6644922692342525,0.45649771668257855,0.975,0.3416666666666667,network_ba,network_notice,1
16,2,2,2,2,0,0,41,6,0,35,5,1,1,30,67,71,5,2,0.6673112896498328,0.4600131106828102,0.9833333333333333,0.35,network_ba,network_notice,1
17,3,3,3,3,1,0,44,8,0,36,8,1,0,30,69,74,5,1,0.6887433552905674,0.4600131106828102,1.0,0.36666666666666664,network_ba,network_notice,1
18,3,3,3,3,0,0,44,8,0,36,8,1,3,33,71,77,8,2,0.6887646813968334,0.4590603278401279,1.0,0.39166666666666666,network_ba,network_notice,1
19,2,2,2,2,0,0,45,8,0,37,8,0,1,34,73,79,8,1,0.6930331707515356,0.4612493875693466,1.0,0.38333333333333336,network_ba,network_notice,1
20,3,3,3,3,1,1,47,9,0,38,8,1,1,35,75,82,8,1,0.6874057767365772,0.4577282427428348,1.0,0.4,network_ba,network_notice,1
21,2,2,2,2,0,0,48,8,0,40,7,1,1,36,76,84,8,1,0.6760444533865057,0.45868102558551704,1.0,0.4083333333333333,network_ba,network_notice,1
22,2,2,2,2,0,0,49,7,0,42,7,0,1,37,78,86,7,1,0.6675859470230365,0.45868102558551704,1.0,0.4166666666666667,network_ba,network_notice,1
23,0,0,0,0,0,0,47,4,0,43,4,0,2,39,78,86,7,1,0.6712084353803599,0.45961234079724683,1.0,0.4083333333333333,network_ba,network_notice,1
24,6,6,6,6,1,0,51,8,0,43,8,1,2,41,82,92,4,0,0.6831755512743306,0.45961234079724683,1.0,0.44166666666666665,network_ba,network_notice,1
25,2,2,2,2,0,0,51,8,0,43,8,1,2,43,84,94,8,1,0.6907933961129872,0.45961234079724683,1.0,0.44166666666666665,network_ba,network_notice,1
26,2,2,2,1,1,0,53,10,0,43,9,2,0,43,86,96,8,1,0.6910494406384798,0.4622021704120288,1.0,0.44166666666666665,network_ba,network_notice,1
27,2,2,2,2,0,0,53,6,0,47,5,1,2,45,87,98,9,2,0.6892297453718174,0.4622021704120288,1.0,0.4583333333333333,network_ba,network_notice,1
28,3,3,3,2,4,3,54,10,0,44,5,5,2,47,89,101,5,1,0.6780662814974828,0.4645904109755933,1.0,0.4666666666666667,network_ba,network_notice,1
29,4,4,4,4,1,1,57,13,0,44,8,5,1,48,91,105,5,5,0.6794948951224807,0.4645904109755933,1.0,0.48333333333333334,network_ba,network_notice,1
30,4,4,4,4,0,0,60,13,0,47,10,3,1,49,93,109,8,5,0.677355702991758,0.4660630450613484,1.0,0.5083333333333333,network_ba,network_notice,1
31,3,3,3,4,1,2,62,14,0,48,12,2,1,50,96,112,10,5,0.6849466073156759,0.4579200741602299,1.0,0.525,network_ba,network_notice,1
32,0,0,0,0,1,1,59,10,0,49,8,2,3,53,96,112,12,2,0.6802903544350303,0.45589510516112314,1.0,0.5166666666666667,network_ba,network_notice,1
33,3,3,3,3,1,1,61,10,0,51,7,3,1,54,96,115,8,2,0.6808126544758063,0.4564039560461507,1.0,0.5166666666666667,network_ba,network_notice,1
34,2,2,2,2,1,1,62,7,0,55,5,2,1,55,96,117,7,3,0.6773272801597425,0.4620208940641728,1.0,0.525,network_ba,network_notice,1
35,1,1,1,1,2,2,63,9,0,54,6,3,0,55,96,118,5,3,0.6743702839924739,0.460348593675025,1.0,0.525,network_ba,network_notice,1
36,1,1,1,1,0,0,62,6,0,56,4,2,2,57,97,119,6,4,0.6755265283628825,0.4571233732551468,1.0,0.5333333333333333,network_ba,network_notice,1
37,3,3,3,3,1,1,64,6,0,58,5,1,1,58,97,122,4,3,0.6770136072103555,0.45588441846288436,1.0,0.5416666666666666,network_ba,network_notice,1
38,0,0,0,0,1,1,64,6,0,58,4,2,0,58,97,122,5,3,0.6744021307846157,0.45768747466470955,1.0,0.5333333333333333,network_ba,network_notice,1
39,0,0,0,0,1,1,63,6,0,57,3,3,1,59,97,122,4,2,0.6714954044557744,0.4587462280300239,1.0,0.5333333333333333,network_ba,network_notice,1
40,1,1,1,1,0,0,61,3,0,58,1,2,3,62,97,123,3,3,0.6754306559631866,0.45998518282228634,1.0,0.5333333333333333,network_ba,network_notice,1
41,4,4,4,4,0,0,64,5,0,59,5,0,1,63,97,127,1,2,0.693743615602584,0.4582048937648183,1.0,0.5416666666666666,network_ba,network_notice,1
42,1,1,1,1,0,0,65,6,0,59,6,0,0,63,98,128,5,1,0.6969327558228194,0.463692244291655,1.0,0.5416666666666666,network_ba,network_notice,1
43,4,4,4,4,0,0,68,9,0,59,9,0,1,64,98,132,6,0,0.6958086454255091,0.463692244291655,1.0,0.575,network_ba,network_notice,1
44,3,3,3,3,0,0,69,8,0,61,8,0,2,66,98,135,9,0,0.6865842354648488,0.467755276593873,1.0,0.5916666666666667,network_ba,network_notice,1
45,2,2,2,2,1,1,70,10,0,60,9,1,1,67,98,137,8,0,0.6787652406675767,0.4622021704120288,1.0,0.5916666666666667,network_ba,network_notice,1
46,0,0,0,0,0,0,69,6,0,63,5,1,1,68,98,137,9,1,0.6802812723876548,0.4622021704120288,1.0,0.5833333333333334,network_ba,network_notice,1
47,3,3,3,3,2,2,70,8,0,62,5,3,2,70,101,140,5,1,0.675541053618922,0.4622021704120288,1.0,0.6,network_ba,network_notice,1
48,2,2,2,2,1,1,69,8,0,61,5,3,3,73,101,142,5,3,0.6875058824035478,0.4622021704120288,1.0,0.6,network_ba,network_notice,1
49,2,2,2,1,1,0,71,9,0,62,6,3,0,73,101,144,5,3,0.687247909644462,0.4658248244143455,1.0,0.5916666666666667,network_ba,network_notice,1
0,34,33,33,26,8,0,34,33,1,0,26,8,0,0,33,34,0,0,0.39185315214912947,0.47129259284839237,0.0,0.2833333333333333,network_ba,network_notice,2
1,1,1,1,1,0,0,35,34,1,0,27,8,0,0,34,35,26,8,0.39185315214912947,0.47129259284839237,0.0,0.2916666666666667,network_ba,network_notice,2
2,0,0,0,0,0,0,35,29,1,5,27,2,0,0,34,35,27,8,0.39185315214912947,0.47129259284839237,0.0,0.2916666666666667,network_ba,network_notice,2
3,2,2,2,7,2,7,33,25,1,7,23,2,4,4,36,37,27,8,0.39185315214912947,0.4620163656274373,0.0,0.30833333333333335,network_ba,network_notice,2
4,4,4,4,3,10,9,34,26,1,7,15,12,3,7,39,41,23,2,0.3750200466525258,0.46502358345722683,0.0,0.30833333333333335,network_ba,network_notice,2
5,1,1,1,1,2,2,34,24,1,9,11,13,1,8,40,42,15,12,0.37190991936943146,0.46502358345722683,0.0,0.2916666666666667,network_ba,network_notice,2
6,1,1,1,0,3,2,32,13,1,18,4,9,3,11,41,43,11,14,0.3705580034557641,0.4743198621218958,0.0,0.2916666666666667,network_ba,network_notice,2
7,0,1,1,2,0,1,31,8,0,23,3,5,1,12,42,43,4,15,0.38089662956738957,0.45876216992229274,0.0,0.26666666666666666,network_ba,network_notice,2
8,1,1,1,1,2,2,29,6,0,23,3,3,3,15,43,44,3,5,0.38122620429734755,0.4550692106704324,0.0,0.26666666666666666,network_ba,network_notice,2
9,3,3,3,4,0,1,31,8,0,23,7,1,1,16,46,47,3,5,0.38602388753003997,0.457427423026913,0.0,0.26666666666666666,network_ba,network_notice,2
10,5,5,5,5,0,0,35,11,0,24,10,1,1,17,51,52,7,2,0.4143224838284405,0.47028619788093373,0.09166666666666666,0.3,network_ba,network_notice,2
11,1,1,1,1,0,0,35,10,0,25,10,0,1,18,52,53,10,2,0.4394360060305796,0.47461354391813937,0.175,0.3,network_ba,network_notice,2
12,1,1,1,1,0,0,35,7,0,28,7,0,1,19,52,54,10,0,0.4827834835798724,0.4744480984178372,0.35,0.3,network_ba,network_notice,2
13,1,1,1,1,2,2,32,5,0,27,3,2,4,23,53,55,7,0,0.5381123663845001,0.47259468747960154,0.5666666666666667,0.3,network_ba,network_notice,2
14,4,4,4,4,2,2,35,9,0,26,6,3,1,24,56,59,3,2,0.6162165538238569,0.47259468747960154,0.8083333333333333,0.3,network_ba,network_notice,2
15,4,4,4,4,0,0,39,11,0,28,9,2,0,24,59,63,6,4,0.6580599852671483,0.47129259284839237,0.95,0.325,network_ba,network_notice,2
16,9,9,9,9,3,1,47,19,0,28,17,4,1,25,67,72,9,4,0.6646860500452555,0.4674795673838203,0.9666666666666667,0.4,network_ba,network_notice,2
17,4,4,4,4,0,0,49,18,0,31,17,3,2,27,70,76,17,5,0.6613646464421923,0.4689364942704363,0.9833333333333333,0.425,network_ba,network_notice,2
18,0,0,0,0,2,2,48,15,0,33,13,3,1,28,70,76,17,3,0.6585713828728703,0.4704868066144853,0.9916666666666667,0.4083333333333333,network_ba,network_notice,2
19,0,0,0,0,2,2,44,9,0,35,5,4,4,32,70,76,13,5,0.6608011111996605,0.47026742839865965,1.0,0.4,network_ba,network_notice,2
20,0,0,0,0,3,3,41,6,0,35,0,6,3,35,70,76,5,4,0.6696004299215742,0.46568802079741806,1.0,0.36666666666666664,network_ba,network_notice,2
21,4,4,4,4,2,1,45,8,0,37,4,5,0,35,72,80,0,7,0.6716098287983051,0.4633359727948139,1.0,0.375,network_ba,network_notice,2
22,1,1,1,1,0,0,46,7,0,39,5,3,0,35,73,81,4,7,0.675448736937628,0.4638761288579581,1.0,0.38333333333333336,network_ba,network_notice,2
23,2,2,2,2,0,0,48,7,0,41,7,0,0,35,74,83,5,5,0.6685296121821668,0.4642196293929619,1.0,0.4,network_ba,network_notice,2
24,0,0,0,0,1,1,46,4,0,42,3,1,2,37,74,83,7,2,0.6718531521491294,0.4605834674501393,1.0,0.4,network_ba,network_notice,2
25,2,2,2,2,1,1,48,6,0,42,4,2,0,37,76,85,3,1,0.6672161970684218,0.4636489357609334,1.0,0.4,network_ba,network_notice,2
26,2,2,2,2,2,1,49,6,0,43,4,3,1,38,78,87,4,2,0.6603780368869068,0.4662689305417077,1.0,0.4166666666666667,network_ba,network_notice,2
27,2,2,2,2,1,1,51,8,0,43,6,3,0,38,79,89,4,4,0.6602066693099418,0.47129259284839237,1.0,0.425,network_ba,network_notice,2
28,3,3,3,3,3,1,52,9,0,43,7,4,2,40,81,92,6,4,0.6634312534441037,0.47039904539454624,1.0,0.45,network_ba,network_notice,2
29,2,2,2,2,0,0,53,8,0,45,7,3,1,41,82,94,7,6,0.6705534852339976,0.4731755398505185,1.0,0.45,network_ba,network_notice,2
30,1,1,1,1,0,0,52,7,0,45,6,1,2,43,83,95,7,4,0.6705751762958699,0.47189562143062475,1.0,0.45,network_ba,network_notice,2
31,3,3,3,3,0,0,53,6,0,47,6,0,2,45,84,98,6,3,0.6728813764950285,0.4695724405625212,1.0,0.4583333333333333,network_ba,network_notice,2
32,3,3,3,2,1,0,56,7,0,49,6,1,0,45,87,101,6,0,0.6781316452670844,0.4659579346889299,1.0,0.4666666666666667,network_ba,network_notice,2
33,2,2,2,2,3,2,57,10,0,47,7,4,1,46,87,103,6,1,0.6750610399745336,0.4673484637277993,1.0,0.48333333333333334,network_ba,network_notice,2
34,2,2,2,2,0,0,56,9,0,47,6,4,3,49,89,105,7,4,0.6734011688940986,0.46989904477505673,1.0,0.49166666666666664,network_ba,network_notice,2
35,1,1,1,1,0,0,55,5,0,50,5,1,2,51,89,106,6,4,0.6710708229109006,0.47129259284839237,1.0,0.475,network_ba,network_notice,2
36,2,2,2,2,1,1,56,6,0,50,5,1,1,52,91,108,5,3,0.6755272117907046,0.46936510524034286,1.0,0.475,network_ba,network_notice,2
37,3,3,3,3,0,0,59,7,0,52,6,1,0,52,93,111,5,1,0.6670056386156075,0.4658012905213995,1.0,0.49166666666666664,network_ba,network_notice,2
38,5,5,5,5,2,1,64,11,0,53,10,2,0,52,94,116,6,1,0.6601278338471881,0.4658012905213995,1.0,0.5333333333333333,network_ba,network_notice,2
39,1,1,1,1,1,1,64,11,0,53,9,3,1,53,95,117,10,3,0.6583448501449418,0.46626967158001464,1.0,0.5416666666666666,network_ba,network_notice,2
40,6,6,6,6,1,1,70,15,0,55,12,3,0,53,96,123,9,3,0.6652370825866533,0.4697372548647716,1.0,0.5833333333333334,network_ba,network_notice,2
41,1,1,1,1,3,3,70,13,0,57,8,5,1,54,97,124,12,4,0.6631770348537179,0.46626967158001464,1.0,0.5916666666666667,network_ba,network_notice,2
42,1,1,1,1,3,3,69,15,0,54,8,7,2,56,98,125,8,5,0.6550806138744094,0.4666723504125032,1.0,0.5916666666666667,network_ba,network_notice,2
43,3,3,3,3,1,1,67,11,0,56,5,6,5,61,101,128,8,7,0.6585286972816714,0.46823645424277144,1.0,0.6,network_ba,network_notice,2
44,1,1,1,1,0,0,65,8,0,57,5,3,3,64,102,129,5,7,0.6670097353028416,0.46770097228867186,1.0,0.5666666666666667,network_ba,network_notice,2
45,3,3,3,3,1,0,67,8,0,59,7,2,1,65,102,132,5,4,0.6786903786998951,0.46868617394363493,1.0,0.5666666666666667,network_ba,network_notice,2
46,1,1,1,1,0,0,66,5,0,61,5,1,2,67,102,133,7,2,0.6772625745976987,0.4650530364166233,1.0,0.5666666666666667,network_ba,network_notice,2
47,2,2,2,2,0,0,68,6,0,62,6,1,0,67,102,135,5,1,0.677527803535702,0.4641046615047187,1.0,0.5666666666666667,network_ba,network_notice,2
48,1,1,1,1,1,1,67,5,0,62,4,1,2,69,102,136,6,1,0.669579515455079,0.464157732553492,1.0,0.575,network_ba,network_notice,2
49,3,3,3,3,0,0,69,7,0,62,6,1,1,70,102,139,4,1,0.6674162649607595,0.46545998639442776,1.0,0.5833333333333334,network_ba,network_notice,2
0,42,39,39,32,10,0,42,39,3,0,32,10,0,0,39,42,0,0,0.4041663183441414,0.4474515856916411,0.0,0.35,network_ba,network_notice,3
1,1,2,2,1,1,0,43,41,2,0,33,11,0,0,41,43,32,10,0.4041663183441414,0.4474515856916411,0.0,0.35833333333333334,network_ba,network_notice,3
2,2,2,2,1,1,0,45,40,2,3,34,6,0,0,43,45,33,11,0.4041663183441414,0.4474515856916411,0.0,0.375,network_ba,network_notice,3
3,2,2,2,4,4,6,41,32,2,7,26,6,6,6,45,47,34,12,0.4041663183441414,0.4319511626691183,0.0,0.39166666666666666,network_ba,network_notice,3
4,2,4,4,3,7,6,38,24,0,14,17,8,5,11,49,49,27,7,0.3962217666869626,0.4468321556172239,0.0,0.35833333333333334,network_ba,network_notice,3
5,1,0,0,2,6,8,37,19,1,17,8,11,2,13,49,50,18,12,0.39353933344168085,0.443094429271164,0.0,0.325,network_ba,network_notice,3
6,4,4,4,3,6,5,40,21,1,18,9,12,1,14,52,54,9,17,0.3859834490558069,0.45406473470718933,0.0,0.3416666666666667,network_ba,network_notice,3
7,4,4,4,3,2,0,41,19,1,21,8,12,3,17,56,58,9,19,0.3827116614100812,0.43585303180284274,0.0,0.36666666666666664,network_ba,network_notice,3
8,2,2,2,2,1,0,41,12,1,28,8,6,2,19,57,60,8,14,0.3847256140579967,0.4443818147359837,0.0,0.35833333333333334,network_ba,network_notice,3
9,5,5,5,6,0,1,44,12,1,31,11,2,2,21,60,65,8,9,0.3909564868839123,0.4365732884666694,0.0,0.38333333333333336,network_ba,network_notice,3
10,0,1,1,1,1,1,42,10,0,32,9,1,2,23,61,65,11,3,0.438038978673473,0.43626449240088405,0.13333333333333333,0.36666666666666664,network_ba,network_notice,3
11,1,1,1,1,1,1,43,10,0,33,8,2,0,23,62,66,9,2,0.48095871042035016,0.42754944929631533,0.31666666666666665,0.35833333333333334,network_ba,network_notice,3
12,4,4,4,3,2,1,44,9,0,35,5,4,3,26,66,70,8,2,0.5312846231896401,0.4382096818118855,0.5166666666666667,0.39166666666666666,network_ba,network_notice,3
13,3,3,3,4,1,2,45,12,0,33,8,4,2,28,68,73,5,4,0.5877098954612724,0.4422823879640845,0.725,0.39166666666666666,network_ba,network_notice,3
14,4,4,4,6,0,2,48,16,0,32,13,3,1,29,71,77,8,4,0.6364489529024182,0.4592539986731866,0.8666666666666667,0.4083333333333333,network_ba,network_notice,3
15,0,0,0,2,0,2,45,12,0,33,11,1,3,32,71,77,13,3,0.6544563904274232,0.45793257268564486,0.8916666666666667,0.4,network_ba,network_notice,3
16,1,1,1,1,0,0,45,8,0,37,8,0,1,33,71,78,12,1,0.6662794440784386,0.45939623092936127,0.9333333333333333,0.38333333333333336,network_ba,network_notice,3
17,2,2,2,2,4,3,43,7,0,36,4,4,4,37,73,80,9,0,0.6648160977976507,0.45088893392555485,0.9833333333333333,0.39166666666666666,network_ba,network_notice,3
18,3,3,3,3,1,1,45,10,0,35,6,5,1,38,76,83,5,4,0.665651745105834,0.4521479980858837,1.0,0.38333333333333336,network_ba,network_notice,3
19,3,3,3,3,2,0,47,11,0,36,8,6,1,39,77,86,6,5,0.6687040884127656,0.45059504757360425,1.0,0.4,network_ba,network_notice,3
20,2,2,2,2,0,0,46,8,0,38,8,2,3,42,78,88,8,7,0.6834157175664747,0.4454269433718075,1.0,0.4083333333333333,network_ba,network_notice,3
21,1,1,1,1,1,0,45,6,0,39,6,2,2,44,79,89,8,3,0.6876674980850748,0.44549912664244445,1.0,0.39166666666666666,network_ba,network_notice,3
22,0,0,0,0,1,1,43,4,0,39,3,2,2,46,79,89,6,3,0.6852855041746327,0.4443865219046446,1.0,0.375,network_ba,network_notice,3
23,2,2,2,2,0,0,44,4,0,40,3,2,1,47,79,91,3,2,0.6862856866387045,0.4524126844409599,1.0,0.375,network_ba,network_notice,3
24,3,3,3,3,1,1,46,6,0,40,5,1,1,48,80,94,3,2,0.6842709629475394,0.4527198348061444,1.0,0.39166666666666666,network_ba,network_notice,3
25,5,5,5,5,1,0,51,11,0,40,10,2,0,48,84,99,5,2,0.6894445101983454,0.4585836630949605,1.0,0.425,network_ba,network_notice,3
26,3,3,3,3,1,0,53,11,0,42,11,2,1,49,86,102,10,2,0.6878653583684734,0.45306340693842556,1.0,0.45,network_ba,network_notice,3
27,0,0,0,0,1,1,51,9,0,42,8,2,2,51,86,102,11,3,0.6929055393906296,0.4516966255854514,1.0,0.44166666666666665,network_ba,network_notice,3
28,1,1,1,1,1,1,48,6,0,42,4,2,4,55,86,103,8,3,0.6909288292711432,0.4401342944122499,1.0,0.43333333333333335,network_ba,network_notice,3
29,2,2,2,2,0,0,49,4,0,45,3,1,1,56,87,105,4,3,0.6865026518555467,0.4379382463689725,1.0,0.4166666666666667,network_ba,network_notice,3
30,4,4,4,4,1,1,53,8,0,45,7,1,0,56,88,109,3,2,0.678115342972886,0.4378583958836035,1.0,0.44166666666666665,network_ba,network_notice,3
31,4,4,4,3,1,0,56,11,0,45,9,2,1,57,89,113,7,2,0.6748164886274804,0.44244442068372475,1.0,0.475,network_ba,network_notice,3
32,2,2,2,2,0,0,57,10,0,47,9,1,1,58,91,115,9,2,0.6806228699872822,0.44464046872700214,1.0,0.48333333333333334,network_ba,network_notice,3
33,0,0,0,0,1,1,55,6,0,49,5,1,2,60,91,115,9,2,0.6835855207409831,0.44380361029138854,1.0,0.475,network_ba,network_notice,3
34,0,0,0,1,0,1,53,4,0,49,3,1,2,62,91,115,5,2,0.6813447316334542,0.4426366836342626,1.0,0.4583333333333333,network_ba,network_notice,3
35,3,3,3,3,1,1,54,6,0,48,4,2,2,64,94,118,3,1,0.6808269030907577,0.4426366836342626,1.0,0.4666666666666667,network_ba,network_notice,3
36,2,2,2,2,0,0,55,7,0,48,6,1,1,65,95,120,4,2,0.6852664851361274,0.44449322175229955,1.0,0.4666666666666667,network_ba,network_notice,3
37,1,1,1,1,0,0,55,7,0,48,6,1,1,66,95,121,6,1,0.6879544643134835,0.449419075977834,1.0,0.4666666666666667,network_ba,network_notice,3
