case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,cohort,scenario,seed
0:6,0,3,6,8.0,8.0,,10.0,,,,11.0,,successful,unused,11.0,d,1.0,d,resolved,0.2743843465497635,False,0.5944756707744032,11.0,,remedy_supported,11.0,3.0,3.0,5.0,0,1,cost_low,1
38:6,38,2,6,8.0,12.0,8.0,14.0,10.0,,10.0,,11.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4100824023155958,True,0.4,14.0,11.0,no_remedy,,,57.0,59.0,0,1,cost_low,1
50:6,50,3,6,6.0,9.0,6.0,11.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6792104288768451,True,0.5944756707744032,11.0,8.0,no_remedy,,,59.0,59.0,0,1,cost_low,1
82:6,82,1,6,6.0,6.0,9.0,8.0,11.0,,11.0,,12.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3275933085029477,True,0.5719954997806675,8.0,12.0,no_remedy,,,59.0,59.0,1,1,cost_low,1
84:6,84,5,6,8.0,22.0,8.0,24.0,10.0,,,25.0,,successful,closed_unresolved,25.0,d,1.0,e,resolved,0.49251794921018394,True,0.5418355730740612,25.0,10.0,remedy_supported,25.0,17.0,17.0,19.0,1,1,cost_low,1
85:6,85,1,6,8.0,8.0,29.0,10.0,31.0,,31.0,,32.0,closed_unresolved,successful,32.0,e,1.0,d,resolved,0.47641408735495727,True,0.5719954997806675,10.0,32.0,no_remedy,,24.0,24.0,26.0,1,1,cost_low,1
153:6,153,0,6,6.0,6.0,,8.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.31562896256480777,False,0.4542424449593061,8.0,,no_remedy,,,59.0,59.0,-1,1,cost_low,1
159:6,159,2,6,6.0,9.0,6.0,11.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5075397254892936,True,0.4,11.0,8.0,no_remedy,,,59.0,59.0,0,1,cost_low,1
160:6,160,4,6,9.0,,9.0,,11.0,,11.0,,12.0,unused,successful,12.0,e,1.0,e,resolved,0.5706622014216862,True,0.43745081141156206,,12.0,,,3.0,3.0,6.0,2,1,cost_low,1
163:6,163,0,6,9.0,9.0,,11.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6305463570033758,False,0.4542424449593061,11.0,,no_remedy,,,56.0,59.0,-1,1,cost_low,1
170:6,170,5,6,7.0,11.0,7.0,13.0,9.0,,9.0,,10.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.44074757923794716,True,0.5418355730740612,13.0,10.0,no_remedy,,,58.0,59.0,1,1,cost_low,1
176:6,176,2,6,9.0,13.0,9.0,15.0,11.0,,11.0,16.0,12.0,successful,closed_unresolved,16.0,d,1.0,e,resolved,0.47011317576227374,True,0.4,16.0,12.0,remedy_supported,16.0,7.0,7.0,10.0,0,1,cost_low,1
187:6,187,5,6,7.0,7.0,,9.0,,,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.7008998403978768,True,0.5418355730740612,10.0,,remedy_supported,10.0,3.0,3.0,4.0,1,1,cost_low,1
190:6,190,3,6,6.0,9.0,6.0,11.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8981767518492221,True,0.5944756707744032,11.0,8.0,no_remedy,,,59.0,59.0,0,1,cost_low,1
197:6,197,1,6,7.0,11.0,7.0,13.0,9.0,,9.0,14.0,10.0,successful,closed_unresolved,14.0,d,1.0,e,resolved,0.991948409371064,True,0.5719954997806675,14.0,10.0,remedy_supported,14.0,7.0,7.0,8.0,1,1,cost_low,1
202:6,202,0,6,9.0,9.0,,11.0,,,,12.0,,successful,unused,12.0,d,1.0,d,resolved,0.28023139799730806,False,0.4542424449593061,12.0,,remedy_supported,12.0,3.0,3.0,6.0,-1,1,cost_low,1
224:6,224,4,6,8.0,8.0,11.0,10.0,13.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.37185503803129194,True,0.43745081141156206,10.0,13.0,no_remedy,,,57.0,59.0,2,1,cost_low,1
228:6,228,2,6,7.0,7.0,58.0,9.0,60.0,,60.0,10.0,61.0,closed_unresolved,successful,61.0,e,1.0,d,resolved,0.962391948249385,True,0.4,10.0,61.0,remedy_supported,10.0,54.0,54.0,55.0,0,1,cost_low,1
3:12,3,1,12,13.0,13.0,,15.0,,,,16.0,,successful,unused,16.0,d,1.0,d,resolved,0.49338713480062996,False,0.5719954997806675,16.0,,remedy_supported,16.0,3.0,3.0,4.0,1,2,cost_low,1
59:12,59,4,12,15.0,15.0,,17.0,,,,18.0,,successful,unused,18.0,d,1.0,d,resolved,0.9886764973516926,True,0.43745081141156206,18.0,,remedy_supported,18.0,3.0,3.0,6.0,2,2,cost_low,1
62:12,62,5,12,14.0,14.0,17.0,16.0,19.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6765964722297031,True,0.5418355730740612,16.0,19.0,no_remedy,,,51.0,53.0,1,2,cost_low,1
69:12,69,3,12,13.0,13.0,16.0,15.0,18.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2653744727272906,True,0.5944756707744032,15.0,18.0,no_remedy,,,52.0,53.0,0,2,cost_low,1
76:12,76,5,12,14.0,25.0,14.0,27.0,16.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5285060862343195,True,0.5418355730740612,27.0,16.0,no_remedy,,,51.0,53.0,1,2,cost_low,1
80:12,80,0,12,12.0,12.0,,14.0,,,,15.0,,successful,unused,15.0,d,1.0,d,resolved,0.35335715273575796,False,0.4542424449593061,15.0,,remedy_supported,15.0,3.0,3.0,3.0,-1,2,cost_low,1
89:12,89,1,12,14.0,14.0,,16.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.36003647145908585,False,0.5719954997806675,16.0,,no_remedy,,,51.0,53.0,1,2,cost_low,1
92:12,92,2,12,14.0,14.0,17.0,16.0,19.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2758964059427405,True,0.4,16.0,19.0,no_remedy,,,51.0,53.0,0,2,cost_low,1
98:12,98,5,12,22.0,29.0,22.0,31.0,24.0,,24.0,32.0,25.0,successful,closed_unresolved,32.0,d,1.0,e,resolved,0.8241388441512687,True,0.5418355730740612,32.0,25.0,remedy_supported,32.0,10.0,10.0,20.0,1,2,cost_low,1
107:12,107,3,12,15.0,15.0,,17.0,,,,18.0,,successful,unused,18.0,d,1.0,d,resolved,0.6316810934267371,True,0.5944756707744032,18.0,,remedy_supported,18.0,3.0,3.0,6.0,0,2,cost_low,1
111:12,111,3,12,15.0,55.0,15.0,57.0,17.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5201754712178697,True,0.5944756707744032,57.0,17.0,no_remedy,,,50.0,53.0,0,2,cost_low,1
112:12,112,0,12,14.0,14.0,,16.0,,,,17.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6810880411009542,False,0.4542424449593061,17.0,,remedy_supported,17.0,,51.0,53.0,-1,2,cost_low,1
115:12,115,3,12,13.0,17.0,13.0,19.0,15.0,,15.0,,16.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3462687933522961,True,0.5944756707744032,19.0,16.0,no_remedy,,,52.0,53.0,0,2,cost_low,1
127:12,127,2,12,15.0,15.0,18.0,17.0,20.0,,20.0,,21.0,closed_unresolved,successful,21.0,e,1.0,d,resolved,0.2732448738139665,True,0.4,17.0,21.0,no_remedy,,6.0,6.0,9.0,0,2,cost_low,1
134:12,134,0,12,20.0,20.0,,22.0,,,,23.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.20054701881031242,False,0.4542424449593061,23.0,,remedy_supported,23.0,,45.0,53.0,-1,2,cost_low,1
141:12,141,5,12,15.0,15.0,18.0,17.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7455344237028769,True,0.5418355730740612,17.0,20.0,no_remedy,,,50.0,53.0,1,2,cost_low,1
143:12,143,2,12,13.0,13.0,16.0,15.0,18.0,,18.0,,19.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.900208508315701,True,0.4,15.0,19.0,no_remedy,,,52.0,53.0,0,2,cost_low,1
174:12,174,0,12,29.0,29.0,,31.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4467433602096432,False,0.4542424449593061,31.0,,no_remedy,,,36.0,53.0,-1,2,cost_low,1
180:12,180,1,12,25.0,25.0,,27.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3294978553342907,False,0.5719954997806675,27.0,,no_remedy,,,40.0,53.0,1,2,cost_low,1
216:12,216,1,12,12.0,16.0,12.0,18.0,14.0,,14.0,19.0,15.0,successful,closed_unresolved,19.0,d,1.0,e,resolved,0.7871263641397699,True,0.5719954997806675,19.0,15.0,remedy_supported,19.0,7.0,7.0,7.0,1,2,cost_low,1
5:18,5,5,18,36.0,36.0,,38.0,,,,39.0,,successful,unused,39.0,d,1.0,d,resolved,0.3396011843600351,False,0.5418355730740612,39.0,,remedy_supported,39.0,3.0,3.0,21.0,1,3,cost_low,1
40:18,40,3,18,21.0,50.0,21.0,52.0,23.0,,,53.0,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.33428964780677567,True,0.5944756707744032,53.0,23.0,remedy_supported,53.0,,44.0,47.0,0,3,cost_low,1
45:18,45,2,18,19.0,19.0,26.0,21.0,28.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2864994756911224,True,0.4,21.0,28.0,no_remedy,,,46.0,47.0,0,3,cost_low,1
47:18,47,5,18,19.0,23.0,19.0,25.0,21.0,,21.0,26.0,22.0,successful,closed_unresolved,26.0,d,1.0,e,resolved,0.4545336449451589,True,0.5418355730740612,26.0,22.0,remedy_supported,26.0,7.0,7.0,8.0,1,3,cost_low,1
49:18,49,2,18,19.0,,19.0,,21.0,,21.0,,22.0,unused,successful,22.0,e,1.0,e,resolved,0.8027870123828371,True,0.4,,22.0,,,3.0,3.0,4.0,0,3,cost_low,1
51:18,51,1,18,18.0,18.0,18.0,20.0,20.0,,,21.0,,successful,closed_unresolved,21.0,d,1.0,d+e,resolved,0.7353962359993573,True,0.5719954997806675,21.0,20.0,remedy_supported,21.0,3.0,3.0,3.0,1,3,cost_low,1
57:18,57,2,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.48553693142593385,True,0.4,23.0,,no_remedy,,,44.0,47.0,0,3,cost_low,1
83:18,83,4,18,18.0,18.0,21.0,20.0,23.0,,23.0,,24.0,closed_unresolved,successful,24.0,e,1.0,d,resolved,0.7935364355134369,True,0.43745081141156206,20.0,24.0,no_remedy,,6.0,6.0,6.0,2,3,cost_low,1
93:18,93,5,18,21.0,21.0,,23.0,,,,24.0,,successful,unused,24.0,d,1.0,d,resolved,0.9651379967708258,True,0.5418355730740612,24.0,,remedy_supported,24.0,3.0,3.0,6.0,1,3,cost_low,1
126:18,126,3,18,18.0,27.0,18.0,29.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.9963942203837213,True,0.5944756707744032,29.0,20.0,no_remedy,,,47.0,47.0,0,3,cost_low,1
146:18,146,0,18,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.8754742916348772,False,0.4542424449593061,23.0,,remedy_supported,23.0,3.0,3.0,5.0,-1,3,cost_low,1
152:18,152,3,18,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.47964129173977216,True,0.5944756707744032,27.0,,remedy_supported,27.0,3.0,3.0,9.0,0,3,cost_low,1
164:18,164,2,18,19.0,,19.0,,21.0,,21.0,,22.0,unused,successful,22.0,e,1.0,e,resolved,0.459364148095484,True,0.4,,22.0,,,3.0,3.0,4.0,0,3,cost_low,1
185:18,185,0,18,18.0,18.0,,20.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6136162099188103,False,0.4542424449593061,20.0,,no_remedy,,,47.0,47.0,-1,3,cost_low,1
193:18,193,1,18,20.0,,20.0,,22.0,,22.0,,23.0,unused,successful,23.0,e,1.0,e,resolved,0.37515960688381195,True,0.5719954997806675,,23.0,,,3.0,3.0,5.0,1,3,cost_low,1
195:18,195,5,18,20.0,20.0,23.0,22.0,25.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3220418482087974,True,0.5418355730740612,22.0,25.0,no_remedy,,,45.0,47.0,1,3,cost_low,1
217:18,217,4,18,21.0,24.0,21.0,26.0,23.0,,,27.0,,successful,closed_unresolved,27.0,d,1.0,e,resolved,0.7354814173807398,True,0.43745081141156206,27.0,23.0,remedy_supported,27.0,6.0,6.0,9.0,2,3,cost_low,1
229:18,229,0,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5303044874873781,False,0.4542424449593061,23.0,,no_remedy,,,44.0,47.0,-1,3,cost_low,1
16:24,16,3,24,27.0,27.0,30.0,29.0,32.0,,32.0,,33.0,closed_unresolved,successful,33.0,e,1.0,d,resolved,0.8779530434194551,True,0.5944756707744032,29.0,33.0,no_remedy,,6.0,6.0,9.0,0,4,cost_low,1
32:24,32,4,24,25.0,25.0,25.0,27.0,27.0,,27.0,28.0,28.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6682696367983896,True,0.43745081141156206,28.0,28.0,remedy_supported,28.0,,40.0,41.0,2,4,cost_low,1
61:24,61,4,24,27.0,27.0,53.0,29.0,55.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.24337342426314548,True,0.43745081141156206,29.0,55.0,no_remedy,,,38.0,41.0,2,4,cost_low,1
66:24,66,1,24,26.0,29.0,26.0,31.0,28.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.569035985665467,True,0.5719954997806675,31.0,28.0,no_remedy,,,39.0,41.0,1,4,cost_low,1
68:24,68,0,24,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.7889866745423959,False,0.4542424449593061,27.0,,remedy_supported,27.0,3.0,3.0,3.0,-1,4,cost_low,1
100:24,100,3,24,25.0,,25.0,,27.0,,27.0,,28.0,unused,successful,28.0,e,1.0,e,resolved,0.8423439140960203,True,0.5944756707744032,,28.0,,,3.0,3.0,4.0,0,4,cost_low,1
142:24,142,1,24,25.0,28.0,25.0,30.0,27.0,,,31.0,,successful,closed_unresolved,31.0,d,1.0,e,resolved,0.8653762353602916,True,0.5719954997806675,31.0,27.0,remedy_supported,31.0,6.0,6.0,7.0,1,4,cost_low,1
161:24,161,2,24,26.0,26.0,29.0,28.0,31.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5396584989460655,True,0.4,28.0,31.0,no_remedy,,,39.0,41.0,0,4,cost_low,1
181:24,181,5,24,27.0,27.0,30.0,29.0,32.0,,32.0,30.0,33.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6446525704970929,True,0.5418355730740612,30.0,33.0,remedy_supported,30.0,,38.0,41.0,1,4,cost_low,1
192:24,192,5,24,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.28283652545470456,True,0.5418355730740612,28.0,,remedy_supported,28.0,3.0,3.0,4.0,1,4,cost_low,1
196:24,196,2,24,25.0,29.0,25.0,31.0,27.0,,27.0,,28.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8912091878767734,True,0.4,31.0,28.0,no_remedy,,,40.0,41.0,0,4,cost_low,1
214:24,214,4,24,25.0,28.0,25.0,30.0,27.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8107897411608784,True,0.43745081141156206,30.0,27.0,no_remedy,,,40.0,41.0,2,4,cost_low,1
218:24,218,0,24,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.5277730261683871,False,0.4542424449593061,28.0,,remedy_supported,28.0,3.0,3.0,4.0,-1,4,cost_low,1
233:24,233,0,24,26.0,26.0,,28.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6867912293180846,False,0.4542424449593061,28.0,,no_remedy,,,39.0,41.0,-1,4,cost_low,1
7:30,7,0,30,46.0,46.0,,48.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.85072479926862,False,0.4542424449593061,48.0,,no_remedy,,,19.0,35.0,-1,5,cost_low,1
20:30,20,4,30,32.0,32.0,39.0,34.0,41.0,,41.0,,42.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8682606190029283,True,0.43745081141156206,34.0,42.0,no_remedy,,,33.0,35.0,2,5,cost_low,1
21:30,21,1,30,30.0,37.0,30.0,39.0,32.0,,32.0,40.0,33.0,successful,closed_unresolved,40.0,d,1.0,e,resolved,0.7222836767516714,True,0.5719954997806675,40.0,33.0,remedy_supported,40.0,10.0,10.0,10.0,1,5,cost_low,1
26:30,26,2,30,32.0,,32.0,,34.0,,34.0,,35.0,unused,successful,35.0,e,1.0,e,resolved,0.9616878739605044,True,0.4,,35.0,,,3.0,3.0,5.0,0,5,cost_low,1
27:30,27,2,30,32.0,35.0,32.0,37.0,34.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.36136629684151816,True,0.4,37.0,34.0,no_remedy,,,33.0,35.0,0,5,cost_low,1
30:30,30,5,30,30.0,33.0,30.0,35.0,32.0,,,36.0,,successful,closed_unresolved,36.0,d,1.0,e,resolved,0.6432515201886608,True,0.5418355730740612,36.0,32.0,remedy_supported,36.0,6.0,6.0,6.0,1,5,cost_low,1
35:30,35,1,30,32.0,32.0,,34.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8847968072500059,True,0.5719954997806675,34.0,,no_remedy,,,33.0,35.0,1,5,cost_low,1
46:30,46,2,30,33.0,41.0,33.0,43.0,35.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.38964098970605027,True,0.4,43.0,35.0,no_remedy,,,32.0,35.0,0,5,cost_low,1
75:30,75,0,30,50.0,50.0,,52.0,,,,53.0,,successful,unused,53.0,d,1.0,d,resolved,0.7561740932807728,False,0.4542424449593061,53.0,,remedy_supported,53.0,3.0,3.0,23.0,-1,5,cost_low,1
116:30,116,1,30,32.0,50.0,32.0,52.0,34.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7319633353372843,True,0.5719954997806675,52.0,34.0,no_remedy,,,33.0,35.0,1,5,cost_low,1
119:30,119,3,30,32.0,,32.0,,34.0,,34.0,,35.0,unused,successful,35.0,e,1.0,e,resolved,0.9728067085141117,True,0.5944756707744032,,35.0,,,3.0,3.0,5.0,0,5,cost_low,1
130:30,130,5,30,32.0,32.0,32.0,34.0,34.0,,,35.0,,successful,closed_unresolved,35.0,d,1.0,d+e,resolved,0.31290309392306875,True,0.5418355730740612,35.0,34.0,remedy_supported,35.0,3.0,3.0,5.0,1,5,cost_low,1
150:30,150,0,30,34.0,34.0,,36.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3536029970276685,False,0.4542424449593061,36.0,,no_remedy,,,31.0,35.0,-1,5,cost_low,1
189:30,189,3,30,32.0,32.0,35.0,34.0,37.0,,37.0,,38.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4715677009255659,True,0.5944756707744032,34.0,38.0,no_remedy,,,33.0,35.0,0,5,cost_low,1
198:30,198,3,30,32.0,32.0,62.0,34.0,64.0,,64.0,,65.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.39458078944747865,True,0.5944756707744032,34.0,65.0,no_remedy,,,33.0,35.0,0,5,cost_low,1
208:30,208,5,30,30.0,30.0,,32.0,,,,33.0,,successful,unused,33.0,d,1.0,d,resolved,0.6560831597726564,True,0.5418355730740612,33.0,,remedy_supported,33.0,3.0,3.0,3.0,1,5,cost_low,1
230:30,230,4,30,32.0,35.0,32.0,37.0,34.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.33489449904176394,True,0.43745081141156206,37.0,34.0,no_remedy,,,33.0,35.0,2,5,cost_low,1
6:36,6,3,36,38.0,38.0,,40.0,,,,41.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.421339998613448,False,0.5944756707744032,41.0,,remedy_supported,41.0,,27.0,29.0,0,6,cost_low,1
19:36,19,5,36,37.0,65.0,37.0,,39.0,,,,,submitted,closed_unresolved,,,0.0,e,pending,0.40384532941455636,True,0.5418355730740612,,39.0,,,,28.0,29.0,1,6,cost_low,1
63:36,63,3,36,37.0,37.0,,39.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8968638566601581,False,0.5944756707744032,39.0,,no_remedy,,,28.0,29.0,0,6,cost_low,1
67:36,67,4,36,37.0,37.0,40.0,39.0,42.0,,42.0,40.0,43.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4697883833563856,True,0.43745081141156206,40.0,43.0,remedy_supported,40.0,,28.0,29.0,2,6,cost_low,1
71:36,71,5,36,36.0,36.0,,38.0,,,,39.0,,successful,unused,39.0,d,1.0,d,resolved,0.6906388347395993,True,0.5418355730740612,39.0,,remedy_supported,39.0,3.0,3.0,3.0,1,6,cost_low,1
79:36,79,0,36,38.0,38.0,,40.0,,,,41.0,,successful,unused,41.0,d,1.0,d,resolved,0.545532852475069,False,0.4542424449593061,41.0,,remedy_supported,41.0,3.0,3.0,5.0,-1,6,cost_low,1
101:36,101,3,36,36.0,39.0,36.0,41.0,38.0,,,42.0,,successful,closed_unresolved,42.0,d,1.0,e,resolved,0.6692632708018201,True,0.5944756707744032,42.0,38.0,remedy_supported,42.0,6.0,6.0,6.0,0,6,cost_low,1
139:36,139,4,36,36.0,36.0,39.0,38.0,41.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3111078046287561,True,0.43745081141156206,38.0,41.0,no_remedy,,,29.0,29.0,2,6,cost_low,1
151:36,151,1,36,39.0,39.0,42.0,41.0,44.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.598370877332999,True,0.5719954997806675,41.0,44.0,no_remedy,,,26.0,29.0,1,6,cost_low,1
156:36,156,4,36,38.0,41.0,38.0,43.0,40.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6412719141645231,True,0.43745081141156206,43.0,40.0,no_remedy,,,27.0,29.0,2,6,cost_low,1
162:36,162,5,36,38.0,38.0,,40.0,,,,41.0,,successful,unused,41.0,d,1.0,d,resolved,0.5691148192163058,True,0.5418355730740612,41.0,,remedy_supported,41.0,3.0,3.0,5.0,1,6,cost_low,1
175:36,175,2,36,39.0,39.0,42.0,41.0,44.0,,44.0,,45.0,closed_unresolved,successful,45.0,e,1.0,d,resolved,0.6569371457522934,True,0.4,41.0,45.0,no_remedy,,6.0,6.0,9.0,0,6,cost_low,1
182:36,182,2,36,38.0,41.0,38.0,43.0,40.0,,40.0,,41.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.9717081831154917,True,0.4,43.0,41.0,no_remedy,,,27.0,29.0,0,6,cost_low,1
207:36,207,5,36,39.0,65.0,39.0,,41.0,,41.0,,42.0,submitted,closed_unresolved,,,0.0,e,pending,0.8617936579261127,True,0.5418355730740612,,42.0,,,,26.0,29.0,1,6,cost_low,1
219:36,219,2,36,37.0,43.0,37.0,45.0,39.0,,,46.0,,successful,closed_unresolved,46.0,d,1.0,e,resolved,0.783508306532686,True,0.4,46.0,39.0,remedy_supported,46.0,9.0,9.0,10.0,0,6,cost_low,1
221:36,221,0,36,36.0,36.0,,38.0,,,,39.0,,successful,unused,39.0,d,1.0,d,resolved,0.7265022428869246,False,0.4542424449593061,39.0,,remedy_supported,39.0,3.0,3.0,3.0,-1,6,cost_low,1
226:36,226,1,36,37.0,37.0,,39.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6206043971229458,True,0.5719954997806675,39.0,,no_remedy,,,28.0,29.0,1,6,cost_low,1
9:42,9,0,42,44.0,44.0,,46.0,,,,47.0,,successful,unused,47.0,d,1.0,d,resolved,0.36988930570468415,False,0.4542424449593061,47.0,,remedy_supported,47.0,3.0,3.0,5.0,-1,7,cost_low,1
18:42,18,3,42,45.0,48.0,45.0,50.0,47.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.27843527430406784,True,0.5944756707744032,50.0,47.0,no_remedy,,,20.0,23.0,0,7,cost_low,1
23:42,23,1,42,43.0,43.0,46.0,45.0,48.0,,48.0,,49.0,closed_unresolved,successful,49.0,e,1.0,d,resolved,0.43832818398932355,True,0.5719954997806675,45.0,49.0,no_remedy,,6.0,6.0,7.0,1,7,cost_low,1
24:42,24,1,42,44.0,49.0,44.0,51.0,46.0,,46.0,52.0,47.0,successful,closed_unresolved,52.0,d,1.0,e,resolved,0.8305756253256418,True,0.5719954997806675,52.0,47.0,remedy_supported,52.0,8.0,8.0,10.0,1,7,cost_low,1
28:42,28,4,42,42.0,53.0,42.0,55.0,44.0,,44.0,56.0,45.0,successful,closed_unresolved,56.0,d,1.0,e,resolved,0.916720293320239,True,0.43745081141156206,56.0,45.0,remedy_supported,56.0,14.0,14.0,14.0,2,7,cost_low,1
58:42,58,0,42,44.0,44.0,,46.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.87201162024485,False,0.4542424449593061,46.0,,no_remedy,,,21.0,23.0,-1,7,cost_low,1
77:42,77,5,42,45.0,,45.0,,47.0,,47.0,,48.0,unused,successful,48.0,e,1.0,e,resolved,0.7234225953318509,True,0.5418355730740612,,48.0,,,3.0,3.0,6.0,1,7,cost_low,1
105:42,105,4,42,53.0,,53.0,,55.0,,55.0,,56.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6715765919391354,True,0.43745081141156206,,56.0,,,,12.0,23.0,2,7,cost_low,1
118:42,118,0,42,45.0,45.0,,47.0,,,,48.0,,successful,unused,48.0,d,1.0,d,resolved,0.6251475524492338,False,0.4542424449593061,48.0,,remedy_supported,48.0,3.0,3.0,6.0,-1,7,cost_low,1
135:42,135,1,42,43.0,43.0,46.0,45.0,,,,46.0,,successful,cancelled_by_resolution,46.0,d,1.0,d,resolved,0.9822047659331397,True,0.5719954997806675,46.0,46.0,remedy_supported,46.0,3.0,3.0,4.0,1,7,cost_low,1
137:42,137,2,42,49.0,49.0,,51.0,,,,52.0,,successful,unused,52.0,d,1.0,d,resolved,0.6464963028436703,True,0.4,52.0,,remedy_supported,52.0,3.0,3.0,10.0,0,7,cost_low,1
145:42,145,4,42,44.0,47.0,44.0,49.0,46.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4592049365870393,True,0.43745081141156206,49.0,46.0,no_remedy,,,21.0,23.0,2,7,cost_low,1
149:42,149,5,42,43.0,46.0,43.0,48.0,45.0,,,49.0,,successful,closed_unresolved,49.0,d,1.0,e,resolved,0.5710158034797398,True,0.5418355730740612,49.0,45.0,remedy_supported,49.0,6.0,6.0,7.0,1,7,cost_low,1
