variant,grouping,metric,contrast,n,mean,low,high
no_perceived,halves,d_to_e,middle_minus_low,20,0.022240819269945006,-0.03361552783558815,0.0832847306898281
no_perceived,halves,d_to_e,middle_minus_high,20,0.0013999028465140977,-0.055866018732140955,0.05683538271854749
no_perceived,halves,d_to_e,middle_minus_endpoint_average,20,0.011820361058229553,-0.03704348269801645,0.06072758361891316
no_perceived,halves,firm_equal_resolved,middle_minus_low,20,0.038326719576719556,-0.02590856481481485,0.10066798941798935
no_perceived,halves,firm_equal_resolved,middle_minus_high,20,0.003518518518518511,-0.05327414021164019,0.05425644841269833
no_perceived,halves,firm_equal_resolved,middle_minus_endpoint_average,20,0.020922619047619034,-0.023999503968253955,0.06490906084656084
no_perceived,tails,domestic_use,middle_minus_low,20,0.009464049022872557,-0.0488048313002357,0.07214052889512448
no_perceived,tails,domestic_use,middle_minus_high,20,0.001795300287947349,-0.05207094865918397,0.055139768319915364
no_perceived,tails,domestic_use,middle_minus_endpoint_average,20,0.005629674655409952,-0.04227540254884005,0.05669349094532914
no_perceived,tails,customer_use,middle_minus_low,20,-0.004698842823842827,-0.05519658466533466,0.04402075528638024
no_perceived,tails,customer_use,middle_minus_high,20,-0.05257676963559314,-0.09415470885323823,-0.008323277008938864
no_perceived,tails,customer_use,middle_minus_endpoint_average,20,-0.02863780622971799,-0.06421423067332992,0.007052236519607823
no_perceived,tails,resolved,middle_minus_low,20,0.057525183150183144,-0.008391629204129182,0.12338701402763895
no_perceived,tails,resolved,middle_minus_high,20,0.02971873306432129,-0.043861269857593393,0.10078273279008569
no_perceived,tails,resolved,middle_minus_endpoint_average,20,0.043621958107252216,-0.009834534338210812,0.1011664632344779
no_perceived,tails,customer_success,middle_minus_low,20,0.03723429348429347,-0.06122997835497839,0.1374478264790764
no_perceived,tails,customer_success,middle_minus_high,20,0.011112221112221092,-0.0619819520757021,0.07902198842823839
no_perceived,tails,customer_success,middle_minus_endpoint_average,20,0.024173257298257284,-0.04812631118881121,0.09678118062493063
no_perceived,tails,first_customer,middle_minus_low,20,-0.02921472318531142,-0.08949979626174477,0.029914244252479523
no_perceived,tails,first_customer,middle_minus_high,20,-0.029049484012719312,-0.08986451385624179,0.032960821551814165
no_perceived,tails,first_customer,middle_minus_endpoint_average,20,-0.029132103599015368,-0.07760888605879417,0.017319157609139196
no_perceived,tails,both_use,middle_minus_low,20,-0.013099657695245926,-0.0884905951891246,0.06600162613122168
no_perceived,tails,both_use,middle_minus_high,20,-0.030539370759958995,-0.07700353486382899,0.018327972578891683
no_perceived,tails,both_use,middle_minus_endpoint_average,20,-0.021819514227602452,-0.07670829813568784,0.032761311401017276
no_perceived,tails,d_to_e,middle_minus_low,20,0.03407470389088035,-0.03393844554138673,0.09998077688243125
no_perceived,tails,d_to_e,middle_minus_high,20,-0.02063512876012876,-0.08899185842752019,0.04771860339415482
no_perceived,tails,d_to_e,middle_minus_endpoint_average,20,0.006719787565375793,-0.05424581499995104,0.0657357620932988
no_perceived,tails,firm_equal_resolved,middle_minus_low,20,0.049117063492063476,-0.020134920634920627,0.11543427579365076
no_perceived,tails,firm_equal_resolved,middle_minus_high,20,0.027787698412698403,-0.04949007936507938,0.10107688492063488
no_perceived,tails,firm_equal_resolved,middle_minus_endpoint_average,20,0.03845238095238093,-0.015557291666666683,0.09556398809523807
