variant,dependence_mean,seed,period,grouping,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved
limited_access,0.1,18,late,halves,0.014285714285714346,0.02857142857142847,-0.007142857142857201,-0.013888888888888895,0.033333333333333326,0.03809523809523799,-0.0047619047619048005,-0.013888888888888895
limited_access,0.1,18,late,tails,0.13333333333333341,-0.016666666666666663,-0.1833333333333334,-0.2,-0.06666666666666671,0.1666666666666667,0.05,-0.1875
limited_access,0.1,19,early,halves,0.20294117647058818,0.07941176470588246,0.21470588235294122,0.1818181818181818,-0.2029411764705882,0.3235294117647059,0.28235294117647064,0.2301587301587302
limited_access,0.1,19,early,tails,0.03896103896103886,0.045454545454545525,0.38961038961038963,0.2857142857142857,-0.1298701298701299,0.2272727272727273,0.1753246753246753,0.4285714285714286
limited_access,0.1,19,late,halves,-0.09090909090909083,0.0,0.31818181818181823,0.3,0.0,-0.09090909090909088,0.0,0.30052910052910053
limited_access,0.1,19,late,tails,-0.08333333333333337,0.02083333333333337,0.3125,0.1428571428571428,0.0625,-0.0625,-0.041666666666666685,0.3174603174603175
limited_access,0.3,0,early,halves,0.05476190476190479,0.023809523809523836,0.02857142857142847,0.08181818181818179,0.030952380952380898,0.07857142857142851,-0.007142857142857201,0.017857142857142794
limited_access,0.3,0,early,tails,0.2142857142857143,-0.027472527472527486,0.1758241758241758,0.013888888888888895,-0.04395604395604391,0.18681318681318693,0.016483516483516508,0.17261904761904773
limited_access,0.3,0,late,halves,-0.03260869565217395,-0.021739130434782594,0.14565217391304353,-0.0666666666666666,0.13913043478260873,-0.09130434782608698,-0.1608695652173913,0.13597883597883603
limited_access,0.3,0,late,tails,0.06666666666666665,-0.06666666666666665,0.06666666666666665,-0.1071428571428572,0.06666666666666671,-0.06666666666666671,-0.13333333333333341,0.06646825396825401
limited_access,0.3,1,early,halves,0.10454545454545461,0.2863636363636364,-0.03636363636363643,-0.2857142857142857,0.11363636363636359,0.39090909090909093,0.1272727272727272,-0.04761904761904767
limited_access,0.3,1,early,tails,0.14761904761904754,0.09999999999999998,-0.16190476190476188,-0.2857142857142857,-0.02380952380952378,0.24761904761904763,0.12380952380952381,-0.19047619047619052
limited_access,0.3,1,late,halves,-0.18627450980392157,0.09150326797385622,-0.2679738562091503,-0.009090909090909108,0.19607843137254904,-0.1470588235294118,-0.10457516339869281,-0.24801587301587308
limited_access,0.3,1,late,tails,-0.08333333333333337,-0.38888888888888895,-0.02777777777777779,0.15,-0.2777777777777778,-0.5277777777777778,-0.1111111111111111,-0.017857142857142794
limited_access,0.3,2,early,halves,-0.12272727272727268,0.23181818181818187,-0.25,-0.15584415584415579,0.027272727272727282,0.1181818181818182,0.20454545454545459,-0.2665343915343917
limited_access,0.3,2,early,tails,0.2666666666666667,0.033333333333333326,-0.43333333333333335,-0.26190476190476186,-0.3166666666666667,0.2333333333333334,0.3500000000000001,-0.44444444444444453
limited_access,0.3,2,late,halves,0.09523809523809534,0.11904761904761901,0.023809523809523836,-0.1,-0.16666666666666669,0.1428571428571428,0.2857142857142857,0.023809523809523836
limited_access,0.3,2,late,tails,0.09999999999999998,-0.07142857142857151,0.0714285714285714,-0.03333333333333341,-0.4285714285714286,0.02857142857142847,0.3571428571428571,0.0714285714285714
limited_access,0.3,3,early,halves,-0.19047619047619047,-0.031746031746031744,0.0317460317460318,0.2525252525252525,-0.12698412698412698,-0.23809523809523808,0.0952380952380952,-0.01666666666666672
limited_access,0.3,3,early,tails,-0.33333333333333337,-0.19444444444444442,-0.05555555555555558,0.2,-0.18055555555555558,-0.4166666666666667,-0.013888888888888895,-0.10833333333333334
limited_access,0.3,3,late,halves,-0.17316017316017318,0.20779220779220786,-0.1038961038961039,-0.1111111111111111,0.12121212121212116,0.1255411255411256,0.08658008658008659,-0.0912698412698413
limited_access,0.3,3,late,tails,-0.1428571428571429,0.0714285714285714,-0.1428571428571429,-0.1428571428571428,0.1428571428571429,0.07142857142857151,-0.0714285714285714,-0.1190476190476191
limited_access,0.3,4,early,halves,0.025000000000000022,0.08750000000000002,-0.175,-0.1428571428571428,-0.11249999999999999,0.125,0.2,-0.17738095238095236
limited_access,0.3,4,early,tails,0.032467532467532534,0.13636363636363635,-0.2662337662337662,-0.1428571428571428,-0.15584415584415579,0.18831168831168832,0.2922077922077922,-0.2827380952380952
limited_access,0.3,4,late,halves,-0.06739130434782603,-0.10869565217391303,0.10869565217391308,0.36666666666666664,0.09782608695652167,-0.2260869565217392,-0.2065217391304348,0.10185185185185186
