time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,d_eligible,e_eligible,seed,policy,domestic_capacity,active_customers
15,0,0,0,0,0,0,40,1,0,39,0,0,0,0,1,1,1,41,81,81,1,1,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
16,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,1,42,81,81,0,1,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
17,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
18,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
19,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
20,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
21,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
22,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
23,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
24,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
25,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
26,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
27,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
28,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
29,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
30,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
31,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
32,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
33,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
34,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
35,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
36,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
37,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
38,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
39,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
40,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
41,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
42,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
43,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,3
0,81,81,81,78,21,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,0,0,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,pooled,6,1
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,pooled,6,1
2,0,0,0,0,0,0,81,78,0,3,75,72,3,3,0,12,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,72,9,1,pooled,6,1
3,0,0,0,0,1,1,77,72,0,5,70,66,4,4,2,6,4,4,81,81,78,21,0.9629629629629629,0.2716049382716049,1.0,0.0,66,0,1,pooled,6,1
4,0,0,0,1,2,3,69,64,0,5,61,58,3,3,4,3,8,12,81,81,70,6,0.9753086419753086,0.2962962962962963,2.0,1.0,57,0,1,pooled,6,1
5,0,0,0,0,3,3,66,57,0,9,54,52,2,2,3,5,3,15,81,81,61,3,0.9753086419753086,0.3333333333333333,3.0,0.0,51,0,1,pooled,6,1
6,0,0,0,0,6,6,64,53,0,11,49,46,3,3,2,8,2,17,81,81,54,6,0.9753086419753086,0.4074074074074074,6.0,0.0,46,0,1,pooled,6,1
7,0,0,0,0,8,8,61,45,0,16,41,40,1,1,3,14,3,20,81,81,49,11,0.9753086419753086,0.5061728395061729,8.0,0.0,40,0,1,pooled,6,1
8,0,0,0,0,4,4,61,43,0,18,38,34,4,4,0,15,0,20,81,81,41,17,0.9753086419753086,0.5555555555555556,4.0,0.0,34,0,1,pooled,6,1
9,0,0,0,0,5,5,56,35,0,21,28,27,1,1,4,13,5,25,81,81,38,18,0.9753086419753086,0.6172839506172839,5.0,0.0,27,0,1,pooled,6,1
10,0,0,0,0,4,4,52,25,0,27,19,19,0,0,1,10,4,29,81,81,28,17,0.9753086419753086,0.6666666666666666,4.0,0.0,19,0,1,pooled,6,1
11,0,0,0,0,2,2,50,20,0,30,14,13,1,2,0,9,2,31,81,81,19,13,0.9753086419753086,0.691358024691358,2.0,0.0,13,0,1,pooled,6,1
12,0,0,0,0,0,0,47,11,0,36,9,7,2,2,1,3,3,34,81,81,14,11,0.9753086419753086,0.691358024691358,0.0,0.0,7,0,1,pooled,6,1
13,0,0,0,0,1,1,44,5,0,39,4,1,3,3,2,1,3,37,81,81,9,6,0.9753086419753086,0.7037037037037037,1.0,0.0,1,0,1,pooled,6,1
14,0,0,0,0,0,0,41,2,0,39,1,0,1,1,3,1,3,40,81,81,4,3,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
15,0,0,0,0,0,0,40,1,0,39,0,0,0,0,1,1,1,41,81,81,1,1,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
16,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,1,42,81,81,0,1,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
17,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
18,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
19,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
20,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
21,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
22,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
23,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
24,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
25,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
26,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
27,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
28,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
29,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
30,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
31,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
32,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
33,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
34,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
35,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
36,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
37,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
38,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
39,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
40,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
41,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
42,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
43,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9753086419753086,0.7037037037037037,0.0,0.0,0,0,1,pooled,6,1
0,81,81,81,78,21,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,0,0,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,equal,12,6
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,equal,12,6
2,0,0,0,0,0,0,81,75,0,6,72,66,6,6,0,12,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,66,9,1,equal,12,6
3,0,0,0,1,3,4,74,61,0,13,58,55,3,3,5,8,7,7,81,81,78,21,0.9753086419753086,0.2962962962962963,3.0,1.0,54,1,1,equal,12,6
4,0,0,0,1,8,9,68,58,0,10,47,40,7,7,2,11,6,13,81,81,58,8,0.9876543209876543,0.3950617283950617,8.0,1.0,38,0,1,equal,12,6
5,0,0,0,0,7,7,61,46,0,15,31,28,3,3,7,16,7,20,81,81,47,11,0.9876543209876543,0.48148148148148145,7.0,0.0,27,0,1,equal,12,6
6,0,0,0,0,7,7,57,35,0,22,19,16,3,3,3,18,4,24,81,81,31,18,0.9876543209876543,0.5679012345679012,7.0,0.0,16,0,1,equal,12,6
7,0,0,0,0,6,6,51,24,0,27,11,4,7,7,3,14,6,30,81,81,19,22,0.9876543209876543,0.6419753086419753,6.0,0.0,4,1,1,equal,12,6
8,0,0,0,0,2,2,48,13,0,35,2,0,2,2,3,11,3,33,81,81,11,20,0.9876543209876543,0.6666666666666666,2.0,0.0,0,1,1,equal,12,6
9,0,0,0,0,2,2,44,7,0,37,0,0,0,0,2,7,4,37,81,81,2,15,0.9876543209876543,0.691358024691358,2.0,0.0,0,0,1,equal,12,6
10,0,0,0,0,0,0,41,2,0,39,0,0,0,0,0,2,3,40,81,81,0,10,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,6
11,0,0,0,0,2,2,41,2,0,39,0,0,0,0,0,2,0,40,81,81,0,4,0.9876543209876543,0.7160493827160493,2.0,0.0,0,0,1,equal,12,6
12,0,0,0,0,0,0,41,2,0,39,0,0,0,0,0,2,0,40,81,81,0,4,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
13,0,0,0,0,0,0,41,2,0,39,0,0,0,0,0,2,0,40,81,81,0,2,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
14,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,2,42,81,81,0,2,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
15,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
16,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
17,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
18,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
19,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
20,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
21,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
22,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
23,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
24,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
25,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
26,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
27,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
28,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
29,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
30,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
31,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
32,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
33,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
34,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
35,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
36,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
37,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
38,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
39,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
40,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
41,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
42,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
43,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.7160493827160493,0.0,0.0,0,0,1,equal,12,6
0,81,81,81,78,21,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,0,0,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,equal,12,3
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,equal,12,3
2,0,0,0,0,0,0,81,76,0,5,72,66,6,6,0,17,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,66,15,1,equal,12,3
3,0,0,0,0,3,3,75,62,0,13,57,54,3,3,5,16,6,6,81,81,78,21,0.9629629629629629,0.2962962962962963,3.0,0.0,54,9,1,equal,12,3
4,0,0,0,1,9,10,70,60,0,10,48,41,7,7,2,18,5,11,81,81,57,16,0.9753086419753086,0.4074074074074074,9.0,1.0,40,4,1,equal,12,3
5,0,0,0,0,6,6,63,48,0,15,32,29,3,3,7,20,7,18,81,81,48,18,0.9753086419753086,0.48148148148148145,6.0,0.0,28,2,1,equal,12,3
6,0,0,0,1,5,6,59,38,0,21,22,17,5,5,3,18,4,22,81,81,32,21,0.9876543209876543,0.5432098765432098,5.0,1.0,16,5,1,equal,12,3
7,0,0,0,0,5,5,53,29,0,24,12,5,7,7,5,18,6,28,81,81,22,20,0.9876543209876543,0.6049382716049383,5.0,0.0,4,7,1,equal,12,3
8,0,0,0,0,2,2,49,17,0,32,3,0,3,3,4,14,4,32,81,81,12,20,0.9876543209876543,0.6296296296296297,2.0,0.0,0,7,1,equal,12,3
9,0,0,0,0,2,2,46,13,0,33,0,0,0,0,2,13,3,35,81,81,4,17,0.9876543209876543,0.654320987654321,2.0,0.0,0,5,1,equal,12,3
10,0,0,0,0,1,1,45,9,0,36,0,0,0,0,0,9,1,36,81,81,0,16,0.9876543209876543,0.6666666666666666,1.0,0.0,0,4,1,equal,12,3
11,0,0,0,0,0,0,43,5,0,38,0,0,0,0,0,5,2,38,81,81,0,10,0.9876543209876543,0.6666666666666666,0.0,0.0,0,2,1,equal,12,3
12,0,0,0,0,0,0,42,1,0,41,0,0,0,0,0,1,1,39,81,81,0,7,0.9876543209876543,0.6666666666666666,0.0,0.0,0,0,1,equal,12,3
13,0,0,0,0,2,2,41,2,0,39,0,0,0,0,0,2,1,40,81,81,0,1,0.9876543209876543,0.691358024691358,2.0,0.0,0,0,1,equal,12,3
14,0,0,0,0,0,0,41,2,0,39,0,0,0,0,0,2,0,40,81,81,0,2,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
15,0,0,0,0,0,0,41,2,0,39,0,0,0,0,0,2,0,40,81,81,0,2,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
16,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,2,42,81,81,0,2,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
17,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
18,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
19,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
20,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
21,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
22,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
23,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
24,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
25,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
26,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
27,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
28,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
29,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
30,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
31,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
32,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
33,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
34,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
35,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
36,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
37,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
38,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
39,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
40,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,0.9876543209876543,0.691358024691358,0.0,0.0,0,0,1,equal,12,3
