variant,grouping,metric,contrast,n,mean,low,high
no_objective,halves,first_customer,middle_minus_low,2,-0.15738135834043762,-0.29084967320261446,-0.023913043478260787
no_objective,halves,first_customer,middle_minus_high,2,0.02729468599033824,-0.05652173913043468,0.11111111111111116
no_objective,halves,first_customer,middle_minus_endpoint_average,2,-0.06504333617504969,-0.08986928104575165,-0.04021739130434773
no_objective,halves,both_use,middle_minus_low,2,-0.01146632566069905,-0.04901960784313719,0.02608695652173909
no_objective,halves,both_use,middle_minus_high,2,0.043478260869565244,0.0,0.08695652173913049
no_objective,halves,both_use,middle_minus_endpoint_average,2,0.016005967604433097,-0.024509803921568596,0.05652173913043479
no_objective,halves,d_to_e,middle_minus_low,2,0.11535237283319116,0.1065217391304347,0.12418300653594762
no_objective,halves,d_to_e,middle_minus_high,2,0.00048309178743956294,-0.05555555555555558,0.056521739130434706
no_objective,halves,d_to_e,middle_minus_endpoint_average,2,0.057917732310315356,0.03431372549019602,0.0815217391304347
no_objective,halves,firm_equal_resolved,middle_minus_low,2,0.20390211640211645,0.10780423280423279,0.3000000000000001
no_objective,halves,firm_equal_resolved,middle_minus_high,2,-0.07222222222222222,-0.16706349206349208,0.02261904761904765
no_objective,halves,firm_equal_resolved,middle_minus_endpoint_average,2,0.06583994708994712,-0.029629629629629645,0.16130952380952387
no_objective,tails,domestic_use,middle_minus_low,2,0.0222222222222222,-0.06666666666666665,0.11111111111111105
no_objective,tails,domestic_use,middle_minus_high,2,0.10833333333333334,0.08333333333333326,0.13333333333333341
no_objective,tails,domestic_use,middle_minus_endpoint_average,2,0.06527777777777777,0.03333333333333338,0.09722222222222215
no_objective,tails,customer_use,middle_minus_low,2,-0.03611111111111115,-0.13888888888888895,0.06666666666666665
no_objective,tails,customer_use,middle_minus_high,2,-0.033333333333333326,-0.06666666666666665,0.0
no_objective,tails,customer_use,middle_minus_endpoint_average,2,-0.03472222222222224,-0.06944444444444448,0.0
no_objective,tails,resolved,middle_minus_low,2,0.16388888888888886,0.1333333333333333,0.19444444444444442
no_objective,tails,resolved,middle_minus_high,2,0.033333333333333326,0.0,0.06666666666666665
no_objective,tails,resolved,middle_minus_endpoint_average,2,0.0986111111111111,0.09722222222222221,0.09999999999999998
no_objective,tails,customer_success,middle_minus_low,2,0.17196969696969702,0.04242424242424242,0.3015151515151516
no_objective,tails,customer_success,middle_minus_high,2,0.01818181818181823,0.0,0.03636363636363646
no_objective,tails,customer_success,middle_minus_endpoint_average,2,0.09507575757575763,0.02121212121212121,0.16893939393939406
no_objective,tails,first_customer,middle_minus_low,2,-0.11944444444444444,-0.3055555555555556,0.06666666666666671
no_objective,tails,first_customer,middle_minus_high,2,0.008333333333333331,-0.06666666666666665,0.08333333333333331
no_objective,tails,first_customer,middle_minus_endpoint_average,2,-0.05555555555555554,-0.1111111111111111,2.7755575615628914e-17
no_objective,tails,both_use,middle_minus_low,2,0.01944444444444446,-0.027777777777777735,0.06666666666666665
no_objective,tails,both_use,middle_minus_high,2,0.033333333333333326,0.0,0.06666666666666665
