variant,dependence_mean,grouping,period,metric,n,mean,low,high
limited_access,0.3,halves,late,resolved,2,-0.061160841148053396,-0.2679738562091503,0.14565217391304353
limited_access,0.3,halves,late,customer_success,2,-0.03787878787878785,-0.0666666666666666,-0.009090909090909108
limited_access,0.3,halves,late,first_customer,2,0.16760443307757888,0.13913043478260873,0.19607843137254904
limited_access,0.3,halves,late,both_use,2,-0.11918158567774939,-0.1470588235294118,-0.09130434782608698
limited_access,0.3,halves,late,d_to_e,2,-0.13272236430804205,-0.1608695652173913,-0.10457516339869281
limited_access,0.3,halves,late,firm_equal_resolved,2,-0.05601851851851852,-0.24801587301587308,0.13597883597883603
limited_access,0.3,tails,early,domestic_use,2,0.18095238095238092,0.14761904761904754,0.2142857142857143
limited_access,0.3,tails,early,customer_use,2,0.036263736263736246,-0.027472527472527486,0.09999999999999998
limited_access,0.3,tails,early,resolved,2,0.006959706959706963,-0.16190476190476188,0.1758241758241758
limited_access,0.3,tails,early,customer_success,2,-0.1359126984126984,-0.2857142857142857,0.013888888888888895
limited_access,0.3,tails,early,first_customer,2,-0.033882783882783846,-0.04395604395604391,-0.02380952380952378
limited_access,0.3,tails,early,both_use,2,0.21721611721611728,0.18681318681318693,0.24761904761904763
limited_access,0.3,tails,early,d_to_e,2,0.07014652014652016,0.016483516483516508,0.12380952380952381
limited_access,0.3,tails,early,firm_equal_resolved,2,-0.008928571428571397,-0.19047619047619052,0.17261904761904773
limited_access,0.3,tails,late,domestic_use,2,-0.00833333333333336,-0.08333333333333337,0.06666666666666665
limited_access,0.3,tails,late,customer_use,2,-0.2277777777777778,-0.38888888888888895,-0.06666666666666665
limited_access,0.3,tails,late,resolved,2,0.01944444444444443,-0.02777777777777779,0.06666666666666665
limited_access,0.3,tails,late,customer_success,2,0.021428571428571394,-0.1071428571428572,0.15
limited_access,0.3,tails,late,first_customer,2,-0.10555555555555554,-0.2777777777777778,0.06666666666666671
limited_access,0.3,tails,late,both_use,2,-0.2972222222222223,-0.5277777777777778,-0.06666666666666671
limited_access,0.3,tails,late,d_to_e,2,-0.12222222222222226,-0.13333333333333341,-0.1111111111111111
limited_access,0.3,tails,late,firm_equal_resolved,2,0.024305555555555608,-0.017857142857142794,0.06646825396825401
limited_access,0.5,halves,early,domestic_use,2,0.08192640692640696,0.059090909090909194,0.10476190476190472
limited_access,0.5,halves,early,customer_use,2,0.030086580086580078,-0.1261904761904762,0.18636363636363634
limited_access,0.5,halves,early,resolved,2,-0.028896103896103975,-0.08636363636363642,0.02857142857142847
limited_access,0.5,halves,early,customer_success,2,-0.11696636696636696,-0.2619047619047619,0.027972027972027996
limited_access,0.5,halves,early,first_customer,2,0.06774891774891767,-0.06904761904761914,0.20454545454545447
limited_access,0.5,halves,early,both_use,2,0.11201298701298695,-0.02142857142857152,0.24545454545454543
limited_access,0.5,halves,early,d_to_e,2,-0.037662337662337717,-0.05714285714285722,-0.018181818181818216
limited_access,0.5,halves,early,firm_equal_resolved,2,-0.05257936507936503,-0.10912698412698402,0.003968253968253954
limited_access,0.5,halves,late,domestic_use,2,-0.17954674623472572,-0.18300653594771232,-0.1760869565217391
limited_access,0.5,halves,late,customer_use,2,-0.0009235578289286672,-0.15217391304347827,0.15032679738562094
limited_access,0.5,halves,late,resolved,2,0.12345836885478828,0.08169934640522869,0.16521739130434787
limited_access,0.5,halves,late,customer_success,2,0.2666666666666667,0.13333333333333341,0.4
limited_access,0.5,halves,late,first_customer,2,0.05123614663256609,-0.034782608695652084,0.13725490196078427
limited_access,0.5,halves,late,both_use,2,-0.18324808184143224,-0.2782608695652174,-0.08823529411764708
limited_access,0.5,halves,late,d_to_e,2,-0.03042057402671211,-0.0739130434782608,0.013071895424836583
limited_access,0.5,halves,late,firm_equal_resolved,2,0.13002645502645502,0.08253968253968252,0.1775132275132275
limited_access,0.5,tails,early,domestic_use,2,0.18333333333333335,0.080952380952381,0.2857142857142857
limited_access,0.5,tails,early,customer_use,2,-0.1065934065934066,-0.17032967032967028,-0.04285714285714293
limited_access,0.5,tails,early,resolved,2,0.0045787545787545625,-0.16666666666666669,0.1758241758241758
limited_access,0.5,tails,early,customer_success,2,-0.139520202020202,-0.2222222222222222,-0.056818181818181795
limited_access,0.5,tails,early,first_customer,2,-0.07197802197802194,-0.18681318681318682,0.04285714285714293
limited_access,0.5,tails,early,both_use,2,0.0767399267399268,0.03809523809523818,0.11538461538461542
limited_access,0.5,tails,early,d_to_e,2,-0.03461538461538459,-0.08571428571428569,0.016483516483516508
limited_access,0.5,tails,early,firm_equal_resolved,2,-0.029761904761904823,-0.21130952380952395,0.1517857142857143
limited_access,0.5,tails,late,domestic_use,2,-0.15000000000000002,-0.16666666666666674,-0.1333333333333333
limited_access,0.5,tails,late,customer_use,2,-0.18333333333333335,-0.19999999999999996,-0.16666666666666674
limited_access,0.5,tails,late,resolved,2,0.16388888888888886,0.1333333333333333,0.19444444444444442
limited_access,0.5,tails,late,customer_success,2,0.3476190476190476,0.1285714285714285,0.5666666666666667
limited_access,0.5,tails,late,first_customer,2,-0.11666666666666667,-0.16666666666666669,-0.06666666666666665
limited_access,0.5,tails,late,both_use,2,-0.3416666666666667,-0.4166666666666667,-0.2666666666666667
limited_access,0.5,tails,late,d_to_e,2,-0.06666666666666671,-0.13333333333333341,0.0
limited_access,0.5,tails,late,firm_equal_resolved,2,0.18045634920634923,0.15376984126984128,0.2071428571428572
limited_access,0.7,halves,early,domestic_use,2,-0.01006493506493511,-0.07727272727272727,0.05714285714285705
limited_access,0.7,halves,early,customer_use,2,0.02554112554112556,-0.22619047619047616,0.2772727272727273
limited_access,0.7,halves,early,resolved,2,-0.03235930735930739,-0.040909090909090895,-0.02380952380952389
limited_access,0.7,halves,early,customer_success,2,-0.03863636363636361,-0.08333333333333331,0.0060606060606061
limited_access,0.7,halves,early,first_customer,2,0.04155844155844146,-0.12142857142857155,0.20454545454545447
limited_access,0.7,halves,early,both_use,2,0.015476190476190421,-0.16904761904761917,0.2
limited_access,0.7,halves,early,d_to_e,2,-0.016017316017316055,-0.1047619047619048,0.0727272727272727
limited_access,0.7,halves,early,firm_equal_resolved,2,-0.042658730158730174,-0.0535714285714286,-0.031746031746031744
limited_access,0.7,halves,late,domestic_use,2,-0.1239911906791702,-0.1760869565217391,-0.07189542483660127
limited_access,0.7,halves,late,customer_use,2,0.04418868996874109,-0.06521739130434778,0.15359477124182996
limited_access,0.7,halves,late,resolved,2,0.09845836885478831,0.08169934640522869,0.11521739130434794
