variant,dependence_mean,group,period,metric,n,mean,low,high
main,0.5,low_tail,early,customer_use,2,0.6785714285714286,0.5714285714285714,0.7857142857142857
main,0.5,low_tail,early,resolved,2,0.3571428571428571,0.2857142857142857,0.4285714285714285
main,0.5,low_tail,early,customer_success,2,0.15340909090909088,0.125,0.1818181818181818
main,0.5,low_tail,early,first_customer,2,0.46428571428571425,0.3571428571428571,0.5714285714285714
main,0.5,low_tail,early,both_use,2,0.42857142857142855,0.3571428571428571,0.5
main,0.5,low_tail,early,d_to_e,2,0.2142857142857142,0.2142857142857142,0.2142857142857142
main,0.5,low_tail,early,firm_equal_resolved,2,0.375,0.3125,0.4375
main,0.5,low_tail,late,domestic_use,2,0.7833333333333333,0.7333333333333333,0.8333333333333334
main,0.5,low_tail,late,customer_use,2,0.825,0.7333333333333333,0.9166666666666666
main,0.5,low_tail,late,resolved,2,0.35833333333333334,0.25,0.4666666666666667
main,0.5,low_tail,late,customer_success,2,0.13636363636363635,0.0909090909090909,0.1818181818181818
main,0.5,low_tail,late,first_customer,2,0.4916666666666667,0.4,0.5833333333333334
main,0.5,low_tail,late,both_use,2,0.65,0.4666666666666667,0.8333333333333334
main,0.5,low_tail,late,d_to_e,2,0.29999999999999993,0.2666666666666666,0.3333333333333333
main,0.5,low_tail,late,firm_equal_resolved,2,0.3297619047619047,0.2428571428571428,0.4166666666666666
main,0.7,all,early,domestic_use,2,0.7952961672473868,0.7857142857142857,0.8048780487804879
main,0.7,all,early,customer_use,2,0.7590011614401858,0.7560975609756098,0.7619047619047619
main,0.7,all,early,resolved,2,0.4695121951219512,0.4390243902439024,0.5
main,0.7,all,early,customer_success,2,0.2852822580645161,0.2580645161290322,0.3125
main,0.7,all,early,first_customer,2,0.48286875725900114,0.4047619047619047,0.5609756097560976
main,0.7,all,early,both_use,2,0.5542973286875726,0.5476190476190477,0.5609756097560976
main,0.7,all,early,d_to_e,2,0.2761324041811847,0.1951219512195122,0.3571428571428571
main,0.7,all,early,firm_equal_resolved,2,0.4751984126984127,0.4464285714285714,0.503968253968254
main,0.7,all,late,domestic_use,2,0.7953488372093023,0.7906976744186046,0.8
main,0.7,all,late,customer_use,2,0.7255813953488373,0.6511627906976745,0.8
main,0.7,all,late,resolved,2,0.56578073089701,0.4571428571428571,0.6744186046511628
main,0.7,all,late,customer_success,2,0.3571428571428571,0.3571428571428571,0.3571428571428571
main,0.7,all,late,first_customer,2,0.4897009966777408,0.4651162790697674,0.5142857142857142
main,0.7,all,late,both_use,2,0.5209302325581395,0.4418604651162791,0.6
main,0.7,all,late,d_to_e,2,0.22425249169435213,0.1627906976744186,0.2857142857142857
main,0.7,all,late,firm_equal_resolved,2,0.5643518518518518,0.4642857142857142,0.6644179894179895
main,0.7,high,early,domestic_use,2,0.7911255411255411,0.7727272727272727,0.8095238095238095
main,0.7,high,early,customer_use,2,0.7662337662337663,0.7142857142857143,0.8181818181818182
main,0.7,high,early,resolved,2,0.46428571428571425,0.4285714285714285,0.5
main,0.7,high,early,customer_success,2,0.3555555555555555,0.2666666666666666,0.4444444444444444
main,0.7,high,early,first_customer,2,0.46645021645021645,0.4090909090909091,0.5238095238095238
main,0.7,high,early,both_use,2,0.5573593073593074,0.5238095238095238,0.5909090909090909
main,0.7,high,early,d_to_e,2,0.29978354978354976,0.1904761904761904,0.4090909090909091
main,0.7,high,early,firm_equal_resolved,2,0.46428571428571425,0.4345238095238095,0.494047619047619
main,0.7,high,late,domestic_use,2,0.736764705882353,0.65,0.8235294117647058
main,0.7,high,late,customer_use,2,0.7573529411764706,0.75,0.7647058823529411
main,0.7,high,late,resolved,2,0.6691176470588236,0.5882352941176471,0.75
main,0.7,high,late,customer_success,2,0.46923076923076923,0.4,0.5384615384615384
main,0.7,high,late,first_customer,2,0.4764705882352941,0.3529411764705882,0.6
main,0.7,high,late,both_use,2,0.49411764705882355,0.4,0.5882352941176471
main,0.7,high,late,d_to_e,2,0.28088235294117647,0.15,0.4117647058823529
main,0.7,high,late,firm_equal_resolved,2,0.6773809523809524,0.6,0.7547619047619047
main,0.7,high_tail,early,domestic_use,2,0.7564102564102564,0.6666666666666666,0.8461538461538461
main,0.7,high_tail,early,customer_use,2,0.8564102564102565,0.8461538461538461,0.8666666666666667
main,0.7,high_tail,early,resolved,2,0.4307692307692308,0.4,0.4615384615384615
main,0.7,high_tail,early,customer_success,2,0.32867132867132864,0.2727272727272727,0.3846153846153846
main,0.7,high_tail,early,first_customer,2,0.5410256410256411,0.4666666666666667,0.6153846153846154
main,0.7,high_tail,early,both_use,2,0.6128205128205129,0.5333333333333333,0.6923076923076923
main,0.7,high_tail,early,d_to_e,2,0.3153846153846154,0.2307692307692307,0.4
main,0.7,high_tail,early,firm_equal_resolved,2,0.42410714285714285,0.3839285714285714,0.4642857142857143
main,0.7,high_tail,late,domestic_use,2,0.6555555555555556,0.5333333333333333,0.7777777777777778
main,0.7,high_tail,late,customer_use,2,0.7555555555555555,0.7333333333333333,0.7777777777777778
main,0.7,high_tail,late,resolved,2,0.7,0.6666666666666666,0.7333333333333333
main,0.7,high_tail,late,customer_success,2,0.6298701298701299,0.5454545454545454,0.7142857142857143
main,0.7,high_tail,late,first_customer,2,0.4111111111111111,0.2222222222222222,0.6
main,0.7,high_tail,late,both_use,2,0.4111111111111111,0.2666666666666666,0.5555555555555556
main,0.7,high_tail,late,d_to_e,2,0.34444444444444444,0.1333333333333333,0.5555555555555556
main,0.7,high_tail,late,firm_equal_resolved,2,0.6910714285714286,0.65,0.7321428571428572
main,0.7,low,early,domestic_use,2,0.8,0.8,0.8
main,0.7,low,early,customer_use,2,0.75,0.7,0.8
main,0.7,low,early,resolved,2,0.475,0.45,0.5
main,0.7,low,early,customer_success,2,0.1964285714285714,0.1428571428571428,0.25
main,0.7,low,early,first_customer,2,0.5,0.4,0.6
main,0.7,low,early,both_use,2,0.55,0.5,0.6
main,0.7,low,early,d_to_e,2,0.25,0.2,0.3
main,0.7,low,early,firm_equal_resolved,2,0.48611111111111105,0.4583333333333332,0.5138888888888888
main,0.7,low,late,domestic_use,2,0.8454106280193237,0.7777777777777778,0.9130434782608696
main,0.7,low,late,customer_use,2,0.6992753623188406,0.5652173913043478,0.8333333333333334
main,0.7,low,late,resolved,2,0.47101449275362317,0.3333333333333333,0.6086956521739131
main,0.7,low,late,customer_success,2,0.25384615384615383,0.2,0.3076923076923077
main,0.7,low,late,first_customer,2,0.5072463768115941,0.3478260869565217,0.6666666666666666
main,0.7,low,late,both_use,2,0.5446859903381642,0.4782608695652174,0.6111111111111112
main,0.7,low,late,d_to_e,2,0.1702898550724637,0.1666666666666666,0.1739130434782608
main,0.7,low,late,firm_equal_resolved,2,0.4513227513227513,0.3285714285714285,0.5740740740740741
main,0.7,low_tail,early,domestic_use,2,0.75,0.7142857142857143,0.7857142857142857
main,0.7,low_tail,early,customer_use,2,0.7857142857142857,0.7142857142857143,0.8571428571428571
main,0.7,low_tail,early,resolved,2,0.3928571428571428,0.3571428571428571,0.4285714285714285
main,0.7,low_tail,early,customer_success,2,0.21666666666666667,0.1,0.3333333333333333
main,0.7,low_tail,early,first_customer,2,0.5,0.3571428571428571,0.6428571428571429
main,0.7,low_tail,early,both_use,2,0.5357142857142857,0.5,0.5714285714285714
main,0.7,low_tail,early,d_to_e,2,0.28571428571428564,0.2142857142857142,0.3571428571428571
main,0.7,low_tail,early,firm_equal_resolved,2,0.39583333333333326,0.3541666666666666,0.4375
main,0.7,low_tail,late,domestic_use,2,0.8500000000000001,0.8333333333333334,0.8666666666666667
main,0.7,low_tail,late,customer_use,2,0.725,0.5333333333333333,0.9166666666666666
main,0.7,low_tail,late,resolved,2,0.4583333333333333,0.25,0.6666666666666666
main,0.7,low_tail,late,customer_success,2,0.21590909090909088,0.1818181818181818,0.25
main,0.7,low_tail,late,first_customer,2,0.575,0.4,0.75
main,0.7,low_tail,late,both_use,2,0.575,0.4,0.75
main,0.7,low_tail,late,d_to_e,2,0.14999999999999997,0.1333333333333333,0.1666666666666666
main,0.7,low_tail,late,firm_equal_resolved,2,0.4269841269841269,0.2428571428571428,0.611111111111111
main,0.9,all,early,domestic_use,2,0.7224157955865274,0.6829268292682927,0.7619047619047619
main,0.9,all,early,customer_use,2,0.8072009291521487,0.8048780487804879,0.8095238095238095
main,0.9,all,early,resolved,2,0.5301974448315911,0.5238095238095238,0.5365853658536586
main,0.9,all,early,customer_success,2,0.3582887700534759,0.3529411764705882,0.3636363636363636
main,0.9,all,early,first_customer,2,0.5548780487804879,0.5,0.6097560975609756
main,0.9,all,early,both_use,2,0.5296167247386759,0.4878048780487805,0.5714285714285714
main,0.9,all,early,d_to_e,2,0.25232288037166084,0.1951219512195122,0.3095238095238095
main,0.9,all,early,firm_equal_resolved,2,0.5376984126984126,0.5218253968253967,0.5535714285714285
main,0.9,all,late,domestic_use,2,0.6684385382059801,0.6511627906976745,0.6857142857142857
main,0.9,all,late,customer_use,2,0.8302325581395349,0.8,0.8604651162790697
main,0.9,all,late,resolved,2,0.5425249169435216,0.4571428571428571,0.627906976744186
main,0.9,all,late,customer_success,2,0.40395752895752896,0.3214285714285714,0.4864864864864865
main,0.9,all,late,first_customer,2,0.5362126245847176,0.5142857142857142,0.5581395348837209
main,0.9,all,late,both_use,2,0.498671096345515,0.4857142857142857,0.5116279069767442
main,0.9,all,late,d_to_e,2,0.2707641196013289,0.2558139534883721,0.2857142857142857
main,0.9,all,late,firm_equal_resolved,2,0.5417328042328043,0.4507936507936508,0.6326719576719578
main,0.9,high,early,domestic_use,2,0.7673160173160173,0.7619047619047619,0.7727272727272727
main,0.9,high,early,customer_use,2,0.7900432900432901,0.7619047619047619,0.8181818181818182
main,0.9,high,early,resolved,2,0.46645021645021645,0.4090909090909091,0.5238095238095238
main,0.9,high,early,customer_success,2,0.35416666666666663,0.3333333333333333,0.375
main,0.9,high,early,first_customer,2,0.5119047619047619,0.5,0.5238095238095238
main,0.9,high,early,both_use,2,0.5573593073593074,0.5238095238095238,0.5909090909090909
main,0.9,high,early,d_to_e,2,0.2781385281385281,0.238095238095238,0.3181818181818182
main,0.9,high,early,firm_equal_resolved,2,0.4712301587301587,0.4047619047619047,0.5376984126984127
main,0.9,high,late,domestic_use,2,0.6235294117647059,0.6,0.6470588235294118
main,0.9,high,late,customer_use,2,0.8073529411764706,0.7647058823529411,0.85
main,0.9,high,late,resolved,2,0.6397058823529411,0.5294117647058824,0.75
main,0.9,high,late,customer_success,2,0.5248868778280543,0.4615384615384615,0.5882352941176471
main,0.9,high,late,first_customer,2,0.4764705882352941,0.3529411764705882,0.6
main,0.9,high,late,both_use,2,0.4308823529411765,0.4117647058823529,0.45
main,0.9,high,late,d_to_e,2,0.33088235294117646,0.25,0.4117647058823529
main,0.9,high,late,firm_equal_resolved,2,0.6470238095238096,0.5333333333333333,0.7607142857142858
main,0.9,high_tail,early,domestic_use,2,0.717948717948718,0.6666666666666666,0.7692307692307693
main,0.9,high_tail,early,customer_use,2,0.8564102564102565,0.8461538461538461,0.8666666666666667
main,0.9,high_tail,early,resolved,2,0.47435897435897434,0.3333333333333333,0.6153846153846154
main,0.9,high_tail,early,customer_success,2,0.3811188811188811,0.3076923076923077,0.4545454545454545
main,0.9,high_tail,early,first_customer,2,0.5743589743589743,0.5333333333333333,0.6153846153846154
main,0.9,high_tail,early,both_use,2,0.5743589743589743,0.5333333333333333,0.6153846153846154
main,0.9,high_tail,early,d_to_e,2,0.282051282051282,0.2307692307692307,0.3333333333333333
main,0.9,high_tail,early,firm_equal_resolved,2,0.47023809523809523,0.3214285714285714,0.6190476190476191
main,0.9,high_tail,late,domestic_use,2,0.711111111111111,0.5333333333333333,0.8888888888888888
main,0.9,high_tail,late,customer_use,2,0.788888888888889,0.7777777777777778,0.8
main,0.9,high_tail,late,resolved,2,0.6444444444444444,0.5555555555555556,0.7333333333333333
main,0.9,high_tail,late,customer_success,2,0.6190476190476191,0.5714285714285714,0.6666666666666666
main,0.9,high_tail,late,first_customer,2,0.38888888888888884,0.1111111111111111,0.6666666666666666
main,0.9,high_tail,late,both_use,2,0.5,0.3333333333333333,0.6666666666666666
main,0.9,high_tail,late,d_to_e,2,0.39999999999999997,0.1333333333333333,0.6666666666666666
main,0.9,high_tail,late,firm_equal_resolved,2,0.6455357142857143,0.55,0.7410714285714286
main,0.9,low,early,domestic_use,2,0.675,0.6,0.75
main,0.9,low,early,customer_use,2,0.825,0.8,0.85
main,0.9,low,early,resolved,2,0.6000000000000001,0.55,0.65
main,0.9,low,early,customer_success,2,0.3639705882352941,0.3529411764705882,0.375
main,0.9,low,early,first_customer,2,0.6,0.5,0.7
main,0.9,low,early,both_use,2,0.5,0.45,0.55
main,0.9,low,early,d_to_e,2,0.22499999999999998,0.15,0.3
main,0.9,low,early,firm_equal_resolved,2,0.6041666666666667,0.5694444444444445,0.6388888888888888
main,0.9,low,late,domestic_use,2,0.7089371980676329,0.6956521739130435,0.7222222222222222
main,0.9,low,late,customer_use,2,0.8514492753623188,0.8333333333333334,0.8695652173913043
main,0.9,low,late,resolved,2,0.4553140096618358,0.3888888888888889,0.5217391304347826
main,0.9,low,late,customer_success,2,0.30000000000000004,0.2,0.4
main,0.9,low,late,first_customer,2,0.5942028985507246,0.5217391304347826,0.6666666666666666
main,0.9,low,late,both_use,2,0.5603864734299517,0.5555555555555556,0.5652173913043478
main,0.9,low,late,d_to_e,2,0.21376811594202894,0.1666666666666666,0.2608695652173913
main,0.9,low,late,firm_equal_resolved,2,0.43644179894179896,0.3682539682539683,0.5046296296296297
main,0.9,low_tail,early,domestic_use,2,0.6071428571428572,0.5,0.7142857142857143
main,0.9,low_tail,early,customer_use,2,0.8571428571428572,0.7857142857142857,0.9285714285714286
main,0.9,low_tail,early,resolved,2,0.5357142857142857,0.4285714285714285,0.6428571428571429
main,0.9,low_tail,early,customer_success,2,0.41958041958041953,0.3846153846153846,0.4545454545454545
main,0.9,low_tail,early,first_customer,2,0.6071428571428572,0.5,0.7142857142857143
main,0.9,low_tail,early,both_use,2,0.46428571428571425,0.4285714285714285,0.5
main,0.9,low_tail,early,d_to_e,2,0.24999999999999994,0.2142857142857142,0.2857142857142857
main,0.9,low_tail,early,firm_equal_resolved,2,0.53125,0.4375,0.625
main,0.9,low_tail,late,domestic_use,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
main,0.9,low_tail,late,customer_use,2,0.8916666666666666,0.8666666666666667,0.9166666666666666
main,0.9,low_tail,late,resolved,2,0.44166666666666665,0.4166666666666667,0.4666666666666667
main,0.9,low_tail,late,customer_success,2,0.2902097902097902,0.2727272727272727,0.3076923076923077
main,0.9,low_tail,late,first_customer,2,0.6416666666666666,0.5333333333333333,0.75
main,0.9,low_tail,late,both_use,2,0.5583333333333333,0.5333333333333333,0.5833333333333334
main,0.9,low_tail,late,d_to_e,2,0.21666666666666662,0.1666666666666666,0.2666666666666666
main,0.9,low_tail,late,firm_equal_resolved,2,0.41507936507936505,0.3857142857142857,0.4444444444444444
narrow,0.1,all,early,domestic_use,2,0.8911149825783973,0.8536585365853658,0.9285714285714286
narrow,0.1,all,early,customer_use,2,0.49448315911730545,0.4523809523809524,0.5365853658536586
narrow,0.1,all,early,resolved,2,0.3858885017421603,0.3571428571428571,0.4146341463414634
narrow,0.1,all,early,customer_success,2,0.166267942583732,0.1052631578947368,0.2272727272727272
narrow,0.1,all,early,first_customer,2,0.30197444831591164,0.238095238095238,0.3658536585365853
narrow,0.1,all,early,both_use,2,0.3855981416957026,0.3809523809523809,0.3902439024390244
narrow,0.1,all,early,d_to_e,2,0.16869918699186986,0.1666666666666666,0.1707317073170731
narrow,0.1,all,early,firm_equal_resolved,2,0.3958333333333333,0.369047619047619,0.4226190476190476
narrow,0.1,all,late,domestic_use,2,0.8159468438538207,0.7714285714285715,0.8604651162790697
narrow,0.1,all,late,customer_use,2,0.5378737541528239,0.4186046511627907,0.6571428571428571
narrow,0.1,all,late,resolved,2,0.37541528239202654,0.2857142857142857,0.4651162790697674
narrow,0.1,all,late,customer_success,2,0.02777777777777775,0.0,0.0555555555555555
narrow,0.1,all,late,first_customer,2,0.3395348837209302,0.2790697674418604,0.4
narrow,0.1,all,late,both_use,2,0.4083056478405315,0.3023255813953488,0.5142857142857142
narrow,0.1,all,late,d_to_e,2,0.18671096345514945,0.1162790697674418,0.2571428571428571
narrow,0.1,all,late,firm_equal_resolved,2,0.384755291005291,0.3003968253968254,0.4691137566137566
narrow,0.1,high,early,domestic_use,2,0.9058441558441559,0.8571428571428571,0.9545454545454546
narrow,0.1,high,early,customer_use,2,0.5595238095238095,0.5,0.6190476190476191
narrow,0.1,high,early,resolved,2,0.37337662337662336,0.3181818181818182,0.4285714285714285
narrow,0.1,high,early,customer_success,2,0.1993006993006993,0.0909090909090909,0.3076923076923077
narrow,0.1,high,early,first_customer,2,0.32792207792207784,0.2272727272727272,0.4285714285714285
narrow,0.1,high,early,both_use,2,0.4653679653679653,0.4545454545454545,0.4761904761904761
narrow,0.1,high,early,d_to_e,2,0.20887445887445882,0.1904761904761904,0.2272727272727272
narrow,0.1,high,early,firm_equal_resolved,2,0.37499999999999994,0.3214285714285714,0.4285714285714285
narrow,0.1,high,late,domestic_use,2,0.7529411764705882,0.7058823529411765,0.8
narrow,0.1,high,late,customer_use,2,0.5235294117647059,0.4,0.6470588235294118
narrow,0.1,high,late,resolved,2,0.2838235294117647,0.1176470588235294,0.45
narrow,0.1,high,late,customer_success,2,0.0,0.0,0.0
narrow,0.1,high,late,first_customer,2,0.4102941176470588,0.35,0.4705882352941176
narrow,0.1,high,late,both_use,2,0.3058823529411765,0.2,0.4117647058823529
narrow,0.1,high,late,d_to_e,2,0.11323529411764705,0.05,0.1764705882352941
narrow,0.1,high,late,firm_equal_resolved,2,0.29642857142857143,0.15,0.4428571428571429
narrow,0.1,high_tail,early,domestic_use,2,0.9282051282051282,0.9230769230769232,0.9333333333333332
narrow,0.1,high_tail,early,customer_use,2,0.6512820512820513,0.5333333333333333,0.7692307692307693
narrow,0.1,high_tail,early,resolved,2,0.29230769230769227,0.2,0.3846153846153846
narrow,0.1,high_tail,early,customer_success,2,0.1,0.0,0.2
narrow,0.1,high_tail,early,first_customer,2,0.3974358974358974,0.3333333333333333,0.4615384615384615
narrow,0.1,high_tail,early,both_use,2,0.5794871794871794,0.4666666666666667,0.6923076923076923
narrow,0.1,high_tail,early,d_to_e,2,0.25384615384615383,0.2,0.3076923076923077
narrow,0.1,high_tail,early,firm_equal_resolved,2,0.2946428571428571,0.1964285714285714,0.3928571428571428
narrow,0.1,high_tail,late,domestic_use,2,0.7555555555555555,0.7333333333333333,0.7777777777777778
narrow,0.1,high_tail,late,customer_use,2,0.4444444444444444,0.3333333333333333,0.5555555555555556
narrow,0.1,high_tail,late,resolved,2,0.34444444444444444,0.2222222222222222,0.4666666666666667
narrow,0.1,high_tail,late,customer_success,2,0.0,0.0,0.0
narrow,0.1,high_tail,late,first_customer,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
narrow,0.1,high_tail,late,both_use,2,0.19999999999999996,0.0666666666666666,0.3333333333333333
narrow,0.1,high_tail,late,d_to_e,2,0.1111111111111111,0.0,0.2222222222222222
narrow,0.1,high_tail,late,firm_equal_resolved,2,0.34464285714285714,0.225,0.4642857142857143
narrow,0.1,low,early,domestic_use,2,0.875,0.85,0.9
narrow,0.1,low,early,customer_use,2,0.42500000000000004,0.4,0.45
narrow,0.1,low,early,resolved,2,0.4,0.4,0.4
narrow,0.1,low,early,customer_success,2,0.11805555555555555,0.1111111111111111,0.125
narrow,0.1,low,early,first_customer,2,0.275,0.25,0.3
narrow,0.1,low,early,both_use,2,0.3,0.3,0.3
narrow,0.1,low,early,d_to_e,2,0.125,0.1,0.15
narrow,0.1,low,early,firm_equal_resolved,2,0.4166666666666667,0.4166666666666667,0.4166666666666667
narrow,0.1,low,late,domestic_use,2,0.8731884057971016,0.8333333333333334,0.9130434782608696
narrow,0.1,low,late,customer_use,2,0.5507246376811594,0.4347826086956521,0.6666666666666666
narrow,0.1,low,late,resolved,2,0.4613526570048309,0.4444444444444444,0.4782608695652174
narrow,0.1,low,late,customer_success,2,0.05,0.0,0.1
narrow,0.1,low,late,first_customer,2,0.27536231884057966,0.217391304347826,0.3333333333333333
narrow,0.1,low,late,both_use,2,0.501207729468599,0.391304347826087,0.6111111111111112
narrow,0.1,low,late,d_to_e,2,0.25362318840579706,0.1739130434782608,0.3333333333333333
narrow,0.1,low,late,firm_equal_resolved,2,0.4730820105820106,0.4507936507936508,0.4953703703703704
narrow,0.1,low_tail,early,domestic_use,2,0.8571428571428572,0.7857142857142857,0.9285714285714286
narrow,0.1,low_tail,early,customer_use,2,0.42857142857142855,0.2857142857142857,0.5714285714285714
narrow,0.1,low_tail,early,resolved,2,0.2857142857142857,0.2857142857142857,0.2857142857142857
narrow,0.1,low_tail,early,customer_success,2,0.0625,0.0,0.125
narrow,0.1,low_tail,early,first_customer,2,0.28571428571428564,0.2142857142857142,0.3571428571428571
narrow,0.1,low_tail,early,both_use,2,0.28571428571428564,0.2142857142857142,0.3571428571428571
narrow,0.1,low_tail,early,d_to_e,2,0.1428571428571428,0.0714285714285714,0.2142857142857142
narrow,0.1,low_tail,early,firm_equal_resolved,2,0.2916666666666666,0.2916666666666666,0.2916666666666666
narrow,0.1,low_tail,late,domestic_use,2,0.8500000000000001,0.8333333333333334,0.8666666666666667
narrow,0.1,low_tail,late,customer_use,2,0.65,0.4666666666666667,0.8333333333333334
narrow,0.1,low_tail,late,resolved,2,0.43333333333333335,0.3333333333333333,0.5333333333333333
narrow,0.1,low_tail,late,customer_success,2,0.0714285714285714,0.0,0.1428571428571428
narrow,0.1,low_tail,late,first_customer,2,0.375,0.3333333333333333,0.4166666666666667
narrow,0.1,low_tail,late,both_use,2,0.6166666666666667,0.4,0.8333333333333334
narrow,0.1,low_tail,late,d_to_e,2,0.275,0.1333333333333333,0.4166666666666667
narrow,0.1,low_tail,late,firm_equal_resolved,2,0.44920634920634916,0.3428571428571428,0.5555555555555556
narrow,0.3,all,early,domestic_use,2,0.8792102206736353,0.8536585365853658,0.9047619047619048
narrow,0.3,all,early,customer_use,2,0.6141114982578397,0.5853658536585366,0.6428571428571429
narrow,0.3,all,early,resolved,2,0.3975029036004646,0.3902439024390244,0.4047619047619047
narrow,0.3,all,early,customer_success,2,0.13888888888888884,0.1111111111111111,0.1666666666666666
narrow,0.3,all,early,first_customer,2,0.3861788617886178,0.3333333333333333,0.4390243902439024
narrow,0.3,all,early,both_use,2,0.49332171893147503,0.4390243902439024,0.5476190476190477
narrow,0.3,all,early,d_to_e,2,0.2160278745644599,0.1463414634146341,0.2857142857142857
narrow,0.3,all,early,firm_equal_resolved,2,0.41121031746031733,0.4047619047619047,0.41765873015873
narrow,0.3,all,late,domestic_use,2,0.7837209302325582,0.7674418604651163,0.8
narrow,0.3,all,late,customer_use,2,0.6129568106312293,0.5116279069767442,0.7142857142857143
narrow,0.3,all,late,resolved,2,0.3548172757475083,0.3142857142857143,0.3953488372093023
narrow,0.3,all,late,customer_success,2,0.10818181818181816,0.08,0.1363636363636363
narrow,0.3,all,late,first_customer,2,0.40564784053156144,0.3255813953488372,0.4857142857142857
narrow,0.3,all,late,both_use,2,0.4511627906976744,0.3023255813953488,0.6
narrow,0.3,all,late,d_to_e,2,0.19302325581395346,0.1860465116279069,0.2
narrow,0.3,all,late,firm_equal_resolved,2,0.35479497354497347,0.3198412698412698,0.3897486772486772
narrow,0.3,high,early,domestic_use,2,0.9058441558441559,0.8571428571428571,0.9545454545454546
narrow,0.3,high,early,customer_use,2,0.6504329004329004,0.6190476190476191,0.6818181818181818
narrow,0.3,high,early,resolved,2,0.37337662337662336,0.3181818181818182,0.4285714285714285
narrow,0.3,high,early,customer_success,2,0.14871794871794863,0.0666666666666666,0.2307692307692307
narrow,0.3,high,early,first_customer,2,0.3744588744588744,0.2727272727272727,0.4761904761904761
narrow,0.3,high,early,both_use,2,0.5562770562770563,0.4761904761904761,0.6363636363636364
narrow,0.3,high,early,d_to_e,2,0.25324675324675316,0.1428571428571428,0.3636363636363636
narrow,0.3,high,early,firm_equal_resolved,2,0.37797619047619047,0.3214285714285714,0.4345238095238095
narrow,0.3,high,late,domestic_use,2,0.7029411764705882,0.7,0.7058823529411765
narrow,0.3,high,late,customer_use,2,0.6029411764705883,0.5,0.7058823529411765
narrow,0.3,high,late,resolved,2,0.25441176470588234,0.0588235294117647,0.45
narrow,0.3,high,late,customer_success,2,0.05,0.0,0.1
narrow,0.3,high,late,first_customer,2,0.4647058823529412,0.4,0.5294117647058824
narrow,0.3,high,late,both_use,2,0.36029411764705876,0.25,0.4705882352941176
narrow,0.3,high,late,d_to_e,2,0.13823529411764707,0.1,0.1764705882352941
narrow,0.3,high,late,firm_equal_resolved,2,0.2517857142857143,0.0666666666666666,0.4369047619047619
narrow,0.3,high_tail,early,domestic_use,2,0.9282051282051282,0.9230769230769232,0.9333333333333332
narrow,0.3,high_tail,early,customer_use,2,0.717948717948718,0.6666666666666666,0.7692307692307693
narrow,0.3,high_tail,early,resolved,2,0.33076923076923076,0.2,0.4615384615384615
narrow,0.3,high_tail,early,customer_success,2,0.1,0.0,0.2
narrow,0.3,high_tail,early,first_customer,2,0.4358974358974359,0.3333333333333333,0.5384615384615384
narrow,0.3,high_tail,early,both_use,2,0.6461538461538461,0.6,0.6923076923076923
narrow,0.3,high_tail,early,d_to_e,2,0.282051282051282,0.2307692307692307,0.3333333333333333
narrow,0.3,high_tail,early,firm_equal_resolved,2,0.33035714285714285,0.1964285714285714,0.4642857142857143
narrow,0.3,high_tail,late,domestic_use,2,0.7222222222222222,0.6666666666666666,0.7777777777777778
narrow,0.3,high_tail,late,customer_use,2,0.5111111111111111,0.4666666666666667,0.5555555555555556
narrow,0.3,high_tail,late,resolved,2,0.28888888888888886,0.1111111111111111,0.4666666666666667
narrow,0.3,high_tail,late,customer_success,2,0.0714285714285714,0.0,0.1428571428571428
narrow,0.3,high_tail,late,first_customer,2,0.3111111111111111,0.2222222222222222,0.4
narrow,0.3,high_tail,late,both_use,2,0.3222222222222222,0.2,0.4444444444444444
narrow,0.3,high_tail,late,d_to_e,2,0.19999999999999996,0.0666666666666666,0.3333333333333333
narrow,0.3,high_tail,late,firm_equal_resolved,2,0.2776785714285714,0.1,0.4553571428571428
narrow,0.3,low,early,domestic_use,2,0.85,0.85,0.85
narrow,0.3,low,early,customer_use,2,0.575,0.55,0.6
narrow,0.3,low,early,resolved,2,0.425,0.35,0.5
narrow,0.3,low,early,customer_success,2,0.12878787878787876,0.0909090909090909,0.1666666666666666
narrow,0.3,low,early,first_customer,2,0.4,0.4,0.4
narrow,0.3,low,early,both_use,2,0.42500000000000004,0.4,0.45
narrow,0.3,low,early,d_to_e,2,0.175,0.15,0.2
narrow,0.3,low,early,firm_equal_resolved,2,0.4444444444444444,0.375,0.5138888888888888
narrow,0.3,low,late,domestic_use,2,0.857487922705314,0.8260869565217391,0.8888888888888888
narrow,0.3,low,late,customer_use,2,0.6219806763285024,0.5217391304347826,0.7222222222222222
narrow,0.3,low,late,resolved,2,0.45169082125603865,0.3478260869565217,0.5555555555555556
narrow,0.3,low,late,customer_success,2,0.1602564102564102,0.1538461538461538,0.1666666666666666
narrow,0.3,low,late,first_customer,2,0.3526570048309179,0.2608695652173913,0.4444444444444444
narrow,0.3,low,late,both_use,2,0.5350241545893719,0.3478260869565217,0.7222222222222222
narrow,0.3,low,late,d_to_e,2,0.24154589371980675,0.2222222222222222,0.2608695652173913
narrow,0.3,low,late,firm_equal_resolved,2,0.45780423280423277,0.3425925925925925,0.5730158730158731
narrow,0.3,low_tail,early,domestic_use,2,0.8214285714285714,0.7857142857142857,0.8571428571428571
