cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
2,12,24,both_reachable,18,15,11,0.3888888888888889,0.5555555555555556,0.0,0.05555555555555555,0.8333333333333334,0.6111111111111112,0.5,0.05555555555555555,0.4444444444444444,0.6111111111111112,0.3888888888888889,-0.2222222222222222,base,9
3,18,24,all,17,15,6,0.7058823529411765,0.29411764705882354,0.0,0.0,0.8823529411764706,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.6470588235294118,0.35294117647058826,-0.5294117647058822,base,9
3,18,24,both_reachable,13,11,6,0.6153846153846154,0.38461538461538464,0.0,0.0,0.8461538461538461,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.6153846153846154,0.38461538461538464,-0.3846153846153846,base,9
4,24,24,all,18,16,6,0.7777777777777778,0.2222222222222222,0.0,0.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.4444444444444444,-0.5555555555555556,base,9
4,24,24,both_reachable,13,11,6,0.6923076923076923,0.3076923076923077,0.0,0.0,0.8461538461538461,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.3076923076923077,-0.3846153846153846,base,9
5,30,24,all,17,15,8,0.6470588235294118,0.35294117647058826,0.0,0.0,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.5294117647058824,0.47058823529411764,-0.4117647058823529,base,9
5,30,24,both_reachable,13,11,8,0.5384615384615384,0.46153846153846156,0.0,0.0,0.8461538461538461,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.6153846153846154,0.38461538461538464,-0.23076923076923073,base,9
6,36,24,all,17,14,9,0.7058823529411765,0.23529411764705882,0.0,0.058823529411764705,0.8235294117647058,0.5294117647058824,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.4117647058823529,0.5882352941176471,-0.2941176470588235,base,9
6,36,24,both_reachable,11,9,9,0.6363636363636364,0.36363636363636365,0.0,0.0,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.0,base,9
7,42,24,all,18,14,10,0.6111111111111112,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.7777777777777778,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.3888888888888889,0.6111111111111112,-0.2222222222222222,base,9
7,42,24,both_reachable,13,10,10,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.0,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.0,base,9
0,0,24,all,18,12,9,0.6111111111111112,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.6666666666666666,0.5,0.2777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,-0.16666666666666663,no_social,9
0,0,24,both_reachable,13,8,9,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.6923076923076923,0.38461538461538464,0.3076923076923077,0.0,0.3076923076923077,0.6923076923076923,0.07692307692307687,no_social,9
1,6,24,all,20,14,10,0.6,0.3,0.0,0.1,0.7,0.5,0.3,0.2,0.1,0.35,0.65,-0.19999999999999996,no_social,9
1,6,24,both_reachable,13,8,10,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.7692307692307693,0.15384615384615385,no_social,9
2,12,24,all,19,15,11,0.47368421052631576,0.47368421052631576,0.0,0.05263157894736842,0.7894736842105263,0.5789473684210527,0.42105263157894735,0.10526315789473684,0.3157894736842105,0.47368421052631576,0.5263157894736842,-0.21052631578947367,no_social,9
2,12,24,both_reachable,18,14,11,0.4444444444444444,0.5,0.0,0.05555555555555555,0.7777777777777778,0.6111111111111112,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.5,0.5,-0.16666666666666663,no_social,9
3,18,24,all,17,12,5,0.6470588235294118,0.23529411764705882,0.0,0.11764705882352941,0.7058823529411765,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.47058823529411764,-0.411764705882353,no_social,9
3,18,24,both_reachable,13,8,5,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,0.6153846153846154,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,-0.23076923076923078,no_social,9
4,24,24,all,18,13,8,0.6111111111111112,0.2777777777777778,0.0,0.1111111111111111,0.7222222222222222,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.7222222222222222,-0.2777777777777778,no_social,9
4,24,24,both_reachable,13,9,8,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.6923076923076923,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.6153846153846154,-0.07692307692307687,no_social,9
5,30,24,all,17,12,7,0.6470588235294118,0.35294117647058826,0.0,0.0,0.7058823529411765,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.5294117647058824,-0.2941176470588236,no_social,9
5,30,24,both_reachable,13,8,7,0.5384615384615384,0.46153846153846156,0.0,0.0,0.6153846153846154,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.46153846153846156,-0.07692307692307698,no_social,9
6,36,24,all,17,12,8,0.6470588235294118,0.23529411764705882,0.0,0.11764705882352941,0.7058823529411765,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.6470588235294118,-0.23529411764705888,no_social,9
6,36,24,both_reachable,11,8,8,0.6363636363636364,0.36363636363636365,0.0,0.0,0.7272727272727273,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.0,no_social,9
7,42,24,all,18,10,10,0.4444444444444444,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.5555555555555556,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.0,0.2777777777777778,0.7222222222222222,0.0,no_social,9
7,42,24,both_reachable,13,7,10,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.5384615384615384,0.7692307692307693,0.38461538461538464,0.23076923076923078,0.0,0.38461538461538464,0.6153846153846154,0.23076923076923084,no_social,9
0,0,24,all,18,12,9,0.6111111111111112,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.6666666666666666,0.5,0.2777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,-0.16666666666666663,no_outcomes,9
0,0,24,both_reachable,13,8,9,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.6923076923076923,0.38461538461538464,0.3076923076923077,0.0,0.3076923076923077,0.6923076923076923,0.07692307692307687,no_outcomes,9
1,6,24,all,20,14,10,0.6,0.3,0.0,0.1,0.7,0.5,0.3,0.2,0.1,0.35,0.65,-0.19999999999999996,no_outcomes,9
1,6,24,both_reachable,13,8,10,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.7692307692307693,0.15384615384615385,no_outcomes,9
2,12,24,all,19,16,11,0.47368421052631576,0.47368421052631576,0.0,0.05263157894736842,0.8421052631578947,0.5789473684210527,0.47368421052631576,0.10526315789473684,0.3684210526315789,0.47368421052631576,0.5263157894736842,-0.26315789473684204,no_outcomes,9
2,12,24,both_reachable,18,15,11,0.4444444444444444,0.5,0.0,0.05555555555555555,0.8333333333333334,0.6111111111111112,0.5,0.1111111111111111,0.3888888888888889,0.5,0.5,-0.2222222222222222,no_outcomes,9
3,18,24,all,17,12,5,0.6470588235294118,0.23529411764705882,0.0,0.11764705882352941,0.7058823529411765,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.47058823529411764,-0.411764705882353,no_outcomes,9
3,18,24,both_reachable,13,8,5,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,0.6153846153846154,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,-0.23076923076923078,no_outcomes,9
4,24,24,all,18,14,8,0.6666666666666666,0.2777777777777778,0.0,0.05555555555555555,0.7777777777777778,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.7222222222222222,-0.33333333333333337,no_outcomes,9
4,24,24,both_reachable,13,9,8,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.6923076923076923,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.6153846153846154,-0.07692307692307687,no_outcomes,9
5,30,24,all,17,13,7,0.6470588235294118,0.35294117647058826,0.0,0.0,0.7647058823529411,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.3529411764705882,no_outcomes,9
5,30,24,both_reachable,13,9,7,0.5384615384615384,0.46153846153846156,0.0,0.0,0.6923076923076923,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.5384615384615384,0.46153846153846156,-0.15384615384615385,no_outcomes,9
6,36,24,all,17,12,8,0.6470588235294118,0.23529411764705882,0.0,0.11764705882352941,0.7058823529411765,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.6470588235294118,-0.23529411764705888,no_outcomes,9
6,36,24,both_reachable,11,8,8,0.6363636363636364,0.36363636363636365,0.0,0.0,0.7272727272727273,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.0,no_outcomes,9
7,42,24,all,18,10,10,0.4444444444444444,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.5555555555555556,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.0,0.2777777777777778,0.7222222222222222,0.0,no_outcomes,9
7,42,24,both_reachable,13,7,10,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.5384615384615384,0.7692307692307693,0.38461538461538464,0.23076923076923078,0.0,0.38461538461538464,0.6153846153846154,0.23076923076923084,no_outcomes,9
0,0,24,all,18,13,9,0.6666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.7222222222222222,0.5,0.2777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,-0.2222222222222222,no_actions,9
0,0,24,both_reachable,13,9,9,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0,0.6923076923076923,0.6923076923076923,0.38461538461538464,0.3076923076923077,0.0,0.3076923076923077,0.6923076923076923,0.0,no_actions,9
1,6,24,all,20,18,9,0.6,0.3,0.05,0.05,0.9,0.45,0.4,0.1,0.25,0.4,0.6,-0.45,no_actions,9
1,6,24,both_reachable,13,11,9,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.6923076923076923,-0.15384615384615385,no_actions,9
2,12,24,all,19,16,11,0.42105263157894735,0.5263157894736842,0.0,0.05263157894736842,0.8421052631578947,0.5789473684210527,0.47368421052631576,0.05263157894736842,0.42105263157894735,0.5789473684210527,0.42105263157894735,-0.26315789473684204,no_actions,9
2,12,24,both_reachable,18,15,11,0.3888888888888889,0.5555555555555556,0.0,0.05555555555555555,0.8333333333333334,0.6111111111111112,0.5,0.05555555555555555,0.4444444444444444,0.6111111111111112,0.3888888888888889,-0.2222222222222222,no_actions,9
3,18,24,all,17,14,6,0.6470588235294118,0.29411764705882354,0.0,0.058823529411764705,0.8235294117647058,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.29411764705882354,-0.4705882352941176,no_actions,9
3,18,24,both_reachable,13,10,6,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.7692307692307693,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.3076923076923077,-0.3076923076923077,no_actions,9
4,24,24,all,18,16,6,0.7777777777777778,0.2222222222222222,0.0,0.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.4444444444444444,-0.5555555555555556,no_actions,9
4,24,24,both_reachable,13,11,6,0.6923076923076923,0.3076923076923077,0.0,0.0,0.8461538461538461,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.3076923076923077,-0.3846153846153846,no_actions,9
5,30,24,all,17,15,8,0.6470588235294118,0.35294117647058826,0.0,0.0,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.5294117647058824,0.47058823529411764,-0.4117647058823529,no_actions,9
5,30,24,both_reachable,13,11,8,0.5384615384615384,0.46153846153846156,0.0,0.0,0.8461538461538461,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.6153846153846154,0.38461538461538464,-0.23076923076923073,no_actions,9
6,36,24,all,17,14,9,0.7058823529411765,0.23529411764705882,0.0,0.058823529411764705,0.8235294117647058,0.5294117647058824,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.2941176470588235,no_actions,9
6,36,24,both_reachable,11,9,9,0.6363636363636364,0.36363636363636365,0.0,0.0,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.0,no_actions,9
7,42,24,all,18,14,10,0.6111111111111112,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.7777777777777778,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.3888888888888889,0.6111111111111112,-0.2222222222222222,no_actions,9
7,42,24,both_reachable,13,10,10,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.0,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.0,no_actions,9
0,0,24,all,18,14,9,0.6666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.7777777777777778,0.5,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.6666666666666666,-0.2777777777777778,network_ws,9
0,0,24,both_reachable,13,10,9,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0,0.7692307692307693,0.6923076923076923,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.5384615384615384,-0.07692307692307698,network_ws,9
1,6,24,all,20,17,12,0.5,0.45,0.0,0.05,0.85,0.6,0.5,0.15,0.35,0.45,0.55,-0.25,network_ws,9
1,6,24,both_reachable,13,11,12,0.3076923076923077,0.6923076923076923,0.0,0.0,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.23076923076923078,0.5384615384615384,0.38461538461538464,0.6153846153846154,0.07692307692307698,network_ws,9
2,12,24,all,19,15,10,0.5263157894736842,0.42105263157894735,0.0,0.05263157894736842,0.7894736842105263,0.5263157894736842,0.3684210526315789,0.10526315789473684,0.2631578947368421,0.47368421052631576,0.5263157894736842,-0.26315789473684215,network_ws,9
2,12,24,both_reachable,18,14,10,0.5,0.4444444444444444,0.0,0.05555555555555555,0.7777777777777778,0.5555555555555556,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.5,0.5,-0.2222222222222222,network_ws,9
3,18,24,all,17,15,7,0.6470588235294118,0.29411764705882354,0.0,0.058823529411764705,0.8823529411764706,0.4117647058823529,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.5294117647058824,0.47058823529411764,-0.47058823529411764,network_ws,9
3,18,24,both_reachable,13,11,7,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.8461538461538461,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.5384615384615384,-0.3076923076923077,network_ws,9
4,24,24,all,18,15,10,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.8333333333333334,0.5555555555555556,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.2777777777777778,network_ws,9
4,24,24,both_reachable,13,12,10,0.6923076923076923,0.3076923076923077,0.0,0.0,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.5384615384615384,-0.15384615384615385,network_ws,9
5,30,24,all,17,15,8,0.5882352941176471,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.8823529411764706,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.5294117647058824,0.47058823529411764,-0.4117647058823529,network_ws,9
5,30,24,both_reachable,13,12,8,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.0,0.9230769230769231,0.6153846153846154,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.46153846153846156,-0.3076923076923077,network_ws,9
6,36,24,all,17,12,8,0.5294117647058824,0.29411764705882354,0.0,0.17647058823529413,0.7058823529411765,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.5882352941176471,-0.23529411764705888,network_ws,9
6,36,24,both_reachable,11,8,8,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.0,network_ws,9
7,42,24,all,18,13,10,0.5555555555555556,0.3888888888888889,0.0,0.05555555555555555,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.3888888888888889,-0.16666666666666663,network_ws,9
7,42,24,both_reachable,13,9,10,0.46153846153846156,0.5384615384615384,0.0,0.0,0.6923076923076923,0.7692307692307693,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.7692307692307693,0.23076923076923078,0.07692307692307698,network_ws,9
0,0,24,all,18,13,9,0.6111111111111112,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.7222222222222222,0.5,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.7777777777777778,-0.2222222222222222,network_ba,9
