time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,first_submissions,first_d_count,first_e_count,first_both_count,first_d_share,first_e_share,first_both_share,rolling_domestic_users,rolling_customer_users,scenario,seed
22,0,0,0,0,0,0,52,7,11,34,2,2,0,0,2,5,2,28,69,80,7,5,0,0,0,0,,,,14.0,7.0,no_actions,2
23,0,1,1,2,0,1,51,7,10,34,3,2,1,1,0,4,1,29,70,80,4,5,1,1,0,0,1.0,0.0,0.0,15.0,6.0,no_actions,2
24,20,3,3,1,3,1,67,6,27,34,3,3,0,0,1,3,4,33,73,100,4,4,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,10.0,8.0,no_actions,2
25,0,5,5,3,3,1,67,10,22,35,4,4,0,0,0,6,0,33,78,100,3,3,5,3,2,0,0.6,0.4,0.0,10.0,11.0,no_actions,2
26,0,4,4,4,0,0,67,12,18,37,8,7,1,1,0,4,0,33,82,100,6,6,4,4,0,0,1.0,0.0,0.0,12.0,10.0,no_actions,2
27,0,3,3,1,3,1,65,10,15,40,6,5,1,1,1,4,2,35,85,100,8,6,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,11.0,9.0,no_actions,2
28,0,4,4,5,2,3,64,13,11,40,9,6,3,3,1,4,1,36,89,100,8,6,4,2,2,0,0.5,0.5,0.0,16.0,11.0,no_actions,2
29,0,2,2,1,4,3,62,14,9,39,7,6,1,1,2,7,2,38,91,100,10,5,2,0,2,0,0.0,1.0,0.0,15.0,15.0,no_actions,2
30,21,3,3,3,2,2,82,13,27,42,7,4,3,3,1,6,1,39,94,121,7,9,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,17.0,14.0,no_actions,2
31,0,3,3,3,1,1,79,11,24,44,6,6,0,0,3,5,3,42,97,121,9,8,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,17.0,12.0,no_actions,2
32,0,6,6,3,4,1,77,14,18,45,8,6,2,2,0,6,2,44,103,121,7,7,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,16.0,16.0,no_actions,2
33,0,9,9,7,2,0,74,18,9,47,11,10,1,1,2,7,3,47,112,121,9,7,9,7,2,0,0.7777777777777778,0.2222222222222222,0.0,22.0,15.0,no_actions,2
34,0,1,1,1,0,0,73,12,8,53,9,8,1,1,1,3,1,48,113,121,13,7,1,1,0,0,1.0,0.0,0.0,18.0,13.0,no_actions,2
35,0,0,0,2,1,3,71,9,8,54,7,4,3,3,1,2,2,50,113,121,11,6,0,0,0,0,,,,19.0,10.0,no_actions,2
36,19,5,5,2,3,0,87,9,22,56,5,4,1,1,3,4,3,53,118,140,10,3,5,2,3,0,0.4,0.6,0.0,18.0,11.0,no_actions,2
37,0,3,3,2,2,1,86,10,19,57,4,4,0,0,1,6,1,54,121,140,5,4,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,17.0,12.0,no_actions,2
38,0,7,7,5,4,2,85,16,12,57,9,7,2,2,0,7,1,55,128,140,6,6,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,19.0,12.0,no_actions,2
39,0,5,5,7,1,3,83,19,7,57,13,12,1,1,1,6,2,57,133,140,9,9,5,4,1,0,0.8,0.2,0.0,19.0,11.0,no_actions,2
40,0,0,0,0,2,2,82,16,7,59,11,7,4,4,1,5,1,58,133,140,14,7,0,0,0,0,,,,18.0,13.0,no_actions,2
41,0,2,2,4,0,2,77,11,5,61,8,5,3,3,4,3,5,63,135,140,12,7,2,2,0,0,1.0,0.0,0.0,20.0,12.0,no_actions,2
42,16,4,4,4,1,1,91,11,17,63,9,8,1,1,2,2,2,65,139,156,11,3,4,3,1,0,0.75,0.25,0.0,22.0,10.0,no_actions,2
43,0,7,7,5,3,1,91,15,10,66,11,9,2,2,0,4,0,65,146,156,9,3,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,25.0,11.0,no_actions,2
44,0,0,0,1,0,1,89,12,10,67,8,6,2,2,2,4,2,67,146,156,13,4,0,0,0,0,,,,21.0,7.0,no_actions,2
45,0,4,4,4,1,1,87,10,6,71,7,5,2,2,2,3,2,69,150,156,10,4,4,4,0,0,1.0,0.0,0.0,18.0,7.0,no_actions,2
46,0,0,0,3,0,3,85,8,6,71,7,7,0,0,2,1,2,71,150,156,10,4,0,0,0,0,,,,21.0,5.0,no_actions,2
47,0,0,0,2,0,2,85,9,6,70,8,5,3,3,0,1,0,71,150,156,8,1,0,0,0,0,,,,19.0,5.0,no_actions,2
48,0,0,0,1,0,1,82,5,6,71,5,3,2,2,3,0,3,74,150,156,9,1,0,0,0,0,,,,16.0,4.0,no_actions,2
49,0,1,1,2,0,1,80,4,5,71,4,3,1,1,2,0,2,76,151,156,6,0,1,1,0,0,1.0,0.0,0.0,13.0,1.0,no_actions,2
50,0,0,0,0,0,0,80,3,5,72,3,2,1,1,0,0,0,76,151,156,5,0,0,0,0,0,,,,12.0,1.0,no_actions,2
51,0,0,0,0,0,0,79,1,5,73,1,0,1,1,1,0,1,77,151,156,3,0,0,0,0,0,,,,8.0,0.0,no_actions,2
52,0,0,0,0,0,0,78,0,5,73,0,0,0,0,1,0,1,78,151,156,2,0,0,0,0,0,,,,5.0,0.0,no_actions,2
53,0,0,0,0,0,0,78,0,5,73,0,0,0,0,0,0,0,78,151,156,0,0,0,0,0,0,,,,3.0,0.0,no_actions,2
54,0,0,0,1,0,1,78,1,5,72,1,1,0,0,0,0,0,78,151,156,0,0,0,0,0,0,,,,3.0,0.0,no_actions,2
55,0,0,0,0,1,1,78,2,5,71,1,1,0,0,0,1,0,78,151,156,1,0,0,0,0,0,,,,1.0,1.0,no_actions,2
56,0,0,0,0,0,0,78,1,5,72,0,0,0,0,0,1,0,78,151,156,1,1,0,0,0,0,,,,1.0,1.0,no_actions,2
57,0,0,0,0,0,0,78,0,5,73,0,0,0,0,0,0,0,78,151,156,1,1,0,0,0,0,,,,1.0,1.0,no_actions,2
58,0,0,0,0,1,1,78,1,5,72,0,0,0,0,0,1,0,78,151,156,0,1,0,0,0,0,,,,1.0,2.0,no_actions,2
59,0,0,0,0,0,0,78,1,5,72,0,0,0,0,0,1,0,78,151,156,0,1,0,0,0,0,,,,1.0,2.0,no_actions,2
60,0,3,3,3,0,0,78,4,2,72,3,3,0,0,0,1,0,78,154,156,0,1,3,3,0,0,1.0,0.0,0.0,3.0,2.0,no_actions,2
61,0,0,0,1,0,1,77,4,2,71,4,4,0,0,0,0,1,79,154,156,3,1,0,0,0,0,,,,4.0,1.0,no_actions,2
62,0,0,0,0,1,1,77,2,2,73,1,1,0,0,0,1,0,79,154,156,4,0,0,0,0,0,,,,4.0,2.0,no_actions,2
63,0,0,0,0,0,0,77,1,2,74,0,0,0,0,0,1,0,79,154,156,4,1,0,0,0,0,,,,4.0,2.0,no_actions,2
64,0,0,0,0,0,0,77,1,2,74,0,0,0,0,0,1,0,79,154,156,1,1,0,0,0,0,,,,4.0,1.0,no_actions,2
65,0,0,0,0,0,0,76,0,2,74,0,0,0,0,0,0,1,80,154,156,0,1,0,0,0,0,,,,4.0,1.0,no_actions,2
0,21,4,4,2,2,0,21,4,17,0,2,2,0,0,0,2,0,0,4,21,0,0,4,2,2,0,0.5,0.5,0.0,2.0,2.0,network_ws,2
1,0,4,4,3,1,0,21,8,13,0,5,5,0,0,0,3,0,0,8,21,2,2,4,3,1,0,0.75,0.25,0.0,5.0,3.0,network_ws,2
2,0,5,5,2,3,0,21,11,8,2,6,5,1,1,0,5,0,0,13,21,5,3,5,2,3,0,0.4,0.6,0.0,7.0,6.0,network_ws,2
3,0,5,5,4,2,1,19,13,3,3,8,6,2,2,1,5,2,2,18,21,7,6,5,4,1,0,0.8,0.2,0.0,11.0,8.0,network_ws,2
4,0,0,0,1,1,2,17,10,3,4,5,5,0,0,2,5,2,4,18,21,9,6,0,0,0,0,,,,12.0,9.0,network_ws,2
5,0,0,0,1,1,2,16,7,3,6,5,2,3,3,0,2,1,5,18,21,7,6,0,0,0,0,,,,13.0,10.0,network_ws,2
6,21,5,5,3,4,2,34,10,19,5,4,4,0,0,3,6,3,8,23,42,6,4,5,2,3,0,0.4,0.6,0.0,14.0,12.0,network_ws,2
7,0,5,5,4,1,0,33,12,14,7,7,7,0,0,0,5,1,9,28,42,5,6,5,4,1,0,0.8,0.2,0.0,15.0,12.0,network_ws,2
8,0,6,6,3,3,0,33,13,8,12,8,7,1,1,0,5,0,9,34,42,8,6,6,3,3,0,0.5,0.5,0.0,16.0,12.0,network_ws,2
9,0,1,1,3,0,2,31,10,7,14,7,6,1,1,1,3,2,11,35,42,10,8,1,1,0,0,1.0,0.0,0.0,15.0,10.0,network_ws,2
10,0,0,0,1,0,1,30,7,7,16,5,4,1,1,1,2,1,12,35,42,10,4,0,0,0,0,,,,15.0,9.0,network_ws,2
11,0,0,0,0,0,0,27,3,7,17,3,1,2,2,1,0,3,15,35,42,7,3,0,0,0,0,,,,14.0,8.0,network_ws,2
12,21,6,6,3,3,0,47,7,22,18,4,3,1,1,1,3,1,16,41,63,4,0,6,3,3,0,0.5,0.5,0.0,14.0,7.0,network_ws,2
13,0,3,3,3,0,0,46,9,19,18,6,6,0,0,1,3,1,17,44,63,4,3,3,3,0,0,1.0,0.0,0.0,13.0,6.0,network_ws,2
14,0,7,7,3,4,0,46,13,12,21,7,6,1,1,0,6,0,17,51,63,6,3,7,3,4,0,0.42857142857142855,0.5714285714285714,0.0,13.0,7.0,network_ws,2
15,0,5,5,4,3,2,45,14,7,24,7,7,0,0,0,7,1,18,56,63,9,7,5,4,1,0,0.8,0.2,0.0,14.0,10.0,network_ws,2
16,0,0,0,0,0,0,45,11,7,27,6,4,2,2,0,5,0,18,56,63,10,7,0,0,0,0,,,,13.0,10.0,network_ws,2
17,0,0,0,1,0,1,42,5,7,30,4,1,3,3,2,1,3,21,56,63,7,7,0,0,0,0,,,,14.0,10.0,network_ws,2
18,17,4,4,5,2,3,56,8,20,28,6,6,0,0,2,2,3,24,60,80,5,3,4,4,0,0,1.0,0.0,0.0,16.0,9.0,network_ws,2
19,0,3,3,2,2,1,56,12,17,27,8,7,1,1,0,4,0,24,63,80,6,2,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,15.0,11.0,network_ws,2
20,0,3,3,1,2,0,55,11,14,30,5,3,2,2,1,6,1,25,66,80,8,4,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,13.0,9.0,network_ws,2
21,0,3,3,1,4,2,52,10,11,31,3,2,1,1,2,7,3,28,69,80,8,6,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,10.0,10.0,network_ws,2
22,0,1,1,1,0,0,50,7,10,33,2,2,0,0,1,5,2,30,70,80,4,8,1,1,0,0,1.0,0.0,0.0,11.0,10.0,network_ws,2
23,0,0,0,1,0,1,49,6,10,33,2,2,0,0,0,4,1,31,70,80,3,6,0,0,0,0,,,,11.0,10.0,network_ws,2
24,20,3,3,2,4,2,65,6,27,32,3,3,0,0,0,4,4,35,73,100,3,4,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.0,12.0,network_ws,2
25,0,7,7,4,5,2,65,15,20,30,7,6,1,1,0,9,0,35,80,100,4,4,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,10.0,15.0,network_ws,2
26,0,5,5,4,1,0,64,15,15,34,9,8,1,1,1,7,1,36,85,100,7,9,5,4,1,0,0.8,0.2,0.0,13.0,14.0,network_ws,2
27,0,6,6,3,5,2,63,18,9,36,8,7,1,1,1,10,1,37,91,100,10,10,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,15.0,15.0,network_ws,2
28,0,1,1,2,0,1,59,14,8,37,8,5,3,3,1,6,4,41,92,100,11,11,1,1,0,0,1.0,0.0,0.0,16.0,15.0,network_ws,2
29,0,2,2,2,2,2,56,10,6,40,6,4,2,2,3,4,3,44,94,100,9,6,2,1,1,0,0.5,0.5,0.0,17.0,17.0,network_ws,2
30,21,3,3,2,2,1,75,9,24,42,5,4,1,1,2,4,2,46,97,121,7,7,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,17.0,15.0,network_ws,2
31,0,2,2,2,1,1,74,9,22,43,5,4,1,1,1,4,1,47,99,121,6,4,2,1,1,0,0.5,0.5,0.0,15.0,11.0,network_ws,2
32,0,5,5,2,3,0,72,11,17,44,6,4,2,2,1,5,2,49,104,121,6,5,5,2,3,0,0.4,0.6,0.0,13.0,13.0,network_ws,2
33,0,8,8,6,2,0,70,14,9,47,9,8,1,1,2,5,2,51,112,121,6,6,8,6,2,0,0.75,0.25,0.0,16.0,10.0,network_ws,2
34,0,2,2,3,0,1,69,11,7,51,9,9,0,0,1,2,1,52,114,121,10,6,2,2,0,0,1.0,0.0,0.0,17.0,10.0,network_ws,2
35,0,0,0,2,1,3,69,9,7,53,8,5,3,3,0,1,0,52,114,121,11,5,0,0,0,0,,,,17.0,9.0,network_ws,2
36,19,5,5,1,5,1,85,11,21,53,5,3,2,2,3,6,3,55,119,140,11,3,5,1,4,0,0.2,0.8,0.0,16.0,12.0,network_ws,2
37,0,3,3,3,1,1,83,10,18,55,4,4,0,0,2,6,2,57,122,140,6,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,17.0,12.0,network_ws,2
38,0,8,8,7,2,1,83,16,10,57,11,10,1,1,0,5,0,57,130,140,6,7,8,6,2,0,0.75,0.25,0.0,22.0,11.0,network_ws,2
39,0,5,5,3,3,1,81,17,5,59,11,10,1,1,1,6,2,59,135,140,11,8,5,2,3,0,0.4,0.6,0.0,19.0,12.0,network_ws,2
40,0,2,2,0,2,0,80,14,3,63,8,4,4,4,1,6,1,60,137,140,13,6,2,0,2,0,0.0,1.0,0.0,16.0,14.0,network_ws,2
41,0,0,0,2,1,3,75,10,3,62,4,2,2,2,4,6,5,65,137,140,10,7,0,0,0,0,,,,16.0,14.0,network_ws,2
42,16,5,5,5,1,1,89,9,14,66,7,7,0,0,2,2,2,67,142,156,5,6,5,4,1,0,0.8,0.2,0.0,20.0,10.0,network_ws,2
43,0,6,6,5,2,1,89,14,8,67,11,10,1,1,0,3,0,67,148,156,7,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,22.0,11.0,network_ws,2
44,0,0,0,0,0,0,88,12,8,68,9,5,4,4,1,3,1,68,148,156,12,4,0,0,0,0,,,,15.0,9.0,network_ws,2
45,0,5,5,5,1,1,83,7,3,73,5,5,0,0,4,2,5,73,153,156,10,3,5,5,0,0,1.0,0.0,0.0,17.0,7.0,network_ws,2
46,0,0,0,1,1,2,83,8,3,72,6,6,0,0,0,2,0,73,153,156,10,3,0,0,0,0,,,,18.0,6.0,network_ws,2
47,0,0,0,2,0,2,83,7,3,73,6,3,3,3,0,1,0,73,153,156,6,2,0,0,0,0,,,,18.0,5.0,network_ws,2
48,0,0,0,0,1,1,80,3,3,74,2,2,0,0,3,1,3,76,153,156,8,2,0,0,0,0,,,,13.0,5.0,network_ws,2
49,0,0,0,0,1,1,80,2,3,75,0,0,0,0,0,2,0,76,153,156,3,2,0,0,0,0,,,,8.0,4.0,network_ws,2
50,0,0,0,0,0,0,80,1,3,76,0,0,0,0,0,1,0,76,153,156,2,2,0,0,0,0,,,,8.0,4.0,network_ws,2
51,0,0,0,0,0,0,80,0,3,77,0,0,0,0,0,0,0,76,153,156,0,2,0,0,0,0,,,,3.0,3.0,network_ws,2
52,0,0,0,1,0,1,80,1,3,76,1,1,0,0,0,0,0,76,153,156,0,1,0,0,0,0,,,,3.0,2.0,network_ws,2
53,0,0,0,0,1,1,80,2,3,75,1,1,0,0,0,1,0,76,153,156,1,0,0,0,0,0,,,,1.0,3.0,network_ws,2
54,0,0,0,0,0,0,80,2,3,75,1,0,1,1,0,1,0,76,153,156,1,1,0,0,0,0,,,,1.0,2.0,network_ws,2
55,0,0,0,0,0,0,79,0,3,76,0,0,0,0,1,0,1,77,153,156,1,1,0,0,0,0,,,,1.0,1.0,network_ws,2
56,0,0,0,0,0,0,79,0,3,76,0,0,0,0,0,0,0,77,153,156,0,1,0,0,0,0,,,,1.0,1.0,network_ws,2
57,0,0,0,0,0,0,79,0,3,76,0,0,0,0,0,0,0,77,153,156,0,0,0,0,0,0,,,,1.0,1.0,network_ws,2
58,0,0,0,0,0,0,79,0,3,76,0,0,0,0,0,0,0,77,153,156,0,0,0,0,0,0,,,,0.0,1.0,network_ws,2
59,0,0,0,1,0,1,79,1,3,75,1,1,0,0,0,0,0,77,153,156,0,0,0,0,0,0,,,,1.0,0.0,network_ws,2
60,0,0,0,0,0,0,79,1,3,75,1,1,0,0,0,0,0,77,153,156,1,0,0,0,0,0,,,,1.0,0.0,network_ws,2
61,0,0,0,0,1,1,79,2,3,74,1,0,1,1,0,1,0,77,153,156,1,0,0,0,0,0,,,,1.0,1.0,network_ws,2
62,0,0,0,0,0,0,78,1,3,74,0,0,0,0,1,1,1,78,153,156,1,1,0,0,0,0,,,,1.0,1.0,network_ws,2
63,0,0,0,0,0,0,78,1,3,74,0,0,0,0,0,1,0,78,153,156,0,1,0,0,0,0,,,,1.0,1.0,network_ws,2
64,0,0,0,0,0,0,77,0,3,74,0,0,0,0,0,0,1,79,153,156,0,1,0,0,0,0,,,,1.0,1.0,network_ws,2
65,0,0,0,0,0,0,77,0,3,74,0,0,0,0,0,0,0,79,153,156,0,0,0,0,0,0,,,,0.0,1.0,network_ws,2
0,21,4,4,2,2,0,21,4,17,0,2,2,0,0,0,2,0,0,4,21,0,0,4,2,2,0,0.5,0.5,0.0,2.0,2.0,network_ba,2
1,0,4,4,3,1,0,21,8,13,0,5,5,0,0,0,3,0,0,8,21,2,2,4,3,1,0,0.75,0.25,0.0,5.0,3.0,network_ba,2
2,0,5,5,2,3,0,21,11,8,2,6,5,1,1,0,5,0,0,13,21,5,3,5,2,3,0,0.4,0.6,0.0,7.0,6.0,network_ba,2
3,0,5,5,4,2,1,19,13,3,3,8,6,2,2,1,5,2,2,18,21,7,6,5,4,1,0,0.8,0.2,0.0,11.0,8.0,network_ba,2
4,0,0,0,1,1,2,17,10,3,4,5,5,0,0,2,5,2,4,18,21,9,6,0,0,0,0,,,,12.0,9.0,network_ba,2
5,0,0,0,1,1,2,16,7,3,6,5,2,3,3,0,2,1,5,18,21,7,6,0,0,0,0,,,,13.0,10.0,network_ba,2
6,21,5,5,3,3,1,34,9,19,6,4,4,0,0,3,5,3,8,23,42,6,4,5,2,3,0,0.4,0.6,0.0,14.0,11.0,network_ba,2
7,0,8,8,7,1,0,33,14,11,8,10,10,0,0,0,4,1,9,31,42,5,5,8,7,1,0,0.875,0.125,0.0,18.0,11.0,network_ba,2
8,0,4,4,2,2,0,33,14,7,12,10,9,1,1,0,4,0,9,35,42,11,5,4,2,2,0,0.5,0.5,0.0,18.0,10.0,network_ba,2
9,0,2,2,3,0,1,31,12,5,14,9,6,3,3,1,3,2,11,37,42,12,6,2,2,0,0,1.0,0.0,0.0,17.0,8.0,network_ba,2
10,0,1,1,1,0,0,28,6,4,18,5,4,1,1,2,1,3,14,38,42,12,3,1,1,0,0,1.0,0.0,0.0,17.0,7.0,network_ba,2
11,0,2,2,2,2,2,26,6,2,18,4,3,1,1,1,2,2,16,40,42,7,2,2,2,0,0,1.0,0.0,0.0,18.0,8.0,network_ba,2
12,21,7,7,2,5,0,47,11,16,20,4,4,0,0,0,7,0,16,47,63,6,2,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,17.0,10.0,network_ba,2
13,0,2,2,2,0,0,47,12,14,21,5,4,1,1,0,7,0,16,49,63,5,7,2,2,0,0,1.0,0.0,0.0,12.0,9.0,network_ba,2
14,0,7,7,2,5,0,44,13,7,24,5,4,1,1,1,8,3,19,56,63,6,7,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,12.0,12.0,network_ba,2
15,0,3,3,4,0,1,43,11,4,28,6,6,0,0,0,5,1,20,59,63,6,10,3,3,0,0,1.0,0.0,0.0,13.0,12.0,network_ba,2
16,0,1,1,2,3,4,43,12,3,28,7,6,1,1,0,5,0,20,60,63,8,5,1,0,1,0,0.0,1.0,0.0,14.0,15.0,network_ba,2
17,0,0,0,1,0,1,41,10,3,28,7,3,4,4,1,3,2,22,60,63,8,8,0,0,0,0,,,,13.0,13.0,network_ba,2
18,17,5,5,3,2,0,55,9,15,31,6,4,2,2,3,3,3,25,65,80,7,3,5,3,2,0,0.6,0.4,0.0,14.0,10.0,network_ba,2
19,0,3,3,2,1,0,53,9,12,32,6,5,1,1,2,3,2,27,68,80,6,5,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,14.0,11.0,network_ba,2
20,0,4,4,4,1,1,52,10,8,34,7,6,1,1,1,3,1,28,72,80,6,3,4,3,1,0,0.75,0.25,0.0,16.0,7.0,network_ba,2
21,0,5,5,4,1,0,50,12,3,35,10,8,2,2,1,2,2,30,77,80,9,4,5,4,1,0,0.8,0.2,0.0,16.0,8.0,network_ba,2
22,0,1,1,1,0,0,48,8,2,38,6,5,1,1,2,2,2,32,78,80,10,3,1,1,0,0,1.0,0.0,0.0,15.0,5.0,network_ba,2
23,0,1,1,0,2,1,46,5,1,40,2,1,1,1,1,3,2,34,79,80,9,2,1,0,1,0,0.0,1.0,0.0,14.0,7.0,network_ba,2
24,20,3,3,2,3,1,64,7,18,39,3,2,1,1,1,5,2,36,82,100,5,3,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333,13.0,8.0,network_ba,2
25,0,6,6,4,2,0,63,11,12,40,6,6,0,0,1,6,1,37,88,100,3,5,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,15.0,9.0,network_ba,2
26,0,6,6,5,1,0,63,15,6,42,11,9,2,2,0,5,0,37,94,100,6,7,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,16.0,9.0,network_ba,2
27,0,3,3,2,2,1,60,12,3,45,8,7,1,1,2,4,3,40,97,100,11,6,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,14.0,10.0,network_ba,2
28,0,1,1,2,0,1,58,10,2,46,8,4,4,4,1,2,2,42,98,100,11,5,1,1,0,0,1.0,0.0,0.0,15.0,10.0,network_ba,2
29,0,0,0,3,0,3,55,8,2,45,7,5,2,2,3,1,3,45,98,100,9,3,0,0,0,0,,,,18.0,8.0,network_ba,2
30,21,3,3,3,2,2,74,9,20,45,7,6,1,1,2,2,2,47,101,121,7,2,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,19.0,7.0,network_ba,2
31,0,4,4,4,1,1,73,12,16,45,9,7,2,2,1,3,1,48,105,121,8,2,4,3,1,0,0.75,0.25,0.0,19.0,6.0,network_ba,2
32,0,5,5,4,2,1,71,14,11,46,10,8,2,2,2,4,2,50,110,121,10,3,5,3,2,0,0.6,0.4,0.0,18.0,7.0,network_ba,2
33,0,7,7,6,1,0,68,15,4,49,12,10,2,2,2,3,3,53,117,121,11,5,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,22.0,6.0,network_ba,2
34,0,1,1,1,1,1,66,10,3,53,8,7,1,1,2,2,2,55,118,121,14,4,1,1,0,0,1.0,0.0,0.0,21.0,7.0,network_ba,2
35,0,0,0,1,3,4,65,9,3,53,5,2,3,3,1,4,1,56,118,121,11,4,0,0,0,0,,,,19.0,10.0,network_ba,2
36,19,5,5,2,4,1,81,11,17,53,3,3,0,0,3,8,3,59,123,140,8,5,5,2,3,0,0.4,0.6,0.0,18.0,12.0,network_ba,2
37,0,3,3,4,1,2,81,13,14,54,6,6,0,0,0,7,0,59,126,140,4,8,3,3,0,0,1.0,0.0,0.0,18.0,12.0,network_ba,2
38,0,5,5,3,2,0,80,13,9,58,9,7,2,2,0,4,1,60,131,140,7,8,5,3,2,0,0.6,0.4,0.0,17.0,12.0,network_ba,2
39,0,4,4,3,2,1,77,11,5,61,7,6,1,1,2,4,3,63,135,140,9,7,4,2,2,0,0.5,0.5,0.0,14.0,13.0,network_ba,2
40,0,0,0,0,2,2,76,10,5,61,5,3,2,2,1,5,1,64,135,140,10,5,0,0,0,0,,,,13.0,14.0,network_ba,2
41,0,0,0,2,1,3,73,9,5,59,4,2,2,2,2,5,3,67,135,140,6,6,0,0,0,0,,,,14.0,12.0,network_ba,2
42,16,5,5,3,2,0,87,8,16,63,5,5,0,0,2,3,2,69,140,156,5,5,5,3,2,0,0.6,0.4,0.0,15.0,10.0,network_ba,2
43,0,7,7,7,2,2,87,15,9,63,11,10,1,1,0,4,0,69,147,156,5,5,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,18.0,11.0,network_ba,2
44,0,0,0,0,0,0,86,13,9,64,9,7,2,2,1,4,1,70,147,156,12,5,0,0,0,0,,,,15.0,9.0,network_ba,2
45,0,5,5,5,1,1,83,10,4,69,8,6,2,2,2,2,3,73,152,156,10,4,5,5,0,0,1.0,0.0,0.0,17.0,8.0,network_ba,2
46,0,0,0,2,1,3,81,10,4,67,8,7,1,1,2,2,2,75,152,156,12,3,0,0,0,0,,,,19.0,7.0,network_ba,2
47,0,1,1,2,0,1,80,8,3,69,7,4,3,3,1,1,1,76,153,156,8,2,1,1,0,0,1.0,0.0,0.0,19.0,6.0,network_ba,2
48,0,0,0,0,1,1,77,4,3,70,3,2,1,1,3,1,3,79,153,156,9,2,0,0,0,0,,,,16.0,5.0,network_ba,2
49,0,0,0,0,0,0,76,2,3,71,1,0,1,1,1,1,1,80,153,156,4,2,0,0,0,0,,,,9.0,3.0,network_ba,2
50,0,0,0,1,0,1,75,1,3,71,1,1,0,0,1,0,1,81,153,156,2,1,0,0,0,0,,,,10.0,3.0,network_ba,2
51,0,0,0,0,1,1,75,2,3,70,1,1,0,0,0,1,0,81,153,156,1,1,0,0,0,0,,,,5.0,3.0,network_ba,2
52,0,0,0,0,0,0,75,1,3,71,0,0,0,0,0,1,0,81,153,156,1,1,0,0,0,0,,,,3.0,2.0,network_ba,2
53,0,1,1,1,0,0,75,2,2,71,1,1,0,0,0,1,0,81,154,156,1,1,1,1,0,0,1.0,0.0,0.0,2.0,2.0,network_ba,2
54,0,0,0,1,0,1,75,2,2,71,2,2,0,0,0,0,0,81,154,156,1,1,0,0,0,0,,,,3.0,1.0,network_ba,2
55,0,0,0,1,0,1,75,2,2,71,2,2,0,0,0,0,0,81,154,156,2,0,0,0,0,0,,,,4.0,1.0,network_ba,2
56,0,0,0,0,0,0,75,1,2,72,1,1,0,0,0,0,0,81,154,156,3,0,0,0,0,0,,,,3.0,1.0,network_ba,2
57,0,0,0,0,0,0,75,0,2,73,0,0,0,0,0,0,0,81,154,156,2,0,0,0,0,0,,,,3.0,0.0,network_ba,2
58,0,0,0,0,1,1,75,1,2,72,0,0,0,0,0,1,0,81,154,156,1,0,0,0,0,0,,,,3.0,1.0,network_ba,2
59,0,0,0,0,0,0,75,1,2,72,0,0,0,0,0,1,0,81,154,156,0,1,0,0,0,0,,,,2.0,1.0,network_ba,2
60,0,0,0,0,0,0,75,1,2,72,0,0,0,0,0,1,0,81,154,156,0,1,0,0,0,0,,,,1.0,1.0,network_ba,2
61,0,0,0,0,1,1,74,1,2,71,0,0,0,0,0,1,1,82,154,156,0,1,0,0,0,0,,,,0.0,2.0,network_ba,2
62,0,0,0,0,0,0,74,1,2,71,0,0,0,0,0,1,0,82,154,156,0,1,0,0,0,0,,,,0.0,2.0,network_ba,2
63,0,0,0,0,0,0,74,0,2,72,0,0,0,0,0,0,0,82,154,156,0,1,0,0,0,0,,,,0.0,2.0,network_ba,2
