time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,block,arm,seed
25,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
26,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
27,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
28,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
29,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
30,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
31,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
32,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
33,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
34,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
35,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
36,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
37,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
38,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
39,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
40,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
41,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
42,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
43,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
44,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,0.9876543209876543,0.5925925925925926,0.0,0.0,network_ba,both,1
0,75,75,75,75,0,0,75,75,0,0,75,75,0,0,0,0,0,0,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
1,0,0,0,0,0,0,75,75,0,0,75,75,0,0,0,0,0,0,75,75,75,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
2,0,0,0,0,0,0,75,71,0,4,71,63,8,8,0,0,0,0,75,75,75,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
3,0,0,0,0,0,0,69,58,0,11,58,51,7,7,6,0,6,6,75,75,75,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
4,0,0,0,0,0,0,63,45,0,18,45,39,6,6,6,0,6,12,75,75,58,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
5,0,0,0,0,0,0,58,33,0,25,33,27,6,6,5,0,5,17,75,75,45,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
6,0,0,0,0,0,0,53,21,0,32,21,15,6,6,5,0,5,22,75,75,33,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
7,0,0,0,0,0,0,48,8,0,40,8,3,5,5,5,0,5,27,75,75,21,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
8,0,0,0,0,0,0,45,2,0,43,2,0,2,2,3,0,3,30,75,75,8,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
9,0,0,0,0,0,0,43,0,0,43,0,0,0,0,2,0,2,32,75,75,2,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
10,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
11,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
12,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
13,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
14,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
15,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
16,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
17,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
18,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
19,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
20,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
21,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
22,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
23,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
24,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
25,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
26,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
27,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
28,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
29,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
30,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
31,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
32,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
33,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
34,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
35,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
36,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
37,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
38,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
39,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
40,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
41,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
42,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
43,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
44,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,2
0,75,46,46,0,46,0,75,46,29,0,0,0,0,0,0,46,0,0,46,75,0,0,0.0,0.6133333333333333,0.0,0.0,network_ba,customer_only,2
1,0,1,1,0,1,0,75,47,28,0,0,0,0,0,0,47,0,0,47,75,0,46,0.0,0.6266666666666667,0.0,0.0,network_ba,customer_only,2
2,0,0,0,0,0,0,75,42,28,5,0,0,0,0,0,42,0,0,47,75,0,47,0.0,0.6266666666666667,0.0,0.0,network_ba,customer_only,2
3,0,0,0,0,0,0,73,28,28,17,0,0,0,0,0,28,2,2,47,75,0,47,0.0,0.6266666666666667,0.0,0.0,network_ba,customer_only,2
4,0,0,0,0,0,0,72,16,28,28,0,0,0,0,0,16,1,3,47,75,0,28,0.0,0.6266666666666667,0.0,0.0,network_ba,customer_only,2
5,0,0,0,0,0,0,70,5,28,37,0,0,0,0,0,5,2,5,47,75,0,16,0.0,0.6266666666666667,0.0,0.0,network_ba,customer_only,2
6,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,4,9,47,75,0,5,0.0,0.6266666666666667,0.0,0.0,network_ba,customer_only,2
7,0,1,1,0,1,0,66,1,27,38,0,0,0,0,0,1,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
8,0,0,0,0,0,0,66,1,27,38,0,0,0,0,0,1,0,9,48,75,0,1,0.0,0.64,0.0,0.0,network_ba,customer_only,2
9,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,1,0.0,0.64,0.0,0.0,network_ba,customer_only,2
10,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,1,0.0,0.64,0.0,0.0,network_ba,customer_only,2
11,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
12,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
13,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
14,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
15,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
16,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
17,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
18,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
19,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
20,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
21,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
22,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
23,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
24,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
25,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
26,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
27,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
28,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
29,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
30,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
31,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
32,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
33,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
34,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
35,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
36,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
37,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
38,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
39,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
40,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
41,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
42,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
43,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
44,0,0,0,0,0,0,66,0,27,39,0,0,0,0,0,0,0,9,48,75,0,0,0.0,0.64,0.0,0.0,network_ba,customer_only,2
0,75,75,75,71,14,0,75,75,0,0,71,71,0,0,0,14,0,0,75,75,0,0,0.9466666666666667,0.18666666666666668,0.0,0.0,network_ba,both,2
1,0,0,0,0,0,0,75,75,0,0,71,71,0,0,0,14,0,0,75,75,71,14,0.9466666666666667,0.18666666666666668,0.0,0.0,network_ba,both,2
2,0,0,0,0,0,0,75,68,0,7,67,59,8,8,0,5,0,0,75,75,71,14,0.9466666666666667,0.18666666666666668,0.0,0.0,network_ba,both,2
3,0,0,0,3,2,5,69,60,0,9,58,50,8,8,6,3,6,6,75,75,71,14,0.9866666666666667,0.21333333333333335,2.0,3.0,network_ba,both,2
4,0,0,0,1,1,2,61,46,0,15,43,38,5,5,7,3,8,14,75,75,58,3,1.0,0.22666666666666666,1.0,1.0,network_ba,both,2
5,0,0,0,0,3,3,57,40,0,17,34,26,8,8,4,6,4,18,75,75,43,3,1.0,0.26666666666666666,3.0,0.0,network_ba,both,2
6,0,0,0,0,6,6,49,30,0,19,21,14,7,7,7,10,8,26,75,75,34,6,1.0,0.3466666666666667,6.0,0.0,network_ba,both,2
7,0,0,0,0,5,5,43,18,0,25,7,2,5,5,6,12,6,32,75,75,21,10,1.0,0.41333333333333333,5.0,0.0,network_ba,both,2
8,0,0,0,0,3,3,39,9,0,30,1,0,1,1,3,8,4,36,75,75,7,14,1.0,0.4533333333333333,3.0,0.0,network_ba,both,2
9,0,0,0,0,0,0,37,5,0,32,0,0,0,0,1,5,2,38,75,75,1,14,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
10,0,0,0,0,0,0,36,1,0,35,0,0,0,0,0,1,1,39,75,75,0,8,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
11,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,1,40,75,75,0,3,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
12,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
13,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
14,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
15,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
16,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
17,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
18,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
19,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
20,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
21,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
22,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
23,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
24,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
25,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
26,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
27,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
28,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
29,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
30,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
31,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
32,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
33,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
34,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
35,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
36,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
37,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
38,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
39,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
40,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
41,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
42,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
43,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
44,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,40,75,75,0,0,1.0,0.4533333333333333,0.0,0.0,network_ba,both,2
0,84,84,84,84,0,0,84,84,0,0,84,84,0,0,0,0,0,0,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
1,0,0,0,0,0,0,84,84,0,0,84,84,0,0,0,0,0,0,84,84,84,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
2,0,0,0,0,0,0,84,76,0,8,76,72,4,4,0,0,0,0,84,84,84,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
3,0,0,0,0,0,0,80,67,0,13,67,60,7,7,4,0,4,4,84,84,84,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
4,0,0,0,0,0,0,76,50,0,26,50,48,2,2,4,0,4,8,84,84,67,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
5,0,0,0,0,0,0,75,39,0,36,39,36,3,3,1,0,1,9,84,84,50,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
6,0,0,0,0,0,0,72,29,0,43,29,24,5,5,3,0,3,12,84,84,39,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
7,0,0,0,0,0,0,69,15,0,54,15,12,3,3,3,0,3,15,84,84,29,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
8,0,0,0,0,0,0,67,7,0,60,7,0,7,7,2,0,2,17,84,84,15,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
9,0,0,0,0,0,0,61,0,0,61,0,0,0,0,6,0,6,23,84,84,7,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
10,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
11,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
12,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
13,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
14,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
15,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
16,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
17,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
18,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
19,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
20,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
21,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
22,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
23,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
24,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
25,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,network_ba,domestic_only,3
