scenario,contrast,metric,n,mean,low,high
information_r0.0_f1,feedback_minus_off_late,resolved,2,0.012820512820512803,0.0,0.025641025641025605
information_r0.0_f1,feedback_minus_off_late,unresolved,2,-0.01282051282051283,-0.02564102564102566,0.0
information_r0.0_f1,feedback_minus_off_late,potential,2,0.0,0.0,0.0
information_r0.0_f1,feedback_minus_off_late,blocked,2,-0.5,-1.0,0.0
information_r0.0_f1,feedback_minus_off_late,prevented,2,5.0,2.0,8.0
information_r0.0_f1,feedback_minus_off_late,mean_prevention,2,0.09831490983389796,0.0351132644763939,0.161516555191402
information_r0.0_f1,feedback_minus_off_late,knowledge_share,2,0.0,0.0,0.0
information_r0.6_f1,feedback_minus_off_late,cases,2,-18.5,-30.0,-7.0
information_r0.6_f1,feedback_minus_off_late,customer_users,2,-14.0,-21.0,-7.0
information_r0.6_f1,feedback_minus_off_late,customer_employees,2,-12.5,-18.0,-7.0
information_r0.6_f1,feedback_minus_off_late,domestic_use,2,-0.0951777135987662,-0.12407862407862402,-0.06627680311890838
information_r0.6_f1,feedback_minus_off_late,customer_use,2,-0.04861679861679857,-0.06019656019656017,-0.03703703703703698
information_r0.6_f1,feedback_minus_off_late,both_use,2,-0.1146176080386607,-0.12592137592137598,-0.10331384015594541
information_r0.6_f1,feedback_minus_off_late,first_customer,2,0.03462074514706104,0.00491400491400501,0.06432748538011707
information_r0.6_f1,feedback_minus_off_late,d_to_e,2,-0.0718739074002232,-0.101364522417154,-0.042383292383292415
information_r0.6_f1,feedback_minus_off_late,resolved,2,-0.09259558601663864,-0.1403508771929824,-0.04484029484029489
information_r0.6_f1,feedback_minus_off_late,unresolved,2,0.09259558601663864,0.044840294840294836,0.14035087719298245
information_r0.6_f1,feedback_minus_off_late,potential,2,0.0,0.0,0.0
information_r0.6_f1,feedback_minus_off_late,blocked,2,-3.0,-4.0,-2.0
information_r0.6_f1,feedback_minus_off_late,prevented,2,21.5,9.0,34.0
information_r0.6_f1,feedback_minus_off_late,mean_prevention,2,0.5449356610718804,0.4294562809488847,0.660415041194876
information_r0.6_f1,feedback_minus_off_late,knowledge_share,2,0.0,0.0,0.0
none_r0.0_f1,feedback_minus_off_late,cases,2,-0.5,-1.0,0.0
none_r0.0_f1,feedback_minus_off_late,customer_users,2,0.0,0.0,0.0
none_r0.0_f1,feedback_minus_off_late,customer_employees,2,0.0,0.0,0.0
none_r0.0_f1,feedback_minus_off_late,domestic_use,2,0.007843137254901988,0.0,0.015686274509803977
none_r0.0_f1,feedback_minus_off_late,customer_use,2,0.0009803921568627555,0.0,0.001960784313725511
none_r0.0_f1,feedback_minus_off_late,both_use,2,0.00039215686274509873,0.0,0.0007843137254901975
none_r0.0_f1,feedback_minus_off_late,first_customer,2,0.0007843137254901975,0.0,0.001568627450980395
none_r0.0_f1,feedback_minus_off_late,d_to_e,2,0.00019607843137254936,0.0,0.00039215686274509873
none_r0.0_f1,feedback_minus_off_late,resolved,2,0.0023529411764705993,0.0,0.004705882352941199
none_r0.0_f1,feedback_minus_off_late,unresolved,2,-0.0023529411764705577,-0.004705882352941115,0.0
none_r0.0_f1,feedback_minus_off_late,potential,2,0.0,0.0,0.0
none_r0.0_f1,feedback_minus_off_late,blocked,2,0.5,0.0,1.0
none_r0.0_f1,feedback_minus_off_late,prevented,2,0.0,0.0,0.0
none_r0.0_f1,feedback_minus_off_late,mean_prevention,2,0.03274601856598465,0.0002506753844611,0.0652413617475082
none_r0.0_f1,feedback_minus_off_late,knowledge_share,2,0.0,0.0,0.0
none_r0.6_f1,feedback_minus_off_late,cases,2,-18.5,-30.0,-7.0
none_r0.6_f1,feedback_minus_off_late,customer_users,2,-14.0,-21.0,-7.0
none_r0.6_f1,feedback_minus_off_late,customer_employees,2,-12.5,-18.0,-7.0
none_r0.6_f1,feedback_minus_off_late,domestic_use,2,-0.0951777135987662,-0.12407862407862402,-0.06627680311890838
none_r0.6_f1,feedback_minus_off_late,customer_use,2,-0.04861679861679857,-0.06019656019656017,-0.03703703703703698
none_r0.6_f1,feedback_minus_off_late,both_use,2,-0.1146176080386607,-0.12592137592137598,-0.10331384015594541
none_r0.6_f1,feedback_minus_off_late,first_customer,2,0.03462074514706104,0.00491400491400501,0.06432748538011707
none_r0.6_f1,feedback_minus_off_late,d_to_e,2,-0.0718739074002232,-0.101364522417154,-0.042383292383292415
none_r0.6_f1,feedback_minus_off_late,resolved,2,-0.09259558601663864,-0.1403508771929824,-0.04484029484029489
none_r0.6_f1,feedback_minus_off_late,unresolved,2,0.09259558601663864,0.044840294840294836,0.14035087719298245
none_r0.6_f1,feedback_minus_off_late,potential,2,0.0,0.0,0.0
none_r0.6_f1,feedback_minus_off_late,blocked,2,-3.0,-4.0,-2.0
none_r0.6_f1,feedback_minus_off_late,prevented,2,21.5,9.0,34.0
none_r0.6_f1,feedback_minus_off_late,mean_prevention,2,0.5449356610718804,0.4294562809488847,0.660415041194876
none_r0.6_f1,feedback_minus_off_late,knowledge_share,2,0.0,0.0,0.0
objective_r0.0_f1,feedback_minus_off_late,cases,2,-1.0,-1.0,-1.0
objective_r0.0_f1,feedback_minus_off_late,customer_users,2,0.0,0.0,0.0
objective_r0.0_f1,feedback_minus_off_late,customer_employees,2,0.0,0.0,0.0
objective_r0.0_f1,feedback_minus_off_late,domestic_use,2,0.005628297830760243,-0.0044296788482834915,0.015686274509803977
objective_r0.0_f1,feedback_minus_off_late,customer_use,2,0.0015341020128982058,0.0011074197120709006,0.001960784313725511
objective_r0.0_f1,feedback_minus_off_late,both_use,2,0.0006690117907628499,0.0005537098560355024,0.0007843137254901975
objective_r0.0_f1,feedback_minus_off_late,first_customer,2,0.0013380235815256478,0.0011074197120709006,0.001568627450980395
objective_r0.0_f1,feedback_minus_off_late,d_to_e,2,0.00019607843137254936,0.0,0.00039215686274509873
objective_r0.0_f1,feedback_minus_off_late,resolved,2,0.005398345384665507,0.004705882352941199,0.006090808416389815
objective_r0.0_f1,feedback_minus_off_late,unresolved,2,-0.005398345384665437,-0.006090808416389759,-0.004705882352941115
objective_r0.0_f1,feedback_minus_off_late,potential,2,0.0,0.0,0.0
objective_r0.0_f1,feedback_minus_off_late,blocked,2,0.5,0.0,1.0
objective_r0.0_f1,feedback_minus_off_late,prevented,2,0.5,0.0,1.0
objective_r0.0_f1,feedback_minus_off_late,mean_prevention,2,0.0353288979511242,0.0002506753844611,0.0704071205177873
objective_r0.0_f1,feedback_minus_off_late,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f1,feedback_minus_off_late,cases,2,-25.0,-32.0,-18.0
objective_r0.6_f1,feedback_minus_off_late,customer_users,2,-21.5,-24.0,-19.0
objective_r0.6_f1,feedback_minus_off_late,customer_employees,2,-19.5,-20.0,-19.0
objective_r0.6_f1,feedback_minus_off_late,domestic_use,2,0.06369784160144298,-0.07509881422924902,0.202494497432135
objective_r0.6_f1,feedback_minus_off_late,customer_use,2,-0.13758507593398656,-0.19295671313279528,-0.08221343873517784
objective_r0.6_f1,feedback_minus_off_late,both_use,2,-0.06728415289453915,-0.1573122529644268,0.0227439471753485
objective_r0.6_f1,feedback_minus_off_late,first_customer,2,-0.11613506592931774,-0.27732942039618497,0.04505928853754948
objective_r0.6_f1,feedback_minus_off_late,d_to_e,2,-0.012359100913759712,-0.109090909090909,0.08437270726338958
objective_r0.6_f1,feedback_minus_off_late,resolved,2,-0.06374221013284456,-0.09960474308300393,-0.027879677182685192
objective_r0.6_f1,feedback_minus_off_late,unresolved,2,0.0637422101328447,0.02787967718268536,0.09960474308300404
objective_r0.6_f1,feedback_minus_off_late,potential,2,0.0,0.0,0.0
objective_r0.6_f1,feedback_minus_off_late,blocked,2,-8.5,-13.0,-4.0
objective_r0.6_f1,feedback_minus_off_late,prevented,2,33.5,22.0,45.0
objective_r0.6_f1,feedback_minus_off_late,mean_prevention,2,0.7024136587598004,0.5797313773059647,0.8250959402136361
objective_r0.6_f1,feedback_minus_off_late,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f1_h96,feedback_minus_off_late,cases,2,-12.0,-19.0,-5.0
objective_r0.6_f1_h96,feedback_minus_off_late,customer_users,2,-10.0,-15.0,-5.0
objective_r0.6_f1_h96,feedback_minus_off_late,customer_employees,2,-8.5,-12.0,-5.0
objective_r0.6_f1_h96,feedback_minus_off_late,domestic_use,2,0.0011904761904761307,-0.014285714285714346,0.016666666666666607
objective_r0.6_f1_h96,feedback_minus_off_late,customer_use,2,-0.03690476190476194,-0.03809523809523818,-0.0357142857142857
objective_r0.6_f1_h96,feedback_minus_off_late,both_use,2,-0.01904761904761909,-0.019047619047619146,-0.019047619047619035
objective_r0.6_f1_h96,feedback_minus_off_late,first_customer,2,0.030952380952380953,-0.00952380952380949,0.0714285714285714
objective_r0.6_f1_h96,feedback_minus_off_late,d_to_e,2,-0.09583333333333335,-0.1297619047619048,-0.06190476190476191
objective_r0.6_f1_h96,feedback_minus_off_late,resolved,2,0.0488095238095238,0.026190476190476097,0.07142857142857151
objective_r0.6_f1_h96,feedback_minus_off_late,unresolved,2,-0.0488095238095238,-0.0714285714285714,-0.02619047619047621
objective_r0.6_f1_h96,feedback_minus_off_late,potential,2,0.0,0.0,0.0
objective_r0.6_f1_h96,feedback_minus_off_late,blocked,2,-6.5,-8.0,-5.0
objective_r0.6_f1_h96,feedback_minus_off_late,prevented,2,18.5,13.0,24.0
objective_r0.6_f1_h96,feedback_minus_off_late,mean_prevention,2,0.5815417855992142,0.4773002703518119,0.6857833008466164
objective_r0.6_f1_h96,feedback_minus_off_late,knowledge_share,2,0.0,0.0,0.0
