block,arm,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds,t0_first_e,t0_first_both,t0_first_count,pre_first_e,pre_first_both,pre_first_count,post_first_e,post_first_both,post_first_count,pre_domestic_cohort_count,pre_domestic_later_e,post_customer_submissions,post_mean_belief_d,final_belief_d,final_informed
learning_off,unchanged,6,49,1,1,1,1,1,1,83,6,2,75,4,3,1,1,0,2,0,43,100,126,6,3,124,113,73,62,0.5793650793650794,0.5887096774193549,0.9112903225806451,0.6693548387096774,0.25,0.08064516129032258,0.015873015873015872,0.3855421686746988,3.25,0.2602739726027397,0.3287671232876712,0.5142857142857142,0.24285714285714285,0.616404328484163,0.5062265024017785,0.6587301587301587,0.6532258064516129,0.6712328767123288,3.9767441860465116,3.0,3029,429,0.2571428571428571,0.08571428571428572,35,0.27450980392156865,0.09803921568627451,51,0.2328767123287671,0.0684931506849315,73,32,0.125,44,0.4125743316078427,0.41257433160784274,0.0
learning_off,unchanged,7,49,0,0,0,0,0,0,77,2,3,72,1,0,1,1,0,1,0,34,93,111,2,1,108,101,60,53,0.5405405405405406,0.5555555555555556,0.9351851851851852,0.6944444444444444,0.17592592592592593,0.12962962962962962,0.02702702702702703,0.36,3.740740740740741,0.2833333333333333,0.38333333333333336,0.46551724137931033,0.2413793103448276,0.6013834523511501,0.4816522757662822,0.6936936936936937,0.6851851851851852,0.6166666666666667,4.323529411764706,3.0,2988,357,0.20588235294117646,0.08823529411764706,34,0.13114754098360656,0.09836065573770492,61,0.23404255319148937,0.1702127659574468,47,47,0.10638297872340426,35,0.41706347740345806,0.41706347740345806,0.0
learning_off,unchanged,8,49,0,0,0,0,0,0,77,1,0,76,0,0,0,0,0,1,0,30,93,107,2,1,107,101,53,47,0.4953271028037383,0.4953271028037383,0.9439252336448598,0.7757009345794392,0.14018691588785046,0.08411214953271028,0.0,0.3493975903614458,3.7586206896551726,0.24528301886792453,0.32075471698113206,0.58,0.34,0.5974022694330836,0.5121998592036766,0.719626168224299,0.719626168224299,0.6792452830188679,4.1,3.0,2992,363,0.1891891891891892,0.02702702702702703,37,0.13559322033898305,0.05084745762711865,59,0.14583333333333334,0.125,48,48,0.0625,26,0.4143718555128623,0.4143718555128623,0.0
learning_off,unchanged,9,49,1,1,1,1,0,0,84,2,4,78,2,2,0,0,0,0,0,41,98,125,3,1,121,113,76,68,0.608,0.628099173553719,0.9338842975206612,0.7107438016528925,0.21487603305785125,0.0743801652892562,0.032,0.47674418604651164,3.2439024390243905,0.23684210526315788,0.32894736842105265,0.581081081081081,0.36486486486486486,0.6198577628555668,0.47698618907333123,0.672,0.6611570247933884,0.6710526315789473,4.439024390243903,3.0,3105,435,0.17857142857142858,0.10714285714285714,28,0.21153846153846154,0.09615384615384616,52,0.21739130434782608,0.057971014492753624,69,36,0.1111111111111111,46,0.41957533256295587,0.41957533256295587,0.0
learning_off,unchanged,10,49,3,3,3,3,0,0,74,4,1,69,4,3,1,1,0,0,0,51,96,125,2,0,124,114,51,41,0.408,0.4112903225806452,0.9193548387096774,0.8145161290322581,0.13709677419354838,0.04838709677419355,0.008,0.27722772277227725,4.0,0.4117647058823529,0.45098039215686275,0.6078431372549019,0.39215686274509803,0.6007786868471305,0.4700651934917623,0.592,0.5887096774193549,0.5490196078431373,3.8823529411764706,3.0,2761,408,0.1388888888888889,0.05555555555555555,36,0.12727272727272726,0.03636363636363636,55,0.14492753623188406,0.057971014492753624,69,46,0.021739130434782608,31,0.42953137094815663,0.42953137094815663,0.0
learning_off,unchanged,11,49,0,0,0,1,2,3,81,4,4,73,1,1,0,0,1,3,1,50,99,131,5,2,127,117,65,55,0.4961832061068702,0.5118110236220472,0.9212598425196851,0.7165354330708661,0.1732283464566929,0.11023622047244094,0.030534351145038167,0.31868131868131866,3.3793103448275863,0.27692307692307694,0.38461538461538464,0.6333333333333333,0.2,0.6337613938474899,0.5355638788523843,0.6183206106870229,0.6062992125984252,0.6153846153846154,3.68,3.0,3055,435,0.16666666666666666,0.047619047619047616,42,0.15384615384615385,0.07692307692307693,65,0.1935483870967742,0.14516129032258066,62,50,0.0,35,0.41170148681283275,0.4117014868128328,0.0
learning_off,unchanged,12,49,1,1,1,0,1,0,72,3,1,68,1,1,0,0,0,2,0,48,93,120,4,2,119,110,73,64,0.6083333333333333,0.6134453781512605,0.9243697478991597,0.7058823529411765,0.2184873949579832,0.07563025210084033,0.008333333333333333,0.4523809523809524,3.236842105263158,0.3013698630136986,0.4246575342465753,0.6428571428571429,0.35714285714285715,0.6080960073526493,0.4844066591436324,0.6,0.5966386554621849,0.5753424657534246,4.395833333333333,3.0,2292,424,0.1724137931034483,0.13793103448275862,29,0.19047619047619047,0.09523809523809523,42,0.23376623376623376,0.06493506493506493,77,30,0.06666666666666667,50,0.41939489331707464,0.41939489331707464,0.0
learning_off,unchanged,13,49,2,2,2,1,2,1,76,8,1,67,3,3,0,0,0,5,1,64,98,140,7,5,139,119,92,72,0.6571428571428571,0.6618705035971223,0.8561151079136691,0.6474820143884892,0.30935251798561153,0.04316546762589928,0.007142857142857143,0.4777777777777778,3.0930232558139537,0.391304347826087,0.5217391304347826,0.6976744186046512,0.313953488372093,0.5879503281440407,0.5117484822964187,0.5428571428571428,0.539568345323741,0.4782608695652174,4.34375,3.0,2530,505,0.3888888888888889,0.0,36,0.33962264150943394,0.03773584905660377,53,0.29069767441860467,0.046511627906976744,86,33,0.030303030303030304,59,0.41111429331561555,0.4111142933156156,0.0
learning_off,unchanged,14,49,1,1,1,1,0,0,67,3,1,63,1,1,0,0,1,2,1,54,95,121,5,3,120,110,72,62,0.5950413223140496,0.6,0.9166666666666666,0.6833333333333333,0.20833333333333334,0.10833333333333334,0.008264462809917356,0.4146341463414634,3.9705882352941178,0.3055555555555556,0.4722222222222222,0.5151515151515151,0.25757575757575757,0.599881626436207,0.5143053664279489,0.5537190082644629,0.55,0.5277777777777778,4.222222222222222,3.0,2556,419,0.29411764705882354,0.11764705882352941,34,0.25925925925925924,0.07407407407407407,54,0.16666666666666666,0.13636363636363635,66,36,0.05555555555555555,39,0.4024711501363797,0.40247115013637963,0.0
learning_off,unchanged,15,49,0,0,0,1,0,1,78,3,1,74,3,2,1,1,0,0,0,51,103,129,3,0,128,113,86,71,0.6666666666666666,0.671875,0.8828125,0.640625,0.265625,0.09375,0.007751937984496124,0.4878048780487805,3.175,0.313953488372093,0.4883720930232558,0.5487804878048781,0.3048780487804878,0.6513375250047292,0.509156122478498,0.6046511627906976,0.6015625,0.5116279069767442,4.607843137254902,4.0,2717,449,0.2727272727272727,0.06060606060606061,33,0.23636363636363636,0.09090909090909091,55,0.2876712328767123,0.0958904109589041,73,37,0.08108108108108109,53,0.419382283784947,0.41938228378494696,0.0
learning_off,unchanged,16,49,1,1,1,1,1,0,94,7,3,84,5,4,1,1,0,3,0,49,108,143,5,3,140,132,72,64,0.5034965034965035,0.5142857142857142,0.9428571428571428,0.8,0.14285714285714285,0.05714285714285714,0.02097902097902098,0.39285714285714285,3.3181818181818183,0.25,0.3333333333333333,0.5230769230769231,0.4,0.661745186956159,0.47918335801846074,0.6573426573426573,0.65,0.6666666666666666,3.979591836734694,3.0,3296,487,0.19047619047619047,0.07142857142857142,42,0.14754098360655737,0.06557377049180328,61,0.13924050632911392,0.05063291139240506,79,48,0.0625,45,0.4141586171779515,0.41415861717795155,0.0
learning_off,unchanged,17,49,2,2,2,2,0,0,88,2,2,84,2,2,0,0,0,0,0,41,102,129,1,0,127,111,68,52,0.5271317829457365,0.5354330708661418,0.8740157480314961,0.7322834645669292,0.2283464566929134,0.03937007874015748,0.015503875968992248,0.3655913978494624,3.264705882352941,0.2647058823529412,0.39705882352941174,0.5161290322580645,0.24193548387096775,0.5999985238727432,0.5156535004624859,0.6821705426356589,0.6771653543307087,0.6029411764705882,4.2682926829268295,3.0,3322,427,0.28888888888888886,0.044444444444444446,45,0.2878787878787879,0.030303030303030304,66,0.16393442622950818,0.04918032786885246,61,45,0.022222222222222223,29,0.39845970064875513,0.3984597006487551,0.0
learning_off,unchanged,18,49,0,0,0,0,0,0,65,3,0,62,1,1,0,0,0,2,0,52,94,117,2,2,117,107,82,72,0.7008547008547008,0.7008547008547008,0.9145299145299145,0.6324786324786325,0.2905982905982906,0.07692307692307693,0.0,0.527027027027027,3.230769230769231,0.2804878048780488,0.4268292682926829,0.5714285714285714,0.2987012987012987,0.6081484018872308,0.5069935024095391,0.5555555555555556,0.5555555555555556,0.573170731707317,4.3076923076923075,3.0,2436,444,0.3333333333333333,0.030303030303030304,33,0.3125,0.020833333333333332,48,0.2753623188405797,0.11594202898550725,69,32,0.03125,47,0.4335659132669256,0.4335659132669256,0.0
learning_off,unchanged,19,49,3,3,3,4,0,1,71,4,0,67,4,4,0,0,0,0,0,44,97,115,0,0,115,101,85,71,0.7391304347826086,0.7391304347826086,0.8782608695652174,0.591304347826087,0.2956521739130435,0.11304347826086956,0.0,0.5588235294117647,3.1052631578947367,0.24705882352941178,0.38823529411764707,0.5301204819277109,0.27710843373493976,0.604245142928321,0.510507026852567,0.6173913043478261,0.6173913043478261,0.611764705882353,4.2272727272727275,3.0,2509,416,0.3448275862068966,0.13793103448275862,29,0.3541666666666667,0.10416666666666667,48,0.2537313432835821,0.11940298507462686,67,26,0.0,51,0.4070324646876301,0.40703246468763005,0.0
learning_off,no_notice,0,49,1,1,1,1,1,0,66,5,0,61,4,3,1,1,1,3,1,56,99,122,5,3,122,107,83,68,0.680327868852459,0.680327868852459,0.8770491803278688,0.5655737704918032,0.28688524590163933,0.14754098360655737,0.0,0.43478260869565216,3.2,0.24096385542168675,0.3855421686746988,0.6125,0.2375,0.6212419668018923,0.5083629324839787,0.5409836065573771,0.5409836065573771,0.6144578313253012,3.857142857142857,3.0,2568,441,0.28125,0.0625,32,0.3220338983050847,0.1016949152542373,59,0.25396825396825395,0.19047619047619047,63,34,0.14705882352941177,44,0.42381040890994137,0.42381040890994137,0.0
learning_off,no_notice,1,49,2,2,2,1,1,0,75,9,0,66,7,4,3,3,0,3,0,59,101,134,8,2,134,123,71,60,0.5298507462686567,0.5298507462686567,0.917910447761194,0.6865671641791045,0.208955223880597,0.1044776119402985,0.0,0.31521739130434784,4.068965517241379,0.22535211267605634,0.4225352112676056,0.5245901639344263,0.21311475409836064,0.5366531015674822,0.5037214860440359,0.5597014925373134,0.5597014925373134,0.5774647887323944,3.711864406779661,3.0,2763,458,0.23809523809523808,0.09523809523809523,42,0.24193548387096775,0.08064516129032258,62,0.18055555555555555,0.125,72,42,0.023809523809523808,38,0.4058064740457306,0.4058064740457306,0.0
learning_off,no_notice,2,49,2,2,2,2,2,1,66,6,3,57,4,4,0,0,0,3,0,79,99,145,4,2,142,132,77,67,0.5310344827586206,0.5422535211267606,0.9295774647887324,0.6830985915492958,0.2323943661971831,0.08450704225352113,0.020689655172413793,0.32989690721649484,3.28125,0.22077922077922077,0.4935064935064935,0.4852941176470588,0.2647058823529412,0.6290699113996705,0.5009929644395525,0.45517241379310347,0.44366197183098594,0.5064935064935064,3.7468354430379747,3.0,2413,494,0.21212121212121213,0.030303030303030304,33,0.2127659574468085,0.0425531914893617,47,0.24210526315789474,0.10526315789473684,95,35,0.05714285714285714,50,0.3918531521491295,0.39185315214912947,0.0
learning_off,no_notice,3,49,2,2,2,2,0,0,61,3,3,55,2,2,0,0,1,1,1,74,101,135,1,1,132,119,81,68,0.6,0.6136363636363636,0.9015151515151515,0.696969696969697,0.25,0.05303030303030303,0.022222222222222223,0.44565217391304346,3.975609756097561,0.2716049382716049,0.5185185185185185,0.5633802816901409,0.30985915492957744,0.6059195295355939,0.48789871220734377,0.45185185185185184,0.4393939393939394,0.48148148148148145,4.027027027027027,3.0,2518,492,0.1794871794871795,0.07692307692307693,39,0.21311475409836064,0.08196721311475409,61,0.28169014084507044,0.028169014084507043,71,43,0.11627906976744186,45,0.40416631834414135,0.4041663183441414,0.0
learning_off,no_notice,4,49,1,1,1,0,1,0,66,5,3,58,3,1,2,2,2,2,2,78,99,144,5,3,141,133,60,52,0.4166666666666667,0.425531914893617,0.9432624113475178,0.7801418439716312,0.1276595744680851,0.09219858156028368,0.020833333333333332,0.2636363636363636,3.3448275862068964,0.26666666666666666,0.5166666666666667,0.5925925925925926,0.25925925925925924,0.5643769612818599,0.5012934982473916,0.4583333333333333,0.44680851063829785,0.48333333333333334,3.576923076923077,3.0,2373,474,0.13333333333333333,0.03333333333333333,30,0.12244897959183673,0.10204081632653061,49,0.13043478260869565,0.08695652173913043,92,38,0.05263157894736842,39,0.41180458069490433,0.4118045806949044,0.0
learning_off,no_notice,5,49,2,2,2,3,0,1,81,7,2,72,6,5,1,1,1,1,1,69,106,150,4,2,148,129,90,71,0.6,0.6081081081081081,0.8716216216216216,0.7027027027027027,0.28378378378378377,0.013513513513513514,0.013333333333333334,0.4423076923076923,3.391304347826087,0.3,0.4222222222222222,0.625,0.29545454545454547,0.5855541022653268,0.49731973067496327,0.54,0.5337837837837838,0.5777777777777777,4.217391304347826,3.0,3288,580,0.20408163265306123,0.0,49,0.23943661971830985,0.014084507042253521,71,0.3246753246753247,0.012987012987012988,77,53,0.05660377358490566,50,0.4074821471779559,0.4074821471779559,0.0
learning_off,no_notice,6,49,2,2,2,2,0,0,70,7,2,61,6,5,1,1,2,1,2,64,100,134,7,3,132,120,67,55,0.5,0.5075757575757576,0.9090909090909091,0.6818181818181818,0.24242424242424243,0.07575757575757576,0.014925373134328358,0.2777777777777778,3.36,0.29850746268656714,0.417910447761194,0.53125,0.1875,0.6160413976096936,0.5115821693857008,0.5223880597014925,0.5151515151515151,0.582089552238806,3.734375,3.0,2746,448,0.2571428571428571,0.08571428571428572,35,0.27450980392156865,0.09803921568627451,51,0.2222222222222222,0.06172839506172839,81,32,0.125,38,0.4125743316078427,0.41257433160784274,0.0
learning_off,no_notice,7,49,0,0,0,0,0,0,70,2,3,65,1,0,1,1,1,1,1,46,93,116,3,1,113,106,57,50,0.49137931034482757,0.504424778761062,0.9380530973451328,0.7079646017699115,0.168141592920354,0.12389380530973451,0.02586206896551724,0.3,3.8333333333333335,0.2631578947368421,0.40350877192982454,0.43636363636363634,0.21818181818181817,0.5874299008829638,0.4754234481750339,0.603448275862069,0.5929203539823009,0.5964912280701754,3.847826086956522,3.0,2781,375,0.20588235294117646,0.08823529411764706,34,0.13114754098360656,0.09836065573770492,61,0.21153846153846154,0.15384615384615385,52,47,0.06382978723404255,32,0.41706347740345806,0.41706347740345806,0.0
learning_off,no_notice,8,49,1,1,1,1,0,0,65,3,0,62,3,1,2,2,0,0,0,49,93,114,2,0,114,108,52,46,0.45614035087719296,0.45614035087719296,0.9473684210526315,0.7894736842105263,0.13157894736842105,0.07894736842105263,0.0,0.3111111111111111,3.7857142857142856,0.2692307692307692,0.40384615384615385,0.5714285714285714,0.3469387755102041,0.6104589031911914,0.5112932617502083,0.5701754385964912,0.5701754385964912,0.5961538461538461,3.7346938775510203,3.0,2629,393,0.1891891891891892,0.02702702702702703,37,0.13559322033898305,0.05084745762711865,59,0.12727272727272726,0.10909090909090909,55,48,0.0625,25,0.4143718555128623,0.4143718555128623,0.0
learning_off,no_notice,9,49,1,1,1,1,0,0,71,5,4,62,5,2,3,3,0,0,0,66,98,137,5,1,133,125,71,63,0.5182481751824818,0.5338345864661654,0.9398496240601504,0.7218045112781954,0.21052631578947367,0.06766917293233082,0.029197080291970802,0.3541666666666667,3.323529411764706,0.2112676056338028,0.4507042253521127,0.5692307692307692,0.2923076923076923,0.6169932899243746,0.4777869512861818,0.5182481751824818,0.5037593984962406,0.5492957746478874,3.9696969696969697,3.0,2714,472,0.17857142857142858,0.10714285714285714,28,0.21153846153846154,0.09615384615384616,52,0.20987654320987653,0.04938271604938271,81,36,0.1111111111111111,41,0.41957533256295587,0.41957533256295587,0.0
learning_off,no_notice,10,49,3,3,3,3,0,0,63,4,1,58,4,3,1,1,0,0,0,67,96,130,3,0,129,119,50,40,0.38461538461538464,0.3875968992248062,0.9224806201550387,0.8217054263565892,0.13178294573643412,0.046511627906976744,0.007692307692307693,0.25471698113207547,4.111111111111111,0.42,0.52,0.625,0.3541666666666667,0.5981170171125499,0.46992051741876945,0.4846153846153846,0.4806201550387597,0.48,3.7611940298507465,3.0,2498,431,0.1388888888888889,0.05555555555555555,36,0.12727272727272726,0.03636363636363636,55,0.13513513513513514,0.05405405405405406,74,46,0.021739130434782608,30,0.42953137094815663,0.42953137094815663,0.0
learning_off,no_notice,11,49,0,0,0,1,1,2,70,4,4,62,2,1,1,1,3,2,3,68,99,138,6,2,134,123,61,50,0.4420289855072464,0.4552238805970149,0.917910447761194,0.7238805970149254,0.17164179104477612,0.1044776119402985,0.028985507246376812,0.24742268041237114,3.5,0.2786885245901639,0.4918032786885246,0.6071428571428571,0.19642857142857142,0.6451408354236503,0.5357521338375035,0.5072463768115942,0.4925373134328358,0.5081967213114754,3.676470588235294,3.0,2837,455,0.16666666666666666,0.047619047619047616,42,0.15384615384615385,0.07692307692307693,65,0.18840579710144928,0.13043478260869565,69,50,0.0,31,0.41170148681283275,0.4117014868128328,0.0
learning_off,no_notice,12,49,1,1,1,0,1,0,59,5,1,53,2,1,1,1,0,3,0,66,93,125,5,3,124,115,69,60,0.552,0.5564516129032258,0.9274193548387096,0.717741935483871,0.20967741935483872,0.07258064516129033,0.008,0.38202247191011235,3.2941176470588234,0.2753623188405797,0.463768115942029,0.640625,0.34375,0.6083849370048913,0.48545817364155314,0.472,0.46774193548387094,0.5362318840579711,4.045454545454546,3.0,2020,446,0.1724137931034483,0.13793103448275862,29,0.19047619047619047,0.09523809523809523,42,0.21951219512195122,0.06097560975609756,82,30,0.06666666666666667,46,0.41939489331707464,0.41939489331707464,0.0
learning_off,no_notice,13,49,3,3,3,1,2,0,66,9,1,56,5,3,2,2,2,5,3,81,98,147,8,4,146,125,87,66,0.5918367346938775,0.5958904109589042,0.8561643835616438,0.6506849315068494,0.3082191780821918,0.0410958904109589,0.006802721088435374,0.37894736842105264,3.1944444444444446,0.39080459770114945,0.5862068965517241,0.6875,0.2625,0.5924887334305705,0.5125940608882397,0.4489795918367347,0.4452054794520548,0.41379310344827586,4.185185185185185,3.0,2288,523,0.3888888888888889,0.0,36,0.33962264150943394,0.03773584905660377,53,0.2903225806451613,0.043010752688172046,93,33,0.030303030303030304,54,0.41111429331561555,0.4111142933156156,0.0
learning_off,no_notice,14,49,2,2,2,2,0,0,62,7,1,54,5,3,2,2,1,2,1,64,95,126,6,3,125,115,68,58,0.5396825396825397,0.544,0.92,0.696,0.2,0.104,0.007936507936507936,0.3448275862068966,4.133333333333334,0.29411764705882354,0.5,0.5245901639344263,0.2459016393442623,0.6103683970764093,0.512088521192372,0.49206349206349204,0.488,0.5,4.0,3.0,2347,433,0.29411764705882354,0.11764705882352941,34,0.25925925925925924,0.07407407407407407,54,0.15492957746478872,0.1267605633802817,71,36,0.027777777777777776,35,0.4024711501363797,0.40247115013637963,0.0
learning_off,no_notice,15,49,0,0,0,1,0,1,61,4,0,57,4,2,2,2,1,0,1,76,103,137,4,1,137,121,83,67,0.6058394160583942,0.6058394160583942,0.8832116788321168,0.656934306569343,0.24817518248175183,0.0948905109489051,0.0,0.4,3.2222222222222223,0.2891566265060241,0.6024096385542169,0.5405405405405406,0.22972972972972974,0.6575020215662711,0.5059579813159196,0.44525547445255476,0.44525547445255476,0.39759036144578314,4.0,3.0,2287,475,0.2727272727272727,0.06060606060606061,33,0.23636363636363636,0.09090909090909091,55,0.25609756097560976,0.0975609756097561,82,37,0.08108108108108109,50,0.419382283784947,0.41938228378494696,0.0
learning_off,no_notice,16,49,1,1,1,1,1,0,77,8,3,66,6,4,2,2,0,3,0,70,108,147,5,2,144,136,63,55,0.42857142857142855,0.4375,0.9444444444444444,0.8055555555555556,0.1388888888888889,0.05555555555555555,0.02040816326530612,0.3017241379310345,3.257142857142857,0.20634920634920634,0.3492063492063492,0.5,0.3888888888888889,0.6501734255910684,0.4773047982047657,0.5238095238095238,0.5138888888888888,0.6507936507936508,3.5285714285714285,3.0,3007,497,0.19047619047619047,0.07142857142857142,42,0.14754098360655737,0.06557377049180328,61,0.13253012048192772,0.04819277108433735,83,48,0.0625,36,0.4141586171779515,0.41415861717795155,0.0
learning_off,no_notice,17,49,2,2,2,2,0,0,70,3,2,65,3,2,1,1,0,0,0,64,102,134,1,0,132,116,65,49,0.48507462686567165,0.49242424242424243,0.8787878787878788,0.7424242424242424,0.2196969696969697,0.03787878787878788,0.014925373134328358,0.3163265306122449,3.3225806451612905,0.3076923076923077,0.5538461538461539,0.5357142857142857,0.21428571428571427,0.5929526722110745,0.5170186363346173,0.5223880597014925,0.5151515151515151,0.4461538461538462,4.078125,3.0,2964,446,0.28888888888888886,0.044444444444444446,45,0.2878787878787879,0.030303030303030304,66,0.15151515151515152,0.045454545454545456,66,45,0.022222222222222223,26,0.39845970064875513,0.3984597006487551,0.0
learning_off,no_notice,18,49,1,1,1,1,0,0,58,3,0,55,2,2,0,0,0,1,0,66,94,124,2,1,124,113,82,71,0.6612903225806451,0.6612903225806451,0.9112903225806451,0.6370967741935484,0.2903225806451613,0.07258064516129033,0.0,0.46835443037974683,3.2972972972972974,0.25609756097560976,0.5121951219512195,0.5616438356164384,0.2328767123287671,0.6068670908482632,0.5104740062150012,0.46774193548387094,0.46774193548387094,0.4878048780487805,4.0606060606060606,3.0,2270,462,0.3333333333333333,0.030303030303030304,33,0.3125,0.020833333333333332,48,0.27631578947368424,0.10526315789473684,76,32,0.03125,47,0.4335659132669256,0.4335659132669256,0.0
learning_off,no_notice,19,49,3,3,3,4,0,1,59,4,0,55,4,4,0,0,1,0,1,64,97,123,1,1,123,109,86,72,0.6991869918699187,0.6991869918699187,0.8861788617886179,0.5853658536585366,0.2845528455284553,0.13008130081300814,0.0,0.4861111111111111,3.1714285714285713,0.26744186046511625,0.5116279069767442,0.5609756097560976,0.24390243902439024,0.5983911536859005,0.5127389999547319,0.4796747967479675,0.4796747967479675,0.4883720930232558,4.0625,3.0,2258,447,0.3448275862068966,0.13793103448275862,29,0.3541666666666667,0.10416666666666667,48,0.24,0.14666666666666667,75,26,0.0,52,0.4070324646876301,0.40703246468763005,0.0
learning_off,immediate,0,49,1,1,1,1,0,0,62,6,0,56,4,3,1,1,1,2,1,65,99,127,4,4,127,122,79,74,0.6220472440944882,0.6220472440944882,0.9606299212598425,0.7165354330708661,0.15748031496062992,0.12598425196850394,0.0,0.4725274725274725,3.3255813953488373,0.24050632911392406,0.43037974683544306,0.6493506493506493,0.3116883116883117,0.6035648405463581,0.5073524192100931,0.4881889763779528,0.4881889763779528,0.569620253164557,4.230769230769231,3.0,2432,480,0.28125,0.0625,32,0.3220338983050847,0.1016949152542373,59,0.014705882352941176,0.14705882352941177,68,34,0.14705882352941177,40,0.7038104089099414,0.7038104089099413,1.0
learning_off,immediate,1,49,2,2,2,1,2,1,72,10,0,62,6,4,2,2,0,4,0,67,101,139,7,3,139,135,57,53,0.41007194244604317,0.41007194244604317,0.9712230215827338,0.8129496402877698,0.12949640287769784,0.05755395683453238,0.0,0.2743362831858407,4.129032258064516,0.22807017543859648,0.3684210526315789,0.48,0.32,0.539398178214426,0.5028332900416417,0.5179856115107914,0.5179856115107914,0.631578947368421,4.08955223880597,3.0,2692,478,0.23809523809523808,0.09523809523809523,42,0.24193548387096775,0.08064516129032258,62,0.03896103896103896,0.03896103896103896,77,42,0.023809523809523808,24,0.6858064740457307,0.6858064740457306,1.0
learning_off,immediate,2,49,2,2,2,2,1,1,63,6,0,57,4,4,0,0,0,2,0,84,102,147,4,1,147,144,58,55,0.3945578231292517,0.3945578231292517,0.9795918367346939,0.8571428571428571,0.07482993197278912,0.06802721088435375,0.0,0.29365079365079366,3.2972972972972974,0.1896551724137931,0.39655172413793105,0.5283018867924528,0.41509433962264153,0.6340530696500319,0.4957225820770452,0.42857142857142855,0.42857142857142855,0.603448275862069,3.4166666666666665,3.0,2289,496,0.21212121212121213,0.030303030303030304,33,0.2127659574468085,0.0425531914893617,47,0.01,0.08,100,35,0.05714285714285714,31,0.6718531521491296,0.6718531521491296,1.0
learning_off,immediate,3,49,2,2,2,2,0,0,60,5,0,55,4,3,1,1,1,1,1,81,104,141,3,1,141,136,74,69,0.524822695035461,0.524822695035461,0.9645390070921985,0.8014184397163121,0.09929078014184398,0.09929078014184398,0.0,0.40707964601769914,4.043478260869565,0.32432432432432434,0.5,0.6142857142857143,0.42857142857142855,0.585244235792602,0.4895041082446891,0.425531914893617,0.425531914893617,0.5,4.037037037037037,3.0,2429,519,0.1794871794871795,0.07692307692307693,39,0.21311475409836064,0.08196721311475409,61,0.0125,0.1125,80,43,0.09302325581395349,38,0.6841663183441414,0.6841663183441414,1.0
learning_off,immediate,4,49,0,0,0,0,0,0,64,3,0,61,2,0,2,2,1,1,1,76,102,140,3,1,140,139,43,42,0.30714285714285716,0.30714285714285716,0.9928571428571429,0.9,0.05,0.05,0.0,0.23015873015873015,3.413793103448276,0.2558139534883721,0.3488372093023256,0.5348837209302325,0.37209302325581395,0.588240703386496,0.491556887600119,0.45714285714285713,0.45714285714285713,0.6511627906976745,3.5657894736842106,3.0,2339,471,0.13333333333333333,0.03333333333333333,30,0.12244897959183673,0.10204081632653061,49,0.01098901098901099,0.02197802197802198,91,38,0.05263157894736842,22,0.6918045806949044,0.6918045806949044,1.0
learning_off,immediate,5,49,2,2,2,2,0,0,78,7,0,71,5,4,1,1,1,2,1,78,108,156,4,2,156,153,78,75,0.5,0.5,0.9807692307692307,0.8397435897435898,0.1282051282051282,0.03205128205128205,0.0,0.40458015267175573,3.452830188679245,0.2564102564102564,0.3717948717948718,0.6266666666666667,0.36,0.5844247223049934,0.4981233171490723,0.5,0.5,0.6282051282051282,4.17948717948718,3.0,3194,612,0.20408163265306123,0.0,49,0.23943661971830985,0.014084507042253521,71,0.03529411764705882,0.047058823529411764,85,53,0.05660377358490566,38,0.687482147177956,0.687482147177956,1.0
learning_off,immediate,6,49,2,2,2,3,0,1,70,8,0,62,7,6,1,1,1,1,1,66,102,136,7,2,136,133,60,57,0.4411764705882353,0.4411764705882353,0.9779411764705882,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.0,0.32142857142857145,3.2777777777777777,0.2833333333333333,0.36666666666666664,0.5263157894736842,0.2982456140350877,0.600974774930355,0.5096875708505971,0.5147058823529411,0.5147058823529411,0.6333333333333333,3.590909090909091,3.0,2709,463,0.2571428571428571,0.08571428571428572,35,0.27450980392156865,0.09803921568627451,51,0.023529411764705882,0.03529411764705882,85,32,0.125,31,0.6925743316078428,0.6925743316078427,1.0
