time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
26,2,2,2,2,1,1,43,6,0,37,3,3,0,0,0,3,0,37,64,80,4,4,0.4136989201176736,0.43653510922734884,0.0,0.35833333333333334,network_ws,unchanged,12
27,3,3,3,3,1,1,46,9,0,37,6,5,1,1,0,3,0,37,67,83,3,4,0.40529546347165013,0.4342127868343553,0.0,0.38333333333333336,network_ws,unchanged,12
28,4,4,4,3,1,0,48,10,0,38,7,6,1,1,1,3,2,39,71,87,6,4,0.41302138307520053,0.4289336349928897,0.0,0.4166666666666667,network_ws,unchanged,12
29,1,1,1,1,1,1,47,7,0,40,4,4,0,0,1,3,2,41,72,88,8,3,0.42008028917963963,0.4333405130205178,0.0,0.4083333333333333,network_ws,unchanged,12
30,0,0,0,0,2,2,46,5,0,41,1,1,0,0,0,4,1,42,72,88,7,3,0.41540744318129563,0.43873353458544506,0.0,0.39166666666666666,network_ws,unchanged,12
31,3,3,3,3,1,1,48,6,0,42,3,3,0,0,0,3,1,43,74,91,4,4,0.4091970328604488,0.44352858524930044,0.0,0.4083333333333333,network_ws,unchanged,12
32,1,1,1,1,0,0,49,6,0,43,4,4,0,0,0,2,0,43,74,92,4,4,0.40670303329627244,0.4418089221566477,0.0,0.4083333333333333,network_ws,unchanged,12
33,1,1,1,0,1,0,49,4,0,45,3,1,2,2,0,1,1,44,75,93,4,3,0.4111241290108526,0.4358856460363755,0.0,0.4166666666666667,network_ws,unchanged,12
34,2,2,2,1,1,0,49,3,0,46,1,1,0,0,2,2,2,46,76,95,4,2,0.41535308313626207,0.43355213308502677,0.0,0.425,network_ws,unchanged,12
35,3,3,3,2,2,0,52,6,0,46,3,3,0,0,0,4,0,46,78,98,2,2,0.4206716058301478,0.43286494099931105,0.0,0.43333333333333335,network_ws,unchanged,12
36,2,2,2,2,0,0,54,6,0,48,5,4,1,1,0,2,0,46,80,100,3,4,0.4206716058301478,0.43527252285215917,0.0,0.45,network_ws,unchanged,12
37,2,2,2,3,1,2,55,7,0,48,5,5,0,0,1,2,1,47,81,102,5,3,0.42298038725842546,0.43206599192947176,0.0,0.4666666666666667,network_ws,unchanged,12
38,3,3,3,3,1,1,57,8,0,49,6,6,0,0,0,2,1,48,84,105,7,3,0.4182021250905638,0.4303453259244202,0.0,0.48333333333333334,network_ws,unchanged,12
39,2,2,2,1,3,2,59,8,0,51,4,4,0,0,0,4,0,48,86,107,8,2,0.41365251210186404,0.43337178195309445,0.0,0.49166666666666664,network_ws,unchanged,12
40,1,1,1,2,1,2,60,8,0,52,3,3,0,0,0,5,0,48,87,108,7,5,0.40844532066307443,0.43403222723725343,0.0,0.5,network_ws,unchanged,12
41,3,3,3,3,1,1,63,9,0,54,5,5,0,0,0,4,0,48,88,111,6,5,0.40366531601404515,0.436317622435884,0.0,0.525,network_ws,unchanged,12
42,0,0,0,0,1,1,62,6,0,56,3,3,0,0,0,3,1,49,88,111,6,5,0.4057006870486278,0.42892003692906805,0.0,0.525,network_ws,unchanged,12
43,2,2,2,1,3,2,64,5,0,59,1,1,0,0,0,4,0,49,90,113,5,3,0.40895777541757844,0.4321291683011536,0.0,0.5333333333333333,network_ws,unchanged,12
44,2,2,2,2,1,1,66,8,0,58,3,3,0,0,0,5,0,49,92,115,4,5,0.4072192385327182,0.42742763690323593,0.0,0.55,network_ws,unchanged,12
45,1,1,1,0,1,0,66,7,0,59,2,2,0,0,0,5,1,50,93,116,3,5,0.40932870700361534,0.43131666904202076,0.0,0.5583333333333333,network_ws,unchanged,12
46,1,1,1,0,1,0,67,3,0,64,1,0,1,1,0,2,0,50,93,117,3,5,0.411087076425664,0.43251183322187275,0.0,0.5583333333333333,network_ws,unchanged,12
47,2,2,2,3,1,1,68,4,0,64,3,3,0,0,1,2,1,51,94,119,2,3,0.41532328010433495,0.4303963660562038,0.0,0.575,network_ws,unchanged,12
48,0,0,0,1,0,1,68,5,0,63,4,4,0,0,0,2,0,51,94,119,3,3,0.41775839429837,0.4290828546780408,0.0,0.5666666666666667,network_ws,unchanged,12
49,1,1,1,0,1,0,69,3,0,66,1,1,0,0,0,2,0,51,94,120,4,2,0.4193472816532353,0.42571627345128743,0.0,0.575,network_ws,unchanged,12
0,36,36,36,22,14,0,36,36,0,0,22,22,0,0,0,14,0,0,36,36,0,0,0.4111142933156155,0.4489316826739915,0.0,0.3,network_ws,unchanged,13
1,3,3,3,3,0,0,39,39,0,0,25,25,0,0,0,14,0,0,39,39,22,14,0.4111142933156155,0.4489316826739915,0.0,0.325,network_ws,unchanged,13
2,2,2,2,2,0,0,41,27,0,14,18,15,3,3,0,9,0,0,41,41,25,14,0.4111142933156155,0.4489316826739915,0.0,0.3416666666666667,network_ws,unchanged,13
3,3,3,3,7,7,11,37,20,0,17,14,10,4,4,2,6,7,7,44,44,27,14,0.3942880729196426,0.4366114707591168,0.0,0.36666666666666664,network_ws,unchanged,13
4,0,0,0,3,4,7,33,21,0,12,11,10,1,1,4,10,4,11,44,44,15,7,0.3870284225431152,0.4369494487131178,0.0,0.30833333333333335,network_ws,unchanged,13
5,2,2,2,1,2,1,35,18,0,17,7,4,3,3,0,11,0,11,46,46,13,11,0.3931060071547589,0.4369494487131178,0.0,0.2916666666666667,network_ws,unchanged,13
6,1,1,1,1,2,2,29,10,0,19,3,2,1,1,3,7,7,18,47,47,11,13,0.3967748726820057,0.4469525396650766,0.0,0.3,network_ws,unchanged,13
7,2,2,2,1,1,0,28,7,0,21,2,2,0,0,1,5,3,21,48,49,5,8,0.4120528603474847,0.4510773341505784,0.0,0.25833333333333336,network_ws,unchanged,13
8,2,2,2,1,3,2,30,9,0,21,3,2,1,1,0,6,0,21,50,51,3,5,0.4072894090483589,0.45491855443019114,0.0,0.25,network_ws,unchanged,13
9,2,2,2,3,0,1,30,8,0,22,4,4,0,0,1,4,2,23,51,53,3,6,0.4173906785881652,0.4527892229789982,0.0,0.26666666666666666,network_ws,unchanged,13
10,2,2,2,1,1,0,32,7,0,25,5,4,1,1,0,2,0,23,53,55,5,4,0.41266822825062105,0.44861865023656144,0.0,0.26666666666666666,network_ws,unchanged,13
11,5,5,5,6,2,3,35,10,0,25,8,7,1,1,1,2,2,25,55,60,5,4,0.4111604455320421,0.4380665333525215,0.0,0.30833333333333335,network_ws,unchanged,13
12,4,4,4,4,0,0,38,12,0,26,10,10,0,0,1,2,1,26,59,64,10,3,0.40964730763773294,0.4454133556904216,0.0,0.325,network_ws,unchanged,13
13,3,3,3,3,2,2,40,11,0,29,8,7,1,1,0,3,1,27,61,67,11,3,0.41169369222725816,0.4454475879969088,0.0,0.3416666666666667,network_ws,unchanged,13
14,4,4,4,0,8,4,43,15,0,28,5,3,2,2,1,10,1,28,63,71,13,4,0.4008394620974273,0.4555348793980013,0.0,0.36666666666666664,network_ws,unchanged,13
15,3,3,3,3,5,4,44,17,0,27,5,3,2,2,2,13,2,30,65,74,7,10,0.401131114315697,0.4501711442339387,0.0,0.38333333333333336,network_ws,unchanged,13
16,1,1,1,2,0,1,42,11,0,31,5,5,0,0,2,7,3,33,66,75,6,15,0.4039080851021797,0.44818350632259124,0.0,0.375,network_ws,unchanged,13
17,0,0,0,2,0,2,39,8,0,31,6,4,2,2,0,3,3,36,66,75,5,13,0.41951223540947563,0.4396484603892064,0.0,0.35,network_ws,unchanged,13
18,3,3,3,3,1,1,39,6,0,33,5,5,0,0,2,1,3,39,68,78,7,5,0.4179235633813976,0.44770781740136634,0.0,0.35,network_ws,unchanged,13
19,3,3,3,3,0,0,42,7,0,35,6,6,0,0,0,1,0,39,71,81,7,1,0.4157329110344295,0.45094862559791926,0.0,0.35,network_ws,unchanged,13
20,4,4,4,4,3,0,46,8,0,38,7,7,0,0,0,4,0,39,75,85,8,1,0.40733263345002296,0.45832561969692304,0.0,0.38333333333333336,network_ws,unchanged,13
21,2,2,2,1,2,1,47,7,0,40,5,5,0,0,0,5,1,40,76,87,10,4,0.4038909074976296,0.4515258078411672,0.0,0.4,network_ws,unchanged,13
22,2,2,2,2,2,2,49,11,0,38,5,3,2,2,0,7,0,40,77,89,8,5,0.3976066000470549,0.4520886059838621,0.0,0.4083333333333333,network_ws,unchanged,13
23,1,1,1,1,0,0,47,8,0,39,4,3,1,1,1,4,3,43,77,90,7,7,0.39610859789653247,0.4520886059838621,0.0,0.4166666666666667,network_ws,unchanged,13
24,1,1,1,1,0,0,46,5,0,41,3,2,1,1,1,2,2,45,78,91,4,4,0.40399237212490396,0.45427800243682553,0.0,0.4,network_ws,unchanged,13
25,6,6,6,5,2,1,49,8,0,41,6,6,0,0,1,2,3,48,82,97,4,2,0.4103707667485624,0.45087601333750477,0.0,0.43333333333333335,network_ws,unchanged,13
26,1,1,1,1,1,1,50,9,0,41,6,6,0,0,0,3,0,48,82,98,7,2,0.41484039861074806,0.45516150085711626,0.0,0.4166666666666667,network_ws,unchanged,13
27,2,2,2,1,2,1,52,8,0,44,3,2,1,1,0,5,0,48,83,100,7,3,0.411159744282129,0.4527079372606915,0.0,0.43333333333333335,network_ws,unchanged,13
28,0,0,0,0,3,3,49,8,0,41,2,1,1,1,1,6,3,51,83,100,7,5,0.4029013714237882,0.45314924808849105,0.0,0.43333333333333335,network_ws,unchanged,13
29,3,3,3,3,0,0,51,7,0,44,3,3,0,0,0,4,1,52,83,103,2,6,0.40633225955392505,0.4539797245488941,0.0,0.43333333333333335,network_ws,unchanged,13
30,2,2,2,2,2,2,52,10,0,42,5,5,0,0,0,5,1,53,84,105,4,5,0.40356945046095677,0.453948958508267,0.0,0.44166666666666665,network_ws,unchanged,13
31,5,5,5,4,1,0,57,10,0,47,7,6,1,1,0,3,0,53,86,110,5,5,0.41066064509994754,0.4569195265614639,0.0,0.475,network_ws,unchanged,13
32,2,2,2,0,3,1,59,8,0,51,4,4,0,0,0,4,0,53,87,112,9,3,0.4025509413617802,0.4455907864003283,0.0,0.49166666666666664,network_ws,unchanged,13
33,2,2,2,2,2,2,61,8,0,53,2,2,0,0,0,6,0,53,88,114,6,6,0.4015755597145328,0.4411163698048088,0.0,0.5083333333333333,network_ws,unchanged,13
34,0,0,0,0,2,2,60,9,0,51,2,2,0,0,0,7,1,54,88,114,6,6,0.3945493387595837,0.4382371934551844,0.0,0.5083333333333333,network_ws,unchanged,13
35,1,1,1,0,1,0,61,4,0,57,0,0,0,0,0,4,0,54,88,115,2,7,0.3987725205970457,0.44676567401598305,0.0,0.5083333333333333,network_ws,unchanged,13
36,3,3,3,5,0,2,63,6,0,57,5,5,0,0,0,1,1,55,90,118,2,5,0.39935351588947815,0.4437888398690968,0.0,0.5333333333333333,network_ws,unchanged,13
37,0,0,0,0,0,0,63,5,0,58,5,5,0,0,0,0,0,55,90,118,5,3,0.4060042478427578,0.44250063842201576,0.0,0.525,network_ws,unchanged,13
38,1,1,1,1,1,1,64,4,0,60,3,1,2,2,0,1,0,55,90,119,5,1,0.4060042478427578,0.4375357825502083,0.0,0.5333333333333333,network_ws,unchanged,13
39,1,1,1,0,2,1,63,4,0,59,1,1,0,0,2,3,2,57,90,120,6,1,0.40557557521860677,0.4439279894847286,0.0,0.5416666666666666,network_ws,unchanged,13
40,3,3,3,3,0,0,66,5,0,61,3,3,0,0,0,2,0,57,92,123,1,3,0.4113331707693761,0.44534104361945703,0.0,0.55,network_ws,unchanged,13
41,3,2,2,3,0,1,69,8,1,60,6,6,0,0,0,2,0,57,92,126,4,3,0.40894710838203274,0.44674853515764784,0.0,0.575,network_ws,unchanged,13
42,2,2,2,1,1,0,70,5,1,64,4,4,0,0,0,1,1,58,93,128,6,2,0.41393130783557985,0.44674853515764784,0.0,0.5916666666666667,network_ws,unchanged,13
43,3,3,3,2,3,2,73,9,1,63,5,3,2,2,0,4,0,58,96,131,7,1,0.4027749195702847,0.44637648315777423,0.0,0.6083333333333333,network_ws,unchanged,13
44,0,0,0,0,1,1,71,7,1,63,3,2,1,1,2,4,2,60,96,131,6,4,0.403146979758529,0.44855963067411786,0.0,0.6083333333333333,network_ws,unchanged,13
45,0,1,1,1,0,0,70,5,0,65,2,1,1,1,1,3,1,61,97,131,3,5,0.409457115744437,0.44855963067411786,0.0,0.5916666666666667,network_ws,unchanged,13
46,2,2,2,2,2,2,69,5,0,64,3,3,0,0,1,2,3,64,97,133,3,4,0.41555664719233293,0.44633752200960025,0.0,0.6,network_ws,unchanged,13
47,3,3,3,4,1,1,72,9,0,63,7,6,1,1,0,3,0,64,98,136,3,3,0.4211917335483012,0.449191015211118,0.0,0.6,network_ws,unchanged,13
48,3,3,3,2,1,0,74,9,0,65,6,6,0,0,1,4,1,65,99,139,7,3,0.414820362075007,0.449191015211118,0.0,0.625,network_ws,unchanged,13
49,2,2,2,1,2,1,75,7,0,68,3,3,0,0,0,4,1,66,99,141,8,4,0.413887223742063,0.4517831326754445,0.0,0.6333333333333333,network_ws,unchanged,13
0,34,34,34,24,14,0,34,34,0,0,24,24,0,0,0,14,0,0,34,34,0,0,0.4024711501363797,0.43948027964816594,0.0,0.2833333333333333,network_ws,unchanged,14
1,5,5,5,5,0,0,39,39,0,0,29,29,0,0,0,14,0,0,39,39,24,14,0.4024711501363797,0.43948027964816594,0.0,0.325,network_ws,unchanged,14
2,3,3,3,3,0,0,42,28,0,14,24,20,4,4,0,6,0,0,42,42,29,14,0.4024711501363797,0.43948027964816594,0.0,0.35,network_ws,unchanged,14
3,1,1,1,7,3,9,36,22,0,14,19,15,4,4,4,4,7,7,43,43,32,14,0.3879602521007979,0.42494198401002997,0.0,0.35833333333333334,network_ws,unchanged,14
4,4,4,4,4,6,6,37,23,0,14,15,11,4,4,3,8,3,10,47,47,19,4,0.38277797637373945,0.430078347863955,0.0,0.3333333333333333,network_ws,unchanged,14
5,1,1,1,1,2,2,35,16,0,19,7,5,2,2,3,9,3,13,47,48,17,9,0.38302266814252645,0.42828594946371196,0.0,0.31666666666666665,network_ws,unchanged,14
6,2,2,2,1,2,1,35,12,0,23,4,2,2,2,0,8,2,15,49,50,12,11,0.39255582221504676,0.43958275724644624,0.0,0.30833333333333335,network_ws,unchanged,14
7,3,3,3,2,3,2,36,9,0,27,3,3,0,0,2,6,2,17,52,53,6,10,0.3884974656262223,0.4378310469169239,0.0,0.31666666666666665,network_ws,unchanged,14
8,2,2,2,1,2,1,36,9,0,27,4,3,1,1,0,5,2,19,53,55,4,7,0.3950122535537719,0.43136530546176655,0.0,0.31666666666666665,network_ws,unchanged,14
9,0,0,0,1,1,2,34,5,0,29,3,2,1,1,1,2,2,21,53,55,4,7,0.4000572187794565,0.43716155820478686,0.0,0.3,network_ws,unchanged,14
10,1,1,1,2,1,2,34,7,0,27,4,3,1,1,1,3,1,22,54,56,4,6,0.40756338965563005,0.43214194401665984,0.0,0.2916666666666667,network_ws,unchanged,14
11,0,0,0,0,0,0,32,4,0,28,3,2,1,1,1,1,2,24,54,56,4,4,0.40613632869304184,0.4404302628140176,0.0,0.2833333333333333,network_ws,unchanged,14
12,5,5,5,4,1,0,36,6,0,30,5,4,1,1,1,1,1,25,58,61,3,2,0.40906682499479086,0.43756882127807056,0.0,0.30833333333333335,network_ws,unchanged,14
13,2,2,2,2,0,0,37,7,0,30,6,6,0,0,1,1,1,26,59,63,6,2,0.40910157043182266,0.43750970618160356,0.0,0.31666666666666665,network_ws,unchanged,14
14,2,1,1,1,0,0,39,6,1,32,5,3,2,2,0,1,0,26,59,65,6,1,0.4081380111301846,0.43750970618160356,0.0,0.325,network_ws,unchanged,14
15,5,5,5,5,0,0,41,7,1,33,7,6,1,1,2,0,3,29,63,70,7,1,0.40161184090002394,0.43706542900803974,0.0,0.36666666666666664,network_ws,unchanged,14
16,2,2,2,3,2,1,42,9,1,32,9,8,1,1,1,2,1,30,64,72,8,0,0.40550382038864513,0.44210409228029096,0.0,0.35833333333333334,network_ws,unchanged,14
17,2,2,2,2,0,0,44,6,1,37,6,5,1,1,0,2,0,30,66,74,9,2,0.40597046020620364,0.44210409228029096,0.0,0.36666666666666664,network_ws,unchanged,14
18,2,2,2,2,6,5,46,11,1,34,5,4,1,1,0,8,0,30,67,76,10,2,0.40153934180957307,0.44210409228029096,0.0,0.38333333333333336,network_ws,unchanged,14
19,4,4,4,4,1,0,48,12,1,35,7,6,1,1,0,7,2,32,70,80,7,8,0.39133202797786837,0.43948027964816594,0.0,0.4166666666666667,network_ws,unchanged,14
20,3,3,3,3,1,1,50,11,1,38,7,7,0,0,1,5,1,33,72,83,8,7,0.38551237145174216,0.4437480589158738,0.0,0.425,network_ws,unchanged,14
21,0,0,0,0,1,1,49,7,1,41,5,3,2,2,0,2,1,34,72,83,9,8,0.39181988375563326,0.4378035556203785,0.0,0.4166666666666667,network_ws,unchanged,14
22,1,1,1,1,0,0,49,5,1,43,3,1,2,2,1,2,1,35,72,84,7,3,0.39510226829136863,0.4355347114683953,0.0,0.4166666666666667,network_ws,unchanged,14
23,0,0,0,0,1,1,47,2,1,44,1,1,0,0,1,1,2,37,72,84,4,2,0.397051602007441,0.43125887980305555,0.0,0.4083333333333333,network_ws,unchanged,14
24,1,1,1,1,1,1,48,3,1,44,1,1,0,0,0,2,0,37,72,85,1,2,0.3986475521552178,0.4376239189931139,0.0,0.4,network_ws,unchanged,14
25,1,1,1,1,1,1,49,5,1,43,2,2,0,0,0,3,0,37,73,86,2,2,0.40016677591964817,0.43989276314509707,0.0,0.4083333333333333,network_ws,unchanged,14
26,5,5,5,4,2,0,54,8,1,45,5,5,0,0,0,4,0,37,75,91,2,3,0.40104088297933466,0.43989276314509707,0.0,0.45,network_ws,unchanged,14
27,1,1,1,1,0,0,55,8,1,46,6,5,1,1,0,3,0,37,75,92,6,4,0.39838452627455123,0.43821990990907306,0.0,0.4583333333333333,network_ws,unchanged,14
28,1,1,1,1,0,0,54,4,1,49,4,2,2,2,1,0,2,39,75,93,6,3,0.40027174382584024,0.4360918377891094,0.0,0.4666666666666667,network_ws,unchanged,14
29,1,1,1,0,1,0,54,2,1,51,1,1,0,0,1,1,1,40,76,94,6,2,0.4001392771111311,0.4356572938508901,0.0,0.4583333333333333,network_ws,unchanged,14
30,3,3,3,3,2,2,57,6,1,50,3,3,0,0,0,3,0,40,79,97,2,1,0.4006096974150846,0.4365511786011615,0.0,0.475,network_ws,unchanged,14
31,3,3,3,2,4,2,60,10,1,49,5,5,0,0,0,6,0,40,82,100,4,3,0.39845088506779447,0.43867925072112524,0.0,0.5,network_ws,unchanged,14
32,2,2,2,2,2,1,62,10,1,51,6,4,2,2,0,6,0,40,84,102,5,7,0.3981455390486102,0.4373878631001597,0.0,0.5166666666666667,network_ws,unchanged,14
33,1,1,1,0,1,0,61,8,1,52,2,2,0,0,2,7,2,42,85,103,7,8,0.3992072950214948,0.4324612251888407,0.0,0.525,network_ws,unchanged,14
34,3,3,3,4,0,1,60,7,1,52,5,4,1,1,0,3,4,46,87,106,4,7,0.40173156572232244,0.4324612251888407,0.0,0.5333333333333333,network_ws,unchanged,14
35,0,0,0,0,1,1,59,5,1,53,4,4,0,0,1,1,1,47,87,106,6,3,0.39931248812185216,0.4452600580683875,0.0,0.5,network_ws,unchanged,14
36,2,2,2,1,1,0,61,5,1,55,3,1,2,2,0,2,0,47,88,108,4,2,0.4027424208874475,0.44433191133565697,0.0,0.5083333333333333,network_ws,unchanged,14
37,1,1,1,1,2,2,60,6,1,53,2,2,0,0,2,4,2,49,89,109,5,2,0.3972888527652924,0.44433191133565697,0.0,0.5166666666666667,network_ws,unchanged,14
38,2,3,3,2,1,0,61,6,0,55,3,3,0,0,0,3,1,50,90,111,2,4,0.40530962950422816,0.43353385776399395,0.0,0.5166666666666667,network_ws,unchanged,14
39,1,1,1,2,1,1,62,6,0,56,4,4,0,0,0,3,0,50,90,112,4,4,0.40136107178500263,0.44152713958601597,0.0,0.5166666666666667,network_ws,unchanged,14
40,1,1,1,1,0,0,62,5,0,57,4,3,1,1,0,2,1,51,91,113,5,4,0.4036768611185259,0.4388557931681029,0.0,0.525,network_ws,unchanged,14
41,1,1,1,1,0,0,61,2,0,59,2,2,0,0,1,0,2,53,91,114,5,2,0.396036013654334,0.44135984061499395,0.0,0.525,network_ws,unchanged,14
42,0,0,0,0,0,0,61,1,0,60,1,1,0,0,0,0,0,53,91,114,4,1,0.3975379400765121,0.4396451373310487,0.0,0.5083333333333333,network_ws,unchanged,14
43,1,1,1,0,1,0,62,2,0,60,1,0,1,1,0,1,0,53,91,115,2,0,0.3974826443847014,0.4423164837489618,0.0,0.5166666666666667,network_ws,unchanged,14
44,2,2,2,2,1,0,63,3,0,60,2,2,0,0,1,2,1,54,92,117,1,1,0.3997107436341936,0.4398124363020708,0.0,0.5333333333333333,network_ws,unchanged,14
45,1,1,1,1,0,0,64,3,0,61,3,3,0,0,0,1,0,54,93,118,2,2,0.40303745850233774,0.43948027964816594,0.0,0.5333333333333333,network_ws,unchanged,14
46,0,0,0,1,0,1,64,4,0,60,4,2,2,2,0,1,0,54,93,118,3,2,0.4053565913280754,0.4370385321933457,0.0,0.5333333333333333,network_ws,unchanged,14
47,4,4,4,4,1,0,66,5,0,61,5,5,0,0,2,1,2,56,96,122,4,1,0.4053565913280754,0.4370385321933457,0.0,0.5666666666666667,network_ws,unchanged,14
48,0,0,0,1,1,2,66,7,0,59,6,5,1,1,0,2,0,56,96,122,6,1,0.40710589217694004,0.44045571534906947,0.0,0.55,network_ws,unchanged,14
49,1,1,1,1,0,0,66,3,0,63,2,2,0,0,1,1,1,57,96,123,6,2,0.40710589217694004,0.4428974628038897,0.0,0.5583333333333333,network_ws,unchanged,14
0,33,33,33,24,11,0,33,33,0,0,24,24,0,0,0,11,0,0,33,33,0,0,0.41938228378494696,0.45186787322038224,0.0,0.275,network_ws,unchanged,15
1,1,1,1,1,0,0,34,34,0,0,25,25,0,0,0,11,0,0,34,34,24,11,0.41938228378494696,0.45186787322038224,0.0,0.2833333333333333,network_ws,unchanged,15
2,2,2,2,1,1,0,36,25,0,11,19,14,5,5,0,7,0,0,36,36,25,11,0.41938228378494696,0.45186787322038224,0.0,0.3,network_ws,unchanged,15
3,1,1,1,4,4,7,30,15,0,15,10,6,4,4,3,5,7,7,37,37,26,12,0.40578785566493214,0.4412029540403307,0.0,0.30833333333333335,network_ws,unchanged,15
4,3,3,3,2,7,6,29,17,0,12,7,6,1,1,4,10,4,11,40,40,10,5,0.3971670545019243,0.44722645079397216,0.0,0.275,network_ws,unchanged,15
5,2,2,2,2,0,0,30,15,0,15,7,4,3,3,1,8,1,12,42,42,8,12,0.40530033252001824,0.44722645079397216,0.0,0.25833333333333336,network_ws,unchanged,15
6,3,3,3,4,0,1,28,9,0,19,6,6,0,0,3,3,5,17,45,45,8,11,0.4181465270677254,0.4538463696981025,0.0,0.275,network_ws,unchanged,15
7,5,5,5,6,4,3,30,13,0,17,11,10,1,1,0,4,3,20,49,50,8,7,0.4335180991838759,0.44713401550118115,0.0,0.275,network_ws,unchanged,15
8,3,3,3,3,1,1,33,13,0,20,10,9,1,1,0,5,0,20,52,53,12,4,0.4224592261849127,0.4548966814108028,0.0,0.275,network_ws,unchanged,15
9,2,2,2,2,3,3,34,13,0,21,7,5,2,2,1,6,1,21,54,55,13,5,0.41614403771521064,0.4590384117193474,0.0,0.2916666666666667,network_ws,unchanged,15
10,5,5,5,2,4,1,37,12,0,25,4,4,0,0,2,8,2,23,59,60,11,8,0.40585732497761917,0.4557096785619935,0.0,0.325,network_ws,unchanged,15
11,1,1,1,1,1,1,37,10,0,27,3,3,0,0,0,7,1,24,60,61,7,8,0.40790793939571046,0.4445324565757647,0.0,0.31666666666666665,network_ws,unchanged,15
12,2,2,2,3,2,3,37,8,0,29,4,4,0,0,0,4,2,26,62,63,5,8,0.41004754730249043,0.44499669233648936,0.0,0.325,network_ws,unchanged,15
13,4,4,4,5,2,2,40,11,0,29,8,8,0,0,0,4,1,27,66,67,6,7,0.4107436890826313,0.4478640486045933,0.0,0.3416666666666667,network_ws,unchanged,15
14,4,4,4,5,1,2,44,14,0,30,10,10,0,0,0,5,0,27,67,71,9,5,0.4090261715320272,0.45209072537651807,0.0,0.36666666666666664,network_ws,unchanged,15
15,1,1,1,1,0,0,44,10,0,34,8,6,2,2,0,3,1,28,68,72,13,5,0.4071252263757458,0.45238676994857296,0.0,0.375,network_ws,unchanged,15
16,4,4,4,4,2,1,45,6,0,39,5,5,0,0,2,2,3,31,72,76,11,3,0.4050783267050919,0.453226795408319,0.0,0.4,network_ws,unchanged,15
17,2,2,2,1,3,2,47,9,0,38,5,5,0,0,0,5,0,31,74,78,10,3,0.40455436042613907,0.45003988795646577,0.0,0.39166666666666666,network_ws,unchanged,15
18,3,3,3,2,2,0,50,9,0,41,4,3,1,1,0,6,0,31,77,81,6,5,0.40866764370208253,0.45003988795646577,0.0,0.4166666666666667,network_ws,unchanged,15
19,1,1,1,0,4,3,49,10,0,39,3,2,1,1,1,8,2,33,78,82,7,7,0.40896530175253637,0.44653802350515576,0.0,0.425,network_ws,unchanged,15
20,2,2,2,2,2,2,47,6,0,41,1,1,0,0,1,5,4,37,79,84,3,9,0.41492053647713184,0.45192638439993255,0.0,0.425,network_ws,unchanged,15
21,3,3,3,2,3,2,50,10,0,40,3,3,0,0,0,7,0,37,81,87,4,8,0.4146307697249135,0.458570960475083,0.0,0.4166666666666667,network_ws,unchanged,15
22,3,2,2,1,1,0,52,7,1,44,3,3,0,0,0,4,1,38,82,90,4,9,0.4204360176143117,0.4593646604657696,0.0,0.44166666666666665,network_ws,unchanged,15
23,2,3,3,3,2,2,54,9,0,45,4,4,0,0,0,5,0,38,85,92,5,6,0.41539987807764744,0.4544196021811893,0.0,0.45,network_ws,unchanged,15
24,2,2,2,2,2,2,54,10,0,44,5,5,0,0,0,5,2,40,86,94,6,6,0.4123141269357397,0.44534841042991297,0.0,0.4666666666666667,network_ws,unchanged,15
25,1,1,1,0,1,0,54,7,0,47,3,2,1,1,0,4,1,41,86,95,6,5,0.4102674733950475,0.4518893228175192,0.0,0.4583333333333333,network_ws,unchanged,15
26,0,0,0,0,0,0,52,3,0,49,1,0,1,1,1,2,2,43,86,95,5,5,0.40845607469844986,0.4548116622842232,0.0,0.45,network_ws,unchanged,15
27,1,1,1,1,1,1,51,2,0,49,1,1,0,0,1,1,2,45,87,96,2,3,0.4130525301158073,0.4576680217212075,0.0,0.44166666666666665,network_ws,unchanged,15
28,4,4,4,5,0,1,55,7,0,48,6,6,0,0,0,1,0,45,90,100,1,2,0.4182175465123793,0.4533826242939564,0.0,0.4583333333333333,network_ws,unchanged,15
29,1,1,1,1,1,0,56,6,0,50,6,6,0,0,0,1,0,45,90,101,6,1,0.4220912759126037,0.45310302837495803,0.0,0.4666666666666667,network_ws,unchanged,15
30,3,3,3,2,1,0,59,5,0,54,4,3,1,1,0,2,0,45,92,104,7,2,0.41986388298485733,0.4505230667746179,0.0,0.49166666666666664,network_ws,unchanged,15
31,2,2,2,1,4,3,60,7,0,53,3,3,0,0,1,4,1,46,92,106,8,2,0.40896544551236064,0.4498340627661318,0.0,0.5083333333333333,network_ws,unchanged,15
32,3,3,3,2,1,0,63,8,0,55,4,3,1,1,0,4,0,46,93,109,4,6,0.4088850019241976,0.4474638758822013,0.0,0.525,network_ws,unchanged,15
33,1,1,1,1,2,2,63,8,0,55,3,3,0,0,1,5,1,47,94,110,5,6,0.40898207110666973,0.4470574568457817,0.0,0.5333333333333333,network_ws,unchanged,15
