time,expected_wait_d,expected_wait_e,scenario,seed
57,2.884566838783706,2.9299196787148594,wait_learning,1
58,2.879948364888124,2.940963855421687,wait_learning,1
59,2.896514629948365,2.923694779116466,wait_learning,1
60,2.9090361445783133,2.9505020080321285,wait_learning,1
61,2.916361788617886,2.9363821138211383,wait_learning,1
62,2.9070987654320986,2.9587448559670784,wait_learning,1
63,2.9335390946502056,2.9710905349794237,wait_learning,1
64,2.942479674796748,2.9566056910569105,wait_learning,1
65,2.9519547325102877,2.971604938271605,wait_learning,1
0,3.0,3.0,wait_no_outcomes,1
1,2.9523809523809526,3.0,wait_no_outcomes,1
2,2.9166666666666665,2.9444444444444446,wait_no_outcomes,1
3,2.9053030303030303,2.924242424242424,wait_no_outcomes,1
4,2.7895833333333333,2.90625,wait_no_outcomes,1
5,2.852222222222222,2.9138888888888888,wait_no_outcomes,1
6,2.8631944444444444,2.904513888888889,wait_no_outcomes,1
7,2.8316666666666666,2.878333333333333,wait_no_outcomes,1
8,2.8265873015873018,2.8857142857142857,wait_no_outcomes,1
9,2.792,2.8659999999999997,wait_no_outcomes,1
10,2.7827619047619048,2.8689999999999998,wait_no_outcomes,1
11,2.8184948979591837,2.870238095238095,wait_no_outcomes,1
12,2.792629551820728,2.8546568627450983,wait_no_outcomes,1
13,2.772585034013605,2.8521428571428573,wait_no_outcomes,1
14,2.784942084942085,2.8373873873873876,wait_no_outcomes,1
15,2.7899107142857145,2.8491666666666666,wait_no_outcomes,1
16,2.794374731874732,2.8383204633204633,wait_no_outcomes,1
17,2.791180083144369,2.846371882086168,wait_no_outcomes,1
18,2.7982619047619046,2.837214285714286,wait_no_outcomes,1
19,2.813265306122449,2.8096695821185618,wait_no_outcomes,1
20,2.820656028368794,2.811246200607903,wait_no_outcomes,1
21,2.818126684636119,2.8319856244384547,wait_no_outcomes,1
22,2.790234126984127,2.8228809523809524,wait_no_outcomes,1
23,2.83089013383131,2.8498366013071896,wait_no_outcomes,1
24,2.8380385487528343,2.8499149659863945,wait_no_outcomes,1
25,2.814197892271663,2.8553083528493364,wait_no_outcomes,1
26,2.8048611111111112,2.8370484400656815,wait_no_outcomes,1
27,2.8162126715092817,2.8495762711864407,wait_no_outcomes,1
28,2.8164715608465607,2.8550992063492067,wait_no_outcomes,1
29,2.829795534032822,2.86408393866021,wait_no_outcomes,1
30,2.840659340659341,2.869065934065934,wait_no_outcomes,1
31,2.8447111631537862,2.8429352068696327,wait_no_outcomes,1
32,2.872300469483568,2.8530181086519115,wait_no_outcomes,1
33,2.826831501831502,2.8436996336996336,wait_no_outcomes,1
34,2.8334677419354835,2.8588709677419355,wait_no_outcomes,1
35,2.8478753306878306,2.8669312169312167,wait_no_outcomes,1
36,2.847571428571429,2.8363095238095237,wait_no_outcomes,1
37,2.8349179536679534,2.831845238095238,wait_no_outcomes,1
38,2.831641462891463,2.841811454311454,wait_no_outcomes,1
39,2.8444078947368423,2.8513157894736842,wait_no_outcomes,1
40,2.8401490776490776,2.828458815958816,wait_no_outcomes,1
41,2.868565400843882,2.8512658227848102,wait_no_outcomes,1
42,2.9175559380378657,2.85197934595525,wait_no_outcomes,1
43,2.8745789779326363,2.855284552845528,wait_no_outcomes,1
44,2.8867913832199545,2.861578798185941,wait_no_outcomes,1
45,2.853613945578231,2.8383786848072563,wait_no_outcomes,1
46,2.852891156462585,2.820861678004535,wait_no_outcomes,1
47,2.8617830086580085,2.864042207792208,wait_no_outcomes,1
48,2.885866402116402,2.878227513227513,wait_no_outcomes,1
49,2.8742382776865534,2.865982484948002,wait_no_outcomes,1
50,2.890924369747899,2.8708683473389356,wait_no_outcomes,1
51,2.889859943977591,2.884593837535014,wait_no_outcomes,1
52,2.888949579831933,2.892254901960784,wait_no_outcomes,1
53,2.9147899159663866,2.9123529411764704,wait_no_outcomes,1
54,2.914005602240896,2.914803921568627,wait_no_outcomes,1
55,2.9135014005602238,2.914803921568627,wait_no_outcomes,1
56,2.9255742296918767,2.9273529411764705,wait_no_outcomes,1
57,2.9255742296918767,2.9399019607843138,wait_no_outcomes,1
58,2.9287254901960784,2.9535294117647055,wait_no_outcomes,1
59,2.927156862745098,2.958627450980392,wait_no_outcomes,1
60,2.9258823529411764,2.9659803921568626,wait_no_outcomes,1
61,2.929705882352941,2.9659803921568626,wait_no_outcomes,1
62,2.929705882352941,2.9659803921568626,wait_no_outcomes,1
63,2.9549999999999996,2.968921568627451,wait_no_outcomes,1
64,2.9549999999999996,2.973823529411765,wait_no_outcomes,1
65,2.9657843137254902,2.9797058823529414,wait_no_outcomes,1
0,3.0,3.0,followup_12,1
1,3.0,3.0,followup_12,1
2,3.0,3.0,followup_12,1
3,3.0,3.0,followup_12,1
4,3.0,3.0,followup_12,1
5,3.0,3.0,followup_12,1
6,3.0,3.0,followup_12,1
7,3.0,3.0,followup_12,1
8,3.0,3.0,followup_12,1
9,3.0,3.0,followup_12,1
10,3.0,3.0,followup_12,1
11,3.0,3.0,followup_12,1
12,3.0,3.0,followup_12,1
13,3.0,3.0,followup_12,1
14,3.0,3.0,followup_12,1
15,3.0,3.0,followup_12,1
16,3.0,3.0,followup_12,1
17,3.0,3.0,followup_12,1
18,3.0,3.0,followup_12,1
19,3.0,3.0,followup_12,1
20,3.0,3.0,followup_12,1
21,3.0,3.0,followup_12,1
22,3.0,3.0,followup_12,1
23,3.0,3.0,followup_12,1
24,3.0,3.0,followup_12,1
25,3.0,3.0,followup_12,1
26,3.0,3.0,followup_12,1
27,3.0,3.0,followup_12,1
28,3.0,3.0,followup_12,1
29,3.0,3.0,followup_12,1
30,3.0,3.0,followup_12,1
31,3.0,3.0,followup_12,1
32,3.0,3.0,followup_12,1
33,3.0,3.0,followup_12,1
34,3.0,3.0,followup_12,1
35,3.0,3.0,followup_12,1
36,3.0,3.0,followup_12,1
37,3.0,3.0,followup_12,1
38,3.0,3.0,followup_12,1
39,3.0,3.0,followup_12,1
40,3.0,3.0,followup_12,1
41,3.0,3.0,followup_12,1
42,3.0,3.0,followup_12,1
43,3.0,3.0,followup_12,1
44,3.0,3.0,followup_12,1
45,3.0,3.0,followup_12,1
46,3.0,3.0,followup_12,1
47,3.0,3.0,followup_12,1
48,3.0,3.0,followup_12,1
49,3.0,3.0,followup_12,1
50,3.0,3.0,followup_12,1
51,3.0,3.0,followup_12,1
52,3.0,3.0,followup_12,1
53,3.0,3.0,followup_12,1
0,3.0,3.0,followup_48,1
1,3.0,3.0,followup_48,1
2,3.0,3.0,followup_48,1
3,3.0,3.0,followup_48,1
4,3.0,3.0,followup_48,1
5,3.0,3.0,followup_48,1
6,3.0,3.0,followup_48,1
7,3.0,3.0,followup_48,1
8,3.0,3.0,followup_48,1
9,3.0,3.0,followup_48,1
10,3.0,3.0,followup_48,1
11,3.0,3.0,followup_48,1
12,3.0,3.0,followup_48,1
13,3.0,3.0,followup_48,1
14,3.0,3.0,followup_48,1
15,3.0,3.0,followup_48,1
16,3.0,3.0,followup_48,1
17,3.0,3.0,followup_48,1
18,3.0,3.0,followup_48,1
19,3.0,3.0,followup_48,1
20,3.0,3.0,followup_48,1
21,3.0,3.0,followup_48,1
22,3.0,3.0,followup_48,1
23,3.0,3.0,followup_48,1
24,3.0,3.0,followup_48,1
25,3.0,3.0,followup_48,1
26,3.0,3.0,followup_48,1
27,3.0,3.0,followup_48,1
28,3.0,3.0,followup_48,1
29,3.0,3.0,followup_48,1
30,3.0,3.0,followup_48,1
31,3.0,3.0,followup_48,1
32,3.0,3.0,followup_48,1
33,3.0,3.0,followup_48,1
34,3.0,3.0,followup_48,1
35,3.0,3.0,followup_48,1
36,3.0,3.0,followup_48,1
37,3.0,3.0,followup_48,1
38,3.0,3.0,followup_48,1
39,3.0,3.0,followup_48,1
40,3.0,3.0,followup_48,1
41,3.0,3.0,followup_48,1
42,3.0,3.0,followup_48,1
43,3.0,3.0,followup_48,1
44,3.0,3.0,followup_48,1
45,3.0,3.0,followup_48,1
46,3.0,3.0,followup_48,1
47,3.0,3.0,followup_48,1
48,3.0,3.0,followup_48,1
49,3.0,3.0,followup_48,1
50,3.0,3.0,followup_48,1
51,3.0,3.0,followup_48,1
52,3.0,3.0,followup_48,1
53,3.0,3.0,followup_48,1
54,3.0,3.0,followup_48,1
55,3.0,3.0,followup_48,1
56,3.0,3.0,followup_48,1
57,3.0,3.0,followup_48,1
58,3.0,3.0,followup_48,1
59,3.0,3.0,followup_48,1
60,3.0,3.0,followup_48,1
61,3.0,3.0,followup_48,1
62,3.0,3.0,followup_48,1
63,3.0,3.0,followup_48,1
64,3.0,3.0,followup_48,1
65,3.0,3.0,followup_48,1
66,3.0,3.0,followup_48,1
67,3.0,3.0,followup_48,1
68,3.0,3.0,followup_48,1
69,3.0,3.0,followup_48,1
70,3.0,3.0,followup_48,1
71,3.0,3.0,followup_48,1
72,3.0,3.0,followup_48,1
73,3.0,3.0,followup_48,1
74,3.0,3.0,followup_48,1
75,3.0,3.0,followup_48,1
76,3.0,3.0,followup_48,1
77,3.0,3.0,followup_48,1
78,3.0,3.0,followup_48,1
79,3.0,3.0,followup_48,1
80,3.0,3.0,followup_48,1
81,3.0,3.0,followup_48,1
82,3.0,3.0,followup_48,1
83,3.0,3.0,followup_48,1
84,3.0,3.0,followup_48,1
85,3.0,3.0,followup_48,1
86,3.0,3.0,followup_48,1
87,3.0,3.0,followup_48,1
88,3.0,3.0,followup_48,1
89,3.0,3.0,followup_48,1
0,3.0,3.0,spacing_3,1
1,3.0,3.0,spacing_3,1
2,3.0,3.0,spacing_3,1
3,3.0,3.0,spacing_3,1
4,3.0,3.0,spacing_3,1
5,3.0,3.0,spacing_3,1
6,3.0,3.0,spacing_3,1
7,3.0,3.0,spacing_3,1
8,3.0,3.0,spacing_3,1
9,3.0,3.0,spacing_3,1
10,3.0,3.0,spacing_3,1
11,3.0,3.0,spacing_3,1
12,3.0,3.0,spacing_3,1
13,3.0,3.0,spacing_3,1
14,3.0,3.0,spacing_3,1
15,3.0,3.0,spacing_3,1
16,3.0,3.0,spacing_3,1
17,3.0,3.0,spacing_3,1
18,3.0,3.0,spacing_3,1
19,3.0,3.0,spacing_3,1
20,3.0,3.0,spacing_3,1
21,3.0,3.0,spacing_3,1
22,3.0,3.0,spacing_3,1
23,3.0,3.0,spacing_3,1
24,3.0,3.0,spacing_3,1
25,3.0,3.0,spacing_3,1
26,3.0,3.0,spacing_3,1
27,3.0,3.0,spacing_3,1
28,3.0,3.0,spacing_3,1
29,3.0,3.0,spacing_3,1
30,3.0,3.0,spacing_3,1
31,3.0,3.0,spacing_3,1
32,3.0,3.0,spacing_3,1
33,3.0,3.0,spacing_3,1
34,3.0,3.0,spacing_3,1
35,3.0,3.0,spacing_3,1
36,3.0,3.0,spacing_3,1
37,3.0,3.0,spacing_3,1
38,3.0,3.0,spacing_3,1
39,3.0,3.0,spacing_3,1
40,3.0,3.0,spacing_3,1
41,3.0,3.0,spacing_3,1
42,3.0,3.0,spacing_3,1
43,3.0,3.0,spacing_3,1
44,3.0,3.0,spacing_3,1
0,3.0,3.0,spacing_12,1
1,3.0,3.0,spacing_12,1
2,3.0,3.0,spacing_12,1
3,3.0,3.0,spacing_12,1
4,3.0,3.0,spacing_12,1
5,3.0,3.0,spacing_12,1
6,3.0,3.0,spacing_12,1
7,3.0,3.0,spacing_12,1
8,3.0,3.0,spacing_12,1
9,3.0,3.0,spacing_12,1
10,3.0,3.0,spacing_12,1
11,3.0,3.0,spacing_12,1
12,3.0,3.0,spacing_12,1
13,3.0,3.0,spacing_12,1
14,3.0,3.0,spacing_12,1
15,3.0,3.0,spacing_12,1
16,3.0,3.0,spacing_12,1
17,3.0,3.0,spacing_12,1
18,3.0,3.0,spacing_12,1
19,3.0,3.0,spacing_12,1
20,3.0,3.0,spacing_12,1
21,3.0,3.0,spacing_12,1
22,3.0,3.0,spacing_12,1
23,3.0,3.0,spacing_12,1
24,3.0,3.0,spacing_12,1
25,3.0,3.0,spacing_12,1
26,3.0,3.0,spacing_12,1
27,3.0,3.0,spacing_12,1
28,3.0,3.0,spacing_12,1
29,3.0,3.0,spacing_12,1
30,3.0,3.0,spacing_12,1
31,3.0,3.0,spacing_12,1
32,3.0,3.0,spacing_12,1
33,3.0,3.0,spacing_12,1
34,3.0,3.0,spacing_12,1
35,3.0,3.0,spacing_12,1
36,3.0,3.0,spacing_12,1
37,3.0,3.0,spacing_12,1
38,3.0,3.0,spacing_12,1
39,3.0,3.0,spacing_12,1
40,3.0,3.0,spacing_12,1
41,3.0,3.0,spacing_12,1
42,3.0,3.0,spacing_12,1
43,3.0,3.0,spacing_12,1
44,3.0,3.0,spacing_12,1
45,3.0,3.0,spacing_12,1
46,3.0,3.0,spacing_12,1
47,3.0,3.0,spacing_12,1
48,3.0,3.0,spacing_12,1
49,3.0,3.0,spacing_12,1
50,3.0,3.0,spacing_12,1
51,3.0,3.0,spacing_12,1
52,3.0,3.0,spacing_12,1
53,3.0,3.0,spacing_12,1
54,3.0,3.0,spacing_12,1
55,3.0,3.0,spacing_12,1
56,3.0,3.0,spacing_12,1
57,3.0,3.0,spacing_12,1
58,3.0,3.0,spacing_12,1
59,3.0,3.0,spacing_12,1
60,3.0,3.0,spacing_12,1
61,3.0,3.0,spacing_12,1
62,3.0,3.0,spacing_12,1
63,3.0,3.0,spacing_12,1
64,3.0,3.0,spacing_12,1
65,3.0,3.0,spacing_12,1
66,3.0,3.0,spacing_12,1
67,3.0,3.0,spacing_12,1
68,3.0,3.0,spacing_12,1
69,3.0,3.0,spacing_12,1
70,3.0,3.0,spacing_12,1
71,3.0,3.0,spacing_12,1
72,3.0,3.0,spacing_12,1
73,3.0,3.0,spacing_12,1
74,3.0,3.0,spacing_12,1
75,3.0,3.0,spacing_12,1
76,3.0,3.0,spacing_12,1
77,3.0,3.0,spacing_12,1
78,3.0,3.0,spacing_12,1
79,3.0,3.0,spacing_12,1
80,3.0,3.0,spacing_12,1
81,3.0,3.0,spacing_12,1
82,3.0,3.0,spacing_12,1
83,3.0,3.0,spacing_12,1
84,3.0,3.0,spacing_12,1
85,3.0,3.0,spacing_12,1
86,3.0,3.0,spacing_12,1
87,3.0,3.0,spacing_12,1
88,3.0,3.0,spacing_12,1
89,3.0,3.0,spacing_12,1
90,3.0,3.0,spacing_12,1
91,3.0,3.0,spacing_12,1
92,3.0,3.0,spacing_12,1
93,3.0,3.0,spacing_12,1
94,3.0,3.0,spacing_12,1
95,3.0,3.0,spacing_12,1
96,3.0,3.0,spacing_12,1
97,3.0,3.0,spacing_12,1
98,3.0,3.0,spacing_12,1
99,3.0,3.0,spacing_12,1
100,3.0,3.0,spacing_12,1
101,3.0,3.0,spacing_12,1
102,3.0,3.0,spacing_12,1
103,3.0,3.0,spacing_12,1
104,3.0,3.0,spacing_12,1
105,3.0,3.0,spacing_12,1
106,3.0,3.0,spacing_12,1
107,3.0,3.0,spacing_12,1
0,3.0,3.0,memory_6,1
1,3.0,3.0,memory_6,1
2,3.0,3.0,memory_6,1
3,3.0,3.0,memory_6,1
4,3.0,3.0,memory_6,1
5,3.0,3.0,memory_6,1
6,3.0,3.0,memory_6,1
7,3.0,3.0,memory_6,1
8,3.0,3.0,memory_6,1
9,3.0,3.0,memory_6,1
10,3.0,3.0,memory_6,1
11,3.0,3.0,memory_6,1
12,3.0,3.0,memory_6,1
13,3.0,3.0,memory_6,1
14,3.0,3.0,memory_6,1
15,3.0,3.0,memory_6,1
16,3.0,3.0,memory_6,1
17,3.0,3.0,memory_6,1
18,3.0,3.0,memory_6,1
19,3.0,3.0,memory_6,1
20,3.0,3.0,memory_6,1
21,3.0,3.0,memory_6,1
22,3.0,3.0,memory_6,1
23,3.0,3.0,memory_6,1
24,3.0,3.0,memory_6,1
25,3.0,3.0,memory_6,1
26,3.0,3.0,memory_6,1
27,3.0,3.0,memory_6,1
28,3.0,3.0,memory_6,1
29,3.0,3.0,memory_6,1
30,3.0,3.0,memory_6,1
31,3.0,3.0,memory_6,1
32,3.0,3.0,memory_6,1
33,3.0,3.0,memory_6,1
34,3.0,3.0,memory_6,1
35,3.0,3.0,memory_6,1
36,3.0,3.0,memory_6,1
37,3.0,3.0,memory_6,1
38,3.0,3.0,memory_6,1
39,3.0,3.0,memory_6,1
40,3.0,3.0,memory_6,1
41,3.0,3.0,memory_6,1
42,3.0,3.0,memory_6,1
43,3.0,3.0,memory_6,1
44,3.0,3.0,memory_6,1
45,3.0,3.0,memory_6,1
46,3.0,3.0,memory_6,1
47,3.0,3.0,memory_6,1
48,3.0,3.0,memory_6,1
49,3.0,3.0,memory_6,1
50,3.0,3.0,memory_6,1
51,3.0,3.0,memory_6,1
52,3.0,3.0,memory_6,1
53,3.0,3.0,memory_6,1
54,3.0,3.0,memory_6,1
55,3.0,3.0,memory_6,1
56,3.0,3.0,memory_6,1
57,3.0,3.0,memory_6,1
58,3.0,3.0,memory_6,1
59,3.0,3.0,memory_6,1
60,3.0,3.0,memory_6,1
61,3.0,3.0,memory_6,1
62,3.0,3.0,memory_6,1
63,3.0,3.0,memory_6,1
64,3.0,3.0,memory_6,1
65,3.0,3.0,memory_6,1
0,3.0,3.0,memory_36,1
1,3.0,3.0,memory_36,1
2,3.0,3.0,memory_36,1
3,3.0,3.0,memory_36,1
4,3.0,3.0,memory_36,1
5,3.0,3.0,memory_36,1
6,3.0,3.0,memory_36,1
7,3.0,3.0,memory_36,1
8,3.0,3.0,memory_36,1
9,3.0,3.0,memory_36,1
10,3.0,3.0,memory_36,1
11,3.0,3.0,memory_36,1
12,3.0,3.0,memory_36,1
13,3.0,3.0,memory_36,1
14,3.0,3.0,memory_36,1
15,3.0,3.0,memory_36,1
16,3.0,3.0,memory_36,1
17,3.0,3.0,memory_36,1
18,3.0,3.0,memory_36,1
19,3.0,3.0,memory_36,1
20,3.0,3.0,memory_36,1
21,3.0,3.0,memory_36,1
22,3.0,3.0,memory_36,1
23,3.0,3.0,memory_36,1
24,3.0,3.0,memory_36,1
25,3.0,3.0,memory_36,1
26,3.0,3.0,memory_36,1
27,3.0,3.0,memory_36,1
28,3.0,3.0,memory_36,1
29,3.0,3.0,memory_36,1
30,3.0,3.0,memory_36,1
31,3.0,3.0,memory_36,1
32,3.0,3.0,memory_36,1
33,3.0,3.0,memory_36,1
34,3.0,3.0,memory_36,1
35,3.0,3.0,memory_36,1
36,3.0,3.0,memory_36,1
37,3.0,3.0,memory_36,1
38,3.0,3.0,memory_36,1
39,3.0,3.0,memory_36,1
40,3.0,3.0,memory_36,1
41,3.0,3.0,memory_36,1
42,3.0,3.0,memory_36,1
43,3.0,3.0,memory_36,1
44,3.0,3.0,memory_36,1
45,3.0,3.0,memory_36,1
46,3.0,3.0,memory_36,1
47,3.0,3.0,memory_36,1
48,3.0,3.0,memory_36,1
49,3.0,3.0,memory_36,1
50,3.0,3.0,memory_36,1
51,3.0,3.0,memory_36,1
52,3.0,3.0,memory_36,1
53,3.0,3.0,memory_36,1
54,3.0,3.0,memory_36,1
55,3.0,3.0,memory_36,1
56,3.0,3.0,memory_36,1
57,3.0,3.0,memory_36,1
58,3.0,3.0,memory_36,1
59,3.0,3.0,memory_36,1
60,3.0,3.0,memory_36,1
61,3.0,3.0,memory_36,1
62,3.0,3.0,memory_36,1
63,3.0,3.0,memory_36,1
64,3.0,3.0,memory_36,1
65,3.0,3.0,memory_36,1
0,3.0,3.0,symmetric_random,1
1,3.0,3.0,symmetric_random,1
2,3.0,3.0,symmetric_random,1
3,3.0,3.0,symmetric_random,1
4,3.0,3.0,symmetric_random,1
5,3.0,3.0,symmetric_random,1
6,3.0,3.0,symmetric_random,1
7,3.0,3.0,symmetric_random,1
8,3.0,3.0,symmetric_random,1
9,3.0,3.0,symmetric_random,1
10,3.0,3.0,symmetric_random,1
11,3.0,3.0,symmetric_random,1
12,3.0,3.0,symmetric_random,1
13,3.0,3.0,symmetric_random,1
14,3.0,3.0,symmetric_random,1
15,3.0,3.0,symmetric_random,1
16,3.0,3.0,symmetric_random,1
17,3.0,3.0,symmetric_random,1
18,3.0,3.0,symmetric_random,1
19,3.0,3.0,symmetric_random,1
20,3.0,3.0,symmetric_random,1
21,3.0,3.0,symmetric_random,1
22,3.0,3.0,symmetric_random,1
23,3.0,3.0,symmetric_random,1
24,3.0,3.0,symmetric_random,1
25,3.0,3.0,symmetric_random,1
26,3.0,3.0,symmetric_random,1
27,3.0,3.0,symmetric_random,1
28,3.0,3.0,symmetric_random,1
29,3.0,3.0,symmetric_random,1
30,3.0,3.0,symmetric_random,1
31,3.0,3.0,symmetric_random,1
32,3.0,3.0,symmetric_random,1
33,3.0,3.0,symmetric_random,1
34,3.0,3.0,symmetric_random,1
35,3.0,3.0,symmetric_random,1
36,3.0,3.0,symmetric_random,1
37,3.0,3.0,symmetric_random,1
38,3.0,3.0,symmetric_random,1
39,3.0,3.0,symmetric_random,1
40,3.0,3.0,symmetric_random,1
41,3.0,3.0,symmetric_random,1
42,3.0,3.0,symmetric_random,1
43,3.0,3.0,symmetric_random,1
44,3.0,3.0,symmetric_random,1
45,3.0,3.0,symmetric_random,1
46,3.0,3.0,symmetric_random,1
47,3.0,3.0,symmetric_random,1
48,3.0,3.0,symmetric_random,1
49,3.0,3.0,symmetric_random,1
50,3.0,3.0,symmetric_random,1
51,3.0,3.0,symmetric_random,1
52,3.0,3.0,symmetric_random,1
53,3.0,3.0,symmetric_random,1
54,3.0,3.0,symmetric_random,1
55,3.0,3.0,symmetric_random,1
56,3.0,3.0,symmetric_random,1
57,3.0,3.0,symmetric_random,1
58,3.0,3.0,symmetric_random,1
59,3.0,3.0,symmetric_random,1
60,3.0,3.0,symmetric_random,1
61,3.0,3.0,symmetric_random,1
62,3.0,3.0,symmetric_random,1
63,3.0,3.0,symmetric_random,1
64,3.0,3.0,symmetric_random,1
65,3.0,3.0,symmetric_random,1
0,3.0,3.0,symmetric_legacy,1
1,3.0,3.0,symmetric_legacy,1
2,3.0,3.0,symmetric_legacy,1
3,3.0,3.0,symmetric_legacy,1
4,3.0,3.0,symmetric_legacy,1
5,3.0,3.0,symmetric_legacy,1
6,3.0,3.0,symmetric_legacy,1
7,3.0,3.0,symmetric_legacy,1
8,3.0,3.0,symmetric_legacy,1
9,3.0,3.0,symmetric_legacy,1
10,3.0,3.0,symmetric_legacy,1
11,3.0,3.0,symmetric_legacy,1
12,3.0,3.0,symmetric_legacy,1
13,3.0,3.0,symmetric_legacy,1
14,3.0,3.0,symmetric_legacy,1
15,3.0,3.0,symmetric_legacy,1
16,3.0,3.0,symmetric_legacy,1
17,3.0,3.0,symmetric_legacy,1
18,3.0,3.0,symmetric_legacy,1
19,3.0,3.0,symmetric_legacy,1
20,3.0,3.0,symmetric_legacy,1
21,3.0,3.0,symmetric_legacy,1
22,3.0,3.0,symmetric_legacy,1
23,3.0,3.0,symmetric_legacy,1
24,3.0,3.0,symmetric_legacy,1
25,3.0,3.0,symmetric_legacy,1
26,3.0,3.0,symmetric_legacy,1
27,3.0,3.0,symmetric_legacy,1
28,3.0,3.0,symmetric_legacy,1
29,3.0,3.0,symmetric_legacy,1
30,3.0,3.0,symmetric_legacy,1
31,3.0,3.0,symmetric_legacy,1
32,3.0,3.0,symmetric_legacy,1
33,3.0,3.0,symmetric_legacy,1
34,3.0,3.0,symmetric_legacy,1
35,3.0,3.0,symmetric_legacy,1
36,3.0,3.0,symmetric_legacy,1
37,3.0,3.0,symmetric_legacy,1
38,3.0,3.0,symmetric_legacy,1
39,3.0,3.0,symmetric_legacy,1
40,3.0,3.0,symmetric_legacy,1
41,3.0,3.0,symmetric_legacy,1
42,3.0,3.0,symmetric_legacy,1
43,3.0,3.0,symmetric_legacy,1
44,3.0,3.0,symmetric_legacy,1
45,3.0,3.0,symmetric_legacy,1
46,3.0,3.0,symmetric_legacy,1
47,3.0,3.0,symmetric_legacy,1
48,3.0,3.0,symmetric_legacy,1
49,3.0,3.0,symmetric_legacy,1
50,3.0,3.0,symmetric_legacy,1
51,3.0,3.0,symmetric_legacy,1
52,3.0,3.0,symmetric_legacy,1
53,3.0,3.0,symmetric_legacy,1
54,3.0,3.0,symmetric_legacy,1
55,3.0,3.0,symmetric_legacy,1
56,3.0,3.0,symmetric_legacy,1
57,3.0,3.0,symmetric_legacy,1
58,3.0,3.0,symmetric_legacy,1
59,3.0,3.0,symmetric_legacy,1
60,3.0,3.0,symmetric_legacy,1
61,3.0,3.0,symmetric_legacy,1
62,3.0,3.0,symmetric_legacy,1
63,3.0,3.0,symmetric_legacy,1
64,3.0,3.0,symmetric_legacy,1
65,3.0,3.0,symmetric_legacy,1
0,3.0,3.0,grid_r0.4_c0.5,1
1,3.0,3.0,grid_r0.4_c0.5,1
2,3.0,3.0,grid_r0.4_c0.5,1
3,3.0,3.0,grid_r0.4_c0.5,1
4,3.0,3.0,grid_r0.4_c0.5,1
5,3.0,3.0,grid_r0.4_c0.5,1
6,3.0,3.0,grid_r0.4_c0.5,1
7,3.0,3.0,grid_r0.4_c0.5,1
8,3.0,3.0,grid_r0.4_c0.5,1
9,3.0,3.0,grid_r0.4_c0.5,1
10,3.0,3.0,grid_r0.4_c0.5,1
11,3.0,3.0,grid_r0.4_c0.5,1
12,3.0,3.0,grid_r0.4_c0.5,1
13,3.0,3.0,grid_r0.4_c0.5,1
14,3.0,3.0,grid_r0.4_c0.5,1
15,3.0,3.0,grid_r0.4_c0.5,1
16,3.0,3.0,grid_r0.4_c0.5,1
17,3.0,3.0,grid_r0.4_c0.5,1
18,3.0,3.0,grid_r0.4_c0.5,1
19,3.0,3.0,grid_r0.4_c0.5,1
20,3.0,3.0,grid_r0.4_c0.5,1
21,3.0,3.0,grid_r0.4_c0.5,1
22,3.0,3.0,grid_r0.4_c0.5,1
23,3.0,3.0,grid_r0.4_c0.5,1
24,3.0,3.0,grid_r0.4_c0.5,1
25,3.0,3.0,grid_r0.4_c0.5,1
26,3.0,3.0,grid_r0.4_c0.5,1
27,3.0,3.0,grid_r0.4_c0.5,1
28,3.0,3.0,grid_r0.4_c0.5,1
29,3.0,3.0,grid_r0.4_c0.5,1
30,3.0,3.0,grid_r0.4_c0.5,1
31,3.0,3.0,grid_r0.4_c0.5,1
32,3.0,3.0,grid_r0.4_c0.5,1
33,3.0,3.0,grid_r0.4_c0.5,1
34,3.0,3.0,grid_r0.4_c0.5,1
35,3.0,3.0,grid_r0.4_c0.5,1
36,3.0,3.0,grid_r0.4_c0.5,1
37,3.0,3.0,grid_r0.4_c0.5,1
38,3.0,3.0,grid_r0.4_c0.5,1
39,3.0,3.0,grid_r0.4_c0.5,1
40,3.0,3.0,grid_r0.4_c0.5,1
41,3.0,3.0,grid_r0.4_c0.5,1
42,3.0,3.0,grid_r0.4_c0.5,1
43,3.0,3.0,grid_r0.4_c0.5,1
44,3.0,3.0,grid_r0.4_c0.5,1
45,3.0,3.0,grid_r0.4_c0.5,1
46,3.0,3.0,grid_r0.4_c0.5,1
47,3.0,3.0,grid_r0.4_c0.5,1
48,3.0,3.0,grid_r0.4_c0.5,1
49,3.0,3.0,grid_r0.4_c0.5,1
50,3.0,3.0,grid_r0.4_c0.5,1
51,3.0,3.0,grid_r0.4_c0.5,1
52,3.0,3.0,grid_r0.4_c0.5,1
53,3.0,3.0,grid_r0.4_c0.5,1
54,3.0,3.0,grid_r0.4_c0.5,1
55,3.0,3.0,grid_r0.4_c0.5,1
56,3.0,3.0,grid_r0.4_c0.5,1
57,3.0,3.0,grid_r0.4_c0.5,1
58,3.0,3.0,grid_r0.4_c0.5,1
59,3.0,3.0,grid_r0.4_c0.5,1
60,3.0,3.0,grid_r0.4_c0.5,1
61,3.0,3.0,grid_r0.4_c0.5,1
62,3.0,3.0,grid_r0.4_c0.5,1
63,3.0,3.0,grid_r0.4_c0.5,1
