scenario,seed,population,period,domestic_use,customer_use,customer_minus_domestic,first_d,first_e,first_both,domestic_only,customer_only,both_use,no_submission,d_to_e,e_to_d,resolved
memory_36,1,all,late,0.7428571428571429,0.5142857142857142,-0.2285714285714285,0.5428571428571428,0.4,0.0,0.42857142857142855,0.2,0.3142857142857143,0.05714285714285714,0.11428571428571428,0.19999999999999996,0.34285714285714286
memory_36,1,both_reachable,early,0.75,0.6875,-0.06250000000000004,0.53125,0.46875,0.0,0.3125,0.24999999999999994,0.4375,0.0,0.21875,0.21874999999999994,0.375
memory_36,1,both_reachable,late,0.6666666666666666,0.6666666666666666,-1.644774851296528e-17,0.4074074074074074,0.5185185185185185,0.0,0.25925925925925924,0.25925925925925924,0.4074074074074074,0.07407407407407404,0.14814814814814814,0.2592592592592592,0.25925925925925924
memory_6,0,all,early,0.9024390243902439,0.5853658536585366,-0.31707317073170727,0.5853658536585366,0.4146341463414634,0.0,0.4146341463414634,0.09756097560975607,0.4878048780487805,0.0,0.17073170731707316,0.3170731707317073,0.4634146341463415
memory_6,0,all,late,0.8372093023255814,0.5348837209302325,-0.3023255813953488,0.6046511627906976,0.37209302325581395,0.0,0.4418604651162791,0.1395348837209302,0.3953488372093023,0.023255813953488372,0.16279069767441856,0.2325581395348837,0.5348837209302325
memory_6,0,both_reachable,early,0.8823529411764706,0.7058823529411765,-0.1764705882352941,0.5,0.5,0.0,0.29411764705882354,0.11764705882352937,0.5882352941176471,0.0,0.20588235294117646,0.38235294117647056,0.4705882352941176
memory_6,0,both_reachable,late,0.8333333333333334,0.6388888888888888,-0.19444444444444434,0.5555555555555556,0.4444444444444444,0.0,0.3611111111111111,0.16666666666666663,0.4722222222222221,0.0,0.1944444444444444,0.2777777777777778,0.5833333333333334
memory_6,1,all,early,0.8809523809523809,0.5238095238095238,-0.3571428571428571,0.6666666666666666,0.3333333333333333,0.0,0.47619047619047616,0.11904761904761904,0.40476190476190477,0.0,0.19047619047619044,0.21428571428571427,0.35714285714285715
memory_6,1,all,late,0.8857142857142857,0.6,-0.2857142857142857,0.4857142857142857,0.45714285714285713,0.02857142857142854,0.37142857142857144,0.08571428571428572,0.5142857142857142,0.02857142857142854,0.11428571428571425,0.37142857142857144,0.45714285714285713
memory_6,1,both_reachable,early,0.84375,0.6875,-0.15625,0.5625,0.4375,0.0,0.31249999999999994,0.15624999999999994,0.53125,0.0,0.24999999999999994,0.28124999999999994,0.34375
memory_6,1,both_reachable,late,0.8518518518518519,0.7777777777777778,-0.07407407407407406,0.3333333333333333,0.5925925925925926,0.03703703703703702,0.18518518518518512,0.11111111111111106,0.6666666666666666,0.03703703703703702,0.14814814814814808,0.48148148148148145,0.4074074074074074
objective_0.2,0,all,early,0.8780487804878049,0.5609756097560976,-0.31707317073170727,0.5853658536585366,0.4146341463414634,0.0,0.43902439024390244,0.12195121951219512,0.43902439024390244,0.0,0.1463414634146341,0.2926829268292683,0.3902439024390244
objective_0.2,0,all,late,0.7906976744186046,0.5348837209302325,-0.255813953488372,0.5813953488372093,0.32558139534883723,0.023255813953488372,0.3953488372093023,0.1395348837209302,0.3953488372093023,0.0697674418604651,0.18604651162790695,0.18604651162790695,0.34883720930232553
objective_0.2,0,both_reachable,early,0.8529411764705882,0.6764705882352942,-0.1764705882352941,0.5,0.5,0.0,0.3235294117647059,0.14705882352941171,0.5294117647058824,0.0,0.17647058823529407,0.35294117647058826,0.38235294117647056
objective_0.2,0,both_reachable,late,0.8055555555555556,0.6388888888888888,-0.16666666666666663,0.5555555555555556,0.3888888888888888,0.027777777777777766,0.3333333333333333,0.16666666666666663,0.4722222222222222,0.027777777777777776,0.22222222222222218,0.2222222222222222,0.3611111111111111
objective_0.2,1,all,early,0.8809523809523809,0.5476190476190477,-0.3333333333333333,0.6428571428571429,0.35714285714285715,0.0,0.4523809523809524,0.11904761904761904,0.42857142857142855,0.0,0.19047619047619047,0.23809523809523808,0.40476190476190477
objective_0.2,1,all,late,0.8285714285714286,0.6,-0.2285714285714285,0.5714285714285714,0.4,0.0,0.37142857142857144,0.14285714285714285,0.45714285714285713,0.02857142857142854,0.19999999999999996,0.2571428571428571,0.2857142857142857
objective_0.2,1,both_reachable,early,0.84375,0.71875,-0.125,0.53125,0.46875,0.0,0.28124999999999994,0.15624999999999994,0.5625,0.0,0.24999999999999997,0.31249999999999994,0.40625
objective_0.2,1,both_reachable,late,0.7777777777777778,0.7777777777777778,0.0,0.4444444444444444,0.5185185185185185,0.0,0.18518518518518512,0.18518518518518512,0.5925925925925926,0.03703703703703702,0.2592592592592592,0.33333333333333326,0.22222222222222218
objective_0.5,0,all,early,0.8536585365853658,0.5853658536585366,-0.26829268292682923,0.5853658536585366,0.4146341463414634,0.0,0.4146341463414634,0.1463414634146341,0.43902439024390244,0.0,0.17073170731707316,0.26829268292682923,0.4146341463414634
objective_0.5,0,all,late,0.7674418604651163,0.5581395348837209,-0.20930232558139528,0.5581395348837209,0.3953488372093023,0.023255813953488372,0.4186046511627907,0.2093023255813953,0.3488372093023256,0.023255813953488372,0.1395348837209302,0.18604651162790695,0.5581395348837209
objective_0.5,0,both_reachable,early,0.8235294117647058,0.7058823529411765,-0.11764705882352941,0.5,0.5,0.0,0.29411764705882354,0.17647058823529407,0.5294117647058824,0.0,0.20588235294117646,0.32352941176470584,0.41176470588235287
objective_0.5,0,both_reachable,late,0.75,0.6666666666666666,-0.08333333333333331,0.5,0.4722222222222221,0.027777777777777766,0.3333333333333333,0.2499999999999999,0.4166666666666666,0.0,0.16666666666666663,0.2222222222222222,0.6111111111111112
objective_0.5,1,all,early,0.8809523809523809,0.5476190476190477,-0.3333333333333333,0.6428571428571429,0.35714285714285715,0.0,0.4523809523809524,0.11904761904761904,0.42857142857142855,0.0,0.19047619047619047,0.23809523809523808,0.40476190476190477
objective_0.5,1,all,late,0.8,0.6285714285714286,-0.17142857142857137,0.5714285714285714,0.4,0.0,0.34285714285714286,0.17142857142857137,0.45714285714285713,0.02857142857142854,0.22857142857142856,0.22857142857142856,0.37142857142857144
objective_0.5,1,both_reachable,early,0.84375,0.71875,-0.125,0.53125,0.46875,0.0,0.28124999999999994,0.15624999999999994,0.5625,0.0,0.24999999999999997,0.31249999999999994,0.40625
objective_0.5,1,both_reachable,late,0.7407407407407407,0.8148148148148148,0.07407407407407404,0.4444444444444444,0.5185185185185185,0.0,0.1481481481481481,0.22222222222222215,0.5925925925925926,0.03703703703703702,0.2962962962962963,0.2962962962962962,0.3333333333333333
objective_0.8,0,all,early,0.8048780487804879,0.5853658536585366,-0.21951219512195116,0.5853658536585366,0.4146341463414634,0.0,0.4146341463414634,0.19512195121951215,0.3902439024390244,0.0,0.17073170731707316,0.21951219512195122,0.5121951219512195
objective_0.8,0,all,late,0.7441860465116279,0.5581395348837209,-0.18604651162790695,0.5116279069767442,0.4186046511627907,0.046511627906976744,0.4186046511627907,0.23255813953488372,0.3255813953488372,0.023255813953488372,0.09302325581395347,0.18604651162790695,0.5581395348837209
objective_0.8,0,both_reachable,early,0.7647058823529411,0.7058823529411765,-0.058823529411764656,0.5,0.5,0.0,0.29411764705882354,0.23529411764705882,0.4705882352941176,0.0,0.20588235294117646,0.2647058823529411,0.5294117647058824
objective_0.8,0,both_reachable,late,0.7222222222222222,0.6666666666666666,-0.055555555555555546,0.44444444444444436,0.5,0.05555555555555553,0.3333333333333333,0.2777777777777777,0.3888888888888889,0.0,0.11111111111111108,0.2222222222222222,0.6111111111111112
objective_0.8,1,all,early,0.7857142857142857,0.5714285714285714,-0.21428571428571427,0.6428571428571429,0.35714285714285715,0.0,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.0,0.21428571428571425,0.14285714285714282,0.47619047619047616
objective_0.8,1,all,late,0.7714285714285715,0.6571428571428571,-0.11428571428571428,0.4857142857142857,0.5142857142857142,0.0,0.34285714285714286,0.22857142857142856,0.42857142857142855,0.0,0.1428571428571428,0.2857142857142857,0.6571428571428571
objective_0.8,1,both_reachable,early,0.71875,0.75,0.031249999999999972,0.53125,0.46875,0.0,0.24999999999999997,0.28124999999999994,0.46875,0.0,0.28124999999999994,0.18749999999999992,0.5
objective_0.8,1,both_reachable,late,0.7037037037037037,0.8518518518518519,0.14814814814814825,0.3333333333333333,0.6666666666666666,0.0,0.1481481481481481,0.2962962962962962,0.5555555555555556,0.0,0.18518518518518512,0.37037037037037035,0.6666666666666666
prior_0.25,0,all,early,0.8780487804878049,0.24390243902439016,-0.6341463414634146,0.8048780487804879,0.17073170731707318,0.0,0.7317073170731707,0.09756097560975607,0.1463414634146341,0.024390243902439022,0.07317073170731703,0.07317073170731703,0.36585365853658536
prior_0.25,0,all,late,0.7674418604651163,0.3953488372093023,-0.37209302325581395,0.6744186046511628,0.27906976744186046,0.0,0.5581395348837209,0.18604651162790695,0.2093023255813953,0.04651162790697674,0.11627906976744186,0.09302325581395347,0.4186046511627907
prior_0.25,0,both_reachable,early,0.8529411764705882,0.2941176470588235,-0.5588235294117647,0.7647058823529411,0.2058823529411764,0.0,0.6764705882352942,0.11764705882352937,0.17647058823529407,0.02941176470588232,0.08823529411764704,0.08823529411764704,0.35294117647058826
prior_0.25,0,both_reachable,late,0.75,0.4722222222222222,-0.2777777777777778,0.6388888888888888,0.3333333333333333,0.0,0.5,0.22222222222222218,0.25,0.027777777777777776,0.13888888888888884,0.11111111111111109,0.4444444444444444
prior_0.25,1,all,early,0.9285714285714286,0.23809523809523805,-0.6904761904761905,0.8333333333333334,0.16666666666666666,0.0,0.7619047619047619,0.07142857142857138,0.16666666666666666,0.0,0.07142857142857138,0.09523809523809518,0.30952380952380953
prior_0.25,1,all,late,0.8,0.34285714285714286,-0.4571428571428571,0.7428571428571429,0.14285714285714285,0.0,0.5428571428571428,0.08571428571428572,0.2571428571428571,0.11428571428571428,0.19999999999999996,0.05714285714285714,0.3142857142857143
prior_0.25,1,both_reachable,early,0.90625,0.3125,-0.59375,0.78125,0.21874999999999997,0.0,0.6875,0.09374999999999994,0.21874999999999994,0.0,0.09374999999999999,0.12499999999999992,0.28124999999999994
prior_0.25,1,both_reachable,late,0.7407407407407407,0.4444444444444444,-0.2962962962962963,0.6666666666666666,0.18518518518518517,0.0,0.4074074074074074,0.11111111111111106,0.3333333333333333,0.14814814814814808,0.2592592592592592,0.07407407407407404,0.25925925925925924
prior_0.5,0,all,early,0.8536585365853658,0.5853658536585366,-0.26829268292682923,0.5853658536585366,0.4146341463414634,0.0,0.4146341463414634,0.1463414634146341,0.43902439024390244,0.0,0.17073170731707316,0.26829268292682923,0.4146341463414634
prior_0.5,0,all,late,0.7441860465116279,0.5813953488372093,-0.1627906976744186,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.3953488372093023,0.2325581395348837,0.3488372093023256,0.023255813953488372,0.1395348837209302,0.18604651162790695,0.5116279069767442
prior_0.5,0,both_reachable,early,0.8235294117647058,0.7058823529411765,-0.11764705882352941,0.5,0.5,0.0,0.29411764705882354,0.17647058823529407,0.5294117647058824,0.0,0.20588235294117646,0.32352941176470584,0.41176470588235287
prior_0.5,0,both_reachable,late,0.7222222222222222,0.6944444444444444,-0.027777777777777776,0.4722222222222222,0.5,0.027777777777777766,0.3055555555555556,0.2777777777777778,0.4166666666666666,0.0,0.16666666666666663,0.2222222222222222,0.5555555555555556
prior_0.5,1,all,early,0.8809523809523809,0.5476190476190477,-0.3333333333333333,0.6428571428571429,0.35714285714285715,0.0,0.4523809523809524,0.11904761904761904,0.42857142857142855,0.0,0.19047619047619047,0.23809523809523808,0.40476190476190477
prior_0.5,1,all,late,0.8,0.6285714285714286,-0.17142857142857137,0.5714285714285714,0.4,0.0,0.34285714285714286,0.17142857142857137,0.45714285714285713,0.02857142857142854,0.22857142857142856,0.22857142857142856,0.42857142857142855
prior_0.5,1,both_reachable,early,0.84375,0.71875,-0.125,0.53125,0.46875,0.0,0.28124999999999994,0.15624999999999994,0.5625,0.0,0.24999999999999997,0.31249999999999994,0.40625
prior_0.5,1,both_reachable,late,0.7407407407407407,0.8148148148148148,0.07407407407407404,0.4444444444444444,0.5185185185185185,0.0,0.1481481481481481,0.22222222222222215,0.5925925925925926,0.03703703703703702,0.2962962962962963,0.2962962962962962,0.4074074074074074
prior_0.75,0,all,early,0.7804878048780488,0.7073170731707317,-0.07317073170731707,0.36585365853658536,0.6341463414634146,0.0,0.2926829268292683,0.21951219512195116,0.4878048780487805,0.0,0.07317073170731707,0.4146341463414634,0.43902439024390244
prior_0.75,0,all,late,0.7441860465116279,0.7209302325581395,-0.023255813953488306,0.4418604651162791,0.5116279069767442,0.023255813953488372,0.25581395348837205,0.23255813953488372,0.4883720930232558,0.023255813953488372,0.18604651162790695,0.2790697674418604,0.4883720930232558
prior_0.75,0,both_reachable,early,0.7352941176470589,0.8529411764705882,0.11764705882352941,0.23529411764705882,0.7647058823529411,0.0,0.14705882352941171,0.2647058823529412,0.5882352941176471,0.0,0.08823529411764702,0.5,0.4411764705882352
prior_0.75,0,both_reachable,late,0.7222222222222222,0.8611111111111112,0.13888888888888887,0.361111111111111,0.6111111111111112,0.027777777777777766,0.13888888888888884,0.27777777777777773,0.5833333333333334,0.0,0.2222222222222222,0.3333333333333333,0.5277777777777778
prior_0.75,1,all,early,0.7857142857142857,0.6904761904761905,-0.09523809523809522,0.42857142857142855,0.5714285714285714,0.0,0.30952380952380953,0.21428571428571427,0.47619047619047616,0.0,0.11904761904761904,0.35714285714285715,0.40476190476190477
prior_0.75,1,all,late,0.8285714285714286,0.6857142857142857,-0.1428571428571428,0.42857142857142855,0.5714285714285714,0.0,0.3142857142857143,0.17142857142857143,0.5142857142857142,0.0,0.11428571428571428,0.4,0.45714285714285713
prior_0.75,1,both_reachable,early,0.71875,0.90625,0.18749999999999994,0.24999999999999994,0.75,0.0,0.09374999999999999,0.28125,0.625,0.0,0.15624999999999994,0.46875,0.40625
prior_0.75,1,both_reachable,late,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.2592592592592592,0.7407407407407407,0.0,0.11111111111111108,0.22222222222222218,0.6666666666666666,0.0,0.14814814814814808,0.5185185185185185,0.4074074074074074
spacing_12,0,all,early,0.8536585365853658,0.5609756097560976,-0.2926829268292683,0.5853658536585366,0.4146341463414634,0.0,0.43902439024390244,0.14634146341463414,0.4146341463414634,0.0,0.14634146341463414,0.26829268292682923,0.36585365853658536
spacing_12,0,all,late,0.7209302325581395,0.6046511627906976,-0.11627906976744189,0.5348837209302325,0.4418604651162791,0.0,0.3720930232558139,0.25581395348837205,0.34883720930232553,0.023255813953488372,0.16279069767441856,0.18604651162790695,0.3488372093023256
spacing_12,0,both_reachable,early,0.8235294117647058,0.6764705882352942,-0.14705882352941177,0.5,0.5,0.0,0.3235294117647059,0.17647058823529407,0.5,0.0,0.1764705882352941,0.3235294117647059,0.38235294117647056
spacing_12,0,both_reachable,late,0.6944444444444444,0.7222222222222222,0.027777777777777728,0.4722222222222222,0.5277777777777778,0.0,0.2777777777777778,0.3055555555555556,0.4166666666666667,0.0,0.1944444444444444,0.22222222222222218,0.3888888888888888
spacing_12,1,all,early,0.8333333333333334,0.5,-0.3333333333333333,0.6428571428571429,0.35714285714285715,0.0,0.5,0.16666666666666657,0.3333333333333333,0.0,0.14285714285714282,0.19047619047619047,0.4523809523809524
spacing_12,1,all,late,0.6571428571428571,0.6,-0.057142857142857134,0.5142857142857142,0.45714285714285713,0.0,0.37142857142857144,0.3142857142857143,0.2857142857142857,0.02857142857142854,0.1428571428571428,0.14285714285714285,0.4857142857142857
spacing_12,1,both_reachable,early,0.78125,0.65625,-0.12499999999999994,0.53125,0.46875,0.0,0.34375,0.21874999999999994,0.4375,0.0,0.1875,0.24999999999999997,0.53125
spacing_12,1,both_reachable,late,0.5555555555555556,0.7777777777777778,0.22222222222222218,0.37037037037037035,0.5925925925925926,0.0,0.18518518518518517,0.4074074074074074,0.37037037037037035,0.03703703703703702,0.18518518518518512,0.18518518518518517,0.5185185185185185
spacing_3,0,all,early,0.8536585365853658,0.5853658536585366,-0.2682926829268292,0.6097560975609756,0.36585365853658536,0.0,0.3902439024390244,0.12195121951219512,0.4634146341463415,0.024390243902439022,0.21951219512195122,0.2439024390243902,0.4634146341463415
spacing_3,0,all,late,0.813953488372093,0.5813953488372093,-0.23255813953488372,0.6511627906976745,0.3023255813953488,0.023255813953488372,0.3953488372093023,0.16279069767441856,0.4186046511627907,0.023255813953488365,0.25581395348837205,0.1395348837209302,0.3255813953488372
spacing_3,0,both_reachable,early,0.8235294117647058,0.7058823529411765,-0.11764705882352941,0.5294117647058824,0.4411764705882352,0.0,0.2647058823529412,0.14705882352941171,0.5588235294117647,0.02941176470588232,0.2647058823529412,0.29411764705882354,0.4705882352941176
spacing_3,0,both_reachable,late,0.8055555555555556,0.6944444444444444,-0.11111111111111104,0.6111111111111112,0.3611111111111111,0.027777777777777766,0.3055555555555556,0.1944444444444444,0.5,0.0,0.3055555555555556,0.16666666666666663,0.33333333333333326
spacing_3,1,all,early,0.8571428571428571,0.5952380952380952,-0.26190476190476186,0.6190476190476191,0.38095238095238093,0.0,0.40476190476190477,0.14285714285714282,0.4523809523809524,0.0,0.21428571428571425,0.23809523809523808,0.4523809523809524
spacing_3,1,all,late,0.7428571428571429,0.5428571428571428,-0.1999999999999999,0.6285714285714286,0.37142857142857144,0.0,0.45714285714285713,0.2571428571428571,0.2857142857142857,0.0,0.17142857142857143,0.11428571428571428,0.4
spacing_3,1,both_reachable,early,0.8125,0.78125,-0.031249999999999972,0.5,0.5,0.0,0.21875,0.18749999999999997,0.59375,0.0,0.28124999999999994,0.3125,0.46875
spacing_3,1,both_reachable,late,0.6666666666666666,0.7037037037037037,0.03703703703703706,0.5185185185185185,0.48148148148148145,0.0,0.2962962962962962,0.3333333333333333,0.37037037037037035,0.0,0.22222222222222218,0.14814814814814814,0.4444444444444444
symmetric_legacy,0,all,early,0.8292682926829268,0.6341463414634146,-0.19512195121951217,0.6341463414634146,0.34146341463414637,0.024390243902438987,0.36585365853658536,0.17073170731707316,0.4634146341463415,0.0,0.2682926829268293,0.17073170731707313,0.6585365853658537
symmetric_legacy,0,all,late,0.7906976744186046,0.7906976744186046,3.6146796150586495e-17,0.4883720930232558,0.46511627906976744,0.04651162790697674,0.2093023255813953,0.20930232558139536,0.5813953488372093,0.0,0.27906976744186046,0.25581395348837205,0.7209302325581395
symmetric_legacy,0,both_reachable,early,0.8292682926829268,0.6341463414634146,-0.19512195121951217,0.6341463414634146,0.34146341463414637,0.024390243902438987,0.36585365853658536,0.17073170731707316,0.4634146341463415,0.0,0.2682926829268293,0.17073170731707313,0.6585365853658537
symmetric_legacy,0,both_reachable,late,0.7906976744186046,0.7906976744186046,3.6146796150586495e-17,0.4883720930232558,0.46511627906976744,0.04651162790697674,0.2093023255813953,0.20930232558139536,0.5813953488372093,0.0,0.27906976744186046,0.25581395348837205,0.7209302325581395
symmetric_legacy,1,all,early,0.8571428571428571,0.7142857142857143,-0.14285714285714285,0.5476190476190477,0.40476190476190477,0.047619047619047596,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.2619047619047619,0.2619047619047619,0.6428571428571429
symmetric_legacy,1,all,late,0.7714285714285715,0.8285714285714286,0.05714285714285714,0.45714285714285713,0.5142857142857142,0.02857142857142854,0.17142857142857137,0.22857142857142856,0.6,0.0,0.2857142857142857,0.2857142857142857,0.5142857142857142
symmetric_legacy,1,both_reachable,early,0.8571428571428571,0.7142857142857143,-0.14285714285714285,0.5476190476190477,0.40476190476190477,0.047619047619047596,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.2619047619047619,0.2619047619047619,0.6428571428571429
symmetric_legacy,1,both_reachable,late,0.7714285714285715,0.8285714285714286,0.05714285714285714,0.45714285714285713,0.5142857142857142,0.02857142857142854,0.17142857142857137,0.22857142857142856,0.6,0.0,0.2857142857142857,0.2857142857142857,0.5142857142857142
symmetric_random,0,all,early,0.8292682926829268,0.6341463414634146,-0.19512195121951217,0.6341463414634146,0.34146341463414637,0.024390243902438987,0.36585365853658536,0.17073170731707316,0.4634146341463415,0.0,0.2682926829268293,0.17073170731707313,0.6585365853658537
symmetric_random,0,all,late,0.7906976744186046,0.7906976744186046,3.6146796150586495e-17,0.4883720930232558,0.46511627906976744,0.04651162790697674,0.2093023255813953,0.20930232558139536,0.5813953488372093,0.0,0.27906976744186046,0.25581395348837205,0.7209302325581395
symmetric_random,0,both_reachable,early,0.8292682926829268,0.6341463414634146,-0.19512195121951217,0.6341463414634146,0.34146341463414637,0.024390243902438987,0.36585365853658536,0.17073170731707316,0.4634146341463415,0.0,0.2682926829268293,0.17073170731707313,0.6585365853658537
symmetric_random,0,both_reachable,late,0.7906976744186046,0.7906976744186046,3.6146796150586495e-17,0.4883720930232558,0.46511627906976744,0.04651162790697674,0.2093023255813953,0.20930232558139536,0.5813953488372093,0.0,0.27906976744186046,0.25581395348837205,0.7209302325581395
symmetric_random,1,all,early,0.8571428571428571,0.7142857142857143,-0.14285714285714285,0.5476190476190477,0.40476190476190477,0.047619047619047596,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.2619047619047619,0.2619047619047619,0.6428571428571429
symmetric_random,1,all,late,0.7714285714285715,0.8285714285714286,0.05714285714285714,0.45714285714285713,0.5142857142857142,0.02857142857142854,0.17142857142857137,0.22857142857142856,0.6,0.0,0.2857142857142857,0.2857142857142857,0.5142857142857142
symmetric_random,1,both_reachable,early,0.8571428571428571,0.7142857142857143,-0.14285714285714285,0.5476190476190477,0.40476190476190477,0.047619047619047596,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.2619047619047619,0.2619047619047619,0.6428571428571429
symmetric_random,1,both_reachable,late,0.7714285714285715,0.8285714285714286,0.05714285714285714,0.45714285714285713,0.5142857142857142,0.02857142857142854,0.17142857142857137,0.22857142857142856,0.6,0.0,0.2857142857142857,0.2857142857142857,0.5142857142857142
wait_learning,0,all,early,0.8780487804878049,0.5853658536585366,-0.2926829268292683,0.5853658536585366,0.4146341463414634,0.0,0.4146341463414634,0.12195121951219512,0.4634146341463415,0.0,0.17073170731707316,0.2926829268292683,0.4146341463414634
wait_learning,0,all,late,0.7441860465116279,0.5813953488372093,-0.1627906976744186,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.3953488372093023,0.2325581395348837,0.3488372093023256,0.023255813953488372,0.1395348837209302,0.18604651162790695,0.5116279069767442
wait_learning,0,both_reachable,early,0.8529411764705882,0.7058823529411765,-0.14705882352941177,0.5,0.5,0.0,0.29411764705882354,0.14705882352941171,0.5588235294117647,0.0,0.20588235294117646,0.35294117647058826,0.41176470588235287
wait_learning,0,both_reachable,late,0.7222222222222222,0.6944444444444444,-0.027777777777777776,0.4722222222222222,0.5,0.027777777777777766,0.3055555555555556,0.2777777777777778,0.4166666666666666,0.0,0.16666666666666663,0.2222222222222222,0.5555555555555556
wait_learning,1,all,early,0.8809523809523809,0.5476190476190477,-0.3333333333333333,0.6428571428571429,0.35714285714285715,0.0,0.4523809523809524,0.11904761904761904,0.42857142857142855,0.0,0.19047619047619047,0.23809523809523808,0.38095238095238093
wait_learning,1,all,late,0.8,0.6285714285714286,-0.17142857142857137,0.5714285714285714,0.4,0.0,0.34285714285714286,0.17142857142857137,0.45714285714285713,0.02857142857142854,0.2285714285714285,0.22857142857142856,0.45714285714285713
wait_learning,1,both_reachable,early,0.84375,0.71875,-0.125,0.53125,0.46875,0.0,0.28124999999999994,0.15624999999999994,0.5625,0.0,0.24999999999999997,0.31249999999999994,0.375
wait_learning,1,both_reachable,late,0.7407407407407407,0.8148148148148148,0.07407407407407404,0.4444444444444444,0.5185185185185185,0.0,0.1481481481481481,0.22222222222222215,0.5925925925925926,0.03703703703703702,0.2962962962962962,0.2962962962962962,0.4444444444444444
wait_no_outcomes,0,all,early,0.7560975609756098,0.5609756097560976,-0.19512195121951215,0.5853658536585366,0.3902439024390244,0.0,0.4146341463414634,0.21951219512195116,0.34146341463414637,0.024390243902439022,0.17073170731707313,0.17073170731707318,0.4146341463414634
wait_no_outcomes,0,all,late,0.7209302325581395,0.5348837209302325,-0.18604651162790695,0.5581395348837209,0.3953488372093023,0.023255813953488372,0.4418604651162791,0.2558139534883721,0.2790697674418604,0.023255813953488372,0.11627906976744186,0.1395348837209302,0.46511627906976744
wait_no_outcomes,0,both_reachable,early,0.7058823529411765,0.6764705882352942,-0.02941176470588236,0.5,0.4705882352941176,0.0,0.29411764705882354,0.2647058823529412,0.4117647058823529,0.02941176470588232,0.2058823529411764,0.2058823529411764,0.41176470588235287
wait_no_outcomes,0,both_reachable,late,0.6944444444444444,0.6388888888888888,-0.05555555555555558,0.5,0.4722222222222222,0.027777777777777766,0.3611111111111111,0.3055555555555555,0.33333333333333326,0.0,0.13888888888888884,0.16666666666666663,0.5
wait_no_outcomes,1,all,early,0.8095238095238095,0.47619047619047616,-0.33333333333333326,0.7142857142857143,0.2857142857142857,0.0,0.5238095238095238,0.19047619047619044,0.2857142857142857,0.0,0.19047619047619044,0.09523809523809518,0.2857142857142857
wait_no_outcomes,1,all,late,0.8,0.6,-0.19999999999999996,0.45714285714285713,0.4857142857142857,0.0,0.34285714285714286,0.14285714285714285,0.45714285714285713,0.057142857142857106,0.11428571428571425,0.34285714285714286,0.4857142857142857
wait_no_outcomes,1,both_reachable,early,0.75,0.625,-0.12499999999999994,0.625,0.375,0.0,0.375,0.24999999999999994,0.375,0.0,0.25,0.12499999999999992,0.24999999999999997
wait_no_outcomes,1,both_reachable,late,0.7407407407407407,0.7777777777777778,0.03703703703703703,0.2962962962962962,0.6296296296296297,0.0,0.14814814814814808,0.18518518518518512,0.5925925925925926,0.07407407407407404,0.14814814814814808,0.4444444444444444,0.4444444444444444
