scenario,seed,period,rho,feedback,cases,employees,domestic_users,customer_users,customer_employees,domestic_employees,domestic_use,customer_use,both_use,first_customer,d_to_e,resolved,unresolved,potential,blocked,prevented,mean_prevention,knowledge_share
none_r0.6_f0,7,before,0.6,False,59,51,47,25,24,39,0.7966101694915254,0.423728813559322,0.2711864406779661,0.288135593220339,0.11864406779661017,0.3220338983050847,0.6779661016949152,79,20,0,0.0,1.0
none_r0.6_f0,7,early_after,0.6,False,42,39,36,17,16,34,0.8571428571428571,0.40476190476190477,0.30952380952380953,0.21428571428571427,0.16666666666666666,0.4523809523809524,0.5476190476190477,72,30,0,0.0,1.0
none_r0.6_f0,7,late_after,0.6,False,31,31,26,13,13,26,0.8387096774193549,0.41935483870967744,0.3225806451612903,0.25806451612903225,0.12903225806451613,0.2903225806451613,0.7096774193548387,66,35,0,0.0,1.0
none_r0.6_f1,7,before,0.6,True,44,39,36,15,15,31,0.8181818181818182,0.3409090909090909,0.25,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.6363636363636364,79,18,17,0.32368102937247123,1.0
none_r0.6_f1,7,early_after,0.6,True,36,35,30,16,16,30,0.8333333333333334,0.4444444444444444,0.3611111111111111,0.2222222222222222,0.2222222222222222,0.3611111111111111,0.6388888888888888,72,23,13,0.3154104304722149,1.0
none_r0.6_f1,7,late_after,0.6,True,31,29,26,11,10,24,0.8387096774193549,0.3548387096774194,0.22580645161290322,0.25806451612903225,0.06451612903225806,0.4838709677419355,0.5161290322580645,66,25,10,0.20505445540475004,1.0
objective_r0.0_f0,7,before,0.0,False,55,50,42,0,0,37,0.7636363636363637,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,79,24,0,0.0,0.14166666666666666
objective_r0.0_f0,7,early_after,0.0,False,43,41,33,2,2,31,0.7674418604651163,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.23255813953488372,0.7674418604651163,72,29,0,0.0,0.14166666666666666
objective_r0.0_f0,7,late_after,0.0,False,31,30,24,1,1,23,0.7741935483870968,0.03225806451612903,0.0,0.03225806451612903,0.0,0.2903225806451613,0.7096774193548387,66,35,0,0.0,0.14166666666666666
objective_r0.0_f1,7,before,0.0,True,52,48,40,0,0,36,0.7692307692307693,0.0,0.0,0.0,0.0,0.28846153846153844,0.7115384615384616,79,24,3,0.0423104269292147,0.14166666666666666
objective_r0.0_f1,7,early_after,0.0,True,42,40,32,2,2,30,0.7619047619047619,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.21428571428571427,0.7857142857142857,72,29,1,0.030242233801197758,0.14166666666666666
objective_r0.0_f1,7,late_after,0.0,True,30,29,23,1,1,22,0.7666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,0.26666666666666666,0.7333333333333333,66,34,2,0.014984661864845506,0.14166666666666666
objective_r0.6_f0,7,before,0.6,False,59,51,47,25,24,39,0.7966101694915254,0.423728813559322,0.2711864406779661,0.288135593220339,0.11864406779661017,0.3220338983050847,0.6779661016949152,79,20,0,0.0,1.0
objective_r0.6_f0,7,early_after,0.6,False,43,39,33,18,16,31,0.7674418604651163,0.4186046511627907,0.23255813953488372,0.2558139534883721,0.11627906976744186,0.4418604651162791,0.5581395348837209,72,29,0,0.0,1.0
objective_r0.6_f0,7,late_after,0.6,False,36,34,29,16,15,28,0.8055555555555556,0.4444444444444444,0.2777777777777778,0.3055555555555556,0.1388888888888889,0.5,0.5,66,30,0,0.0,1.0
objective_r0.6_f1,7,before,0.6,True,44,39,36,15,15,31,0.8181818181818182,0.3409090909090909,0.25,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.6363636363636364,79,18,17,0.32368102937247123,1.0
objective_r0.6_f1,7,early_after,0.6,True,28,28,24,10,10,24,0.8571428571428571,0.35714285714285715,0.32142857142857145,0.17857142857142858,0.17857142857142858,0.35714285714285715,0.6428571428571429,72,22,22,0.539856270222991,1.0
objective_r0.6_f1,7,late_after,0.6,True,27,27,19,12,12,19,0.7037037037037037,0.4444444444444444,0.18518518518518517,0.25925925925925924,0.14814814814814814,0.5185185185185185,0.48148148148148145,66,25,14,0.41882679966771447,1.0
information_r0.0_f0,7,before,0.0,False,55,50,42,3,3,37,0.7636363636363637,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.2727272727272727,0.7272727272727273,79,24,0,0.0,0.14166666666666666
information_r0.0_f0,7,early_after,0.0,False,44,42,32,6,6,30,0.7272727272727273,0.13636363636363635,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.25,0.75,72,28,0,0.0,0.375
information_r0.0_f0,7,late_after,0.0,False,32,31,24,4,4,23,0.75,0.125,0.0625,0.0625,0.0625,0.3125,0.6875,66,34,0,0.0,0.375
information_r0.0_f1,7,before,0.0,True,52,48,40,3,3,36,0.7692307692307693,0.057692307692307696,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.28846153846153844,0.7115384615384616,79,24,3,0.0423104269292147,0.14166666666666666
information_r0.0_f1,7,early_after,0.0,True,36,35,25,5,5,24,0.6944444444444444,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.19444444444444445,0.8055555555555556,72,26,10,0.21067965394890023,0.375
information_r0.0_f1,7,late_after,0.0,True,34,33,26,4,4,25,0.7647058823529411,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.7058823529411765,66,28,4,0.12873811693780657,0.375
information_r0.6_f0,7,before,0.6,False,59,51,47,25,24,39,0.7966101694915254,0.423728813559322,0.2711864406779661,0.288135593220339,0.11864406779661017,0.3220338983050847,0.6779661016949152,79,20,0,0.0,1.0
information_r0.6_f0,7,early_after,0.6,False,42,39,36,17,16,34,0.8571428571428571,0.40476190476190477,0.30952380952380953,0.21428571428571427,0.16666666666666666,0.4523809523809524,0.5476190476190477,72,30,0,0.0,1.0
information_r0.6_f0,7,late_after,0.6,False,31,31,26,13,13,26,0.8387096774193549,0.41935483870967744,0.3225806451612903,0.25806451612903225,0.12903225806451613,0.2903225806451613,0.7096774193548387,66,35,0,0.0,1.0
information_r0.6_f1,7,before,0.6,True,44,39,36,15,15,31,0.8181818181818182,0.3409090909090909,0.25,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.6363636363636364,79,18,17,0.32368102937247123,1.0
information_r0.6_f1,7,early_after,0.6,True,36,35,30,16,16,30,0.8333333333333334,0.4444444444444444,0.3611111111111111,0.2222222222222222,0.2222222222222222,0.3611111111111111,0.6388888888888888,72,23,13,0.3154104304722149,1.0
information_r0.6_f1,7,late_after,0.6,True,31,29,26,11,10,24,0.8387096774193549,0.3548387096774194,0.22580645161290322,0.25806451612903225,0.06451612903225806,0.4838709677419355,0.5161290322580645,66,25,10,0.20505445540475004,1.0
objective_r0.6_f0_h96,7,before,0.6,False,59,51,47,25,24,39,0.7966101694915254,0.423728813559322,0.2711864406779661,0.288135593220339,0.11864406779661017,0.3220338983050847,0.6779661016949152,79,20,0,0.0,1.0
objective_r0.6_f0_h96,7,early_after,0.6,False,30,27,24,14,13,22,0.8,0.4666666666666667,0.3,0.23333333333333334,0.2,0.4666666666666667,0.5333333333333333,72,42,0,0.0,1.0
objective_r0.6_f0_h96,7,late_after,0.6,False,29,29,24,13,13,24,0.8275862068965517,0.4482758620689655,0.3103448275862069,0.27586206896551724,0.13793103448275862,0.6206896551724138,0.3793103448275862,66,37,0,0.0,1.0
objective_r0.6_f1_h96,7,before,0.6,True,44,39,36,15,15,31,0.8181818181818182,0.3409090909090909,0.25,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.6363636363636364,79,18,17,0.32368102937247123,1.0
objective_r0.6_f1_h96,7,early_after,0.6,True,20,20,18,7,7,18,0.9,0.35,0.3,0.15,0.2,0.35,0.65,72,36,16,0.5477053104924017,1.0
objective_r0.6_f1_h96,7,late_after,0.6,True,18,18,15,8,8,15,0.8333333333333334,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.5555555555555556,0.4444444444444444,66,35,13,0.4165404394560173,1.0
none_r0.0_f0,8,before,0.0,False,46,45,38,5,5,37,0.8260869565217391,0.10869565217391304,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.1956521739130435,0.8043478260869565,65,19,0,0.0,0.2083333333333333
none_r0.0_f0,8,early_after,0.0,False,50,46,39,4,4,35,0.78,0.08,0.06,0.02,0.06,0.32,0.68,86,36,0,0.0,0.2083333333333333
none_r0.0_f0,8,late_after,0.0,False,44,42,39,5,5,37,0.8863636363636364,0.11363636363636363,0.09090909090909091,0.06818181818181818,0.045454545454545456,0.36363636363636365,0.6363636363636364,71,27,0,0.0,0.2083333333333333
none_r0.0_f1,8,before,0.0,True,44,44,36,5,5,36,0.8181818181818182,0.11363636363636363,0.09090909090909091,0.06818181818181818,0.045454545454545456,0.20454545454545456,0.7954545454545454,65,18,3,0.08598400216156407,0.2083333333333333
none_r0.0_f1,8,early_after,0.0,True,48,45,37,4,4,34,0.7708333333333334,0.08333333333333333,0.0625,0.020833333333333332,0.0625,0.3333333333333333,0.6666666666666666,86,35,3,0.06707923748805254,0.2083333333333333
none_r0.0_f1,8,late_after,0.0,True,45,43,40,5,5,38,0.8888888888888888,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.044444444444444446,0.4,0.6,71,25,1,0.05585166324488376,0.2083333333333333
none_r0.6_f0,8,before,0.6,False,48,47,42,21,21,41,0.875,0.4375,0.3333333333333333,0.2708333333333333,0.14583333333333334,0.3333333333333333,0.6666666666666666,65,17,0,0.0,1.0
none_r0.6_f0,8,early_after,0.6,False,57,51,50,17,16,45,0.8771929824561403,0.2982456140350877,0.19298245614035087,0.15789473684210525,0.10526315789473684,0.42105263157894735,0.5789473684210527,86,29,0,0.0,1.0
none_r0.6_f0,8,late_after,0.6,False,46,43,43,20,18,40,0.9347826086956522,0.43478260869565216,0.3695652173913043,0.2608695652173913,0.15217391304347827,0.5,0.5,71,25,0,0.0,1.0
none_r0.6_f1,8,before,0.6,True,34,34,31,12,12,31,0.9117647058823529,0.35294117647058826,0.29411764705882354,0.20588235294117646,0.11764705882352941,0.38235294117647056,0.6176470588235294,65,12,19,0.39555877174998183,1.0
none_r0.6_f1,8,early_after,0.6,True,36,35,29,10,10,28,0.8055555555555556,0.2777777777777778,0.16666666666666666,0.19444444444444445,0.08333333333333333,0.3333333333333333,0.6666666666666666,86,31,19,0.3616247544156358,1.0
none_r0.6_f1,8,late_after,0.6,True,40,38,37,18,18,35,0.925,0.45,0.375,0.275,0.15,0.525,0.475,71,21,10,0.4086936976910162,1.0
objective_r0.0_f0,8,before,0.0,False,46,45,38,5,5,37,0.8260869565217391,0.10869565217391304,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.1956521739130435,0.8043478260869565,65,19,0,0.0,0.2083333333333333
objective_r0.0_f0,8,early_after,0.0,False,50,46,39,4,4,35,0.78,0.08,0.06,0.02,0.06,0.34,0.66,86,36,0,0.0,0.2083333333333333
objective_r0.0_f0,8,late_after,0.0,False,45,42,38,6,5,36,0.8444444444444444,0.13333333333333333,0.06666666666666667,0.08888888888888889,0.044444444444444446,0.4,0.6,71,26,0,0.0,0.2083333333333333
objective_r0.0_f1,8,before,0.0,True,44,44,36,5,5,36,0.8181818181818182,0.11363636363636363,0.09090909090909091,0.06818181818181818,0.045454545454545456,0.20454545454545456,0.7954545454545454,65,18,3,0.08598400216156407,0.2083333333333333
objective_r0.0_f1,8,early_after,0.0,True,44,42,34,4,4,32,0.7727272727272727,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.06818181818181818,0.3409090909090909,0.6590909090909091,86,35,7,0.13363658335074072,0.2083333333333333
objective_r0.0_f1,8,late_after,0.0,True,44,42,38,4,4,36,0.8636363636363636,0.09090909090909091,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.38636363636363635,0.6136363636363636,71,23,4,0.1482762193775433,0.2083333333333333
objective_r0.6_f0,8,before,0.6,False,48,47,42,21,21,41,0.875,0.4375,0.3333333333333333,0.2708333333333333,0.14583333333333334,0.3333333333333333,0.6666666666666666,65,17,0,0.0,1.0
objective_r0.6_f0,8,early_after,0.6,False,57,52,45,21,20,41,0.7894736842105263,0.3684210526315789,0.22807017543859648,0.17543859649122806,0.15789473684210525,0.42105263157894735,0.5789473684210527,86,29,0,0.0,1.0
objective_r0.6_f0,8,late_after,0.6,False,44,41,36,21,19,35,0.8181818181818182,0.4772727272727273,0.29545454545454547,0.3409090909090909,0.09090909090909091,0.5454545454545454,0.45454545454545453,71,27,0,0.0,1.0
objective_r0.6_f1,8,before,0.6,True,34,34,31,12,12,31,0.9117647058823529,0.35294117647058826,0.29411764705882354,0.20588235294117646,0.11764705882352941,0.38235294117647056,0.6176470588235294,65,12,19,0.39555877174998183,1.0
objective_r0.6_f1,8,early_after,0.6,True,32,31,25,8,8,24,0.78125,0.25,0.09375,0.15625,0.09375,0.40625,0.59375,86,29,25,0.47476584817538575,1.0
objective_r0.6_f1,8,late_after,0.6,True,32,31,28,12,12,27,0.875,0.375,0.28125,0.25,0.09375,0.53125,0.46875,71,15,24,0.524172018765796,1.0
information_r0.0_f0,8,before,0.0,False,46,45,38,6,6,37,0.8260869565217391,0.13043478260869565,0.10869565217391304,0.06521739130434782,0.06521739130434782,0.1956521739130435,0.8043478260869565,65,19,0,0.0,0.2083333333333333
information_r0.0_f0,8,early_after,0.0,False,51,47,40,7,7,36,0.7843137254901961,0.13725490196078433,0.09803921568627451,0.0392156862745098,0.09803921568627451,0.3333333333333333,0.6666666666666666,86,35,0,0.0,0.34999999999999987
information_r0.0_f0,8,late_after,0.0,False,43,41,39,8,8,37,0.9069767441860465,0.18604651162790697,0.13953488372093023,0.09302325581395349,0.06976744186046512,0.37209302325581395,0.627906976744186,71,28,0,0.0,0.34999999999999987
information_r0.0_f1,8,before,0.0,True,44,44,36,5,5,36,0.8181818181818182,0.11363636363636363,0.09090909090909091,0.06818181818181818,0.045454545454545456,0.20454545454545456,0.7954545454545454,65,18,3,0.08598400216156407,0.2083333333333333
information_r0.0_f1,8,early_after,0.0,True,45,43,35,5,5,33,0.7777777777777778,0.1111111111111111,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.3333333333333333,0.6666666666666666,86,34,7,0.1954888993077288,0.34999999999999987
information_r0.0_f1,8,late_after,0.0,True,45,43,40,9,9,38,0.8888888888888888,0.2,0.13333333333333333,0.1111111111111111,0.06666666666666667,0.35555555555555557,0.6444444444444445,71,24,2,0.08890309243266868,0.34999999999999987
information_r0.6_f0,8,before,0.6,False,48,47,42,21,21,41,0.875,0.4375,0.3333333333333333,0.2708333333333333,0.14583333333333334,0.3333333333333333,0.6666666666666666,65,17,0,0.0,1.0
information_r0.6_f0,8,early_after,0.6,False,57,51,50,17,16,45,0.8771929824561403,0.2982456140350877,0.19298245614035087,0.15789473684210525,0.10526315789473684,0.42105263157894735,0.5789473684210527,86,29,0,0.0,1.0
information_r0.6_f0,8,late_after,0.6,False,46,43,43,20,18,40,0.9347826086956522,0.43478260869565216,0.3695652173913043,0.2608695652173913,0.15217391304347827,0.5,0.5,71,25,0,0.0,1.0
information_r0.6_f1,8,before,0.6,True,34,34,31,12,12,31,0.9117647058823529,0.35294117647058826,0.29411764705882354,0.20588235294117646,0.11764705882352941,0.38235294117647056,0.6176470588235294,65,12,19,0.39555877174998183,1.0
information_r0.6_f1,8,early_after,0.6,True,36,35,29,10,10,28,0.8055555555555556,0.2777777777777778,0.16666666666666666,0.19444444444444445,0.08333333333333333,0.3333333333333333,0.6666666666666666,86,31,19,0.3616247544156358,1.0
information_r0.6_f1,8,late_after,0.6,True,40,38,37,18,18,35,0.925,0.45,0.375,0.275,0.15,0.525,0.475,71,21,10,0.4086936976910162,1.0
objective_r0.6_f0_h96,8,before,0.6,False,48,47,42,21,21,41,0.875,0.4375,0.3333333333333333,0.2708333333333333,0.14583333333333334,0.3333333333333333,0.6666666666666666,65,17,0,0.0,1.0
objective_r0.6_f0_h96,8,early_after,0.6,False,41,36,37,16,16,32,0.9024390243902439,0.3902439024390244,0.3170731707317073,0.12195121951219512,0.2682926829268293,0.4878048780487805,0.5121951219512195,86,45,0,0.0,1.0
objective_r0.6_f0_h96,8,late_after,0.6,False,40,38,38,15,15,36,0.95,0.375,0.35,0.275,0.1,0.5,0.5,71,31,0,0.0,1.0
objective_r0.6_f1_h96,8,before,0.6,True,34,34,31,12,12,31,0.9117647058823529,0.35294117647058826,0.29411764705882354,0.20588235294117646,0.11764705882352941,0.38235294117647056,0.6176470588235294,65,12,19,0.39555877174998183,1.0
objective_r0.6_f1_h96,8,early_after,0.6,True,23,22,17,6,6,16,0.7391304347826086,0.2608695652173913,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.43478260869565216,0.5652173913043478,86,45,18,0.403739811741873,1.0
objective_r0.6_f1_h96,8,late_after,0.6,True,31,29,29,12,11,27,0.9354838709677419,0.3870967741935484,0.3225806451612903,0.22580645161290322,0.12903225806451613,0.6129032258064516,0.3870967741935484,71,18,22,0.4768522651165687,1.0
none_r0.0_f0,9,before,0.0,False,58,53,43,1,1,38,0.7413793103448276,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.27586206896551724,0.7241379310344828,89,31,0,0.0,0.125
none_r0.0_f0,9,early_after,0.0,False,41,39,31,2,2,29,0.7560975609756098,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.3170731707317073,0.6829268292682927,65,24,0,0.0,0.125
none_r0.0_f0,9,late_after,0.0,False,44,44,33,4,4,33,0.75,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.06818181818181818,0.29545454545454547,0.7045454545454546,71,27,0,0.0,0.125
none_r0.0_f1,9,before,0.0,True,55,52,40,1,1,37,0.7272727272727273,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.23636363636363636,0.7636363636363637,89,31,3,0.05061763818686139,0.125
none_r0.0_f1,9,early_after,0.0,True,39,37,29,2,2,27,0.7435897435897436,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.3076923076923077,0.6923076923076923,65,24,2,0.05505432070031284,0.125
none_r0.0_f1,9,late_after,0.0,True,42,42,31,4,4,31,0.7380952380952381,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.2619047619047619,0.7380952380952381,71,25,4,0.1289507129095622,0.125
none_r0.6_f0,9,before,0.6,False,65,56,53,31,29,45,0.8153846153846154,0.47692307692307695,0.35384615384615387,0.26153846153846155,0.2,0.38461538461538464,0.6153846153846154,89,24,0,0.0,1.0
none_r0.6_f0,9,early_after,0.6,False,43,39,35,25,24,32,0.813953488372093,0.5813953488372093,0.4418604651162791,0.27906976744186046,0.3023255813953488,0.5813953488372093,0.4186046511627907,65,22,0,0.0,1.0
none_r0.6_f0,9,late_after,0.6,False,51,49,46,26,25,45,0.9019607843137255,0.5098039215686274,0.43137254901960786,0.2549019607843137,0.2549019607843137,0.4117647058823529,0.5882352941176471,71,20,0,0.0,1.0
none_r0.6_f1,9,before,0.6,True,42,38,31,19,19,28,0.7380952380952381,0.4523809523809524,0.2619047619047619,0.35714285714285715,0.09523809523809523,0.3333333333333333,0.6666666666666666,89,20,27,0.5045081789422523,1.0
none_r0.6_f1,9,early_after,0.6,True,37,35,24,22,22,23,0.6486486486486487,0.5945945945945946,0.2972972972972973,0.40540540540540543,0.1891891891891892,0.4864864864864865,0.5135135135135135,65,17,11,0.3341295731393794,1.0
none_r0.6_f1,9,late_after,0.6,True,32,31,28,13,12,27,0.875,0.40625,0.34375,0.25,0.15625,0.34375,0.65625,71,11,28,0.5757943357040947,1.0
objective_r0.0_f0,9,before,0.0,False,58,53,43,1,1,38,0.7413793103448276,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.27586206896551724,0.7241379310344828,89,31,0,0.0,0.125
objective_r0.0_f0,9,early_after,0.0,False,41,39,31,2,2,29,0.7560975609756098,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.3170731707317073,0.6829268292682927,65,24,0,0.0,0.125
objective_r0.0_f0,9,late_after,0.0,False,44,44,33,4,4,33,0.75,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.06818181818181818,0.29545454545454547,0.7045454545454546,71,27,0,0.0,0.125
objective_r0.0_f1,9,before,0.0,True,55,52,40,1,1,37,0.7272727272727273,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.23636363636363636,0.7636363636363637,89,31,3,0.05061763818686139,0.125
objective_r0.0_f1,9,early_after,0.0,True,39,37,29,2,2,27,0.7435897435897436,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.3076923076923077,0.6923076923076923,65,24,2,0.05505432070031284,0.125
objective_r0.0_f1,9,late_after,0.0,True,42,42,31,4,4,31,0.7380952380952381,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.2619047619047619,0.7380952380952381,71,25,4,0.16630025451740302,0.125
objective_r0.6_f0,9,before,0.6,False,65,56,53,31,29,45,0.8153846153846154,0.47692307692307695,0.35384615384615387,0.26153846153846155,0.2,0.4,0.6,89,24,0,0.0,1.0
objective_r0.6_f0,9,early_after,0.6,False,47,40,35,31,27,32,0.7446808510638298,0.6595744680851063,0.425531914893617,0.425531914893617,0.2127659574468085,0.6170212765957447,0.3829787234042553,65,18,0,0.0,1.0
objective_r0.6_f0,9,late_after,0.6,False,51,48,40,25,23,38,0.7843137254901961,0.49019607843137253,0.35294117647058826,0.3333333333333333,0.1568627450980392,0.37254901960784315,0.6274509803921569,71,20,0,0.0,1.0
objective_r0.6_f1,9,before,0.6,True,42,38,31,19,19,28,0.7380952380952381,0.4523809523809524,0.2619047619047619,0.35714285714285715,0.09523809523809523,0.3333333333333333,0.6666666666666666,89,20,27,0.5045081789422523,1.0
objective_r0.6_f1,9,early_after,0.6,True,27,26,15,18,18,14,0.5555555555555556,0.6666666666666666,0.25925925925925924,0.5185185185185185,0.14814814814814814,0.5185185185185185,0.48148148148148145,65,17,21,0.46314667840535845,1.0
objective_r0.6_f1,9,late_after,0.6,True,32,31,27,14,13,26,0.84375,0.4375,0.34375,0.21875,0.21875,0.40625,0.59375,71,12,27,0.5258498469955074,1.0
information_r0.0_f0,9,before,0.0,False,58,53,43,2,2,38,0.7413793103448276,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.29310344827586204,0.7068965517241379,89,31,0,0.0,0.125
information_r0.0_f0,9,early_after,0.0,False,40,39,30,7,7,29,0.75,0.175,0.1,0.125,0.05,0.325,0.675,65,25,0,0.0,0.2833333333333333
information_r0.0_f0,9,late_after,0.0,False,44,44,33,8,8,33,0.75,0.18181818181818182,0.06818181818181818,0.11363636363636363,0.06818181818181818,0.3181818181818182,0.6818181818181818,71,27,0,0.0,0.2833333333333333
information_r0.0_f1,9,before,0.0,True,55,52,40,2,2,37,0.7272727272727273,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.2545454545454545,0.7454545454545455,89,31,3,0.05061763818686139,0.125
information_r0.0_f1,9,early_after,0.0,True,37,36,27,7,7,26,0.7297297297297297,0.1891891891891892,0.10810810810810811,0.13513513513513514,0.05405405405405406,0.2972972972972973,0.7027027027027027,65,24,4,0.24827540151852467,0.2833333333333333
information_r0.0_f1,9,late_after,0.0,True,43,43,33,7,7,33,0.7674418604651163,0.16279069767441862,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.27906976744186046,0.7209302325581395,71,23,5,0.16119836863251807,0.2833333333333333
information_r0.6_f0,9,before,0.6,False,65,56,53,31,29,45,0.8153846153846154,0.47692307692307695,0.35384615384615387,0.26153846153846155,0.2,0.38461538461538464,0.6153846153846154,89,24,0,0.0,1.0
information_r0.6_f0,9,early_after,0.6,False,43,39,35,25,24,32,0.813953488372093,0.5813953488372093,0.4418604651162791,0.27906976744186046,0.3023255813953488,0.5813953488372093,0.4186046511627907,65,22,0,0.0,1.0
information_r0.6_f0,9,late_after,0.6,False,51,49,46,26,25,45,0.9019607843137255,0.5098039215686274,0.43137254901960786,0.2549019607843137,0.2549019607843137,0.4117647058823529,0.5882352941176471,71,20,0,0.0,1.0
information_r0.6_f1,9,before,0.6,True,42,38,31,19,19,28,0.7380952380952381,0.4523809523809524,0.2619047619047619,0.35714285714285715,0.09523809523809523,0.3333333333333333,0.6666666666666666,89,20,27,0.5045081789422523,1.0
information_r0.6_f1,9,early_after,0.6,True,37,35,24,22,22,23,0.6486486486486487,0.5945945945945946,0.2972972972972973,0.40540540540540543,0.1891891891891892,0.4864864864864865,0.5135135135135135,65,17,11,0.3341295731393794,1.0
information_r0.6_f1,9,late_after,0.6,True,32,31,28,13,12,27,0.875,0.40625,0.34375,0.25,0.15625,0.34375,0.65625,71,11,28,0.5757943357040947,1.0
objective_r0.6_f0_h96,9,before,0.6,False,65,56,53,31,29,45,0.8153846153846154,0.47692307692307695,0.35384615384615387,0.26153846153846155,0.2,0.4,0.6,89,24,0,0.0,1.0
objective_r0.6_f0_h96,9,early_after,0.6,False,29,26,23,16,14,22,0.7931034482758621,0.5517241379310345,0.3793103448275862,0.27586206896551724,0.27586206896551724,0.4827586206896552,0.5172413793103449,65,36,0,0.0,1.0
objective_r0.6_f0_h96,9,late_after,0.6,False,38,37,31,18,17,30,0.8157894736842105,0.47368421052631576,0.34210526315789475,0.34210526315789475,0.13157894736842105,0.42105263157894735,0.5789473684210527,71,33,0,0.0,1.0
