time,new_disputes,new_complaints,visible_complainants,new_complainants,unresolved,pending,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,unsubmitted,eligible_unsubmitted,threshold_blocked,utility_abstained,domestic_submissions,external_submissions,multi_submissions,scenario,seed
33,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
34,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
35,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
36,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
37,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
38,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
39,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
40,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
41,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
42,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
43,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
44,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
45,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
46,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
47,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
48,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
49,0,0,0,0,6,0,0,93,93,99,6,6,6,0,0,0,0,delay_2,8
0,102,5,0,5,102,5,0,0,5,102,97,102,97,0,5,0,0,delay_2,9
1,0,6,5,6,102,11,0,0,11,102,91,97,91,0,6,0,0,delay_2,9
2,0,8,11,8,98,15,4,4,19,102,83,91,83,0,8,0,0,delay_2,9
3,0,12,19,12,97,26,1,5,31,102,71,83,71,0,12,0,0,delay_2,9
4,0,16,27,16,88,33,9,14,47,102,55,71,55,0,16,0,0,delay_2,9
5,0,18,39,18,81,44,7,21,65,102,37,55,37,0,18,0,0,delay_2,9
6,0,19,49,19,68,50,13,34,84,102,18,37,18,0,19,0,0,delay_2,9
7,0,9,60,9,53,44,15,49,93,102,9,18,9,0,9,0,0,delay_2,9
8,0,3,55,3,37,31,16,65,96,102,6,9,6,0,3,0,0,delay_2,9
9,0,0,41,0,26,20,11,76,96,102,6,6,6,0,0,0,0,delay_2,9
10,0,0,26,0,16,10,10,86,96,102,6,6,6,0,0,0,0,delay_2,9
11,0,0,10,0,12,6,4,90,96,102,6,6,6,0,0,0,0,delay_2,9
12,0,0,6,0,9,3,3,93,96,102,6,6,6,0,0,0,0,delay_2,9
13,0,0,3,0,7,1,2,95,96,102,6,6,6,0,0,0,0,delay_2,9
14,0,0,1,0,6,0,1,96,96,102,6,6,6,0,0,0,0,delay_2,9
15,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
16,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
17,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
18,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
19,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
20,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
21,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
22,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
23,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
24,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
25,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
26,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
27,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
28,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
29,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
30,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
31,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
32,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
33,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
34,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
35,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
36,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
37,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
38,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
39,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
40,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
41,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
42,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
43,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
44,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
45,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
46,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
47,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
48,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
49,0,0,0,0,6,0,0,96,96,102,6,6,6,0,0,0,0,delay_2,9
0,97,6,0,6,97,6,0,0,6,97,91,97,91,0,6,0,0,delay_2,10
1,0,9,6,9,97,15,0,0,15,97,82,91,82,0,9,0,0,delay_2,10
2,0,13,15,13,93,24,4,4,28,97,69,82,69,0,13,0,0,delay_2,10
3,0,12,28,12,89,32,4,8,40,97,57,69,57,0,12,0,0,delay_2,10
4,0,14,35,14,78,35,11,19,54,97,43,57,43,0,14,0,0,delay_2,10
5,0,11,42,11,67,35,11,30,65,97,32,43,32,0,11,0,0,delay_2,10
6,0,13,43,13,55,36,12,42,78,97,19,32,19,0,13,0,0,delay_2,10
7,0,7,45,7,44,32,11,53,85,97,12,19,12,0,7,0,0,delay_2,10
8,0,1,40,1,35,24,9,62,86,97,11,12,11,0,1,0,0,delay_2,10
9,0,0,31,0,25,14,10,72,86,97,11,11,11,0,0,0,0,delay_2,10
10,0,0,19,0,17,6,8,80,86,97,11,11,11,0,0,0,0,delay_2,10
11,0,0,7,0,13,2,4,84,86,97,11,11,11,0,0,0,0,delay_2,10
12,0,0,2,0,12,1,1,85,86,97,11,11,11,0,0,0,0,delay_2,10
13,0,0,1,0,11,0,1,86,86,97,11,11,11,0,0,0,0,delay_2,10
14,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
15,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
16,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
17,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
18,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
19,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
20,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
21,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
22,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
23,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
24,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
25,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
26,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
27,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
28,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
29,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
30,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
31,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
32,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
33,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
34,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
35,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
36,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
37,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
38,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
39,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
40,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
41,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
42,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
43,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
44,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
45,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
46,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
47,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
48,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
49,0,0,0,0,11,0,0,86,86,97,11,11,11,0,0,0,0,delay_2,10
0,85,10,0,10,85,10,0,0,10,85,75,85,75,0,10,0,0,delay_2,11
1,0,10,10,10,85,20,0,0,20,85,65,75,65,0,10,0,0,delay_2,11
2,0,11,20,11,80,26,5,5,31,85,54,65,54,0,11,0,0,delay_2,11
3,0,16,31,16,73,35,7,12,47,85,38,54,38,0,16,0,0,delay_2,11
4,0,12,41,12,66,40,7,19,59,85,26,38,26,0,12,0,0,delay_2,11
5,0,6,43,6,53,33,13,32,65,85,20,26,20,0,6,0,0,delay_2,11
6,0,4,41,4,40,24,13,45,69,85,16,20,16,0,4,0,0,delay_2,11
7,0,4,33,4,30,18,10,55,73,85,12,16,12,0,4,0,0,delay_2,11
8,0,2,23,2,25,15,5,60,75,85,10,12,10,0,2,0,0,delay_2,11
9,0,1,16,1,20,11,5,65,76,85,9,10,9,0,1,0,0,delay_2,11
10,0,0,13,0,15,6,5,70,76,85,9,9,9,0,0,0,0,delay_2,11
11,0,0,8,0,12,3,3,73,76,85,9,9,9,0,0,0,0,delay_2,11
12,0,0,4,0,9,0,3,76,76,85,9,9,9,0,0,0,0,delay_2,11
13,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
14,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
15,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
16,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
17,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
18,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
19,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
20,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
21,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
22,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
23,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
24,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
25,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
26,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
27,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
28,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
29,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
30,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
31,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
32,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
33,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
34,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
35,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
36,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
37,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
38,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
39,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
40,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
41,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
42,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
43,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
44,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
45,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
46,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
47,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
48,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
49,0,0,0,0,9,0,0,76,76,85,9,9,9,0,0,0,0,delay_2,11
0,102,11,0,11,102,11,0,0,11,102,91,102,91,0,11,0,0,delay_2,12
1,0,21,11,21,102,32,0,0,32,102,70,91,70,0,21,0,0,delay_2,12
2,0,22,32,22,96,48,6,6,54,102,48,70,48,0,22,0,0,delay_2,12
3,0,22,54,22,84,58,12,18,76,102,26,48,26,0,22,0,0,delay_2,12
4,0,17,68,17,70,61,14,32,93,102,9,26,9,0,17,0,0,delay_2,12
5,0,4,73,4,54,49,16,48,97,102,5,9,5,0,4,0,0,delay_2,12
6,0,0,59,0,38,33,16,64,97,102,5,5,5,0,0,0,0,delay_2,12
7,0,0,42,0,26,21,12,76,97,102,5,5,5,0,0,0,0,delay_2,12
8,0,0,23,0,19,14,7,83,97,102,5,5,5,0,0,0,0,delay_2,12
9,0,0,14,0,11,6,8,91,97,102,5,5,5,0,0,0,0,delay_2,12
10,0,0,6,0,7,2,4,95,97,102,5,5,5,0,0,0,0,delay_2,12
11,0,0,2,0,6,1,1,96,97,102,5,5,5,0,0,0,0,delay_2,12
12,0,0,1,0,5,0,1,97,97,102,5,5,5,0,0,0,0,delay_2,12
13,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
14,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
15,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
16,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
17,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
18,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
19,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
20,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
21,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
22,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
23,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
24,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
25,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
26,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
27,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
28,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
29,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
30,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
31,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
32,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
33,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
34,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
35,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
36,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
37,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
38,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
39,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
40,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
41,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
42,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
43,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
44,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
45,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
46,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
47,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
48,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
49,0,0,0,0,5,0,0,97,97,102,5,5,5,0,0,0,0,delay_2,12
0,96,9,0,9,96,9,0,0,9,96,87,96,87,0,9,0,0,delay_2,13
1,0,13,9,13,96,22,0,0,22,96,74,87,74,0,13,0,0,delay_2,13
2,0,12,22,12,92,30,4,4,34,96,62,74,62,0,12,0,0,delay_2,13
3,0,24,34,24,84,46,8,12,58,96,38,62,38,0,24,0,0,delay_2,13
4,0,23,52,23,75,60,9,21,81,96,15,38,15,0,23,0,0,delay_2,13
5,0,9,65,9,64,58,11,32,90,96,6,15,6,0,9,0,0,delay_2,13
6,0,3,66,3,55,52,9,41,93,96,3,6,3,0,3,0,0,delay_2,13
7,0,0,54,0,43,40,12,53,93,96,3,3,3,0,0,0,0,delay_2,13
8,0,0,47,0,33,30,10,63,93,96,3,3,3,0,0,0,0,delay_2,13
9,0,0,30,0,21,18,12,75,93,96,3,3,3,0,0,0,0,delay_2,13
10,0,0,18,0,11,8,10,85,93,96,3,3,3,0,0,0,0,delay_2,13
11,0,0,8,0,9,6,2,87,93,96,3,3,3,0,0,0,0,delay_2,13
12,0,0,6,0,6,3,3,90,93,96,3,3,3,0,0,0,0,delay_2,13
13,0,0,3,0,4,1,2,92,93,96,3,3,3,0,0,0,0,delay_2,13
14,0,0,1,0,4,1,0,92,93,96,3,3,3,0,0,0,0,delay_2,13
15,0,0,1,0,4,1,0,92,93,96,3,3,3,0,0,0,0,delay_2,13
16,0,0,1,0,3,0,1,93,93,96,3,3,3,0,0,0,0,delay_2,13
17,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
18,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
19,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
20,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
21,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
22,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
23,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
24,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
25,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
26,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
27,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
28,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
29,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
30,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
31,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
32,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
33,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
34,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
35,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
36,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
37,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
38,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
39,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
40,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
41,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
42,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
43,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
44,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
45,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
46,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
47,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
48,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
49,0,0,0,0,3,0,0,93,93,96,3,3,3,0,0,0,0,delay_2,13
0,93,9,0,9,93,9,0,0,9,93,84,93,84,0,9,0,0,delay_2,14
1,0,11,9,11,93,20,0,0,20,93,73,84,73,0,11,0,0,delay_2,14
2,0,13,20,13,90,30,3,3,33,93,60,73,60,0,13,0,0,delay_2,14
3,0,15,33,15,80,35,10,13,48,93,45,60,45,0,15,0,0,delay_2,14
4,0,11,41,11,70,36,10,23,59,93,34,45,34,0,11,0,0,delay_2,14
5,0,12,43,12,55,33,15,38,71,93,22,34,22,0,12,0,0,delay_2,14
6,0,7,44,7,43,28,12,50,78,93,15,22,15,0,7,0,0,delay_2,14
7,0,3,35,3,35,23,8,58,81,93,12,15,12,0,3,0,0,delay_2,14
8,0,1,28,1,27,16,8,66,82,93,11,12,11,0,1,0,0,delay_2,14
9,0,0,20,0,23,12,4,70,82,93,11,11,11,0,0,0,0,delay_2,14
10,0,0,13,0,19,8,4,74,82,93,11,11,11,0,0,0,0,delay_2,14
11,0,0,8,0,17,6,2,76,82,93,11,11,11,0,0,0,0,delay_2,14
12,0,0,6,0,14,3,3,79,82,93,11,11,11,0,0,0,0,delay_2,14
13,0,0,3,0,12,1,2,81,82,93,11,11,11,0,0,0,0,delay_2,14
14,0,0,1,0,11,0,1,82,82,93,11,11,11,0,0,0,0,delay_2,14
15,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
16,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
17,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
18,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
19,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
20,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
21,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
22,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
23,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
24,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
25,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
26,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
27,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
28,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
29,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
30,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
31,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
32,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
33,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
34,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
35,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
36,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
37,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
38,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
39,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
40,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
41,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
42,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
43,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
44,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
45,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
46,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
47,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
48,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
49,0,0,0,0,11,0,0,82,82,93,11,11,11,0,0,0,0,delay_2,14
0,97,3,0,3,97,3,0,0,3,97,94,97,94,0,3,0,0,delay_2,15
1,0,2,3,2,97,5,0,0,5,97,92,94,92,0,2,0,0,delay_2,15
2,0,1,5,1,96,5,1,1,6,97,91,92,91,0,1,0,0,delay_2,15
3,0,2,6,2,93,4,3,4,8,97,89,91,89,0,2,0,0,delay_2,15
4,0,3,5,3,92,6,1,5,11,97,86,89,86,0,3,0,0,delay_2,15
