time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,scenario,seed
40,0,0,0,0,0,0,27,0,0,27,0,0,0,51,78,78,0,0,social_high,15
41,0,0,0,0,0,0,27,0,0,27,0,0,0,51,78,78,0,0,social_high,15
42,0,0,0,0,0,0,27,0,0,27,0,0,0,51,78,78,0,0,social_high,15
43,0,0,0,0,0,0,27,0,0,27,0,0,0,51,78,78,0,0,social_high,15
44,0,0,0,0,0,0,27,0,0,27,0,0,0,51,78,78,0,0,social_high,15
0,81,81,81,75,6,0,81,81,0,0,75,6,0,0,81,81,0,0,social_high,16
1,0,0,0,0,0,0,81,81,0,0,75,6,0,0,81,81,75,6,social_high,16
2,0,0,0,0,0,0,81,76,0,5,75,1,0,0,81,81,75,6,social_high,16
3,0,0,0,5,2,7,77,70,0,7,68,2,4,4,81,81,75,6,social_high,16
4,0,0,0,0,9,9,71,65,0,6,57,9,6,10,81,81,5,2,social_high,16
5,0,0,0,1,5,6,65,58,0,7,48,13,6,16,81,81,5,11,social_high,16
6,0,0,0,0,8,8,58,50,0,8,37,18,7,23,81,81,6,16,social_high,16
7,0,0,0,0,2,2,50,35,0,15,26,11,8,31,81,81,1,22,social_high,16
8,0,0,0,0,0,0,43,19,0,24,14,7,7,38,81,81,1,15,social_high,16
9,0,0,0,0,2,2,38,9,0,29,5,4,5,43,81,81,0,10,social_high,16
10,0,0,0,0,0,0,35,3,0,32,1,2,3,46,81,81,0,4,social_high,16
11,0,0,0,0,0,0,34,1,0,33,0,1,1,47,81,81,0,2,social_high,16
12,0,0,0,0,0,0,33,0,0,33,0,0,1,48,81,81,0,2,social_high,16
13,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
14,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
15,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
16,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
17,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
18,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
19,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
20,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
21,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
22,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
23,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
24,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
25,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
26,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
27,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
28,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
29,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
30,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
31,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
32,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
33,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
34,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
35,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
36,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
37,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
38,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
39,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
40,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
41,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
42,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
43,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
44,0,0,0,0,0,0,33,0,0,33,0,0,0,48,81,81,0,0,social_high,16
0,85,85,85,74,15,0,85,85,0,0,74,15,0,0,85,85,0,0,social_high,17
1,0,0,0,0,0,0,85,85,0,0,74,15,0,0,85,85,74,15,social_high,17
2,0,0,0,0,0,0,85,80,0,5,74,9,0,0,85,85,74,15,social_high,17
3,0,0,0,7,2,9,77,72,0,5,69,3,8,8,85,85,74,15,social_high,17
4,0,0,0,1,1,2,75,62,0,13,60,2,2,10,85,85,7,2,social_high,17
5,0,0,0,2,7,9,67,53,0,14,47,9,8,18,85,85,8,3,social_high,17
6,0,0,0,0,4,4,63,43,0,20,35,11,4,22,85,85,10,10,social_high,17
7,0,0,0,0,2,2,59,32,0,27,25,9,4,26,85,85,3,12,social_high,17
8,0,0,0,0,4,4,54,19,0,35,13,7,5,31,85,85,2,13,social_high,17
9,0,0,0,0,4,4,49,13,0,36,4,10,5,36,85,85,0,10,social_high,17
10,0,0,0,0,0,0,46,7,0,39,0,7,3,39,85,85,0,10,social_high,17
11,0,0,0,0,0,0,45,2,0,43,0,2,1,40,85,85,0,8,social_high,17
12,0,0,0,0,0,0,44,0,0,44,0,0,1,41,85,85,0,4,social_high,17
13,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
14,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
15,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
16,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
17,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
18,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
19,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
20,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
21,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
22,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
23,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
24,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
25,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
26,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
27,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
28,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
29,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
30,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
31,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
32,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
33,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
34,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
35,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
36,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
37,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
38,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
39,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
40,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
41,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
42,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
43,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
44,0,0,0,0,0,0,44,0,0,44,0,0,0,41,85,85,0,0,social_high,17
0,71,71,71,65,11,0,71,71,0,0,65,11,0,0,71,71,0,0,social_high,18
1,0,0,0,0,0,0,71,71,0,0,65,11,0,0,71,71,65,11,social_high,18
2,0,0,0,0,0,0,71,68,0,3,65,5,0,0,71,71,65,11,social_high,18
3,0,0,0,5,3,8,64,59,0,5,58,3,7,7,71,71,65,11,social_high,18
4,0,0,0,0,2,2,58,48,0,10,46,5,6,13,71,71,5,3,social_high,18
5,0,0,0,0,8,8,55,44,0,11,35,11,3,16,71,71,5,5,social_high,18
6,0,0,0,0,10,10,49,38,0,11,23,15,6,22,71,71,5,13,social_high,18
7,0,0,0,0,11,11,46,27,0,19,11,20,3,25,71,71,0,20,social_high,18
8,0,0,0,0,5,5,43,18,0,25,3,18,3,28,71,71,0,29,social_high,18
9,0,0,0,0,0,0,38,10,0,28,0,10,5,33,71,71,0,26,social_high,18
10,0,0,0,0,0,0,35,1,0,34,0,1,3,36,71,71,0,16,social_high,18
11,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,5,social_high,18
12,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
13,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
14,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
15,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
16,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
17,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
18,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
19,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
20,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
21,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
22,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
23,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
24,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
25,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
26,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
27,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
28,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
29,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
30,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
31,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
32,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
33,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
34,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
35,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
36,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
37,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
38,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
39,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
40,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
41,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
42,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
43,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
44,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,social_high,18
0,75,75,75,70,10,0,75,75,0,0,70,10,0,0,75,75,0,0,social_high,19
1,0,0,0,0,0,0,75,75,0,0,70,10,0,0,75,75,70,10,social_high,19
2,0,0,0,0,0,0,75,74,0,1,70,4,0,0,75,75,70,10,social_high,19
3,0,0,0,4,0,4,67,62,0,5,62,1,8,8,75,75,70,10,social_high,19
4,0,0,0,0,6,6,61,56,0,5,50,6,6,14,75,75,4,0,social_high,19
5,0,0,0,0,10,10,54,47,0,7,38,15,7,21,75,75,4,6,social_high,19
6,0,0,0,0,8,8,50,39,0,11,25,20,4,25,75,75,4,16,social_high,19
7,0,0,0,0,6,6,46,30,0,16,15,19,4,29,75,75,0,24,social_high,19
8,0,0,0,0,4,4,35,12,0,23,1,11,11,40,75,75,0,24,social_high,19
9,0,0,0,0,3,3,35,10,0,25,0,10,0,40,75,75,0,18,social_high,19
10,0,0,0,0,1,1,34,6,0,28,0,6,1,41,75,75,0,13,social_high,19
11,0,0,0,0,0,0,34,3,0,31,0,3,0,41,75,75,0,8,social_high,19
12,0,0,0,0,0,0,32,1,0,31,0,1,2,43,75,75,0,4,social_high,19
13,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,1,social_high,19
14,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
15,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
16,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
17,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
18,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
19,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
20,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
21,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
22,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
23,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
24,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
25,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
26,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
27,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
28,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
29,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
30,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
31,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
32,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
33,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
34,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
35,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
36,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
37,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
38,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
39,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
40,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
41,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
42,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
43,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
44,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,social_high,19
0,69,69,69,61,14,0,69,69,0,0,61,14,0,0,69,69,0,0,domestic_slow,0
1,0,0,0,0,0,0,69,69,0,0,61,14,0,0,69,69,61,14,domestic_slow,0
2,0,0,0,0,0,0,69,65,0,4,61,9,0,0,69,69,61,14,domestic_slow,0
3,0,0,0,4,0,4,64,62,0,2,62,1,5,5,69,69,61,14,domestic_slow,0
4,0,0,0,2,1,3,63,63,0,0,63,1,1,6,69,69,4,0,domestic_slow,0
5,0,0,0,0,5,5,63,63,0,0,63,6,0,6,69,69,6,1,domestic_slow,0
6,0,0,0,0,4,4,63,63,0,0,63,10,0,6,69,69,6,6,domestic_slow,0
7,0,0,0,0,5,5,58,54,0,4,52,11,5,11,69,69,2,10,domestic_slow,0
8,0,0,0,0,5,5,51,45,0,6,40,10,7,18,69,69,0,14,domestic_slow,0
9,0,0,0,0,6,6,48,38,0,10,28,14,3,21,69,69,0,14,domestic_slow,0
10,0,0,0,0,5,5,44,27,0,17,17,11,4,25,69,69,0,16,domestic_slow,0
11,0,0,0,0,3,3,36,13,0,23,5,9,8,33,69,69,0,16,domestic_slow,0
12,0,0,0,0,0,0,32,6,0,26,0,6,4,37,69,69,0,14,domestic_slow,0
13,0,0,0,0,0,0,31,2,0,29,0,2,1,38,69,69,0,8,domestic_slow,0
14,0,0,0,0,0,0,30,0,0,30,0,0,1,39,69,69,0,3,domestic_slow,0
15,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
16,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
17,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
18,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
19,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
20,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
21,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
22,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
23,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
24,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
25,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
26,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
27,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
28,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
29,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
30,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
31,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
32,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
33,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
34,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
35,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
36,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
37,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
38,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
39,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
40,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
41,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
42,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
43,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
44,0,0,0,0,0,0,30,0,0,30,0,0,0,39,69,69,0,0,domestic_slow,0
0,81,81,81,75,15,0,81,81,0,0,75,15,0,0,81,81,0,0,domestic_slow,1
1,0,0,0,0,0,0,81,81,0,0,75,15,0,0,81,81,75,15,domestic_slow,1
2,0,0,0,0,0,0,81,77,0,4,75,8,0,0,81,81,75,15,domestic_slow,1
3,0,0,0,4,0,4,77,76,0,1,76,0,4,4,81,81,75,15,domestic_slow,1
4,0,0,0,1,1,2,77,77,0,0,77,1,0,4,81,81,4,0,domestic_slow,1
5,0,0,0,0,2,2,77,77,0,0,77,3,0,4,81,81,5,1,domestic_slow,1
6,0,0,0,0,5,5,77,77,0,0,77,7,0,4,81,81,5,3,domestic_slow,1
7,0,0,0,0,6,6,71,66,0,5,66,9,6,10,81,81,1,8,domestic_slow,1
8,0,0,0,0,11,11,67,61,0,6,57,16,4,14,81,81,0,13,domestic_slow,1
9,0,0,0,0,6,6,59,50,0,9,44,15,8,22,81,81,0,22,domestic_slow,1
10,0,0,0,0,1,1,54,36,0,18,31,7,5,27,81,81,0,23,domestic_slow,1
11,0,0,0,0,3,3,49,23,0,26,18,7,5,32,81,81,0,18,domestic_slow,1
12,0,0,0,0,1,1,44,10,0,34,7,3,5,37,81,81,0,10,domestic_slow,1
13,0,0,0,0,1,1,42,3,0,39,0,3,2,39,81,81,0,5,domestic_slow,1
14,0,0,0,0,0,0,40,1,0,39,0,1,2,41,81,81,0,5,domestic_slow,1
15,0,0,0,0,0,0,40,1,0,39,0,1,0,41,81,81,0,2,domestic_slow,1
16,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,1,domestic_slow,1
17,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
18,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
19,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
20,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
21,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
22,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
23,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
24,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
25,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
26,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
27,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
28,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
29,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
30,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
31,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
32,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
33,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
34,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
35,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
36,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
37,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
38,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
39,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
40,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
41,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
42,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
43,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
44,0,0,0,0,0,0,40,0,0,40,0,0,0,41,81,81,0,0,domestic_slow,1
0,75,75,75,70,14,0,75,75,0,0,70,14,0,0,75,75,0,0,domestic_slow,2
1,0,0,0,0,0,0,75,75,0,0,70,14,0,0,75,75,70,14,domestic_slow,2
2,0,0,0,0,0,0,75,72,0,3,70,6,0,0,75,75,70,14,domestic_slow,2
3,0,0,0,3,1,4,72,71,0,1,71,1,3,3,75,75,70,14,domestic_slow,2
4,0,0,0,1,0,1,72,72,0,0,72,1,0,3,75,75,3,1,domestic_slow,2
5,0,0,0,0,1,1,72,72,0,0,72,2,0,3,75,75,4,1,domestic_slow,2
6,0,0,0,0,3,3,72,72,0,0,72,4,0,3,75,75,4,2,domestic_slow,2
7,0,0,0,0,7,7,64,60,0,4,60,9,8,11,75,75,1,4,domestic_slow,2
8,0,0,0,0,5,5,58,50,0,8,48,11,6,17,75,75,0,11,domestic_slow,2
9,0,0,0,0,6,6,52,44,0,8,37,11,6,23,75,75,0,15,domestic_slow,2
10,0,0,0,0,6,6,48,36,0,12,25,15,4,27,75,75,0,18,domestic_slow,2
11,0,0,0,0,3,3,39,26,0,13,15,13,9,36,75,75,0,17,domestic_slow,2
12,0,0,0,0,1,1,31,10,0,21,2,8,8,44,75,75,0,15,domestic_slow,2
13,0,0,0,0,0,0,26,3,0,23,0,3,5,49,75,75,0,10,domestic_slow,2
14,0,0,0,0,0,0,24,1,0,23,0,1,2,51,75,75,0,4,domestic_slow,2
15,0,0,0,0,0,0,23,0,0,23,0,0,1,52,75,75,0,1,domestic_slow,2
16,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
17,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
18,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
19,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
20,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
21,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
22,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
23,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
24,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
25,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
26,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
27,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
28,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
29,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
30,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
31,0,0,0,0,0,0,23,0,0,23,0,0,0,52,75,75,0,0,domestic_slow,2
