time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,unchanged,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,unchanged,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,main,unchanged,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.45541076586004253,0.0,0.375,main,unchanged,0
4,1,1,1,0,1,0,5,4,0,1,3,1,0,5,10,10,3,0,0.4700466922061972,0.47387785420047207,0.0,0.20833333333333334,main,unchanged,0
5,0,0,0,0,0,0,5,3,0,2,2,1,0,5,10,10,3,1,0.4700466922061972,0.47387785420047207,0.0,0.20833333333333334,main,unchanged,0
6,1,1,1,1,1,1,6,3,0,3,1,2,0,5,10,11,2,1,0.46248376370680444,0.48583138970643786,0.0,0.25,main,unchanged,0
7,1,1,1,0,2,1,6,4,0,2,1,3,1,6,10,12,1,2,0.4087535023697475,0.4675723531046178,0.0,0.2916666666666667,main,unchanged,0
8,0,0,0,0,0,0,6,4,0,2,1,3,0,6,10,12,1,3,0.4087535023697475,0.47594335372033236,0.0,0.25,main,unchanged,0
9,1,1,1,1,2,1,6,3,0,3,1,3,1,7,10,13,1,3,0.41491855213204504,0.47594335372033236,0.0,0.2916666666666667,main,unchanged,0
10,1,1,1,1,0,0,6,3,0,3,2,2,1,8,11,14,1,4,0.4246387038991086,0.4672979389979331,0.0,0.2916666666666667,main,unchanged,0
11,2,2,2,1,1,0,8,4,0,4,3,2,0,8,12,16,2,2,0.4246387038991086,0.47386968278442776,0.0,0.3333333333333333,main,unchanged,0
12,0,0,0,0,0,0,8,3,0,5,2,1,0,8,12,16,3,3,0.4246387038991086,0.46139307900491594,0.0,0.3333333333333333,main,unchanged,0
13,1,1,1,0,1,0,8,2,0,6,1,1,1,9,13,17,2,1,0.4259674300270815,0.45861684683205756,0.0,0.375,main,unchanged,0
14,0,0,0,2,0,2,7,3,0,4,2,1,1,10,13,17,1,2,0.43316860262675755,0.4349546552557579,0.0,0.3333333333333333,main,unchanged,0
15,1,1,1,0,1,0,8,3,0,5,2,1,0,10,14,18,2,1,0.4491513570151225,0.44808389425913214,0.0,0.3333333333333333,main,unchanged,0
16,0,0,0,1,0,1,8,4,0,4,3,1,0,10,14,18,2,2,0.4599485304089208,0.4536818658989215,0.0,0.3333333333333333,main,unchanged,0
17,1,1,1,1,0,0,8,3,0,5,2,1,1,11,14,19,3,1,0.4536602972264309,0.4619092990209124,0.0,0.375,main,unchanged,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,unchanged,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,unchanged,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,main,unchanged,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.43887561695142646,0.0,0.3333333333333333,main,unchanged,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.4372355801587912,0.43887561695142646,0.0,0.2916666666666667,main,unchanged,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.4372355801587912,0.43887561695142646,0.0,0.2916666666666667,main,unchanged,1
6,1,1,1,1,0,0,5,2,0,3,1,1,0,4,8,9,1,1,0.4687185401303959,0.451172748634774,0.0,0.20833333333333334,main,unchanged,1
7,0,0,0,0,0,0,5,1,0,4,1,0,0,4,8,9,1,1,0.4696910925767601,0.451172748634774,0.0,0.20833333333333334,main,unchanged,1
8,1,1,1,1,0,0,6,2,0,4,2,0,0,4,9,10,1,0,0.4696910925767601,0.442421403420389,0.0,0.25,main,unchanged,1
9,0,0,0,0,0,0,5,1,0,4,1,0,1,5,9,10,2,0,0.4348900144465402,0.442421403420389,0.0,0.25,main,unchanged,1
10,0,0,0,0,0,0,5,1,0,4,1,0,0,5,9,10,1,0,0.4646004306559483,0.442421403420389,0.0,0.20833333333333334,main,unchanged,1
11,0,0,0,0,0,0,5,0,0,5,0,0,0,5,9,10,1,0,0.4646004306559483,0.451172748634774,0.0,0.20833333333333334,main,unchanged,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,5,10,11,0,0,0.4549792490695039,0.451172748634774,0.0,0.25,main,unchanged,1
13,0,0,0,0,0,0,6,1,0,5,1,0,0,5,10,11,1,0,0.4378582648994236,0.451172748634774,0.0,0.25,main,unchanged,1
14,1,1,1,1,0,0,7,2,0,5,2,0,0,5,11,12,1,0,0.4378582648994236,0.451172748634774,0.0,0.2916666666666667,main,unchanged,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,5,11,13,2,0,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,main,unchanged,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,5,11,13,2,0,0.43084249740537905,0.451172748634774,0.0,0.3333333333333333,main,unchanged,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,6,11,13,2,0,0.43084249740537905,0.451172748634774,0.0,0.3333333333333333,main,unchanged,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,no_notice,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,no_notice,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,main,no_notice,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.45541076586004253,0.0,0.375,main,no_notice,0
4,1,1,1,0,1,0,5,4,0,1,3,1,0,5,10,10,3,0,0.4700466922061972,0.47387785420047207,0.0,0.20833333333333334,main,no_notice,0
5,0,0,0,0,0,0,5,3,0,2,2,1,0,5,10,10,3,1,0.4700466922061972,0.47387785420047207,0.0,0.20833333333333334,main,no_notice,0
6,1,1,1,1,1,1,5,3,0,2,1,2,1,6,10,11,2,1,0.46248376370680444,0.48583138970643786,0.0,0.25,main,no_notice,0
7,1,1,1,0,1,0,5,3,0,2,1,2,1,7,10,12,1,2,0.4352118357030809,0.4675723531046178,0.0,0.25,main,no_notice,0
8,0,0,0,0,0,0,5,3,0,2,1,2,0,7,10,12,1,2,0.4352118357030809,0.47594335372033236,0.0,0.20833333333333334,main,no_notice,0
9,1,1,1,1,2,1,4,1,0,3,1,1,2,9,10,13,1,2,0.44304355213204505,0.47594335372033236,0.0,0.25,main,no_notice,0
10,1,1,1,2,0,1,5,3,0,2,3,1,0,9,11,14,1,3,0.45380537056577525,0.4672979389979331,0.0,0.20833333333333334,main,no_notice,0
11,2,2,2,2,0,0,7,5,0,2,5,1,0,9,12,16,3,2,0.45380537056577525,0.4602893804953055,0.0,0.2916666666666667,main,no_notice,0
12,0,0,0,0,0,0,6,4,0,2,4,0,1,10,12,16,5,2,0.45380537056577525,0.4602893804953055,0.0,0.2916666666666667,main,no_notice,0
13,1,1,1,0,1,0,5,3,0,2,2,1,2,12,13,17,4,0,0.45096743002708145,0.456311327381123,0.0,0.2916666666666667,main,no_notice,0
14,0,0,0,0,0,0,4,1,0,3,0,1,1,13,13,17,2,1,0.4745536510307277,0.456311327381123,0.0,0.20833333333333334,main,no_notice,0
15,1,1,1,1,1,1,5,2,0,3,1,1,0,13,14,18,0,1,0.4772285826580491,0.456311327381123,0.0,0.20833333333333334,main,no_notice,0
16,0,0,0,1,0,1,5,3,0,2,2,1,0,13,14,18,1,2,0.47119401687210605,0.4619092990209124,0.0,0.20833333333333334,main,no_notice,0
17,1,1,1,1,0,0,6,4,0,2,3,1,0,13,14,19,2,1,0.44567106105064896,0.4619092990209124,0.0,0.25,main,no_notice,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,no_notice,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,no_notice,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,main,no_notice,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.43887561695142646,0.0,0.3333333333333333,main,no_notice,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.4372355801587912,0.43887561695142646,0.0,0.2916666666666667,main,no_notice,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.4372355801587912,0.43887561695142646,0.0,0.2916666666666667,main,no_notice,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.4687185401303959,0.451172748634774,0.0,0.20833333333333334,main,no_notice,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.4957327592434268,0.451172748634774,0.0,0.16666666666666666,main,no_notice,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.4957327592434268,0.442421403420389,0.0,0.20833333333333334,main,no_notice,1
9,1,1,1,0,1,0,5,2,0,3,1,1,1,6,9,11,2,0,0.4640566811132069,0.442421403420389,0.0,0.25,main,no_notice,1
10,0,0,0,0,0,0,5,2,0,3,1,1,0,6,9,11,1,1,0.4646004306559483,0.442421403420389,0.0,0.20833333333333334,main,no_notice,1
11,0,0,0,0,0,0,5,1,0,4,0,1,0,6,9,11,1,1,0.4646004306559483,0.451172748634774,0.0,0.20833333333333334,main,no_notice,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,0,1,0.4549792490695039,0.451172748634774,0.0,0.25,main,no_notice,1
13,0,0,0,1,0,1,6,2,0,4,2,0,0,6,10,12,1,0,0.4378582648994236,0.43887561695142646,0.0,0.25,main,no_notice,1
14,1,1,1,1,0,0,7,3,0,4,3,0,0,6,11,13,2,0,0.4378582648994236,0.43887561695142646,0.0,0.2916666666666667,main,no_notice,1
15,1,1,1,1,0,0,8,3,0,5,3,0,0,6,11,14,3,0,0.447479446485868,0.43887561695142646,0.0,0.3333333333333333,main,no_notice,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,3,0,0.43084249740537905,0.451172748634774,0.0,0.3333333333333333,main,no_notice,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.42082364073045214,0.451172748634774,0.0,0.3333333333333333,main,no_notice,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,immediate,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,immediate,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,main,immediate,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.45541076586004253,0.0,0.375,main,immediate,0
4,1,1,1,1,0,0,5,4,0,1,4,0,0,5,10,10,3,0,0.7263633588728639,0.47387785420047207,1.0,0.20833333333333334,main,immediate,0
5,0,0,0,0,0,0,5,3,0,2,3,0,0,5,10,10,4,0,0.7263633588728639,0.47387785420047207,1.0,0.20833333333333334,main,immediate,0
6,1,1,1,1,1,1,5,3,0,2,2,1,1,6,10,11,3,0,0.716700430373471,0.48583138970643786,1.0,0.25,main,immediate,0
7,1,1,1,0,1,0,6,3,0,3,1,2,0,6,10,12,2,1,0.6961951690364141,0.4675723531046178,1.0,0.25,main,immediate,0
8,0,0,0,0,1,1,6,4,0,2,1,3,0,6,10,12,1,2,0.6866486693450948,0.4675723531046178,1.0,0.25,main,immediate,0
9,1,1,1,1,0,0,5,2,0,3,1,1,2,8,10,13,1,3,0.6984795181737528,0.4675723531046178,1.0,0.2916666666666667,main,immediate,0
10,1,1,1,2,0,1,6,4,0,2,3,1,0,8,11,14,1,2,0.7138317752635274,0.4602893804953055,1.0,0.25,main,immediate,0
11,2,2,2,2,0,0,8,5,0,3,5,0,0,8,12,16,3,1,0.7256387038991087,0.4602893804953055,1.0,0.3333333333333333,main,immediate,0
12,0,0,0,0,0,0,7,4,0,3,4,0,1,9,12,16,5,0,0.7256387038991087,0.45229793899793314,1.0,0.3333333333333333,main,immediate,0
13,1,1,1,1,0,0,6,3,0,3,3,0,2,11,13,17,4,0,0.7239674300270814,0.4592766870536657,1.0,0.3333333333333333,main,immediate,0
14,0,0,0,0,0,0,5,1,0,4,1,0,1,12,13,17,3,0,0.7367036510307275,0.4592766870536657,1.0,0.25,main,immediate,0
15,1,1,1,1,1,1,6,3,0,3,2,1,0,12,14,18,1,0,0.7300452493247157,0.4675723531046178,1.0,0.25,main,immediate,0
16,0,0,0,0,0,0,5,2,0,3,1,1,1,13,14,18,2,1,0.7269273502054393,0.4675723531046178,1.0,0.25,main,immediate,0
17,1,1,1,1,0,0,6,3,0,3,2,1,0,13,14,19,1,1,0.7168447254638596,0.4675723531046178,1.0,0.25,main,immediate,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,immediate,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,immediate,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,main,immediate,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.43887561695142646,0.0,0.3333333333333333,main,immediate,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.7058022468254578,0.43887561695142646,1.0,0.2916666666666667,main,immediate,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.7058022468254578,0.43887561695142646,1.0,0.2916666666666667,main,immediate,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.7261518734637291,0.451172748634774,1.0,0.20833333333333334,main,immediate,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.7518160925767602,0.451172748634774,1.0,0.16666666666666666,main,immediate,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.7518160925767602,0.442421403420389,1.0,0.20833333333333334,main,immediate,1
9,1,1,1,1,0,0,5,2,0,3,2,0,1,6,9,11,2,0,0.7358900144465402,0.442421403420389,1.0,0.25,main,immediate,1
10,0,0,0,0,0,0,5,2,0,3,2,0,0,6,9,11,2,0,0.7364337639892816,0.442421403420389,1.0,0.20833333333333334,main,immediate,1
11,0,0,0,0,0,0,5,1,0,4,1,0,0,6,9,11,2,0,0.7364337639892816,0.451172748634774,1.0,0.20833333333333334,main,immediate,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,1,0,0.7209792490695038,0.451172748634774,1.0,0.25,main,immediate,1
13,0,0,0,0,1,1,6,2,0,4,1,1,0,6,10,12,1,0,0.6945434155643793,0.451172748634774,1.0,0.25,main,immediate,1
14,1,1,1,1,0,0,7,3,0,4,2,1,0,6,11,13,1,1,0.6945434155643793,0.451172748634774,1.0,0.2916666666666667,main,immediate,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.7067233477798736,0.451172748634774,1.0,0.3333333333333333,main,immediate,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.700342497405379,0.43887561695142646,1.0,0.3333333333333333,main,immediate,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.700342497405379,0.43887561695142646,1.0,0.3333333333333333,main,immediate,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,network_notice,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,main,network_notice,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,main,network_notice,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.45541076586004253,0.0,0.375,main,network_notice,0
4,1,1,1,1,0,0,5,4,0,1,4,0,0,5,10,10,3,0,0.5009633588728639,0.47387785420047207,0.125,0.20833333333333334,main,network_notice,0
5,0,0,0,0,0,0,5,3,0,2,3,0,0,5,10,10,4,0,0.5213800255395306,0.47387785420047207,0.20833333333333334,0.20833333333333334,main,network_notice,0
6,1,1,1,1,1,1,5,3,0,2,2,1,1,6,10,11,3,0,0.5434504303734711,0.48583138970643786,0.3333333333333333,0.25,main,network_notice,0
7,1,1,1,0,1,0,6,3,0,3,1,2,0,6,10,12,2,1,0.5725285023697475,0.4675723531046178,0.5416666666666666,0.25,main,network_notice,0
8,0,0,0,0,1,1,6,4,0,2,1,3,0,6,10,12,1,2,0.6318153360117615,0.4675723531046178,0.7916666666666666,0.25,main,network_notice,0
9,1,1,1,1,0,0,5,2,0,3,1,1,2,8,10,13,1,3,0.6658128515070861,0.4675723531046178,0.875,0.2916666666666667,main,network_notice,0
10,1,1,1,2,0,1,6,4,0,2,3,1,0,8,11,14,1,2,0.7021651085968607,0.4602893804953055,0.9583333333333334,0.25,main,network_notice,0
11,2,2,2,2,0,0,8,5,0,3,5,0,0,8,12,16,3,1,0.713972037232442,0.4602893804953055,0.9583333333333334,0.3333333333333333,main,network_notice,0
12,0,0,0,0,0,0,7,4,0,3,4,0,1,9,12,16,5,0,0.713972037232442,0.45229793899793314,0.9583333333333334,0.3333333333333333,main,network_notice,0
13,1,1,1,1,0,0,6,3,0,3,3,0,2,11,13,17,4,0,0.7123007633604148,0.4592766870536657,0.9583333333333334,0.3333333333333333,main,network_notice,0
14,0,0,0,0,0,0,5,1,0,4,1,0,1,12,13,17,3,0,0.725036984364061,0.4592766870536657,0.9583333333333334,0.25,main,network_notice,0
15,1,1,1,1,1,1,6,3,0,3,2,1,0,12,14,18,1,0,0.7300452493247157,0.4675723531046178,1.0,0.25,main,network_notice,0
16,0,0,0,0,0,0,5,2,0,3,1,1,1,13,14,18,2,1,0.7269273502054393,0.4675723531046178,1.0,0.25,main,network_notice,0
17,1,1,1,1,0,0,6,3,0,3,2,1,0,13,14,19,1,1,0.7168447254638596,0.4675723531046178,1.0,0.25,main,network_notice,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,network_notice,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,main,network_notice,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,main,network_notice,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.43887561695142646,0.0,0.3333333333333333,main,network_notice,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.45881891349212456,0.43887561695142646,0.08333333333333333,0.2916666666666667,main,network_notice,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.5033855801587912,0.43887561695142646,0.25,0.2916666666666667,main,network_notice,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.5551185401303959,0.451172748634774,0.3333333333333333,0.20833333333333334,main,network_notice,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.6228994259100934,0.451172748634774,0.5,0.16666666666666666,main,network_notice,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.6654827592434268,0.442421403420389,0.6666666666666666,0.20833333333333334,main,network_notice,1
9,1,1,1,1,0,0,5,2,0,3,2,0,1,6,9,11,2,0,0.7125566811132069,0.442421403420389,0.9166666666666666,0.25,main,network_notice,1
10,0,0,0,0,0,0,5,2,0,3,2,0,0,6,9,11,2,0,0.7131004306559482,0.442421403420389,0.9166666666666666,0.20833333333333334,main,network_notice,1
11,0,0,0,0,0,0,5,1,0,4,1,0,0,6,9,11,2,0,0.7247670973226149,0.451172748634774,0.9583333333333334,0.20833333333333334,main,network_notice,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,1,0,0.7093125824028372,0.451172748634774,0.9583333333333334,0.25,main,network_notice,1
13,0,0,0,0,1,1,6,2,0,4,1,1,0,6,10,12,1,0,0.6828767488977125,0.451172748634774,0.9583333333333334,0.25,main,network_notice,1
14,1,1,1,1,0,0,7,3,0,4,2,1,0,6,11,13,1,1,0.6828767488977125,0.451172748634774,0.9583333333333334,0.2916666666666667,main,network_notice,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.6950566811132068,0.451172748634774,0.9583333333333334,0.3333333333333333,main,network_notice,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.6886758307387124,0.43887561695142646,0.9583333333333334,0.3333333333333333,main,network_notice,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.6886758307387124,0.43887561695142646,0.9583333333333334,0.3333333333333333,main,network_notice,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,unchanged,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,unchanged,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,unchanged,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.4675723531046178,0.0,0.375,learning_off,unchanged,0
4,1,1,1,0,1,0,5,4,0,1,3,1,0,5,10,10,3,0,0.4367490581253664,0.4675723531046178,0.0,0.20833333333333334,learning_off,unchanged,0
5,0,0,0,0,0,0,5,3,0,2,2,1,0,5,10,10,3,1,0.4367490581253664,0.4675723531046178,0.0,0.20833333333333334,learning_off,unchanged,0
6,1,1,1,1,2,1,6,3,0,3,1,3,0,5,10,11,2,1,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,unchanged,0
7,1,1,1,0,2,1,6,4,0,2,1,4,1,6,10,12,1,3,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,unchanged,0
8,0,0,0,0,0,0,6,4,0,2,1,3,0,6,10,12,1,4,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,unchanged,0
9,1,1,1,1,1,0,6,2,0,4,1,2,1,7,10,13,1,4,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,unchanged,0
10,1,1,1,1,0,0,6,2,0,4,2,1,1,8,11,14,1,3,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,unchanged,0
11,2,2,2,2,0,0,8,4,0,4,4,1,0,8,12,16,2,1,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,unchanged,0
12,0,0,0,0,0,0,8,3,0,5,3,0,0,8,12,16,4,1,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,unchanged,0
13,1,1,1,0,1,0,8,3,0,5,2,1,1,9,13,17,3,0,0.4367490581253664,0.4675723531046178,0.0,0.375,learning_off,unchanged,0
14,0,0,0,0,0,0,7,1,0,6,0,1,1,10,13,17,2,1,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,unchanged,0
15,1,1,1,0,2,1,8,2,0,6,0,2,0,10,14,18,0,1,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,unchanged,0
16,0,0,0,1,0,1,8,3,0,5,1,2,0,10,14,18,0,3,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,unchanged,0
17,1,1,1,1,0,0,9,4,0,5,2,2,0,10,14,19,1,2,0.4367490581253664,0.4675723531046178,0.0,0.375,learning_off,unchanged,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,unchanged,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,unchanged,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,unchanged,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,unchanged,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.447479446485868,0.451172748634774,0.0,0.2916666666666667,learning_off,unchanged,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.2916666666666667,learning_off,unchanged,1
6,1,1,1,1,0,0,5,2,0,3,1,1,0,4,8,9,1,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,unchanged,1
7,0,0,0,0,0,0,5,1,0,4,1,0,0,4,8,9,1,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,unchanged,1
8,1,1,1,1,0,0,6,2,0,4,2,0,0,4,9,10,1,0,0.447479446485868,0.451172748634774,0.0,0.25,learning_off,unchanged,1
9,0,0,0,0,0,0,5,1,0,4,1,0,1,5,9,10,2,0,0.447479446485868,0.451172748634774,0.0,0.25,learning_off,unchanged,1
10,0,0,0,0,0,0,5,1,0,4,1,0,0,5,9,10,1,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,unchanged,1
11,0,0,0,0,0,0,5,0,0,5,0,0,0,5,9,10,1,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,unchanged,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,5,10,11,0,0,0.447479446485868,0.451172748634774,0.0,0.25,learning_off,unchanged,1
13,0,0,0,0,0,0,6,1,0,5,1,0,0,5,10,11,1,0,0.447479446485868,0.451172748634774,0.0,0.25,learning_off,unchanged,1
14,1,1,1,1,0,0,7,2,0,5,2,0,0,5,11,12,1,0,0.447479446485868,0.451172748634774,0.0,0.2916666666666667,learning_off,unchanged,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,5,11,13,2,0,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,unchanged,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,5,11,13,2,0,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,unchanged,1
