scenario,population,metric,contrast,n,mean,low,high
base,both_reachable,e_to_d,late,20,0.21864414677122937,0.1841929710855114,0.2519456243569577
base,both_reachable,e_to_d,change,20,-0.023073790866531416,-0.05948294353186611,0.017858354239154467
base,both_reachable,e_to_d,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,resolved,late,20,0.4123717314933642,0.36488095692631983,0.4599482106781793
base,both_reachable,resolved,change,20,-0.01953260419350298,-0.09450778004018606,0.0649985311545696
base,both_reachable,resolved,late_minus_base,20,0.0,0.0,0.0
followup_12,all,domestic_use,late,20,0.7324138943384882,0.708117426201824,0.75796968494328
followup_12,all,domestic_use,change,20,0.0092413040168214,-0.03410852877627911,0.04927166684375978
followup_12,all,domestic_use,late_minus_base,20,-0.07264536477315792,-0.09158058090790079,-0.053952790036021374
followup_12,all,customer_use,late,20,0.4483804928670606,0.4080155299022343,0.4855201979230819
followup_12,all,customer_use,change,20,-0.03126561902483706,-0.06514765159358085,0.0029079303833234715
followup_12,all,customer_use,late_minus_base,20,-0.04250970584910938,-0.05991527331799037,-0.025572508691159245
followup_12,all,customer_minus_domestic,late,20,-0.2840334014714276,-0.3299310094553365,-0.23796178261929435
followup_12,all,customer_minus_domestic,change,20,-0.04050692304165844,-0.10305656452802102,0.022837277435144816
followup_12,all,customer_minus_domestic,late_minus_base,20,0.03013565892404855,0.004978959092573737,0.05720269254993443
followup_12,all,first_d,late,20,0.5968988247350862,0.5627533000763867,0.6301469012712638
followup_12,all,first_d,change,20,0.0185565901775432,-0.023714937145621114,0.06091695204570736
followup_12,all,first_d,late_minus_base,20,-0.03628788293936479,-0.05544793308274411,-0.020549521229483506
followup_12,all,first_e,late,20,0.3014387748108585,0.2617515489922254,0.34169754523787926
followup_12,all,first_e,change,20,-0.029107238317200024,-0.06686042554775407,0.00933443723922285
followup_12,all,first_e,late_minus_base,20,-0.013119797105900343,-0.02383181983926454,-0.004661246612466127
followup_12,all,first_both,late,20,0.013044232898884059,0.004944040697674414,0.02228760411100527
followup_12,all,first_both,change,20,0.0033907310232076694,-0.004816586935873531,0.012416904470676286
followup_12,all,first_both,late_minus_base,20,0.0,0.0,0.0
followup_12,all,domestic_only,late,20,0.46300133957776807,0.4316635553411272,0.4936673493657505
followup_12,all,domestic_only,change,20,0.02410570190838789,-0.021546819912457084,0.07190945390849442
followup_12,all,domestic_only,late_minus_base,20,-0.006897974196155743,-0.03332169044781787,0.017975285603975055
followup_12,all,customer_only,late,20,0.1789679381063404,0.15486315700794048,0.20287113234102144
followup_12,all,customer_only,change,20,-0.016401221133270534,-0.05226340932126047,0.020815817025325783
followup_12,all,customer_only,late_minus_base,20,0.02323768472789281,0.010533918889488052,0.036102198376219176
followup_12,all,both_use,late,20,0.26941255476072024,0.23570849864045243,0.3050849489060122
followup_12,all,both_use,change,20,-0.014864397891566499,-0.05637793762843024,0.026603035807455846
followup_12,all,both_use,late_minus_base,20,-0.06574739057700218,-0.0865432293106432,-0.04646096914959239
followup_12,all,no_submission,late,20,0.08861816755517123,0.06583563859104041,0.11217375931079933
followup_12,all,no_submission,change,20,0.007159917116449152,-0.020844985589205854,0.03706362494443497
followup_12,all,no_submission,late_minus_base,20,0.04940768004526513,0.031764658188265855,0.06792622057043052
followup_12,all,d_to_e,late,20,0.13389748515731809,0.10364978031733028,0.1663350416433644
followup_12,all,d_to_e,change,20,-0.005549111730844672,-0.03866419821405999,0.029196307170853784
followup_12,all,d_to_e,late_minus_base,20,-0.029389908743209042,-0.04662551044265265,-0.015862912719758124
followup_12,all,e_to_d,late,20,0.12247083670451804,0.09772827269298222,0.14846327664150616
followup_12,all,e_to_d,change,20,-0.012706017183929483,-0.04031010311425687,0.01679515385962391
followup_12,all,e_to_d,late_minus_base,20,-0.03635748183379313,-0.04784565031905464,-0.025133151071313437
followup_12,all,resolved,late,20,0.3486273806325229,0.3083945681479368,0.3905252552849707
followup_12,all,resolved,change,20,-0.014021075972132637,-0.0716314551259656,0.05031111684409749
followup_12,all,resolved,late_minus_base,20,-0.03193819379149408,-0.042571477859995294,-0.021338679293812408
followup_12,both_reachable,domestic_use,late,20,0.691869386603575,0.6559796622961358,0.7297038477598267
followup_12,both_reachable,domestic_use,change,20,0.01204478094683022,-0.04366227780908075,0.06520727097083677
followup_12,both_reachable,domestic_use,late_minus_base,20,-0.07596489470716572,-0.09407582838050894,-0.05807054852898304
followup_12,both_reachable,customer_use,late,20,0.6214294487719398,0.5804100548709574,0.6608842748973699
followup_12,both_reachable,customer_use,change,20,-0.04337926457149881,-0.08868360557784517,0.0019728102441985643
followup_12,both_reachable,customer_use,late_minus_base,20,-0.058778851656943853,-0.08323304695043826,-0.03700106715052368
followup_12,both_reachable,customer_minus_domestic,late,20,-0.07043993783163513,-0.13096072944865003,-0.010119331909336043
followup_12,both_reachable,customer_minus_domestic,change,20,-0.055424045518329024,-0.1371168688625283,0.0217259071590941
followup_12,both_reachable,customer_minus_domestic,late_minus_base,20,0.01718604305022185,-0.011301923296741496,0.043478110653390314
followup_12,both_reachable,first_d,late,20,0.5042042663588433,0.46684974407399993,0.5494481162227408
followup_12,both_reachable,first_d,change,20,0.02552467408459983,-0.020795134294814516,0.0734075984106863
followup_12,both_reachable,first_d,late_minus_base,20,-0.025465215222515002,-0.03662371755608685,-0.01499038818595271
followup_12,both_reachable,first_e,late,20,0.4184178821310054,0.36803691519350074,0.4655310670165582
followup_12,both_reachable,first_e,change,20,-0.03928070574205773,-0.09142745127204352,0.016077317159532444
followup_12,both_reachable,first_e,late_minus_base,20,-0.019625779625779622,-0.0382759009009009,-0.006923076923076921
followup_12,both_reachable,first_both,late,20,0.01952065295815295,0.0067380952380952375,0.03379735975829723
followup_12,both_reachable,first_both,change,20,0.006034948847448847,-0.007933951465201464,0.02181776209901207
followup_12,both_reachable,first_both,late_minus_base,20,0.0,0.0,0.0
