time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,scenario,seed
2,0,0,0,0,0,0,25,13,0,12,13,11,2,2,0,1,0,0,25,25,23,3,implementation_zero_effect,7
3,0,0,0,2,11,13,24,19,0,5,8,2,6,6,0,11,1,1,25,25,23,3,implementation_zero_effect,7
4,0,0,0,0,4,4,24,17,0,7,2,2,0,0,0,15,0,1,25,25,8,11,implementation_zero_effect,7
5,0,0,0,0,5,5,24,18,0,6,1,0,1,1,0,17,0,1,25,25,2,15,implementation_zero_effect,7
6,0,0,0,0,0,0,20,9,0,11,0,0,0,0,0,9,4,5,25,25,2,20,implementation_zero_effect,7
7,0,0,0,0,0,0,20,2,0,18,0,0,0,0,0,2,0,5,25,25,0,10,implementation_zero_effect,7
8,3,3,3,3,0,0,22,3,0,19,3,3,0,0,0,0,1,6,27,28,0,5,implementation_zero_effect,7
9,1,1,1,1,0,0,23,4,0,19,4,4,0,0,0,0,0,6,28,29,3,0,implementation_zero_effect,7
10,1,1,1,1,0,0,24,4,0,20,4,2,2,2,0,0,0,6,29,30,4,0,implementation_zero_effect,7
11,0,0,0,0,1,1,24,3,0,21,2,1,1,1,0,1,0,6,29,30,5,0,implementation_zero_effect,7
12,0,0,0,0,1,1,24,3,0,21,1,0,1,1,0,2,0,6,29,30,2,1,implementation_zero_effect,7
13,0,0,0,0,1,1,24,3,0,21,0,0,0,0,0,3,0,6,29,30,1,2,implementation_zero_effect,7
14,0,0,0,0,1,1,23,2,0,21,0,0,0,0,0,2,1,7,29,30,0,3,implementation_zero_effect,7
15,0,0,0,0,0,0,23,2,0,21,0,0,0,0,0,2,0,7,29,30,0,3,implementation_zero_effect,7
16,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,1,8,29,30,0,2,implementation_zero_effect,7
17,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,8,29,30,0,1,implementation_zero_effect,7
18,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,8,29,30,0,0,implementation_zero_effect,7
19,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,8,29,30,0,0,implementation_zero_effect,7
20,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,8,29,30,0,0,implementation_zero_effect,7
21,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,8,29,30,0,0,implementation_zero_effect,7
22,1,1,1,1,0,0,23,1,0,22,1,1,0,0,0,0,0,8,30,31,0,0,implementation_zero_effect,7
23,0,0,0,0,0,0,23,1,0,22,1,1,0,0,0,0,0,8,30,31,1,0,implementation_zero_effect,7
24,0,0,0,0,0,0,23,1,0,22,1,0,1,1,0,0,0,8,30,31,1,0,implementation_zero_effect,7
0,22,22,22,22,0,0,22,22,0,0,22,22,0,0,0,0,0,0,22,22,0,0,implementation_zero_effect,8
1,0,0,0,0,0,0,22,22,0,0,22,22,0,0,0,0,0,0,22,22,22,0,implementation_zero_effect,8
2,0,0,0,0,0,0,22,14,0,8,14,10,4,4,0,0,0,0,22,22,22,0,implementation_zero_effect,8
3,0,0,0,0,5,5,22,10,0,12,5,0,5,5,0,5,0,0,22,22,22,0,implementation_zero_effect,8
4,0,0,0,0,5,5,22,10,0,12,0,0,0,0,0,10,0,0,22,22,5,5,implementation_zero_effect,8
5,0,0,0,0,2,2,22,10,0,12,0,0,0,0,0,10,0,0,22,22,0,10,implementation_zero_effect,8
6,0,0,0,0,0,0,21,4,0,17,0,0,0,0,0,4,1,1,22,22,0,12,implementation_zero_effect,8
7,0,0,0,0,0,0,19,1,0,18,0,0,0,0,0,1,2,3,22,22,0,7,implementation_zero_effect,8
8,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,3,22,22,0,2,implementation_zero_effect,8
9,1,1,1,1,0,0,20,1,0,19,1,1,0,0,0,0,0,3,23,23,0,0,implementation_zero_effect,8
10,0,0,0,0,0,0,20,1,0,19,1,1,0,0,0,0,0,3,23,23,1,0,implementation_zero_effect,8
11,1,1,1,1,0,0,21,1,0,20,1,1,0,0,0,0,0,3,24,24,1,0,implementation_zero_effect,8
12,0,0,0,0,1,1,21,2,0,19,1,1,0,0,0,1,0,3,24,24,2,0,implementation_zero_effect,8
13,0,0,0,0,0,0,21,2,0,19,1,0,1,1,0,1,0,3,24,24,1,1,implementation_zero_effect,8
14,1,1,1,1,0,0,22,1,0,21,1,1,0,0,0,0,0,3,25,25,1,1,implementation_zero_effect,8
15,0,0,0,0,0,0,22,1,0,21,1,1,0,0,0,0,0,3,25,25,1,1,implementation_zero_effect,8
16,1,1,1,1,0,0,23,1,0,22,1,1,0,0,0,0,0,3,26,26,1,0,implementation_zero_effect,8
17,0,0,0,0,0,0,23,1,0,22,1,1,0,0,0,0,0,3,26,26,2,0,implementation_zero_effect,8
18,0,0,0,0,0,0,23,1,0,22,1,0,1,1,0,0,0,3,26,26,1,0,implementation_zero_effect,8
19,1,1,1,1,1,1,24,2,0,22,1,1,0,0,0,1,0,3,27,27,1,0,implementation_zero_effect,8
20,0,0,0,0,0,0,24,2,0,22,1,1,0,0,0,1,0,3,27,27,1,1,implementation_zero_effect,8
21,1,1,1,1,0,0,25,3,0,22,2,1,1,1,0,1,0,3,28,28,1,1,implementation_zero_effect,8
22,1,1,1,1,0,0,26,2,0,24,2,2,0,0,0,0,0,3,29,29,2,1,implementation_zero_effect,8
23,0,0,0,0,0,0,26,2,0,24,2,1,1,1,0,0,0,3,29,29,2,0,implementation_zero_effect,8
24,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,3,29,29,2,0,implementation_zero_effect,8
0,21,21,21,20,3,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,0,0,implementation_zero_effect,9
1,0,0,0,0,0,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,20,3,implementation_zero_effect,9
2,1,1,1,1,0,0,22,14,0,8,14,9,5,5,0,2,0,0,22,22,20,3,implementation_zero_effect,9
3,0,0,0,1,4,5,21,12,0,9,8,2,6,6,0,4,1,1,22,22,21,3,implementation_zero_effect,9
4,0,0,0,0,4,4,21,10,0,11,2,1,1,1,0,8,0,1,22,22,8,4,implementation_zero_effect,9
5,0,0,0,0,2,2,21,10,0,11,0,0,0,0,0,10,0,1,22,22,2,8,implementation_zero_effect,9
6,0,0,0,0,1,1,18,5,0,13,0,0,0,0,0,5,3,4,22,22,1,10,implementation_zero_effect,9
7,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,2,1,5,22,22,0,7,implementation_zero_effect,9
8,1,1,1,1,0,0,17,1,0,16,1,1,0,0,0,0,1,6,23,23,0,3,implementation_zero_effect,9
9,1,1,1,1,0,0,18,2,0,16,2,2,0,0,0,0,0,6,24,24,1,1,implementation_zero_effect,9
10,1,1,1,1,0,0,19,3,0,16,3,2,1,1,0,0,0,6,25,25,2,0,implementation_zero_effect,9
11,0,0,0,0,0,0,19,2,0,17,2,1,1,1,0,0,0,6,25,25,3,0,implementation_zero_effect,9
12,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,6,25,25,2,0,implementation_zero_effect,9
13,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,6,25,25,1,0,implementation_zero_effect,9
14,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,6,25,25,0,0,implementation_zero_effect,9
15,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,6,25,25,0,0,implementation_zero_effect,9
16,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,6,25,25,0,0,implementation_zero_effect,9
17,1,1,1,1,0,0,20,1,0,19,1,1,0,0,0,0,0,6,26,26,0,0,implementation_zero_effect,9
18,0,0,0,0,0,0,20,1,0,19,1,1,0,0,0,0,0,6,26,26,1,0,implementation_zero_effect,9
19,0,0,0,0,0,0,20,1,0,19,1,0,1,1,0,0,0,6,26,26,1,0,implementation_zero_effect,9
20,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,6,26,26,1,0,implementation_zero_effect,9
21,1,1,1,1,1,1,21,2,0,19,1,1,0,0,0,1,0,6,26,27,0,0,implementation_zero_effect,9
22,0,0,0,0,0,0,21,2,0,19,1,1,0,0,0,1,0,6,26,27,1,1,implementation_zero_effect,9
23,0,0,0,0,0,0,21,1,0,20,0,0,0,0,0,1,0,6,26,27,1,1,implementation_zero_effect,9
24,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,6,26,27,1,1,implementation_zero_effect,9
0,19,19,19,17,2,0,19,19,0,0,17,17,0,0,0,2,0,0,19,19,0,0,customer_response_off,0
1,0,0,0,0,0,0,19,19,0,0,17,17,0,0,0,2,0,0,19,19,17,2,customer_response_off,0
2,2,2,2,2,0,0,21,12,0,9,12,7,5,5,0,0,0,0,21,21,17,2,customer_response_off,0
3,0,0,0,2,5,7,16,12,0,4,8,4,4,4,5,4,5,5,21,21,19,2,customer_response_off,0
4,1,1,1,1,1,1,14,9,0,5,4,3,1,1,3,5,3,8,22,22,8,5,customer_response_off,0
5,0,0,0,0,2,2,13,9,0,4,2,1,1,1,1,7,1,9,22,22,5,6,customer_response_off,0
6,0,0,0,0,0,0,12,8,0,4,1,0,1,1,1,7,1,10,22,22,3,8,customer_response_off,0
7,3,3,3,3,0,0,14,9,0,5,3,3,0,0,1,6,1,11,23,25,1,7,customer_response_off,0
8,0,0,0,0,0,0,14,9,0,5,3,3,0,0,0,6,0,11,23,25,3,7,customer_response_off,0
9,0,0,0,0,0,0,14,8,0,6,2,0,2,2,0,6,0,11,23,25,3,6,customer_response_off,0
10,1,1,1,1,1,1,13,8,0,5,1,1,0,0,2,7,2,13,23,26,3,6,customer_response_off,0
11,0,0,0,0,0,0,13,8,0,5,1,1,0,0,0,7,0,13,23,26,1,7,customer_response_off,0
12,0,0,0,0,0,0,13,8,0,5,1,0,1,1,0,7,0,13,23,26,1,7,customer_response_off,0
13,0,0,0,0,0,0,12,7,0,5,0,0,0,0,1,7,1,14,23,26,1,7,customer_response_off,0
14,0,0,0,0,0,0,12,7,0,5,0,0,0,0,0,7,0,14,23,26,0,7,customer_response_off,0
15,2,2,2,2,0,0,14,9,0,5,2,2,0,0,0,7,0,14,24,28,0,7,customer_response_off,0
16,0,0,0,0,0,0,14,9,0,5,2,2,0,0,0,7,0,14,24,28,2,7,customer_response_off,0
17,1,1,1,1,0,0,15,9,0,6,2,1,1,1,0,7,0,14,25,29,2,7,customer_response_off,0
18,1,1,1,1,1,1,15,10,0,5,2,2,0,0,1,8,1,15,25,30,3,7,customer_response_off,0
19,0,0,0,0,0,0,15,9,0,6,1,1,0,0,0,8,0,15,25,30,2,8,customer_response_off,0
20,0,0,0,0,1,1,15,10,0,5,1,0,1,1,0,9,0,15,25,30,2,8,customer_response_off,0
21,0,0,0,0,0,0,14,9,0,5,0,0,0,0,1,9,1,16,25,30,1,9,customer_response_off,0
22,0,0,0,0,0,0,14,9,0,5,0,0,0,0,0,9,0,16,25,30,0,9,customer_response_off,0
23,0,0,0,0,0,0,14,9,0,5,0,0,0,0,0,9,0,16,25,30,0,9,customer_response_off,0
24,0,0,0,0,0,0,14,9,0,5,0,0,0,0,0,9,0,16,25,30,0,9,customer_response_off,0
0,23,23,23,22,1,0,23,23,0,0,22,22,0,0,0,1,0,0,23,23,0,0,customer_response_off,1
1,1,1,1,0,1,0,24,24,0,0,22,22,0,0,0,2,0,0,24,24,22,1,customer_response_off,1
2,0,0,0,0,0,0,24,17,0,7,16,10,6,6,0,1,0,0,24,24,22,2,customer_response_off,1
3,0,0,0,1,2,3,19,7,0,12,5,1,4,4,5,2,5,5,24,24,22,2,customer_response_off,1
4,0,0,0,1,5,6,15,6,0,9,2,2,0,0,4,4,4,9,24,24,5,3,customer_response_off,1
5,1,1,1,0,1,0,16,6,0,10,2,1,1,1,0,4,0,9,25,25,2,7,customer_response_off,1
6,1,1,1,1,0,0,16,5,0,11,1,1,0,0,1,4,1,10,25,26,2,8,customer_response_off,1
7,0,0,0,0,0,0,16,4,0,12,1,1,0,0,0,3,0,10,25,26,2,7,customer_response_off,1
8,0,0,0,1,0,1,16,4,0,12,1,1,0,0,0,3,0,10,25,26,1,4,customer_response_off,1
9,0,0,0,0,0,0,16,4,0,12,1,1,0,0,0,3,0,10,25,26,2,3,customer_response_off,1
10,0,0,0,0,0,0,16,3,0,13,0,0,0,0,0,3,0,10,25,26,1,3,customer_response_off,1
11,1,1,1,1,0,0,17,4,0,13,1,1,0,0,0,3,0,10,26,27,1,3,customer_response_off,1
12,1,1,1,0,1,0,18,5,0,13,1,1,0,0,0,4,0,10,26,28,1,3,customer_response_off,1
13,0,0,0,0,0,0,18,4,0,14,0,0,0,0,0,4,0,10,26,28,1,4,customer_response_off,1
14,1,1,1,1,0,0,19,4,0,15,1,1,0,0,0,3,0,10,26,29,1,4,customer_response_off,1
15,0,0,0,1,0,1,19,5,0,14,2,2,0,0,0,3,0,10,26,29,1,4,customer_response_off,1
16,0,0,0,0,0,0,19,4,0,15,1,1,0,0,0,3,0,10,26,29,2,3,customer_response_off,1
17,0,0,0,0,1,1,19,4,0,15,0,0,0,0,0,4,0,10,26,29,2,3,customer_response_off,1
18,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,0,10,26,29,1,4,customer_response_off,1
19,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,0,10,26,29,0,4,customer_response_off,1
20,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,0,10,26,29,0,4,customer_response_off,1
21,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,0,10,26,29,0,4,customer_response_off,1
22,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,0,10,26,29,0,4,customer_response_off,1
23,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,0,10,26,29,0,4,customer_response_off,1
24,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,0,10,26,29,0,4,customer_response_off,1
0,28,28,28,27,1,0,28,28,0,0,27,27,0,0,0,1,0,0,28,28,0,0,customer_response_off,2
1,0,0,0,0,0,0,28,28,0,0,27,27,0,0,0,1,0,0,28,28,27,1,customer_response_off,2
2,0,0,0,0,0,0,28,19,0,9,18,15,3,3,0,1,0,0,28,28,27,1,customer_response_off,2
3,1,1,1,1,5,5,27,13,0,14,8,4,4,4,2,5,2,2,29,29,27,1,customer_response_off,2
4,0,0,0,0,3,3,23,10,0,13,2,1,1,1,4,8,4,6,29,29,8,6,customer_response_off,2
5,0,0,0,0,1,1,22,8,0,14,0,0,0,0,1,8,1,7,29,29,2,9,customer_response_off,2
6,0,0,0,1,0,1,22,7,0,15,1,1,0,0,0,7,0,7,29,29,1,10,customer_response_off,2
7,0,0,0,0,0,0,22,6,0,16,1,1,0,0,0,6,0,7,29,29,1,8,customer_response_off,2
8,0,0,0,0,0,0,22,6,0,16,0,0,0,0,0,6,0,7,29,29,1,7,customer_response_off,2
9,0,0,0,0,0,0,22,6,0,16,0,0,0,0,0,6,0,7,29,29,1,6,customer_response_off,2
10,1,1,1,1,0,0,23,7,0,16,1,1,0,0,0,6,0,7,29,30,0,6,customer_response_off,2
11,0,0,0,0,0,0,23,7,0,16,1,1,0,0,0,6,0,7,29,30,1,6,customer_response_off,2
12,0,0,0,0,0,0,23,6,0,17,0,0,0,0,0,6,0,7,29,30,1,6,customer_response_off,2
13,1,1,1,1,1,1,24,8,0,16,1,1,0,0,0,7,0,7,29,31,1,6,customer_response_off,2
14,0,0,0,0,0,0,24,8,0,16,1,1,0,0,0,7,0,7,29,31,1,7,customer_response_off,2
15,0,0,0,0,0,0,24,7,0,17,0,0,0,0,0,7,0,7,29,31,1,7,customer_response_off,2
16,0,0,0,0,1,1,24,8,0,16,0,0,0,0,0,8,0,7,29,31,1,7,customer_response_off,2
17,0,0,0,0,0,0,24,8,0,16,0,0,0,0,0,8,0,7,29,31,0,8,customer_response_off,2
18,0,0,0,0,0,0,24,8,0,16,0,0,0,0,0,8,0,7,29,31,0,8,customer_response_off,2
19,0,0,0,0,0,0,24,8,0,16,0,0,0,0,0,8,0,7,29,31,0,8,customer_response_off,2
20,0,0,0,0,0,0,24,8,0,16,0,0,0,0,0,8,0,7,29,31,0,8,customer_response_off,2
21,0,0,0,0,0,0,24,8,0,16,0,0,0,0,0,8,0,7,29,31,0,8,customer_response_off,2
22,0,0,0,0,0,0,24,8,0,16,0,0,0,0,0,8,0,7,29,31,0,8,customer_response_off,2
23,0,0,0,0,0,0,24,8,0,16,0,0,0,0,0,8,0,7,29,31,0,8,customer_response_off,2
24,1,1,1,1,0,0,25,9,0,16,1,1,0,0,0,8,0,7,29,32,0,8,customer_response_off,2
0,25,25,25,25,2,0,25,25,0,0,25,25,0,0,0,2,0,0,25,25,0,0,customer_response_off,3
1,0,0,0,0,0,0,25,25,0,0,25,25,0,0,0,2,0,0,25,25,25,2,customer_response_off,3
2,0,0,0,0,0,0,25,18,0,7,18,13,5,5,0,0,0,0,25,25,25,2,customer_response_off,3
3,0,0,0,0,5,5,20,10,0,10,6,1,5,5,5,4,5,5,25,25,25,2,customer_response_off,3
4,0,0,0,0,5,5,16,9,0,7,1,0,1,1,4,8,4,9,25,25,6,5,customer_response_off,3
5,1,1,1,1,0,0,17,8,0,9,1,1,0,0,0,7,0,9,26,26,1,10,customer_response_off,3
6,0,0,0,0,1,1,17,9,0,8,1,1,0,0,0,8,0,9,26,26,1,10,customer_response_off,3
7,0,0,0,0,0,0,17,8,0,9,0,0,0,0,0,8,0,9,26,26,1,9,customer_response_off,3
8,0,0,0,0,1,1,17,9,0,8,0,0,0,0,0,9,0,9,26,26,1,8,customer_response_off,3
9,0,0,0,0,0,0,17,9,0,8,0,0,0,0,0,9,0,9,26,26,0,9,customer_response_off,3
10,0,0,0,0,0,0,17,8,0,9,0,0,0,0,0,8,0,9,26,26,0,9,customer_response_off,3
11,0,0,0,0,0,0,17,8,0,9,0,0,0,0,0,8,0,9,26,26,0,9,customer_response_off,3
12,0,0,0,0,0,0,17,8,0,9,0,0,0,0,0,8,0,9,26,26,0,8,customer_response_off,3
13,0,0,0,0,0,0,17,8,0,9,0,0,0,0,0,8,0,9,26,26,0,8,customer_response_off,3
14,1,1,1,1,0,0,18,9,0,9,1,1,0,0,0,8,0,9,26,27,0,8,customer_response_off,3
15,1,1,1,1,1,0,19,10,0,9,2,2,0,0,0,9,0,9,27,28,1,8,customer_response_off,3
16,0,0,0,0,0,0,19,9,0,10,1,1,0,0,0,9,0,9,27,28,2,9,customer_response_off,3
17,0,0,0,0,0,0,19,9,0,10,0,0,0,0,0,9,0,9,27,28,2,9,customer_response_off,3
18,0,0,0,0,0,0,19,9,0,10,0,0,0,0,0,9,0,9,27,28,1,9,customer_response_off,3
19,0,0,0,0,0,0,19,9,0,10,0,0,0,0,0,9,0,9,27,28,0,9,customer_response_off,3
20,0,0,0,0,0,0,19,9,0,10,0,0,0,0,0,9,0,9,27,28,0,9,customer_response_off,3
21,0,0,0,0,0,0,19,9,0,10,0,0,0,0,0,9,0,9,27,28,0,9,customer_response_off,3
22,0,0,0,0,0,0,19,9,0,10,0,0,0,0,0,9,0,9,27,28,0,9,customer_response_off,3
23,1,1,1,1,0,0,20,10,0,10,1,1,0,0,0,9,0,9,27,29,0,9,customer_response_off,3
24,0,0,0,0,0,0,20,10,0,10,1,1,0,0,0,9,0,9,27,29,1,9,customer_response_off,3
0,26,26,26,25,2,0,26,26,0,0,25,25,0,0,0,2,0,0,26,26,0,0,customer_response_off,4
1,0,0,0,0,0,0,26,26,0,0,25,25,0,0,0,2,0,0,26,26,25,2,customer_response_off,4
2,2,2,2,2,0,0,28,21,0,7,20,15,5,5,0,2,0,0,28,28,25,2,customer_response_off,4
3,0,0,0,0,4,4,23,12,0,11,7,3,4,4,5,5,5,5,28,28,27,2,customer_response_off,4
4,0,0,0,0,1,1,21,7,0,14,1,0,1,1,2,6,2,7,28,28,7,6,customer_response_off,4
5,0,0,0,0,2,2,20,8,0,12,0,0,0,0,1,8,1,8,28,28,3,7,customer_response_off,4
6,0,0,0,0,0,0,20,7,0,13,0,0,0,0,0,7,0,8,28,28,0,9,customer_response_off,4
7,0,0,0,0,0,0,20,7,0,13,0,0,0,0,0,7,0,8,28,28,0,8,customer_response_off,4
8,0,0,0,1,0,1,20,7,0,13,1,1,0,0,0,7,0,8,28,28,0,7,customer_response_off,4
9,0,0,0,0,0,0,20,7,0,13,1,1,0,0,0,7,0,8,28,28,1,7,customer_response_off,4
10,1,1,1,1,0,0,21,8,0,13,2,1,1,1,0,7,0,8,29,29,1,7,customer_response_off,4
11,0,0,0,0,0,0,20,7,0,13,1,1,0,0,1,6,1,9,29,29,2,7,customer_response_off,4
12,2,2,2,2,1,0,22,9,0,13,3,2,1,1,0,7,0,9,30,31,1,6,customer_response_off,4
13,0,0,0,0,0,0,21,8,0,13,2,2,0,0,1,7,1,10,30,31,3,7,customer_response_off,4
14,0,0,0,0,0,0,21,8,0,13,2,0,2,2,0,6,0,10,30,31,2,7,customer_response_off,4
15,0,0,0,0,0,0,19,6,0,13,0,0,0,0,2,6,2,12,30,31,2,7,customer_response_off,4
16,0,0,0,0,0,0,19,6,0,13,0,0,0,0,0,6,0,12,30,31,0,6,customer_response_off,4
17,0,0,0,0,0,0,19,6,0,13,0,0,0,0,0,6,0,12,30,31,0,6,customer_response_off,4
18,1,1,1,1,0,0,20,7,0,13,1,1,0,0,0,6,0,12,30,32,0,6,customer_response_off,4
19,0,0,0,0,0,0,20,7,0,13,1,1,0,0,0,6,0,12,30,32,1,6,customer_response_off,4
20,0,0,0,0,0,0,20,6,0,14,0,0,0,0,0,6,0,12,30,32,1,6,customer_response_off,4
21,0,0,0,0,0,0,20,6,0,14,0,0,0,0,0,6,0,12,30,32,1,6,customer_response_off,4
22,0,0,0,0,0,0,20,6,0,14,0,0,0,0,0,6,0,12,30,32,0,6,customer_response_off,4
23,1,1,1,1,0,0,21,7,0,14,1,1,0,0,0,6,0,12,31,33,0,6,customer_response_off,4
24,0,0,0,0,0,0,21,7,0,14,1,1,0,0,0,6,0,12,31,33,1,6,customer_response_off,4
0,28,28,28,27,3,0,28,28,0,0,27,27,0,0,0,3,0,0,28,28,0,0,customer_response_off,5
1,0,0,0,0,0,0,28,28,0,0,27,27,0,0,0,3,0,0,28,28,27,3,customer_response_off,5
2,0,0,0,0,0,0,28,21,0,7,21,15,6,6,0,2,0,0,28,28,27,3,customer_response_off,5
3,0,0,0,1,3,4,23,11,0,12,6,4,2,2,5,5,5,5,28,28,27,3,customer_response_off,5
4,0,0,0,0,6,6,22,12,0,10,1,1,0,0,1,11,1,6,28,28,6,5,customer_response_off,5
5,0,0,0,0,1,1,22,12,0,10,0,0,0,0,0,12,0,6,28,28,1,11,customer_response_off,5
6,1,1,1,1,0,0,23,11,0,12,1,1,0,0,0,10,0,6,29,29,1,12,customer_response_off,5
7,0,0,0,0,0,0,23,11,0,12,1,1,0,0,0,10,0,6,29,29,1,12,customer_response_off,5
8,0,0,0,0,0,0,23,10,0,13,0,0,0,0,0,10,0,6,29,29,1,10,customer_response_off,5
9,0,0,0,0,0,0,23,10,0,13,0,0,0,0,0,10,0,6,29,29,1,10,customer_response_off,5
10,0,0,0,0,0,0,23,10,0,13,0,0,0,0,0,10,0,6,29,29,0,10,customer_response_off,5
11,1,1,1,1,0,0,24,11,0,13,1,1,0,0,0,10,0,6,29,30,0,10,customer_response_off,5
12,1,1,1,1,0,0,25,12,0,13,2,2,0,0,0,10,0,6,30,31,1,10,customer_response_off,5
13,0,0,0,0,0,0,25,12,0,13,2,1,1,1,0,10,0,6,30,31,2,10,customer_response_off,5
14,0,0,0,0,0,0,24,10,0,14,0,0,0,0,1,10,1,7,30,31,2,10,customer_response_off,5
15,0,0,0,0,0,0,24,10,0,14,0,0,0,0,0,10,0,7,30,31,1,10,customer_response_off,5
16,1,1,1,1,0,0,25,11,0,14,1,1,0,0,0,10,0,7,31,32,0,10,customer_response_off,5
17,1,1,1,1,0,0,26,12,0,14,2,2,0,0,0,10,0,7,31,33,1,10,customer_response_off,5
18,0,0,0,0,0,0,26,11,0,15,1,1,0,0,0,10,0,7,31,33,2,10,customer_response_off,5
19,0,0,0,0,1,1,26,11,0,15,0,0,0,0,0,11,0,7,31,33,2,10,customer_response_off,5
20,0,0,0,0,1,1,26,12,0,14,0,0,0,0,0,12,0,7,31,33,1,11,customer_response_off,5
21,1,1,1,1,0,0,27,12,0,15,1,1,0,0,0,11,0,7,31,34,0,12,customer_response_off,5
22,0,0,0,0,0,0,27,11,0,16,1,1,0,0,0,10,0,7,31,34,1,12,customer_response_off,5
23,0,0,0,0,0,0,27,10,0,17,0,0,0,0,0,10,0,7,31,34,1,11,customer_response_off,5
24,2,2,2,2,1,1,29,13,0,16,2,2,0,0,0,11,0,7,31,36,1,10,customer_response_off,5
0,21,21,21,20,3,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,0,0,customer_response_off,6
1,0,0,0,0,0,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,20,3,customer_response_off,6
2,0,0,0,0,0,0,21,14,0,7,13,8,5,5,0,2,0,0,21,21,20,3,customer_response_off,6
3,0,0,0,0,4,4,18,7,0,11,2,0,2,2,3,5,3,3,21,21,20,3,customer_response_off,6
4,0,0,0,0,3,3,16,8,0,8,0,0,0,0,2,8,2,5,21,21,2,5,customer_response_off,6
5,0,0,0,0,0,0,16,7,0,9,0,0,0,0,0,7,0,5,21,21,0,8,customer_response_off,6
6,0,0,0,0,0,0,16,7,0,9,0,0,0,0,0,7,0,5,21,21,0,8,customer_response_off,6
7,0,0,0,0,0,0,16,7,0,9,0,0,0,0,0,7,0,5,21,21,0,7,customer_response_off,6
8,1,1,1,1,0,0,17,8,0,9,1,1,0,0,0,7,0,5,22,22,0,7,customer_response_off,6
9,0,0,0,1,0,1,17,8,0,9,2,2,0,0,0,7,0,5,22,22,1,7,customer_response_off,6
10,0,0,0,0,0,0,17,8,0,9,2,1,1,1,0,7,0,5,22,22,2,7,customer_response_off,6
11,0,0,0,0,0,0,17,7,0,10,0,0,0,0,0,7,0,5,22,22,2,7,customer_response_off,6
12,0,0,0,0,0,0,17,7,0,10,0,0,0,0,0,7,0,5,22,22,1,7,customer_response_off,6
13,0,0,0,0,0,0,17,7,0,10,0,0,0,0,0,7,0,5,22,22,0,7,customer_response_off,6
14,0,0,0,0,0,0,17,7,0,10,0,0,0,0,0,7,0,5,22,22,0,7,customer_response_off,6
15,0,0,0,0,0,0,17,7,0,10,0,0,0,0,0,7,0,5,22,22,0,7,customer_response_off,6
16,1,1,1,1,0,0,18,8,0,10,1,1,0,0,0,7,0,5,23,23,0,7,customer_response_off,6
17,0,0,0,0,0,0,18,8,0,10,1,1,0,0,0,7,0,5,23,23,1,7,customer_response_off,6
18,0,0,0,0,0,0,18,7,0,11,0,0,0,0,0,7,0,5,23,23,1,7,customer_response_off,6
19,1,1,1,1,0,0,19,8,0,11,1,1,0,0,0,7,0,5,24,24,1,7,customer_response_off,6
20,0,0,0,0,0,0,19,8,0,11,1,1,0,0,0,7,0,5,24,24,1,7,customer_response_off,6
21,0,0,0,0,0,0,19,7,0,12,0,0,0,0,0,7,0,5,24,24,1,7,customer_response_off,6
22,0,0,0,0,1,1,19,8,0,11,0,0,0,0,0,8,0,5,24,24,1,7,customer_response_off,6
23,0,0,0,0,0,0,19,8,0,11,0,0,0,0,0,8,0,5,24,24,0,8,customer_response_off,6
