time,employee,initial_dispute,informed,prior_d,p_d,p_e,success_d,failure_d,has_dispute,case_id,first_unsubmitted
7,2,True,False,0.27197079496082843,0.24477371546474558,0.4683103840868439,0.0,1.0,True,2:7,True
7,3,False,False,0.5612846419844832,0.6051561777860348,0.6128679237523356,1.0,0.0,False,,False
7,4,True,False,0.4734939162452191,0.4261445246206972,0.6434168944540841,0.0,1.0,True,4:6,False
7,5,True,False,0.4311328982886555,0.38801960845978994,0.40798145905146355,0.0,1.0,True,5:0,False
7,6,False,False,0.46472024073120677,0.5182482166580861,0.4175754694948071,1.0,0.0,False,,False
7,7,True,False,0.4368540343874118,0.4368540343874118,0.36285187506581434,0.0,0.0,True,7:0,False
7,8,False,False,0.3515794095525231,0.3515794095525231,0.4316094770491315,0.0,0.0,False,,False
7,9,False,False,0.26208224073486897,0.27490743740259255,0.2867321479617414,1.0,2.0,False,,False
7,10,False,False,0.3747509926299424,0.3747509926299423,0.32494758391717055,0.0,0.0,False,,False
7,11,False,False,0.4365050838387813,0.4365050838387813,0.38958936470723315,0.0,0.0,False,,False
7,12,False,False,0.49438455480871246,0.4449460993278412,0.5969068951668594,0.0,1.0,False,,False
7,13,False,False,0.36852883912597545,0.43167595521337787,0.47771754327097865,1.0,0.0,False,,False
7,14,False,False,0.5274656736356903,0.5233458225903367,0.24000631798452776,1.0,1.0,False,,False
7,15,True,False,0.6009231943614537,0.6009231943614537,0.47006056998838386,0.0,0.0,True,15:0,False
7,16,False,False,0.4382109202493441,0.3943898282244097,0.40961789544902205,0.0,1.0,False,,False
7,17,True,False,0.4937842401883934,0.4937842401883934,0.4940366936275521,0.0,0.0,True,17:0,False
7,18,False,False,0.2255495974185324,0.20299463767667913,0.37426712863103007,0.0,1.0,True,18:4,False
7,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,False,,False
7,20,True,False,0.5264950221095083,0.47384551989855744,0.6126383028244748,0.0,1.0,True,20:0,False
7,21,False,False,0.3518338180470433,0.41665043624233894,0.5804287398778933,1.0,0.0,False,,False
7,22,False,False,0.40538716148526593,0.46484844533673936,0.458730651686604,1.0,0.0,False,,False
7,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
8,0,False,False,0.44299443211746453,0.39869498890571803,0.5143526220553698,0.0,1.0,False,,False
8,1,False,False,0.5346280060038413,0.5346280060038413,0.6448610004041901,0.0,0.0,True,1:2,False
8,2,True,False,0.27197079496082843,0.24477371546474558,0.4683103840868439,0.0,1.0,True,2:7,False
8,3,False,False,0.5612846419844832,0.6051561777860348,0.6128679237523356,1.0,0.0,False,,False
8,4,True,False,0.4734939162452191,0.4734939162452191,0.6434168944540841,0.0,0.0,True,4:6,False
8,5,True,False,0.4311328982886555,0.38801960845978994,0.40798145905146355,0.0,1.0,True,5:0,False
8,6,False,False,0.46472024073120677,0.5182482166580861,0.4175754694948071,1.0,0.0,False,,False
8,7,True,False,0.4368540343874118,0.4368540343874118,0.36285187506581434,0.0,0.0,True,7:0,False
8,8,False,False,0.3515794095525231,0.3515794095525231,0.4316094770491315,0.0,0.0,False,,False
8,9,False,False,0.26208224073486897,0.2977699046246386,0.3458025841860891,1.0,1.0,False,,False
8,10,False,False,0.3747509926299424,0.3747509926299423,0.32494758391717055,0.0,0.0,False,,False
8,11,False,False,0.4365050838387813,0.4365050838387813,0.38958936470723315,0.0,0.0,False,,False
8,12,False,False,0.49438455480871246,0.4449460993278412,0.6372162056501735,0.0,1.0,False,,False
8,13,False,False,0.36852883912597545,0.43167595521337787,0.47771754327097865,1.0,0.0,False,,False
8,14,False,False,0.5274656736356903,0.5747191062721213,0.24000631798452776,1.0,0.0,False,,False
8,15,True,False,0.6009231943614537,0.6009231943614537,0.5230545129895455,0.0,0.0,True,15:0,False
8,16,False,False,0.4382109202493441,0.4382109202493441,0.40961789544902205,0.0,0.0,False,,False
8,17,True,False,0.4937842401883934,0.4937842401883934,0.4940366936275521,0.0,0.0,True,17:0,False
8,18,False,False,0.2255495974185324,0.2255495974185324,0.37426712863103007,0.0,0.0,False,,False
8,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,False,,False
8,20,True,False,0.5264950221095083,0.47384551989855744,0.6126383028244748,0.0,1.0,True,20:0,False
8,21,False,False,0.3518338180470433,0.41665043624233894,0.5804287398778933,1.0,0.0,False,,False
8,22,False,False,0.40538716148526593,0.46484844533673936,0.458730651686604,1.0,0.0,False,,False
8,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
9,0,False,False,0.44299443211746453,0.4429944321174645,0.5143526220553698,0.0,0.0,False,,False
9,1,False,False,0.5346280060038413,0.48116520540345714,0.5895909448261796,0.0,1.0,False,,False
9,2,True,False,0.27197079496082843,0.24477371546474558,0.4214793456781595,0.0,1.0,True,2:7,False
9,3,False,False,0.5612846419844832,0.6051561777860348,0.6128679237523356,1.0,0.0,False,,False
9,4,True,False,0.4734939162452191,0.4734939162452191,0.6790752050086757,0.0,0.0,True,4:6,False
9,5,True,False,0.4311328982886555,0.4311328982886555,0.40798145905146355,0.0,0.0,True,5:0,False
9,6,False,False,0.46472024073120677,0.4700122046215257,0.3758179225453264,1.0,1.0,False,,False
9,7,True,False,0.4368540343874118,0.4368540343874118,0.36285187506581434,0.0,0.0,True,7:0,False
9,8,False,False,0.3515794095525231,0.3515794095525231,0.4316094770491315,0.0,0.0,False,,False
9,9,False,False,0.26208224073486897,0.2977699046246386,0.38124484592069774,1.0,1.0,False,,False
9,10,False,False,0.3747509926299424,0.3747509926299423,0.32494758391717055,0.0,0.0,False,,False
9,11,False,False,0.4365050838387813,0.4365050838387813,0.38958936470723315,0.0,0.0,False,,False
9,12,False,False,0.49438455480871246,0.4943845548087124,0.6372162056501735,0.0,0.0,False,,False
9,13,False,False,0.36852883912597545,0.43167595521337787,0.47771754327097865,1.0,0.0,False,,False
9,14,False,False,0.5274656736356903,0.5233458225903367,0.301672633652054,1.0,1.0,False,,False
9,15,True,False,0.6009231943614537,0.6009231943614537,0.5230545129895455,0.0,0.0,True,15:0,False
9,16,False,False,0.4382109202493441,0.4382109202493441,0.4686561059041199,0.0,0.0,False,,False
9,17,True,False,0.4937842401883934,0.44440581616955405,0.44463302426479684,0.0,1.0,True,17:0,False
9,18,False,False,0.2255495974185324,0.2255495974185324,0.47426712863103004,0.0,0.0,False,,False
9,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,False,,False
9,20,True,False,0.5264950221095083,0.5264950221095083,0.6126383028244748,0.0,0.0,True,20:0,False
9,21,False,False,0.3518338180470433,0.37405874533998673,0.5223858658901039,1.0,1.0,False,,False
9,22,False,False,0.40538716148526593,0.46484844533673936,0.458730651686604,1.0,0.0,False,,False
9,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
10,0,False,False,0.44299443211746453,0.4429944321174645,0.4629173598498328,0.0,0.0,False,,False
10,1,False,False,0.5346280060038413,0.48116520540345714,0.5895909448261796,0.0,1.0,False,,False
10,2,True,False,0.27197079496082843,0.24477371546474558,0.4214793456781595,0.0,1.0,True,2:7,False
10,3,False,False,0.5612846419844832,0.5612846419844832,0.551581131377102,0.0,0.0,False,,False
10,4,True,False,0.4734939162452191,0.4734939162452191,0.6219043602859714,0.0,0.0,True,4:6,False
10,5,True,False,0.4311328982886555,0.4311328982886555,0.3671833131463172,0.0,0.0,True,5:0,False
10,6,False,False,0.46472024073120677,0.4182482166580861,0.3758179225453264,0.0,1.0,False,,False
10,7,True,False,0.4368540343874118,0.4368540343874118,0.3265666875592329,0.0,0.0,True,7:0,False
10,8,False,False,0.3515794095525231,0.3515794095525231,0.38844852934421836,0.0,0.0,False,,False
10,9,False,False,0.26208224073486897,0.23587401666138205,0.3548730204104368,0.0,1.0,False,,False
10,10,False,False,0.3747509926299424,0.3747509926299423,0.2924528255254535,0.0,0.0,True,10:10,True
10,11,False,False,0.4365050838387813,0.4365050838387813,0.38958936470723315,0.0,0.0,False,,False
10,12,False,False,0.49438455480871246,0.4943845548087124,0.6372162056501735,0.0,0.0,False,,False
10,13,False,False,0.36852883912597545,0.3685288391259754,0.4299457889438808,0.0,0.0,False,,False
10,14,False,False,0.5274656736356903,0.47471910627212127,0.301672633652054,0.0,1.0,False,,False
10,15,True,False,0.6009231943614537,0.6009231943614537,0.5230545129895455,0.0,0.0,True,15:0,False
10,16,False,False,0.4382109202493441,0.4382109202493441,0.4686561059041199,0.0,0.0,False,,False
10,17,True,False,0.4937842401883934,0.44440581616955405,0.44463302426479684,0.0,1.0,True,17:0,False
10,18,False,False,0.2255495974185324,0.2255495974185324,0.47426712863103004,0.0,0.0,False,,False
10,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,False,,False
10,20,True,False,0.5264950221095083,0.5264950221095083,0.6126383028244748,0.0,0.0,True,20:0,False
10,21,False,False,0.3518338180470433,0.3166504362423389,0.4933644288962093,0.0,1.0,False,,False
10,22,False,False,0.40538716148526593,0.40538716148526593,0.458730651686604,0.0,0.0,False,,False
10,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
11,0,False,False,0.44299443211746453,0.4429944321174645,0.4629173598498328,0.0,0.0,False,,False
11,1,False,False,0.5346280060038413,0.48116520540345714,0.5448610004041902,0.0,1.0,False,,False
11,2,True,False,0.27197079496082843,0.24477371546474558,0.4214793456781595,0.0,1.0,True,2:7,False
11,3,False,False,0.5612846419844832,0.5612846419844832,0.551581131377102,0.0,0.0,False,,False
11,4,True,False,0.4734939162452191,0.4734939162452191,0.6219043602859714,0.0,0.0,True,4:6,False
11,5,True,False,0.4311328982886555,0.4311328982886555,0.3671833131463172,0.0,0.0,True,5:0,False
11,6,False,False,0.46472024073120677,0.4182482166580861,0.3758179225453264,0.0,1.0,True,6:11,True
11,7,True,False,0.4368540343874118,0.4368540343874118,0.3265666875592329,0.0,0.0,True,7:0,False
11,8,False,False,0.3515794095525231,0.3515794095525231,0.38844852934421836,0.0,0.0,False,,False
11,9,False,False,0.26208224073486897,0.23587401666138205,0.32124484592069774,0.0,1.0,False,,False
11,10,False,False,0.3747509926299424,0.3747509926299423,0.2924528255254535,0.0,0.0,True,10:10,False
11,11,False,False,0.4365050838387813,0.4365050838387813,0.38958936470723315,0.0,0.0,False,,False
11,12,False,False,0.49438455480871246,0.4943845548087124,0.5969068951668594,0.0,0.0,False,,False
11,13,False,False,0.36852883912597545,0.3685288391259754,0.4299457889438808,0.0,0.0,False,,False
11,14,False,False,0.5274656736356903,0.47471910627212127,0.301672633652054,0.0,1.0,False,,False
11,15,True,False,0.6009231943614537,0.6009231943614537,0.47006056998838386,0.0,0.0,True,15:0,False
