scenario,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds
domestic_0.95_help_off,12,44,0,0,0,0,0,0,16,0,0,16,0,0,0,61,77,77,0,0,77,77,34,34,0.44155844155844154,0.44155844155844154,1.0,0.8311688311688312,0.09090909090909091,0.07792207792207792,0.0,0.328125,5.428571428571429,0.11764705882352941,0.6176470588235294,0.46153846153846156,0.19230769230769232,0.5684806461030295,0.49725040135230325,0.2077922077922078,0.2077922077922078,0.38235294117647056,6.032786885245901,6.0,1088,475
domestic_0.95_help_off,13,44,0,0,0,0,0,0,21,0,0,21,0,0,0,67,88,88,0,0,88,84,42,38,0.4772727272727273,0.4772727272727273,0.9545454545454546,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.0,0.3611111111111111,6.461538461538462,0.14285714285714285,0.6904761904761905,0.4444444444444444,0.2962962962962963,0.6067378382614661,0.5150681026069819,0.23863636363636365,0.23863636363636365,0.30952380952380953,5.7611940298507465,5.0,1331,535
domestic_0.95_help_off,14,44,0,0,0,0,0,0,10,0,0,10,0,0,0,59,69,69,0,0,69,69,24,24,0.34782608695652173,0.34782608695652173,1.0,0.855072463768116,0.08695652173913043,0.057971014492753624,0.0,0.23728813559322035,6.0,0.125,0.8333333333333334,0.35714285714285715,0.21428571428571427,0.5662384767234756,0.4948035781779561,0.14492753623188406,0.14492753623188406,0.16666666666666666,5.423728813559322,5.0,770,375
domestic_0.95_help_off,15,44,0,0,0,0,0,0,13,0,0,13,0,0,0,65,78,78,0,0,78,76,37,35,0.47435897435897434,0.47435897435897434,0.9743589743589743,0.8205128205128205,0.07692307692307693,0.10256410256410256,0.0,0.359375,5.869565217391305,0.1891891891891892,0.7837837837837838,0.44,0.28,0.6315159275928947,0.5002582366528675,0.16666666666666666,0.16666666666666666,0.21621621621621623,5.769230769230769,6.0,960,457
domestic_0.95_help_off,16,44,0,0,0,0,0,0,15,0,0,15,0,0,0,66,81,81,0,0,81,81,22,22,0.2716049382716049,0.2716049382716049,1.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.21333333333333335,5.0625,0.045454545454545456,0.6818181818181818,0.3076923076923077,0.3076923076923077,0.5835939530431885,0.49384167260851813,0.18518518518518517,0.18518518518518517,0.3181818181818182,5.878787878787879,6.0,1063,489
domestic_0.95_help_off,17,44,0,0,0,0,0,0,21,0,0,21,0,0,0,64,85,85,0,0,85,83,28,26,0.32941176470588235,0.32941176470588235,0.9764705882352941,0.8352941176470589,0.12941176470588237,0.03529411764705882,0.0,0.19718309859154928,6.642857142857143,0.10714285714285714,0.5714285714285714,0.36,0.24,0.5623577685904616,0.4955160456458744,0.24705882352941178,0.24705882352941178,0.42857142857142855,6.0,6.0,1329,525
domestic_0.95_help_off,18,44,0,0,0,0,0,0,20,0,0,20,0,0,0,51,71,71,0,0,71,70,36,35,0.5070422535211268,0.5070422535211268,0.9859154929577465,0.8169014084507042,0.09859154929577464,0.08450704225352113,0.0,0.39655172413793105,6.304347826086956,0.08333333333333333,0.5833333333333334,0.375,0.25,0.5620576528004868,0.48890930871686966,0.28169014084507044,0.28169014084507044,0.4166666666666667,5.196078431372549,5.0,1165,406
domestic_0.95_help_off,19,44,0,0,0,0,0,0,24,0,0,24,0,0,0,51,75,75,0,0,75,74,42,41,0.56,0.56,0.9866666666666667,0.8266666666666667,0.06666666666666667,0.10666666666666667,0.0,0.46774193548387094,6.0,0.047619047619047616,0.5238095238095238,0.25806451612903225,0.3225806451612903,0.6239833649857871,0.49978028713446887,0.32,0.32,0.47619047619047616,5.607843137254902,5.0,1366,454
domestic_0.95_help_on,0,44,0,0,0,0,0,0,13,0,0,13,0,0,0,56,69,69,0,0,69,69,37,37,0.5362318840579711,0.5362318840579711,1.0,0.8115942028985508,0.08695652173913043,0.10144927536231885,0.0,0.42857142857142855,5.333333333333333,0.1891891891891892,0.7027027027027027,0.48148148148148145,0.18518518518518517,0.5617757937052031,0.49609011982505746,0.18840579710144928,0.18840579710144928,0.2972972972972973,5.517857142857143,5.0,894,398
domestic_0.95_help_on,1,44,0,0,0,0,0,0,20,0,0,20,0,0,0,61,81,81,0,0,81,80,38,37,0.4691358024691358,0.4691358024691358,0.9876543209876543,0.7901234567901234,0.037037037037037035,0.1728395061728395,0.0,0.328125,6.0,0.15789473684210525,0.7105263157894737,0.4482758620689655,0.3103448275862069,0.5372073282829372,0.49619995447918785,0.24691358024691357,0.24691358024691357,0.2894736842105263,6.0,6.0,1266,503
domestic_0.95_help_on,2,44,0,0,0,0,0,0,11,0,0,11,0,0,0,64,75,75,0,0,75,75,30,30,0.4,0.4,1.0,0.8133333333333334,0.05333333333333334,0.13333333333333333,0.0,0.26229508196721313,6.125,0.23333333333333334,0.7666666666666667,0.43478260869565216,0.2608695652173913,0.5958599759459162,0.5160078685328304,0.14666666666666667,0.14666666666666667,0.23333333333333334,5.75,5.5,863,439
domestic_0.95_help_on,3,44,0,0,0,0,0,0,23,0,0,23,0,0,0,61,84,84,0,0,84,81,39,36,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.375,5.592592592592593,0.2564102564102564,0.6666666666666666,0.6071428571428571,0.32142857142857145,0.5855165425463446,0.4907037991692199,0.27380952380952384,0.27380952380952384,0.3333333333333333,5.967213114754099,6.0,1399,518
domestic_0.95_help_on,4,44,0,0,0,0,0,0,16,0,0,16,0,0,0,66,82,82,0,0,82,80,31,29,0.3780487804878049,0.3780487804878049,0.975609756097561,0.8658536585365854,0.07317073170731707,0.06097560975609756,0.0,0.28169014084507044,6.25,0.25806451612903225,0.8064516129032258,0.6190476190476191,0.14285714285714285,0.595520781612786,0.5054941426360127,0.1951219512195122,0.1951219512195122,0.1935483870967742,6.075757575757576,6.0,1121,501
domestic_0.95_help_on,5,44,0,0,0,0,0,0,18,0,0,18,0,0,0,67,85,85,0,0,85,84,43,42,0.5058823529411764,0.5058823529411764,0.9882352941176471,0.8352941176470589,0.09411764705882353,0.07058823529411765,0.0,0.4084507042253521,6.206896551724138,0.16279069767441862,0.6976744186046512,0.43333333333333335,0.3,0.5711643536831035,0.4876978525843911,0.21176470588235294,0.21176470588235294,0.3023255813953488,6.014925373134329,6.0,1213,531
domestic_0.95_help_on,6,44,0,0,0,0,0,0,15,0,0,15,0,0,0,71,86,86,0,0,86,85,41,40,0.47674418604651164,0.47674418604651164,0.9883720930232558,0.8604651162790697,0.08139534883720931,0.05813953488372093,0.0,0.3918918918918919,6.448275862068965,0.14634146341463414,0.7317073170731707,0.5,0.32142857142857145,0.5870104261659616,0.5003280797356395,0.1744186046511628,0.1744186046511628,0.2682926829268293,6.140845070422535,6.0,1111,536
domestic_0.95_help_on,7,44,0,0,0,0,0,0,19,0,0,19,0,0,0,65,84,84,0,0,84,84,33,33,0.39285714285714285,0.39285714285714285,1.0,0.8333333333333334,0.047619047619047616,0.11904761904761904,0.0,0.2714285714285714,6.578947368421052,0.18181818181818182,0.7575757575757576,0.5,0.18181818181818182,0.5883159912873498,0.47721564883473844,0.2261904761904762,0.2261904761904762,0.24242424242424243,6.246153846153846,6.0,1261,512
domestic_0.95_help_on,8,44,0,0,0,0,0,0,14,0,0,14,0,0,0,57,71,71,0,0,71,71,27,27,0.38028169014084506,0.38028169014084506,1.0,0.8591549295774648,0.014084507042253521,0.1267605633802817,0.0,0.2786885245901639,6.352941176470588,0.07407407407407407,0.7407407407407407,0.5625,0.3125,0.5855136333842416,0.5195429845883368,0.19718309859154928,0.19718309859154928,0.25925925925925924,5.719298245614035,6.0,956,416
domestic_0.95_help_on,9,44,0,0,0,0,0,0,11,0,0,11,0,0,0,53,64,64,0,0,64,64,29,29,0.453125,0.453125,1.0,0.875,0.0625,0.0625,0.0,0.375,5.380952380952381,0.13793103448275862,0.7931034482758621,0.6,0.26666666666666666,0.5251237061403788,0.47049496820936276,0.171875,0.171875,0.20689655172413793,5.132075471698113,5.0,767,337
domestic_0.95_help_on,10,44,0,0,0,0,0,0,13,0,0,13,0,0,0,64,77,77,0,0,77,77,18,18,0.23376623376623376,0.23376623376623376,1.0,0.8831168831168831,0.025974025974025976,0.09090909090909091,0.0,0.1323529411764706,7.111111111111111,0.05555555555555555,0.7777777777777778,0.38461538461538464,0.15384615384615385,0.5678329408726945,0.47939169077552457,0.16883116883116883,0.16883116883116883,0.2222222222222222,5.921875,6.0,964,456
domestic_0.95_help_on,11,44,0,0,0,0,0,0,21,0,0,21,0,0,0,54,75,75,0,0,75,75,29,29,0.38666666666666666,0.38666666666666666,1.0,0.84,0.08,0.08,0.0,0.2698412698412698,5.9411764705882355,0.10344827586206896,0.7241379310344828,0.4090909090909091,0.22727272727272727,0.6543606896131022,0.5331334128801597,0.28,0.28,0.27586206896551724,5.7592592592592595,6.0,1256,440
domestic_0.95_help_on,12,44,0,0,0,0,0,0,16,0,0,16,0,0,0,61,77,77,0,0,77,77,34,34,0.44155844155844154,0.44155844155844154,1.0,0.8311688311688312,0.09090909090909091,0.07792207792207792,0.0,0.328125,5.428571428571429,0.11764705882352941,0.6176470588235294,0.5,0.19230769230769232,0.5684806461030295,0.49725040135230325,0.2077922077922078,0.2077922077922078,0.38235294117647056,6.032786885245901,6.0,1088,476
domestic_0.95_help_on,13,44,0,0,0,0,0,0,20,0,0,20,0,0,0,68,88,88,0,0,88,84,42,38,0.4772727272727273,0.4772727272727273,0.9545454545454546,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.0,0.3611111111111111,6.461538461538462,0.16666666666666666,0.7142857142857143,0.5555555555555556,0.2962962962962963,0.6067378382614661,0.5150681026069819,0.22727272727272727,0.22727272727272727,0.2857142857142857,5.8088235294117645,5.5,1295,538
domestic_0.95_help_on,14,44,0,0,0,0,0,0,10,0,0,10,0,0,0,59,69,69,0,0,69,69,24,24,0.34782608695652173,0.34782608695652173,1.0,0.855072463768116,0.08695652173913043,0.057971014492753624,0.0,0.23728813559322035,6.0,0.125,0.8333333333333334,0.42857142857142855,0.21428571428571427,0.5662384767234756,0.4948035781779561,0.14492753623188406,0.14492753623188406,0.16666666666666666,5.423728813559322,5.0,770,376
domestic_0.95_help_on,15,44,0,0,0,0,0,0,11,0,0,11,0,0,0,67,78,78,0,0,78,76,38,36,0.48717948717948717,0.48717948717948717,0.9743589743589743,0.8205128205128205,0.07692307692307693,0.10256410256410256,0.0,0.375,5.958333333333333,0.2631578947368421,0.868421052631579,0.56,0.28,0.6344582544651506,0.5028830198988447,0.14102564102564102,0.14102564102564102,0.13157894736842105,5.835820895522388,6.0,886,462
domestic_0.95_help_on,16,44,0,0,0,0,0,0,14,0,0,14,0,0,0,67,81,81,0,0,81,81,22,22,0.2716049382716049,0.2716049382716049,1.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.21333333333333335,5.0625,0.09090909090909091,0.7272727272727273,0.38461538461538464,0.3076923076923077,0.5835939530431885,0.49384167260851813,0.1728395061728395,0.1728395061728395,0.2727272727272727,5.895522388059701,6.0,1025,490
domestic_0.95_help_on,17,44,0,0,0,0,0,0,21,0,0,21,0,0,0,64,85,85,0,0,85,83,28,26,0.32941176470588235,0.32941176470588235,0.9764705882352941,0.8352941176470589,0.12941176470588237,0.03529411764705882,0.0,0.19718309859154928,6.642857142857143,0.10714285714285714,0.5714285714285714,0.48,0.24,0.5623577685904616,0.4955160456458744,0.24705882352941178,0.24705882352941178,0.42857142857142855,6.015625,6.0,1330,529
domestic_0.95_help_on,18,44,0,0,0,0,0,0,18,0,0,18,0,0,0,53,71,71,0,0,71,70,36,35,0.5070422535211268,0.5070422535211268,0.9859154929577465,0.8169014084507042,0.09859154929577464,0.08450704225352113,0.0,0.39655172413793105,6.304347826086956,0.1388888888888889,0.6388888888888888,0.4583333333333333,0.25,0.5620576528004868,0.48890930871686966,0.2535211267605634,0.2535211267605634,0.3611111111111111,5.339622641509434,5.0,1093,408
domestic_0.95_help_on,19,44,0,0,0,0,0,0,21,0,0,21,0,0,0,54,75,75,0,0,75,74,42,41,0.56,0.56,0.9866666666666667,0.8266666666666667,0.06666666666666667,0.10666666666666667,0.0,0.46774193548387094,6.0,0.11904761904761904,0.5952380952380952,0.41935483870967744,0.3225806451612903,0.6239833649857871,0.49978028713446887,0.28,0.28,0.40476190476190477,5.851851851851852,6.0,1261,460
no_domestic,0,44,0,0,0,0,0,0,57,0,15,42,0,0,0,12,54,69,0,0,54,0,54,0,0.782608695652174,1.0,0.0,0.0,1.0,0.0,0.21739130434782608,,,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.5921700366960387,0.498969014777984,0.8260869565217391,0.7777777777777778,0.7777777777777778,3.5833333333333335,3.0,2608,226
no_domestic,1,44,0,0,0,0,0,0,69,0,22,47,0,0,0,12,59,81,0,0,59,0,59,0,0.7283950617283951,1.0,0.0,0.0,1.0,0.0,0.2716049382716049,,,0.2033898305084746,0.2033898305084746,0.3898305084745763,0.0,0.5220420782292962,0.5012402233684919,0.8518518518518519,0.7966101694915254,0.7966101694915254,4.333333333333333,4.5,3161,249
no_domestic,2,44,0,0,0,0,0,0,66,0,28,38,0,0,0,9,47,75,0,0,47,0,47,0,0.6266666666666667,1.0,0.0,0.0,1.0,0.0,0.37333333333333335,,,0.19148936170212766,0.19148936170212766,0.46808510638297873,0.0,0.594924844510955,0.5153276188673266,0.88,0.8085106382978723,0.8085106382978723,4.888888888888889,5.0,3014,184
no_domestic,3,44,0,0,0,0,0,0,72,0,28,44,0,0,0,12,56,84,0,0,56,0,56,0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,,,0.21428571428571427,0.21428571428571427,0.39285714285714285,0.0,0.5871028658581411,0.49034429592992035,0.8571428571428571,0.7857142857142857,0.7857142857142857,4.666666666666667,5.0,3298,229
no_domestic,4,44,0,0,0,0,0,0,75,0,45,30,0,0,0,7,37,82,0,0,37,0,37,0,0.45121951219512196,1.0,0.0,0.0,1.0,0.0,0.5487804878048781,,,0.1891891891891892,0.1891891891891892,0.3783783783783784,0.0,0.6011219814029054,0.5037244825859163,0.9146341463414634,0.8108108108108109,0.8108108108108109,4.0,4.0,3403,128
no_domestic,5,44,0,0,0,0,0,0,73,0,32,41,0,0,0,12,53,85,0,0,53,0,53,0,0.6235294117647059,1.0,0.0,0.0,1.0,0.0,0.3764705882352941,,,0.22641509433962265,0.22641509433962265,0.32075471698113206,0.0,0.5801088026390481,0.48625665777520755,0.8588235294117647,0.7735849056603774,0.7735849056603774,4.833333333333333,5.0,3344,212
no_domestic,6,44,0,0,0,0,0,0,68,0,27,41,0,0,0,18,59,86,0,0,59,0,59,0,0.686046511627907,1.0,0.0,0.0,1.0,0.0,0.313953488372093,,,0.3050847457627119,0.3050847457627119,0.4915254237288136,0.0,0.6078206841712297,0.4993811224553977,0.7906976744186046,0.6949152542372882,0.6949152542372882,4.0,4.0,3136,240
no_domestic,7,44,0,0,0,0,0,0,75,0,35,40,0,0,0,9,49,84,0,0,49,0,49,0,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,0.4166666666666667,,,0.1836734693877551,0.1836734693877551,0.4489795918367347,0.0,0.5927308770566536,0.49208679381232184,0.8928571428571429,0.8163265306122449,0.8163265306122449,4.777777777777778,5.0,3419,193
no_domestic,8,44,0,0,0,0,0,0,65,0,32,33,0,0,0,6,39,71,0,0,39,0,39,0,0.5492957746478874,1.0,0.0,0.0,1.0,0.0,0.4507042253521127,,,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.0,0.5914710962902022,0.5203133087165581,0.9154929577464789,0.8461538461538461,0.8461538461538461,4.5,4.5,2953,135
no_domestic,9,44,0,0,0,0,0,0,53,0,20,33,0,0,0,11,44,64,0,0,44,0,44,0,0.6875,1.0,0.0,0.0,1.0,0.0,0.3125,,,0.25,0.25,0.5,0.0,0.5639274612444457,0.47238588741332904,0.828125,0.75,0.75,4.545454545454546,4.0,2435,169
no_domestic,10,44,0,0,0,0,0,0,70,0,43,27,0,0,0,7,34,77,0,0,34,0,34,0,0.44155844155844154,1.0,0.0,0.0,1.0,0.0,0.5584415584415584,,,0.20588235294117646,0.20588235294117646,0.5,0.0,0.6430963058077004,0.4724347871888209,0.9090909090909091,0.7941176470588235,0.7941176470588235,4.142857142857143,4.0,3180,115
no_domestic,11,44,0,0,0,0,0,0,67,0,38,29,0,0,0,8,37,75,0,0,37,0,37,0,0.49333333333333335,1.0,0.0,0.0,1.0,0.0,0.5066666666666667,,,0.21621621621621623,0.21621621621621623,0.4864864864864865,0.0,0.6310695019171617,0.5309443794304358,0.8933333333333333,0.7837837837837838,0.7837837837837838,4.125,4.0,3048,131
no_domestic,12,44,0,0,0,0,0,0,65,0,24,41,0,0,0,12,53,77,0,0,53,0,53,0,0.6883116883116883,1.0,0.0,0.0,1.0,0.0,0.3116883116883117,,,0.22641509433962265,0.22641509433962265,0.39622641509433965,0.0,0.5836865784582234,0.49296230894399223,0.8441558441558441,0.7735849056603774,0.7735849056603774,4.333333333333333,4.0,2977,210
no_domestic,13,44,0,0,0,0,0,0,72,0,25,47,0,0,0,16,63,88,0,0,63,0,63,0,0.7159090909090909,1.0,0.0,0.0,1.0,0.0,0.2840909090909091,,,0.25396825396825395,0.25396825396825395,0.47619047619047616,0.0,0.5919895885613086,0.5161909667372687,0.8181818181818182,0.746031746031746,0.746031746031746,5.375,6.0,3326,288
no_domestic,14,44,0,0,0,0,0,0,57,0,23,34,0,0,0,12,46,69,0,0,46,0,46,0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,,,0.2608695652173913,0.2608695652173913,0.391304347826087,0.0,0.5944103256871562,0.49544877642579666,0.8260869565217391,0.7391304347826086,0.7391304347826086,4.583333333333333,5.0,2621,167
no_domestic,15,44,0,0,0,0,0,0,65,0,18,47,0,0,0,13,60,78,0,0,60,0,60,0,0.7692307692307693,1.0,0.0,0.0,1.0,0.0,0.23076923076923078,,,0.21666666666666667,0.21666666666666667,0.43333333333333335,0.0,0.5968809765862719,0.506545539308278,0.8333333333333334,0.7833333333333333,0.7833333333333333,4.461538461538462,4.0,2983,255
no_domestic,16,44,0,0,0,0,0,0,71,0,43,28,0,0,0,10,38,81,0,0,38,0,38,0,0.4691358024691358,1.0,0.0,0.0,1.0,0.0,0.5308641975308642,,,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.0,0.6410070075941551,0.4835188628242226,0.8765432098765432,0.7368421052631579,0.7368421052631579,3.9,4.0,3234,128
no_domestic,17,44,0,0,0,0,0,0,75,0,37,38,0,0,0,10,48,85,0,0,48,0,48,0,0.5647058823529412,1.0,0.0,0.0,1.0,0.0,0.43529411764705883,,,0.20833333333333334,0.20833333333333334,0.5208333333333334,0.0,0.5856549256836886,0.4974766945070698,0.8823529411764706,0.7916666666666666,0.7916666666666666,5.0,5.0,3425,188
no_domestic,18,44,0,0,0,0,0,0,59,0,14,45,0,0,0,12,57,71,0,0,57,0,57,0,0.8028169014084507,1.0,0.0,0.0,1.0,0.0,0.19718309859154928,,,0.21052631578947367,0.21052631578947367,0.3684210526315789,0.0,0.5680025994974014,0.4901645418710315,0.8309859154929577,0.7894736842105263,0.7894736842105263,4.25,4.0,2706,236
no_domestic,19,44,0,0,0,0,0,0,63,0,17,46,0,0,0,12,58,75,0,0,58,0,58,0,0.7733333333333333,1.0,0.0,0.0,1.0,0.0,0.22666666666666666,,,0.20689655172413793,0.20689655172413793,0.4482758620689655,0.0,0.6182641830648928,0.5052981861568216,0.84,0.7931034482758621,0.7931034482758621,4.75,5.0,2892,250
no_customer,0,44,0,0,0,0,0,0,39,0,0,39,0,0,0,30,69,69,0,0,69,69,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5652173913043478,0.5652173913043478,,5.233333333333333,5.0,1912,378
no_customer,1,44,0,0,0,0,0,0,44,0,0,44,0,0,0,37,81,81,0,0,81,81,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5432098765432098,0.5432098765432098,,6.162162162162162,6.0,2208,491
no_customer,2,44,0,0,0,0,0,0,40,0,0,40,0,0,0,35,75,75,0,0,75,75,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5333333333333333,0.5333333333333333,,5.914285714285715,6.0,2007,427
no_customer,3,44,0,0,0,0,0,0,52,0,0,52,0,0,0,32,84,84,0,0,84,84,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6190476190476191,0.6190476190476191,,6.03125,6.0,2533,514
no_customer,4,44,0,0,0,0,0,0,49,0,0,49,0,0,0,33,82,82,0,0,82,82,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5975609756097561,0.5975609756097561,,5.848484848484849,6.0,2398,498
no_customer,5,44,0,0,0,0,0,0,50,0,0,50,0,0,0,35,85,85,0,0,85,85,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5882352941176471,0.5882352941176471,,6.542857142857143,7.0,2479,523
no_customer,6,44,0,0,0,0,0,0,49,0,0,49,0,0,0,37,86,86,0,0,86,86,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5697674418604651,0.5697674418604651,,5.972972972972973,6.0,2426,532
no_customer,7,44,0,0,0,0,0,0,53,0,0,53,0,0,0,31,84,84,0,0,84,84,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6309523809523809,0.6309523809523809,,6.193548387096774,6.0,2577,509
