treatment,control,metric,mean_difference,sd_difference,n,se_difference
subjective_overlap_high,domestic_0.55_help_on,closed_unresolved,-0.4,3.4549735317746157,20,0.772555567751057
subjective_overlap_high,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,cumulative_resolved,0.4,3.4549735317746157,20,0.772555567751057
subjective_overlap_high,domestic_0.55_help_on,cumulative_complainants,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,unique_submitted_cases,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,unique_domestic_cases,-0.95,0.6048053188292994,20,0.1352385806055747
subjective_overlap_high,domestic_0.55_help_on,unique_customer_cases,-6.7,3.3419187681078633,20,0.7472757540771539
subjective_overlap_high,domestic_0.55_help_on,multi_cases,-7.65,3.4984959174208745,20,0.7822874690358566
subjective_overlap_high,domestic_0.55_help_on,customer_share_all_cases,-0.08756559152994023,0.04650665926007663,20,0.010399205151195141
subjective_overlap_high,domestic_0.55_help_on,customer_share_submitted,-0.08756559152994023,0.04650665926007663,20,0.010399205151195141
subjective_overlap_high,domestic_0.55_help_on,domestic_share_submitted,-0.012300203335200105,0.008200809490821758,20,0.0018337567492002888
subjective_overlap_high,domestic_0.55_help_on,first_domestic_share,0.04892215738532751,0.031907906509317505,20,0.007134824797454196
subjective_overlap_high,domestic_0.55_help_on,first_customer_share,0.03399538794310834,0.027726913796169907,20,0.006199926405451266
subjective_overlap_high,domestic_0.55_help_on,first_both_share,-0.08291754532843586,0.03853501011841159,20,0.008616690213841052
subjective_overlap_high,domestic_0.55_help_on,no_submission_share,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,domestic_then_customer_share,-0.06952114563211306,0.05785203061801282,20,0.012936107309827583
subjective_overlap_high,domestic_0.55_help_on,mean_escalation_time,0.4737834656156483,0.22810742168712667,20,0.051006370106462494
subjective_overlap_high,domestic_0.55_help_on,external_path_trigger_rate,0.045387566214278544,0.06396186999637733,20,0.014302308927990394
subjective_overlap_high,domestic_0.55_help_on,external_user_case_resolution_rate,-0.07131413594676025,0.0752059036719358,20,0.01681655129197495
subjective_overlap_high,domestic_0.55_help_on,customer_intervention_rate,0.04086205632892888,0.09045017874730775,20,0.020225274825598688
subjective_overlap_high,domestic_0.55_help_on,material_at_customer_review_share,0.07631437575325181,0.0671011203160265,20,0.015004266639302741
subjective_overlap_high,domestic_0.55_help_on,external_user_mean_merit,-0.009490932177565359,0.016939153062404393,20,0.0037877097728809955
subjective_overlap_high,domestic_0.55_help_on,external_user_mean_dependence,0.0009026957723380247,0.004131789572952448,20,0.0009238962353846499
subjective_overlap_high,domestic_0.55_help_on,unresolved_fraction,-0.005362869662712655,0.04532531801973965,20,0.010135049219393401
subjective_overlap_high,domestic_0.55_help_on,submitted_unresolved_fraction,-0.005362869662712655,0.04532531801973965,20,0.010135049219393401
subjective_overlap_high,domestic_0.55_help_on,external_user_unresolved_fraction,0.07131413594676027,0.07520590367193582,20,0.016816551291974954
subjective_overlap_high,domestic_0.55_help_on,mean_processing_time,0.13666473123956746,0.25936573255577244,20,0.057995940902873744
subjective_overlap_high,domestic_0.55_help_on,median_processing_time,0.175,0.4940434670840422,20,0.1104714776239598
subjective_overlap_high,domestic_0.55_help_on,unresolved_case_rounds,-9.3,132.94997080421683,20,29.72851723248412
subjective_overlap_high,domestic_0.55_help_on,pending_case_rounds,7.4,9.016943116039645,20,2.016249775671342
long_horizon,domestic_0.55_help_on,time,45.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,unresolved,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,unsubmitted,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,closed_unresolved,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,cumulative_resolved,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,cumulative_complainants,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,unique_submitted_cases,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,unique_domestic_cases,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,unique_customer_cases,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,multi_cases,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,customer_share_all_cases,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,customer_share_submitted,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,domestic_share_submitted,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,first_domestic_share,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,first_customer_share,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,first_both_share,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,no_submission_share,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,domestic_then_customer_share,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,mean_escalation_time,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,external_path_trigger_rate,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,external_user_case_resolution_rate,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,customer_intervention_rate,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,material_at_customer_review_share,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,external_user_mean_merit,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,external_user_mean_dependence,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,unresolved_fraction,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,submitted_unresolved_fraction,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,external_user_unresolved_fraction,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,mean_processing_time,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,median_processing_time,0.0,0.0,20,0.0
long_horizon,domestic_0.55_help_on,unresolved_case_rounds,1566.0,236.59091943245568,20,52.903337871014685
long_horizon,domestic_0.55_help_on,pending_case_rounds,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,time,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,unresolved,0.05,6.435714494337951,20,1.4390695093120343
no_delay,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,unsubmitted,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,closed_unresolved,0.05,6.435714494337951,20,1.4390695093120343
no_delay,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,cumulative_resolved,-0.05,6.435714494337951,20,1.4390695093120343
no_delay,domestic_0.55_help_on,cumulative_complainants,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,unique_submitted_cases,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,unique_domestic_cases,-0.75,1.4095538674570611,20,0.31518582655817173
no_delay,domestic_0.55_help_on,unique_customer_cases,-5.3,4.168806468093842,20,0.9321734647698638
no_delay,domestic_0.55_help_on,multi_cases,-6.05,4.4541524091807325,20,0.9959787569072576
no_delay,domestic_0.55_help_on,customer_share_all_cases,-0.06723598657849704,0.05102576716459257,20,0.011409708398410568
no_delay,domestic_0.55_help_on,customer_share_submitted,-0.06723598657849704,0.05102576716459257,20,0.011409708398410568
no_delay,domestic_0.55_help_on,domestic_share_submitted,-0.01020388100693408,0.01858738164249043,20,0.0041562648876340294
no_delay,domestic_0.55_help_on,first_domestic_share,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,first_customer_share,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,first_both_share,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,no_submission_share,0.0,0.0,20,0.0
no_delay,domestic_0.55_help_on,domestic_then_customer_share,-0.07941847605466354,0.0604479607225134,20,0.013516574927677726
no_delay,domestic_0.55_help_on,mean_escalation_time,-1.9044735231621808,0.3387249945405613,20,0.07574121134709402
no_delay,domestic_0.55_help_on,external_path_trigger_rate,0.06661033978750168,0.09421295631457961,20,0.021066657468061807
no_delay,domestic_0.55_help_on,external_user_case_resolution_rate,-0.06831715288371493,0.08352864926120801,20,0.01867757378167987
no_delay,domestic_0.55_help_on,customer_intervention_rate,0.012637252054252276,0.1026294114593077,20,0.02294863405138079
no_delay,domestic_0.55_help_on,material_at_customer_review_share,0.015145958988126821,0.10748748889554308,20,0.02403493319011881
no_delay,domestic_0.55_help_on,external_user_mean_merit,-0.007068634213561931,0.021409808694135505,20,0.004787378762535299
no_delay,domestic_0.55_help_on,external_user_mean_dependence,0.0019931349539482807,0.005524567009995755,20,0.0012353307380603268
no_delay,domestic_0.55_help_on,unresolved_fraction,-0.0012853200925698998,0.08556722106946604,20,0.019133412295707832
no_delay,domestic_0.55_help_on,submitted_unresolved_fraction,-0.0012853200925698998,0.08556722106946604,20,0.019133412295707832
no_delay,domestic_0.55_help_on,external_user_unresolved_fraction,0.06831715288371491,0.083528649261208,20,0.018677573781679866
no_delay,domestic_0.55_help_on,mean_processing_time,-3.3118286315025856,0.44620380169902396,20,0.09977420324178538
no_delay,domestic_0.55_help_on,median_processing_time,-3.15,0.7626132357679226,20,0.1705255035718149
no_delay,domestic_0.55_help_on,unresolved_case_rounds,-140.8,262.60889470645765,20,58.721134005972395
no_delay,domestic_0.55_help_on,pending_case_rounds,-293.45,28.665906762673945,20,6.409891615800987
domestic_slow_known,domestic_slow,time,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,new_disputes,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,new_complaints,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,new_complainants,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,new_domestic,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,new_customer,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,new_additional_channel,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,unresolved,-0.65,4.283075628809893,20,0.9577248258791577
domestic_slow_known,domestic_slow,pending,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,unsubmitted,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,closed_unresolved,-0.65,4.283075628809893,20,0.9577248258791577
domestic_slow_known,domestic_slow,pending_domestic,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,pending_customer,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,new_resolved,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,cumulative_resolved,0.65,4.283075628809893,20,0.9577248258791577
domestic_slow_known,domestic_slow,cumulative_complainants,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,total_cases,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,visible_domestic,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,visible_customer,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,unique_submitted_cases,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,unique_domestic_cases,-1.35,1.0894228312566052,20,0.24360235069300518
domestic_slow_known,domestic_slow,unique_customer_cases,-3.7,2.129986409642831,20,0.47627944031120834
domestic_slow_known,domestic_slow,multi_cases,-5.05,2.327750212679956,20,0.5205007710191975
domestic_slow_known,domestic_slow,customer_share_all_cases,-0.047639730942017136,0.027863462471779614,20,0.006230459617541353
domestic_slow_known,domestic_slow,customer_share_submitted,-0.047639730942017136,0.027863462471779614,20,0.006230459617541353
domestic_slow_known,domestic_slow,domestic_share_submitted,-0.017679100861425507,0.014867470257560337,20,0.0033244674149361217
domestic_slow_known,domestic_slow,first_domestic_share,-0.0578715374742523,0.03045045680750087,20,0.006808929136749317
domestic_slow_known,domestic_slow,first_customer_share,0.04839472914536541,0.02516499024364809,20,0.005627062883791612
domestic_slow_known,domestic_slow,first_both_share,0.009476808328886893,0.02752070041123269,20,0.006153815690792271
domestic_slow_known,domestic_slow,no_submission_share,0.0,0.0,20,0.0
domestic_slow_known,domestic_slow,domestic_then_customer_share,-0.09414378907540544,0.04119565770282848,20,0.00921162910013373
domestic_slow_known,domestic_slow,mean_escalation_time,1.5138158284603898,0.32219060676885325,20,0.07204400984470596
domestic_slow_known,domestic_slow,external_path_trigger_rate,0.025833962655218323,0.0710921925164386,20,0.015896697513625855
domestic_slow_known,domestic_slow,external_user_case_resolution_rate,-0.03966390098900337,0.0847327395040792,20,0.01894681654509029
domestic_slow_known,domestic_slow,customer_intervention_rate,0.013039841725203621,0.08375821657143723,20,0.0187289065927883
domestic_slow_known,domestic_slow,material_at_customer_review_share,0.04055243980629751,0.051755897514768924,20,0.011572970507953573
domestic_slow_known,domestic_slow,external_user_mean_merit,-0.004244088237190263,0.012052819539279844,20,0.0026950923810367426
domestic_slow_known,domestic_slow,external_user_mean_dependence,0.0013321971604095234,0.00447600347127409,20,0.0010008648029293892
domestic_slow_known,domestic_slow,unresolved_fraction,-0.008945879103712837,0.05747876717881915,20,0.012852643067472342
domestic_slow_known,domestic_slow,submitted_unresolved_fraction,-0.008945879103712837,0.05747876717881915,20,0.012852643067472342
domestic_slow_known,domestic_slow,external_user_unresolved_fraction,0.03966390098900337,0.08473273950407921,20,0.018946816545090294
domestic_slow_known,domestic_slow,mean_processing_time,-0.12170861260697344,0.439693068542927,20,0.09831835904974591
domestic_slow_known,domestic_slow,median_processing_time,0.075,0.5683540408842659,20,0.12708782707039132
domestic_slow_known,domestic_slow,unresolved_case_rounds,-28.7,144.0716561481236,20,32.21540167781799
domestic_slow_known,domestic_slow,pending_case_rounds,-7.0,20.657609786837952,20,4.61918197360346
