case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,scenario,seed
70:0,70,1,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8472291736018014,True,0.5994915417836008,,5.0,,,,44.0,44.0,customer_only,0
71:0,71,0,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5421108680144316,True,0.47042565019858995,,4.0,,,,44.0,44.0,customer_only,0
73:0,73,5,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4398843340243584,True,0.506188904761806,,4.0,,,,44.0,44.0,customer_only,0
75:0,75,3,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.38056012843572185,True,0.40760183202748823,,4.0,,,,44.0,44.0,customer_only,0
76:0,76,2,0,1.0,,1.0,,6.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6959689137536169,True,0.6,,6.0,,,,43.0,44.0,customer_only,0
77:0,77,5,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2708541504726042,True,0.506188904761806,,5.0,,,,44.0,44.0,customer_only,0
78:0,78,4,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.873517646547888,False,0.4162920712285151,,,,,,,44.0,customer_only,0
79:0,79,0,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.45041942962650766,True,0.47042565019858995,,6.0,,,,44.0,44.0,customer_only,0
82:0,82,4,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2545469766510456,True,0.4162920712285151,,5.0,,,,44.0,44.0,customer_only,0
83:0,83,5,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5415892646915648,True,0.506188904761806,,6.0,,,,44.0,44.0,customer_only,0
85:0,85,2,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.31254583059964214,True,0.6,,5.0,,,,44.0,44.0,customer_only,0
88:0,88,4,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.27828789082103156,True,0.4162920712285151,,5.0,,,,44.0,44.0,customer_only,0
89:0,89,4,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.5989296546636256,False,0.4162920712285151,,,,,,,44.0,customer_only,0
90:0,90,5,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6178074463153476,True,0.506188904761806,,6.0,,,,44.0,44.0,customer_only,0
91:0,91,5,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4788570711031347,True,0.506188904761806,,5.0,,,,44.0,44.0,customer_only,0
92:0,92,4,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5847470334629051,True,0.4162920712285151,,5.0,,,,44.0,44.0,customer_only,0
99:0,99,3,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6970744005175319,False,0.40760183202748823,,,,,,,44.0,customer_only,0
100:0,100,1,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.3437810370402954,False,0.5994915417836008,,,,,,,44.0,customer_only,0
101:0,101,1,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6530162742182607,True,0.5994915417836008,,5.0,,,,44.0,44.0,customer_only,0
102:0,102,3,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.22262950080139038,False,0.40760183202748823,,,,,,,44.0,customer_only,0
103:0,103,5,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7324613089902952,True,0.506188904761806,,5.0,,,,44.0,44.0,customer_only,0
104:0,104,5,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5808246765612821,True,0.506188904761806,,5.0,,,,44.0,44.0,customer_only,0
